"experiment_id","game_index","seed","agent","iteration_limit","completed","end_type","winner","moves","turns","p1_score","p2_score","p1_total_pieces","p2_total_pieces","p1_supply_pieces","p2_supply_pieces","p1_objective_pieces","p2_objective_pieces","p1_secured_supply","p2_secured_supply","p1_secured_objectives","p2_secured_objectives","p1_advantage_objectives","p2_advantage_objectives","deciding_criterion","elapsed_seconds","final_board","trial_file"
"7x7-uct-1000","46","731045","UCT","1000","true","NaturalEnd","2","144","48","33623","33695","72","72","29","30","43","42","0","0","9","9","10","11","Advantage","1714.396","S00:2:0:1|S01:1:1:0|S02:0:0:0|S03:1:1:0|S04:0:0:0|S05:0:0:0|S06:2:0:1|S07:0:0:0|S10:0:0:0|S11:2:0:1|S12:0:1:1|S13:0:0:0|S14:0:1:1|S15:2:0:1|S16:0:1:1|S17:1:1:0|S20:0:1:1|S21:0:1:1|S22:0:0:0|S23:0:1:1|S24:0:0:0|S25:0:0:0|S26:0:0:0|S27:1:1:0|S30:0:0:0|S31:1:2:0|S32:1:1:0|S33:2:0:1|S34:2:0:1|S35:0:1:1|S36:2:0:1|S37:1:2:1|S40:2:0:1|S41:2:1:2|S42:1:1:0|S43:2:0:1|S44:0:0:0|S45:0:1:1|S46:0:0:0|S47:2:0:1|S50:0:1:1|S51:2:0:1|S52:0:0:0|S53:0:0:0|S54:1:1:0|S55:0:1:1|S56:1:1:0|S57:2:0:1|S60:2:0:1|S61:2:0:2|S62:0:0:0|S63:1:1:0|S64:1:1:0|S65:0:0:0|S66:0:0:0|S67:0:1:1|S70:1:1:0|S71:2:0:1|S72:0:0:0|S73:1:1:0|S74:1:1:0|S75:0:0:0|S76:0:0:0|S77:0:0:0|O00:0:0:0|O01:4:1:3|O02:1:1:0|O03:0:0:0|O04:2:0:1|O05:2:0:1|O06:4:0:3|O10:0:1:1|O11:0:1:1|O12:0:0:0|O13:1:1:0|O14:2:0:1|O15:4:0:3|O16:3:3:0|O20:3:3:0|O21:1:1:0|O22:4:1:3|O23:4:0:3|O24:2:0:1|O25:0:0:0|O26:1:1:0|O30:0:1:1|O31:3:3:0|O32:4:0:3|O33:4:0:3|O34:2:0:1|O35:2:0:1|O36:4:1:3|O40:2:0:1|O41:3:3:0|O42:1:1:0|O43:2:0:1|O44:1:1:0|O45:1:1:0|O46:3:3:0|O50:4:0:3|O51:2:0:1|O52:1:1:0|O53:3:3:0|O54:1:1:0|O55:1:1:0|O56:2:0:1|O60:3:3:1|O61:2:0:1|O62:0:0:0|O63:3:3:0|O64:3:3:0|O65:0:0:0|O66:0:0:0","experiments/issue-73/results/trials/7x7-uct-1000/7x7-uct-1000-0046.trl"
