"board","experiment_id","game_index","turn_number","progress","mover","allocation_pattern","regions_used","supply_placements","objective_placements","mixed_layers"
"4x4","uct-1000-self-play","63","5","0.208333","1","1+1+1","3","2","1","true"
"4x4","uct-1000-self-play","63","6","0.250000","2","2+1","2","1","2","true"
"4x4","uct-1000-self-play","63","7","0.291667","1","2+1","2","0","3","false"
"4x4","uct-1000-self-play","63","8","0.333333","2","1+1+1","3","1","2","true"
"4x4","uct-1000-self-play","63","9","0.375000","1","1+1+1","3","1","2","true"
"4x4","uct-1000-self-play","63","10","0.416667","2","1+1+1","3","1","2","true"
"4x4","uct-1000-self-play","63","11","0.458333","1","2+1","2","1","2","true"
"4x4","uct-1000-self-play","63","12","0.500000","2","1+1+1","3","2","1","true"
"4x4","uct-1000-self-play","63","13","0.541667","1","1+1+1","3","1","2","true"
"4x4","uct-1000-self-play","63","14","0.583333","2","2+1","2","1","2","true"
"4x4","uct-1000-self-play","63","15","0.625000","1","1+1+1","3","1","2","true"
"4x4","uct-1000-self-play","63","16","0.666667","2","1+1+1","3","1","2","true"
"4x4","uct-1000-self-play","63","17","0.708333","1","1+1+1","3","1","2","true"
"4x4","uct-1000-self-play","63","18","0.750000","2","1+1+1","3","1","2","true"
"4x4","uct-1000-self-play","63","19","0.791667","1","1+1+1","3","2","1","true"
"4x4","uct-1000-self-play","63","20","0.833333","2","1+1+1","3","1","2","true"
"4x4","uct-1000-self-play","63","21","0.875000","1","2+1","2","1","2","true"
"4x4","uct-1000-self-play","63","22","0.916667","2","2+1","2","1","2","true"
"4x4","uct-1000-self-play","63","23","0.958333","1","1+1+1","3","1","2","true"
"4x4","uct-1000-self-play","63","24","1.000000","2","1+1+1","3","2","1","true"
"4x4","uct-1000-self-play","64","1","0.041667","1","1+1+1","3","3","0","false"
"4x4","uct-1000-self-play","64","2","0.083333","2","1+1+1","3","3","0","false"
"4x4","uct-1000-self-play","64","3","0.125000","1","1+1+1","3","2","1","true"
"4x4","uct-1000-self-play","64","4","0.166667","2","1+1+1","3","3","0","false"
"4x4","uct-1000-self-play","64","5","0.208333","1","2+1","2","2","1","true"
"4x4","uct-1000-self-play","64","6","0.250000","2","1+1+1","3","1","2","true"
"4x4","uct-1000-self-play","64","7","0.291667","1","1+1+1","3","2","1","true"
"4x4","uct-1000-self-play","64","8","0.333333","2","2+1","2","2","1","true"
"4x4","uct-1000-self-play","64","9","0.375000","1","2+1","2","2","1","true"
"4x4","uct-1000-self-play","64","10","0.416667","2","2+1","2","2","1","true"
"4x4","uct-1000-self-play","64","11","0.458333","1","2+1","2","1","2","true"
"4x4","uct-1000-self-play","64","12","0.500000","2","2+1","2","0","3","false"
"4x4","uct-1000-self-play","64","13","0.541667","1","2+1","2","1","2","true"
"4x4","uct-1000-self-play","64","14","0.583333","2","1+1+1","3","1","2","true"
"4x4","uct-1000-self-play","64","15","0.625000","1","2+1","2","0","3","false"
"4x4","uct-1000-self-play","64","16","0.666667","2","1+1+1","3","1","2","true"
"4x4","uct-1000-self-play","64","17","0.708333","1","1+1+1","3","0","3","false"
"4x4","uct-1000-self-play","64","18","0.750000","2","1+1+1","3","0","3","false"
"4x4","uct-1000-self-play","64","19","0.791667","1","2+1","2","1","2","true"
"4x4","uct-1000-self-play","64","20","0.833333","2","2+1","2","1","2","true"
"4x4","uct-1000-self-play","64","21","0.875000","1","2+1","2","0","3","false"
"4x4","uct-1000-self-play","64","22","0.916667","2","2+1","2","2","1","true"
"4x4","uct-1000-self-play","64","23","0.958333","1","1+1+1","3","2","1","true"
"4x4","uct-1000-self-play","64","24","1.000000","2","1+1+1","3","0","3","false"
"4x4","uct-1000-self-play","65","1","0.041667","1","1+1+1","3","3","0","false"
"4x4","uct-1000-self-play","65","2","0.083333","2","2+1","2","3","0","false"
"4x4","uct-1000-self-play","65","3","0.125000","1","2+1","2","0","3","false"
"4x4","uct-1000-self-play","65","4","0.166667","2","1+1+1","3","2","1","true"
"4x4","uct-1000-self-play","65","5","0.208333","1","1+1+1","3","2","1","true"
"4x4","uct-1000-self-play","65","6","0.250000","2","1+1+1","3","3","0","false"
"4x4","uct-1000-self-play","65","7","0.291667","1","2+1","2","1","2","true"
"4x4","uct-1000-self-play","65","8","0.333333","2","1+1+1","3","0","3","false"
"4x4","uct-1000-self-play","65","9","0.375000","1","1+1+1","3","1","2","true"
"4x4","uct-1000-self-play","65","10","0.416667","2","1+1+1","3","0","3","false"
"4x4","uct-1000-self-play","65","11","0.458333","1","2+1","2","1","2","true"
"4x4","uct-1000-self-play","65","12","0.500000","2","2+1","2","1","2","true"
"4x4","uct-1000-self-play","65","13","0.541667","1","1+1+1","3","1","2","true"
"4x4","uct-1000-self-play","65","14","0.583333","2","1+1+1","3","2","1","true"
"4x4","uct-1000-self-play","65","15","0.625000","1","1+1+1","3","2","1","true"
"4x4","uct-1000-self-play","65","16","0.666667","2","1+1+1","3","0","3","false"
"4x4","uct-1000-self-play","65","17","0.708333","1","1+1+1","3","1","2","true"
"4x4","uct-1000-self-play","65","18","0.750000","2","2+1","2","1","2","true"
"4x4","uct-1000-self-play","65","19","0.791667","1","2+1","2","0","3","false"
"4x4","uct-1000-self-play","65","20","0.833333","2","2+1","2","2","1","true"
"4x4","uct-1000-self-play","65","21","0.875000","1","2+1","2","2","1","true"
"4x4","uct-1000-self-play","65","22","0.916667","2","1+1+1","3","2","1","true"
"4x4","uct-1000-self-play","65","23","0.958333","1","1+1+1","3","2","1","true"
"4x4","uct-1000-self-play","65","24","1.000000","2","1+1+1","3","0","3","false"
"4x4","uct-1000-self-play","66","1","0.041667","1","1+1+1","3","3","0","false"
"4x4","uct-1000-self-play","66","2","0.083333","2","1+1+1","3","3","0","false"
"4x4","uct-1000-self-play","66","3","0.125000","1","1+1+1","3","2","1","true"
"4x4","uct-1000-self-play","66","4","0.166667","2","2+1","2","1","2","true"
"4x4","uct-1000-self-play","66","5","0.208333","1","2+1","2","1","2","true"
"4x4","uct-1000-self-play","66","6","0.250000","2","2+1","2","2","1","true"
"4x4","uct-1000-self-play","66","7","0.291667","1","1+1+1","3","1","2","true"
"4x4","uct-1000-self-play","66","8","0.333333","2","3","1","0","3","false"
"4x4","uct-1000-self-play","66","9","0.375000","1","1+1+1","3","0","3","false"
"4x4","uct-1000-self-play","66","10","0.416667","2","1+1+1","3","2","1","true"
"4x4","uct-1000-self-play","66","11","0.458333","1","2+1","2","1","2","true"
"4x4","uct-1000-self-play","66","12","0.500000","2","2+1","2","0","3","false"
"4x4","uct-1000-self-play","66","13","0.541667","1","2+1","2","0","3","false"
"4x4","uct-1000-self-play","66","14","0.583333","2","2+1","2","0","3","false"
"4x4","uct-1000-self-play","66","15","0.625000","1","1+1+1","3","1","2","true"
"4x4","uct-1000-self-play","66","16","0.666667","2","1+1+1","3","1","2","true"
"4x4","uct-1000-self-play","66","17","0.708333","1","1+1+1","3","1","2","true"
"4x4","uct-1000-self-play","66","18","0.750000","2","1+1+1","3","1","2","true"
"4x4","uct-1000-self-play","66","19","0.791667","1","1+1+1","3","1","2","true"
"4x4","uct-1000-self-play","66","20","0.833333","2","1+1+1","3","1","2","true"
"4x4","uct-1000-self-play","66","21","0.875000","1","1+1+1","3","1","2","true"
"4x4","uct-1000-self-play","66","22","0.916667","2","2+1","2","1","2","true"
"4x4","uct-1000-self-play","66","23","0.958333","1","2+1","2","3","0","false"
"4x4","uct-1000-self-play","66","24","1.000000","2","1+1+1","3","2","1","true"
"4x4","uct-1000-self-play","67","1","0.041667","1","2+1","2","3","0","false"
"4x4","uct-1000-self-play","67","2","0.083333","2","2+1","2","3","0","false"
"4x4","uct-1000-self-play","67","3","0.125000","1","1+1+1","3","1","2","true"
"4x4","uct-1000-self-play","67","4","0.166667","2","1+1+1","3","2","1","true"
"4x4","uct-1000-self-play","67","5","0.208333","1","1+1+1","3","1","2","true"
"4x4","uct-1000-self-play","67","6","0.250000","2","1+1+1","3","3","0","false"
"4x4","uct-1000-self-play","67","7","0.291667","1","1+1+1","3","2","1","true"
"4x4","uct-1000-self-play","67","8","0.333333","2","2+1","2","2","1","true"
"4x4","uct-1000-self-play","67","9","0.375000","1","2+1","2","3","0","false"
"4x4","uct-1000-self-play","67","10","0.416667","2","1+1+1","3","1","2","true"
"4x4","uct-1000-self-play","67","11","0.458333","1","1+1+1","3","2","1","true"
"4x4","uct-1000-self-play","67","12","0.500000","2","1+1+1","3","2","1","true"
"4x4","uct-1000-self-play","67","13","0.541667","1","2+1","2","0","3","false"
"4x4","uct-1000-self-play","67","14","0.583333","2","1+1+1","3","0","3","false"
"4x4","uct-1000-self-play","67","15","0.625000","1","3","1","1","2","true"
"4x4","uct-1000-self-play","67","16","0.666667","2","2+1","2","1","2","true"
"4x4","uct-1000-self-play","67","17","0.708333","1","2+1","2","1","2","true"
"4x4","uct-1000-self-play","67","18","0.750000","2","1+1+1","3","0","3","false"
"4x4","uct-1000-self-play","67","19","0.791667","1","1+1+1","3","2","1","true"
"4x4","uct-1000-self-play","67","20","0.833333","2","1+1+1","3","1","2","true"
"4x4","uct-1000-self-play","67","21","0.875000","1","2+1","2","1","2","true"
"4x4","uct-1000-self-play","67","22","0.916667","2","1+1+1","3","1","2","true"
"4x4","uct-1000-self-play","67","23","0.958333","1","1+1+1","3","2","1","true"
"4x4","uct-1000-self-play","67","24","1.000000","2","2+1","2","2","1","true"
"4x4","uct-1000-self-play","68","1","0.041667","1","1+1+1","3","3","0","false"
"4x4","uct-1000-self-play","68","2","0.083333","2","1+1+1","3","3","0","false"
"4x4","uct-1000-self-play","68","3","0.125000","1","1+1+1","3","2","1","true"
"4x4","uct-1000-self-play","68","4","0.166667","2","1+1+1","3","3","0","false"
"4x4","uct-1000-self-play","68","5","0.208333","1","1+1+1","3","1","2","true"
"4x4","uct-1000-self-play","68","6","0.250000","2","3","1","0","3","false"
"4x4","uct-1000-self-play","68","7","0.291667","1","1+1+1","3","0","3","false"
"4x4","uct-1000-self-play","68","8","0.333333","2","2+1","2","0","3","false"
"4x4","uct-1000-self-play","68","9","0.375000","1","1+1+1","3","0","3","false"
"4x4","uct-1000-self-play","68","10","0.416667","2","3","1","0","3","false"
"4x4","uct-1000-self-play","68","11","0.458333","1","1+1+1","3","0","3","false"
"4x4","uct-1000-self-play","68","12","0.500000","2","1+1+1","3","0","3","false"
"4x4","uct-1000-self-play","68","13","0.541667","1","1+1+1","3","2","1","true"
"4x4","uct-1000-self-play","68","14","0.583333","2","1+1+1","3","1","2","true"
"4x4","uct-1000-self-play","68","15","0.625000","1","1+1+1","3","2","1","true"
"4x4","uct-1000-self-play","68","16","0.666667","2","1+1+1","3","2","1","true"
"4x4","uct-1000-self-play","68","17","0.708333","1","2+1","2","2","1","true"
"4x4","uct-1000-self-play","68","18","0.750000","2","1+1+1","3","1","2","true"
"4x4","uct-1000-self-play","68","19","0.791667","1","2+1","2","3","0","false"
"4x4","uct-1000-self-play","68","20","0.833333","2","2+1","2","1","2","true"
"4x4","uct-1000-self-play","68","21","0.875000","1","1+1+1","3","1","2","true"
"4x4","uct-1000-self-play","68","22","0.916667","2","1+1+1","3","3","0","false"
"4x4","uct-1000-self-play","68","23","0.958333","1","1+1+1","3","0","3","false"
"4x4","uct-1000-self-play","68","24","1.000000","2","1+1+1","3","2","1","true"
"4x4","uct-1000-self-play","69","1","0.041667","1","1+1+1","3","3","0","false"
"4x4","uct-1000-self-play","69","2","0.083333","2","1+1+1","3","3","0","false"
"4x4","uct-1000-self-play","69","3","0.125000","1","1+1+1","3","2","1","true"
"4x4","uct-1000-self-play","69","4","0.166667","2","2+1","2","2","1","true"
"4x4","uct-1000-self-play","69","5","0.208333","1","1+1+1","3","1","2","true"
"4x4","uct-1000-self-play","69","6","0.250000","2","2+1","2","1","2","true"
"4x4","uct-1000-self-play","69","7","0.291667","1","2+1","2","2","1","true"
"4x4","uct-1000-self-play","69","8","0.333333","2","1+1+1","3","1","2","true"
"4x4","uct-1000-self-play","69","9","0.375000","1","3","1","0","3","false"
"4x4","uct-1000-self-play","69","10","0.416667","2","1+1+1","3","2","1","true"
"4x4","uct-1000-self-play","69","11","0.458333","1","3","1","0","3","false"
"4x4","uct-1000-self-play","69","12","0.500000","2","2+1","2","0","3","false"
"4x4","uct-1000-self-play","69","13","0.541667","1","2+1","2","0","3","false"
"4x4","uct-1000-self-play","69","14","0.583333","2","1+1+1","3","0","3","false"
"4x4","uct-1000-self-play","69","15","0.625000","1","1+1+1","3","2","1","true"
"4x4","uct-1000-self-play","69","16","0.666667","2","2+1","2","1","2","true"
"4x4","uct-1000-self-play","69","17","0.708333","1","1+1+1","3","1","2","true"
"4x4","uct-1000-self-play","69","18","0.750000","2","2+1","2","1","2","true"
"4x4","uct-1000-self-play","69","19","0.791667","1","2+1","2","0","3","false"
"4x4","uct-1000-self-play","69","20","0.833333","2","2+1","2","1","2","true"
"4x4","uct-1000-self-play","69","21","0.875000","1","2+1","2","1","2","true"
"4x4","uct-1000-self-play","69","22","0.916667","2","1+1+1","3","2","1","true"
"4x4","uct-1000-self-play","69","23","0.958333","1","1+1+1","3","3","0","false"
"4x4","uct-1000-self-play","69","24","1.000000","2","1+1+1","3","3","0","false"
"4x4","uct-1000-self-play","70","1","0.041667","1","2+1","2","3","0","false"
"4x4","uct-1000-self-play","70","2","0.083333","2","1+1+1","3","3","0","false"
"4x4","uct-1000-self-play","70","3","0.125000","1","2+1","2","3","0","false"
"4x4","uct-1000-self-play","70","4","0.166667","2","1+1+1","3","1","2","true"
"4x4","uct-1000-self-play","70","5","0.208333","1","2+1","2","3","0","false"
"4x4","uct-1000-self-play","70","6","0.250000","2","1+1+1","3","1","2","true"
"4x4","uct-1000-self-play","70","7","0.291667","1","1+1+1","3","1","2","true"
"4x4","uct-1000-self-play","70","8","0.333333","2","2+1","2","1","2","true"
"4x4","uct-1000-self-play","70","9","0.375000","1","2+1","2","1","2","true"
"4x4","uct-1000-self-play","70","10","0.416667","2","2+1","2","0","3","false"
"4x4","uct-1000-self-play","70","11","0.458333","1","2+1","2","0","3","false"
"4x4","uct-1000-self-play","70","12","0.500000","2","1+1+1","3","1","2","true"
"4x4","uct-1000-self-play","70","13","0.541667","1","2+1","2","0","3","false"
"4x4","uct-1000-self-play","70","14","0.583333","2","2+1","2","1","2","true"
"4x4","uct-1000-self-play","70","15","0.625000","1","3","1","0","3","false"
"4x4","uct-1000-self-play","70","16","0.666667","2","2+1","2","1","2","true"
"4x4","uct-1000-self-play","70","17","0.708333","1","1+1+1","3","0","3","false"
"4x4","uct-1000-self-play","70","18","0.750000","2","2+1","2","1","2","true"
"4x4","uct-1000-self-play","70","19","0.791667","1","2+1","2","0","3","false"
"4x4","uct-1000-self-play","70","20","0.833333","2","2+1","2","0","3","false"
"4x4","uct-1000-self-play","70","21","0.875000","1","1+1+1","3","2","1","true"
"4x4","uct-1000-self-play","70","22","0.916667","2","2+1","2","2","1","true"
"4x4","uct-1000-self-play","70","23","0.958333","1","2+1","2","3","0","false"
"4x4","uct-1000-self-play","70","24","1.000000","2","1+1+1","3","2","1","true"
"4x4","uct-1000-self-play","71","1","0.041667","1","1+1+1","3","3","0","false"
"4x4","uct-1000-self-play","71","2","0.083333","2","2+1","2","3","0","false"
"4x4","uct-1000-self-play","71","3","0.125000","1","2+1","2","1","2","true"
"4x4","uct-1000-self-play","71","4","0.166667","2","1+1+1","3","2","1","true"
"4x4","uct-1000-self-play","71","5","0.208333","1","1+1+1","3","2","1","true"
"4x4","uct-1000-self-play","71","6","0.250000","2","2+1","2","1","2","true"
"4x4","uct-1000-self-play","71","7","0.291667","1","1+1+1","3","1","2","true"
"4x4","uct-1000-self-play","71","8","0.333333","2","2+1","2","2","1","true"
"4x4","uct-1000-self-play","71","9","0.375000","1","1+1+1","3","2","1","true"
"4x4","uct-1000-self-play","71","10","0.416667","2","3","1","1","2","true"
"4x4","uct-1000-self-play","71","11","0.458333","1","1+1+1","3","1","2","true"
"4x4","uct-1000-self-play","71","12","0.500000","2","2+1","2","1","2","true"
"4x4","uct-1000-self-play","71","13","0.541667","1","1+1+1","3","1","2","true"
"4x4","uct-1000-self-play","71","14","0.583333","2","2+1","2","1","2","true"
"4x4","uct-1000-self-play","71","15","0.625000","1","1+1+1","3","1","2","true"
"4x4","uct-1000-self-play","71","16","0.666667","2","2+1","2","0","3","false"
"4x4","uct-1000-self-play","71","17","0.708333","1","2+1","2","1","2","true"
"4x4","uct-1000-self-play","71","18","0.750000","2","2+1","2","0","3","false"
"4x4","uct-1000-self-play","71","19","0.791667","1","1+1+1","3","1","2","true"
"4x4","uct-1000-self-play","71","20","0.833333","2","2+1","2","2","1","true"
"4x4","uct-1000-self-play","71","21","0.875000","1","2+1","2","3","0","false"
"4x4","uct-1000-self-play","71","22","0.916667","2","2+1","2","3","0","false"
"4x4","uct-1000-self-play","71","23","0.958333","1","2+1","2","2","1","true"
"4x4","uct-1000-self-play","71","24","1.000000","2","1+1+1","3","3","0","false"
"4x4","uct-1000-self-play","72","1","0.041667","1","2+1","2","3","0","false"
"4x4","uct-1000-self-play","72","2","0.083333","2","1+1+1","3","3","0","false"
"4x4","uct-1000-self-play","72","3","0.125000","1","1+1+1","3","2","1","true"
"4x4","uct-1000-self-play","72","4","0.166667","2","1+1+1","3","2","1","true"
"4x4","uct-1000-self-play","72","5","0.208333","1","2+1","2","1","2","true"
"4x4","uct-1000-self-play","72","6","0.250000","2","1+1+1","3","1","2","true"
"4x4","uct-1000-self-play","72","7","0.291667","1","1+1+1","3","1","2","true"
"4x4","uct-1000-self-play","72","8","0.333333","2","2+1","2","0","3","false"
"4x4","uct-1000-self-play","72","9","0.375000","1","2+1","2","1","2","true"
"4x4","uct-1000-self-play","72","10","0.416667","2","1+1+1","3","1","2","true"
"4x4","uct-1000-self-play","72","11","0.458333","1","2+1","2","2","1","true"
"4x4","uct-1000-self-play","72","12","0.500000","2","2+1","2","2","1","true"
"4x4","uct-1000-self-play","72","13","0.541667","1","2+1","2","1","2","true"
"4x4","uct-1000-self-play","72","14","0.583333","2","2+1","2","0","3","false"
"4x4","uct-1000-self-play","72","15","0.625000","1","2+1","2","0","3","false"
"4x4","uct-1000-self-play","72","16","0.666667","2","1+1+1","3","2","1","true"
"4x4","uct-1000-self-play","72","17","0.708333","1","1+1+1","3","1","2","true"
"4x4","uct-1000-self-play","72","18","0.750000","2","1+1+1","3","0","3","false"
"4x4","uct-1000-self-play","72","19","0.791667","1","2+1","2","0","3","false"
"4x4","uct-1000-self-play","72","20","0.833333","2","1+1+1","3","1","2","true"
"4x4","uct-1000-self-play","72","21","0.875000","1","1+1+1","3","2","1","true"
"4x4","uct-1000-self-play","72","22","0.916667","2","1+1+1","3","0","3","false"
"4x4","uct-1000-self-play","72","23","0.958333","1","2+1","2","1","2","true"
"4x4","uct-1000-self-play","72","24","1.000000","2","2+1","2","0","3","false"
"4x4","uct-1000-self-play","73","1","0.041667","1","1+1+1","3","3","0","false"
"4x4","uct-1000-self-play","73","2","0.083333","2","2+1","2","3","0","false"
"4x4","uct-1000-self-play","73","3","0.125000","1","1+1+1","3","2","1","true"
"4x4","uct-1000-self-play","73","4","0.166667","2","1+1+1","3","2","1","true"
"4x4","uct-1000-self-play","73","5","0.208333","1","1+1+1","3","2","1","true"
"4x4","uct-1000-self-play","73","6","0.250000","2","1+1+1","3","3","0","false"
"4x4","uct-1000-self-play","73","7","0.291667","1","2+1","2","2","1","true"
"4x4","uct-1000-self-play","73","8","0.333333","2","1+1+1","3","1","2","true"
"4x4","uct-1000-self-play","73","9","0.375000","1","1+1+1","3","1","2","true"
"4x4","uct-1000-self-play","73","10","0.416667","2","2+1","2","2","1","true"
"4x4","uct-1000-self-play","73","11","0.458333","1","3","1","0","3","false"
"4x4","uct-1000-self-play","73","12","0.500000","2","2+1","2","0","3","false"
"4x4","uct-1000-self-play","73","13","0.541667","1","1+1+1","3","1","2","true"
"4x4","uct-1000-self-play","73","14","0.583333","2","2+1","2","0","3","false"
"4x4","uct-1000-self-play","73","15","0.625000","1","2+1","2","1","2","true"
"4x4","uct-1000-self-play","73","16","0.666667","2","2+1","2","1","2","true"
"4x4","uct-1000-self-play","73","17","0.708333","1","1+1+1","3","1","2","true"
"4x4","uct-1000-self-play","73","18","0.750000","2","1+1+1","3","1","2","true"
"4x4","uct-1000-self-play","73","19","0.791667","1","2+1","2","0","3","false"
"4x4","uct-1000-self-play","73","20","0.833333","2","2+1","2","1","2","true"
"4x4","uct-1000-self-play","73","21","0.875000","1","2+1","2","3","0","false"
"4x4","uct-1000-self-play","73","22","0.916667","2","2+1","2","3","0","false"
"4x4","uct-1000-self-play","73","23","0.958333","1","1+1+1","3","3","0","false"
"4x4","uct-1000-self-play","73","24","1.000000","2","1+1+1","3","2","1","true"
"4x4","uct-1000-self-play","74","1","0.041667","1","2+1","2","3","0","false"
"4x4","uct-1000-self-play","74","2","0.083333","2","2+1","2","3","0","false"
"4x4","uct-1000-self-play","74","3","0.125000","1","1+1+1","3","2","1","true"
"4x4","uct-1000-self-play","74","4","0.166667","2","1+1+1","3","1","2","true"
"4x4","uct-1000-self-play","74","5","0.208333","1","1+1+1","3","1","2","true"
"4x4","uct-1000-self-play","74","6","0.250000","2","2+1","2","2","1","true"
"4x4","uct-1000-self-play","74","7","0.291667","1","1+1+1","3","2","1","true"
"4x4","uct-1000-self-play","74","8","0.333333","2","2+1","2","3","0","false"
"4x4","uct-1000-self-play","74","9","0.375000","1","2+1","2","0","3","false"
"4x4","uct-1000-self-play","74","10","0.416667","2","1+1+1","3","1","2","true"
"4x4","uct-1000-self-play","74","11","0.458333","1","1+1+1","3","1","2","true"
"4x4","uct-1000-self-play","74","12","0.500000","2","1+1+1","3","2","1","true"
"4x4","uct-1000-self-play","74","13","0.541667","1","2+1","2","0","3","false"
"4x4","uct-1000-self-play","74","14","0.583333","2","2+1","2","1","2","true"
"4x4","uct-1000-self-play","74","15","0.625000","1","2+1","2","2","1","true"
"4x4","uct-1000-self-play","74","16","0.666667","2","1+1+1","3","0","3","false"
"4x4","uct-1000-self-play","74","17","0.708333","1","2+1","2","1","2","true"
"4x4","uct-1000-self-play","74","18","0.750000","2","2+1","2","2","1","true"
"4x4","uct-1000-self-play","74","19","0.791667","1","1+1+1","3","2","1","true"
"4x4","uct-1000-self-play","74","20","0.833333","2","2+1","2","0","3","false"
"4x4","uct-1000-self-play","74","21","0.875000","1","2+1","2","1","2","true"
"4x4","uct-1000-self-play","74","22","0.916667","2","1+1+1","3","0","3","false"
"4x4","uct-1000-self-play","74","23","0.958333","1","2+1","2","1","2","true"
"4x4","uct-1000-self-play","74","24","1.000000","2","1+1+1","3","3","0","false"
"4x4","uct-1000-self-play","75","1","0.041667","1","1+1+1","3","3","0","false"
"4x4","uct-1000-self-play","75","2","0.083333","2","2+1","2","3","0","false"
"4x4","uct-1000-self-play","75","3","0.125000","1","2+1","2","1","2","true"
"4x4","uct-1000-self-play","75","4","0.166667","2","2+1","2","2","1","true"
"4x4","uct-1000-self-play","75","5","0.208333","1","1+1+1","3","3","0","false"
"4x4","uct-1000-self-play","75","6","0.250000","2","2+1","2","1","2","true"
"4x4","uct-1000-self-play","75","7","0.291667","1","2+1","2","1","2","true"
"4x4","uct-1000-self-play","75","8","0.333333","2","1+1+1","3","1","2","true"
"4x4","uct-1000-self-play","75","9","0.375000","1","2+1","2","0","3","false"
"4x4","uct-1000-self-play","75","10","0.416667","2","2+1","2","0","3","false"
"4x4","uct-1000-self-play","75","11","0.458333","1","2+1","2","1","2","true"
"4x4","uct-1000-self-play","75","12","0.500000","2","1+1+1","3","1","2","true"
"4x4","uct-1000-self-play","75","13","0.541667","1","1+1+1","3","2","1","true"
"4x4","uct-1000-self-play","75","14","0.583333","2","2+1","2","1","2","true"
"4x4","uct-1000-self-play","75","15","0.625000","1","1+1+1","3","2","1","true"
"4x4","uct-1000-self-play","75","16","0.666667","2","1+1+1","3","1","2","true"
"4x4","uct-1000-self-play","75","17","0.708333","1","2+1","2","0","3","false"
"4x4","uct-1000-self-play","75","18","0.750000","2","1+1+1","3","1","2","true"
"4x4","uct-1000-self-play","75","19","0.791667","1","1+1+1","3","0","3","false"
"4x4","uct-1000-self-play","75","20","0.833333","2","1+1+1","3","0","3","false"
"4x4","uct-1000-self-play","75","21","0.875000","1","2+1","2","2","1","true"
"4x4","uct-1000-self-play","75","22","0.916667","2","2+1","2","1","2","true"
"4x4","uct-1000-self-play","75","23","0.958333","1","2+1","2","1","2","true"
"4x4","uct-1000-self-play","75","24","1.000000","2","1+1+1","3","3","0","false"
"4x4","uct-1000-self-play","76","1","0.041667","1","1+1+1","3","3","0","false"
"4x4","uct-1000-self-play","76","2","0.083333","2","1+1+1","3","3","0","false"
"4x4","uct-1000-self-play","76","3","0.125000","1","1+1+1","3","3","0","false"
"4x4","uct-1000-self-play","76","4","0.166667","2","1+1+1","3","2","1","true"
"4x4","uct-1000-self-play","76","5","0.208333","1","1+1+1","3","2","1","true"
"4x4","uct-1000-self-play","76","6","0.250000","2","1+1+1","3","2","1","true"
"4x4","uct-1000-self-play","76","7","0.291667","1","2+1","2","1","2","true"
"4x4","uct-1000-self-play","76","8","0.333333","2","2+1","2","1","2","true"
"4x4","uct-1000-self-play","76","9","0.375000","1","1+1+1","3","1","2","true"
"4x4","uct-1000-self-play","76","10","0.416667","2","1+1+1","3","1","2","true"
"4x4","uct-1000-self-play","76","11","0.458333","1","1+1+1","3","1","2","true"
"4x4","uct-1000-self-play","76","12","0.500000","2","1+1+1","3","1","2","true"
"4x4","uct-1000-self-play","76","13","0.541667","1","2+1","2","1","2","true"
"4x4","uct-1000-self-play","76","14","0.583333","2","2+1","2","1","2","true"
"4x4","uct-1000-self-play","76","15","0.625000","1","2+1","2","1","2","true"
"4x4","uct-1000-self-play","76","16","0.666667","2","2+1","2","3","0","false"
"4x4","uct-1000-self-play","76","17","0.708333","1","2+1","2","1","2","true"
"4x4","uct-1000-self-play","76","18","0.750000","2","2+1","2","0","3","false"
"4x4","uct-1000-self-play","76","19","0.791667","1","1+1+1","3","1","2","true"
"4x4","uct-1000-self-play","76","20","0.833333","2","2+1","2","1","2","true"
"4x4","uct-1000-self-play","76","21","0.875000","1","1+1+1","3","2","1","true"
"4x4","uct-1000-self-play","76","22","0.916667","2","2+1","2","3","0","false"
"4x4","uct-1000-self-play","76","23","0.958333","1","1+1+1","3","0","3","false"
"4x4","uct-1000-self-play","76","24","1.000000","2","1+1+1","3","2","1","true"
"4x4","uct-1000-self-play","77","1","0.041667","1","1+1+1","3","3","0","false"
"4x4","uct-1000-self-play","77","2","0.083333","2","1+1+1","3","3","0","false"
"4x4","uct-1000-self-play","77","3","0.125000","1","2+1","2","2","1","true"
"4x4","uct-1000-self-play","77","4","0.166667","2","2+1","2","2","1","true"
"4x4","uct-1000-self-play","77","5","0.208333","1","2+1","2","1","2","true"
"4x4","uct-1000-self-play","77","6","0.250000","2","1+1+1","3","1","2","true"
"4x4","uct-1000-self-play","77","7","0.291667","1","2+1","2","0","3","false"
"4x4","uct-1000-self-play","77","8","0.333333","2","2+1","2","0","3","false"
"4x4","uct-1000-self-play","77","9","0.375000","1","2+1","2","1","2","true"
"4x4","uct-1000-self-play","77","10","0.416667","2","2+1","2","1","2","true"
"4x4","uct-1000-self-play","77","11","0.458333","1","1+1+1","3","1","2","true"
"4x4","uct-1000-self-play","77","12","0.500000","2","1+1+1","3","0","3","false"
"4x4","uct-1000-self-play","77","13","0.541667","1","1+1+1","3","1","2","true"
"4x4","uct-1000-self-play","77","14","0.583333","2","1+1+1","3","0","3","false"
"4x4","uct-1000-self-play","77","15","0.625000","1","2+1","2","1","2","true"
"4x4","uct-1000-self-play","77","16","0.666667","2","1+1+1","3","2","1","true"
