experiment_id,checkpoint_turn,model_name,cv_fold,feature,training_mean,training_population_std,active,zero_variance_policy
uct-10000-self-play,8,objective_only,5,leader_advantage_objective_margin,-0.633333333333,1.182746333281,1,exclude_feature_when_training_fold_standard_deviation_is_zero
uct-10000-self-play,8,objective_only,5,leader_objective_piece_margin,0.533333333333,0.784573486396,1,exclude_feature_when_training_fold_standard_deviation_is_zero
uct-10000-self-play,8,objective_only,5,live_objectives,14.85,0.9456038635,1,exclude_feature_when_training_fold_standard_deviation_is_zero
uct-10000-self-play,8,supply_only,1,leader_secured_supply_margin,-0.155172413793,0.979122128586,1,exclude_feature_when_training_fold_standard_deviation_is_zero
uct-10000-self-play,8,supply_only,1,leader_unsecured_controlled_supply_margin,-0.413793103448,1.203937258627,1,exclude_feature_when_training_fold_standard_deviation_is_zero
uct-10000-self-play,8,supply_only,1,leader_usable_supply_support_edge_margin,-2.706896551724,3.073853140153,1,exclude_feature_when_training_fold_standard_deviation_is_zero
uct-10000-self-play,8,supply_only,1,leader_primary_important_control_margin,-0.293103448276,1.351992408284,1,exclude_feature_when_training_fold_standard_deviation_is_zero
uct-10000-self-play,8,supply_only,1,leader_recent_4_supply_source_usage_margin,0.379310344828,0.761749035668,1,exclude_feature_when_training_fold_standard_deviation_is_zero
uct-10000-self-play,8,supply_only,2,leader_secured_supply_margin,-0.067796610169,1.022864153872,1,exclude_feature_when_training_fold_standard_deviation_is_zero
uct-10000-self-play,8,supply_only,2,leader_unsecured_controlled_supply_margin,-0.491525423729,1.226444238314,1,exclude_feature_when_training_fold_standard_deviation_is_zero
uct-10000-self-play,8,supply_only,2,leader_usable_supply_support_edge_margin,-2.677966101695,3.137745482144,1,exclude_feature_when_training_fold_standard_deviation_is_zero
uct-10000-self-play,8,supply_only,2,leader_primary_important_control_margin,-0.406779661017,1.379248678648,1,exclude_feature_when_training_fold_standard_deviation_is_zero
uct-10000-self-play,8,supply_only,2,leader_recent_4_supply_source_usage_margin,0.389830508475,0.781501144637,1,exclude_feature_when_training_fold_standard_deviation_is_zero
uct-10000-self-play,8,supply_only,3,leader_secured_supply_margin,-0.016949152542,0.982758577242,1,exclude_feature_when_training_fold_standard_deviation_is_zero
uct-10000-self-play,8,supply_only,3,leader_unsecured_controlled_supply_margin,-0.610169491525,1.120183840126,1,exclude_feature_when_training_fold_standard_deviation_is_zero
uct-10000-self-play,8,supply_only,3,leader_usable_supply_support_edge_margin,-3.084745762712,2.423669550064,1,exclude_feature_when_training_fold_standard_deviation_is_zero
uct-10000-self-play,8,supply_only,3,leader_primary_important_control_margin,-0.338983050847,1.409533755003,1,exclude_feature_when_training_fold_standard_deviation_is_zero
uct-10000-self-play,8,supply_only,3,leader_recent_4_supply_source_usage_margin,0.305084745763,0.828603834683,1,exclude_feature_when_training_fold_standard_deviation_is_zero
uct-10000-self-play,8,supply_only,4,leader_secured_supply_margin,-0.083333333333,0.971110475464,1,exclude_feature_when_training_fold_standard_deviation_is_zero
uct-10000-self-play,8,supply_only,4,leader_unsecured_controlled_supply_margin,-0.466666666667,1.161416759346,1,exclude_feature_when_training_fold_standard_deviation_is_zero
uct-10000-self-play,8,supply_only,4,leader_usable_supply_support_edge_margin,-2.666666666667,3.197221015542,1,exclude_feature_when_training_fold_standard_deviation_is_zero
uct-10000-self-play,8,supply_only,4,leader_primary_important_control_margin,-0.266666666667,1.376791761871,1,exclude_feature_when_training_fold_standard_deviation_is_zero
uct-10000-self-play,8,supply_only,4,leader_recent_4_supply_source_usage_margin,0.4,0.8,1,exclude_feature_when_training_fold_standard_deviation_is_zero
uct-10000-self-play,8,supply_only,5,leader_secured_supply_margin,-0.016666666667,1.056593057373,1,exclude_feature_when_training_fold_standard_deviation_is_zero
uct-10000-self-play,8,supply_only,5,leader_unsecured_controlled_supply_margin,-0.516666666667,1.217807684142,1,exclude_feature_when_training_fold_standard_deviation_is_zero
uct-10000-self-play,8,supply_only,5,leader_usable_supply_support_edge_margin,-2.65,3.198046278589,1,exclude_feature_when_training_fold_standard_deviation_is_zero
uct-10000-self-play,8,supply_only,5,leader_primary_important_control_margin,-0.183333333333,1.431685098834,1,exclude_feature_when_training_fold_standard_deviation_is_zero
uct-10000-self-play,8,supply_only,5,leader_recent_4_supply_source_usage_margin,0.283333333333,0.797739862918,1,exclude_feature_when_training_fold_standard_deviation_is_zero
uct-10000-self-play,8,allocation_recent_trend,1,leader_cumulative_objective_share_margin,0.047413793103,0.064013417845,1,exclude_feature_when_training_fold_standard_deviation_is_zero
uct-10000-self-play,8,allocation_recent_trend,1,leader_recent_4_objective_placement_margin,0.379310344828,0.761749035668,1,exclude_feature_when_training_fold_standard_deviation_is_zero
uct-10000-self-play,8,allocation_recent_trend,1,leader_trend_4_secured_objective_margin,0.586206896552,0.492512305417,1,exclude_feature_when_training_fold_standard_deviation_is_zero
uct-10000-self-play,8,allocation_recent_trend,1,leader_trend_4_advantage_objective_margin,-0.689655172414,1.132694324528,1,exclude_feature_when_training_fold_standard_deviation_is_zero
uct-10000-self-play,8,allocation_recent_trend,1,leader_trend_4_support_edge_margin,-1.98275862069,3.065331052101,1,exclude_feature_when_training_fold_standard_deviation_is_zero
uct-10000-self-play,8,allocation_recent_trend,1,leader_recent_4_objective_allocation_change_margin,-0.045977011494,0.393667673323,1,exclude_feature_when_training_fold_standard_deviation_is_zero
uct-10000-self-play,8,allocation_recent_trend,2,leader_cumulative_objective_share_margin,0.046610169492,0.06558297608,1,exclude_feature_when_training_fold_standard_deviation_is_zero
uct-10000-self-play,8,allocation_recent_trend,2,leader_recent_4_objective_placement_margin,0.389830508475,0.781501144637,1,exclude_feature_when_training_fold_standard_deviation_is_zero
uct-10000-self-play,8,allocation_recent_trend,2,leader_trend_4_secured_objective_margin,0.559322033898,0.496468424267,1,exclude_feature_when_training_fold_standard_deviation_is_zero
uct-10000-self-play,8,allocation_recent_trend,2,leader_trend_4_advantage_objective_margin,-0.64406779661,1.16098601963,1,exclude_feature_when_training_fold_standard_deviation_is_zero
uct-10000-self-play,8,allocation_recent_trend,2,leader_trend_4_support_edge_margin,-1.830508474576,3.205675805282,1,exclude_feature_when_training_fold_standard_deviation_is_zero
uct-10000-self-play,8,allocation_recent_trend,2,leader_recent_4_objective_allocation_change_margin,-0.073446327684,0.373650977713,1,exclude_feature_when_training_fold_standard_deviation_is_zero
uct-10000-self-play,8,allocation_recent_trend,3,leader_cumulative_objective_share_margin,0.052259887006,0.050650906997,1,exclude_feature_when_training_fold_standard_deviation_is_zero
uct-10000-self-play,8,allocation_recent_trend,3,leader_recent_4_objective_placement_margin,0.305084745763,0.828603834683,1,exclude_feature_when_training_fold_standard_deviation_is_zero
uct-10000-self-play,8,allocation_recent_trend,3,leader_trend_4_secured_objective_margin,0.593220338983,0.49123311004,1,exclude_feature_when_training_fold_standard_deviation_is_zero
uct-10000-self-play,8,allocation_recent_trend,3,leader_trend_4_advantage_objective_margin,-0.779661016949,1.074635083671,1,exclude_feature_when_training_fold_standard_deviation_is_zero
uct-10000-self-play,8,allocation_recent_trend,3,leader_trend_4_support_edge_margin,-1.661016949153,3.387965588701,1,exclude_feature_when_training_fold_standard_deviation_is_zero
uct-10000-self-play,8,allocation_recent_trend,3,leader_recent_4_objective_allocation_change_margin,-0.067796610169,0.387077810914,1,exclude_feature_when_training_fold_standard_deviation_is_zero
uct-10000-self-play,8,allocation_recent_trend,4,leader_cumulative_objective_share_margin,0.045833333333,0.067056153914,1,exclude_feature_when_training_fold_standard_deviation_is_zero
uct-10000-self-play,8,allocation_recent_trend,4,leader_recent_4_objective_placement_margin,0.4,0.8,1,exclude_feature_when_training_fold_standard_deviation_is_zero
uct-10000-self-play,8,allocation_recent_trend,4,leader_trend_4_secured_objective_margin,0.616666666667,0.48619840486,1,exclude_feature_when_training_fold_standard_deviation_is_zero
uct-10000-self-play,8,allocation_recent_trend,4,leader_trend_4_advantage_objective_margin,-0.716666666667,1.126819516259,1,exclude_feature_when_training_fold_standard_deviation_is_zero
uct-10000-self-play,8,allocation_recent_trend,4,leader_trend_4_support_edge_margin,-2.0,3.172801075811,1,exclude_feature_when_training_fold_standard_deviation_is_zero
uct-10000-self-play,8,allocation_recent_trend,4,leader_recent_4_objective_allocation_change_margin,-0.033333333333,0.342647643225,1,exclude_feature_when_training_fold_standard_deviation_is_zero
uct-10000-self-play,8,allocation_recent_trend,5,leader_cumulative_objective_share_margin,0.044444444444,0.065381123866,1,exclude_feature_when_training_fold_standard_deviation_is_zero
uct-10000-self-play,8,allocation_recent_trend,5,leader_recent_4_objective_placement_margin,0.283333333333,0.797739862918,1,exclude_feature_when_training_fold_standard_deviation_is_zero
uct-10000-self-play,8,allocation_recent_trend,5,leader_trend_4_secured_objective_margin,0.616666666667,0.48619840486,1,exclude_feature_when_training_fold_standard_deviation_is_zero
uct-10000-self-play,8,allocation_recent_trend,5,leader_trend_4_advantage_objective_margin,-0.75,1.104913269598,1,exclude_feature_when_training_fold_standard_deviation_is_zero
uct-10000-self-play,8,allocation_recent_trend,5,leader_trend_4_support_edge_margin,-1.583333333333,3.417073146552,1,exclude_feature_when_training_fold_standard_deviation_is_zero
uct-10000-self-play,8,allocation_recent_trend,5,leader_recent_4_objective_allocation_change_margin,-0.05,0.379204821035,1,exclude_feature_when_training_fold_standard_deviation_is_zero
uct-10000-self-play,8,combined,1,leader_secured_objective_margin,0.586206896552,0.492512305417,1,exclude_feature_when_training_fold_standard_deviation_is_zero
uct-10000-self-play,8,combined,1,leader_advantage_objective_margin,-0.586206896552,1.189530228321,1,exclude_feature_when_training_fold_standard_deviation_is_zero
uct-10000-self-play,8,combined,1,leader_objective_piece_margin,0.568965517241,0.768161014136,1,exclude_feature_when_training_fold_standard_deviation_is_zero
uct-10000-self-play,8,combined,1,live_objectives,14.931034482759,0.868253676691,1,exclude_feature_when_training_fold_standard_deviation_is_zero
uct-10000-self-play,8,combined,1,leader_secured_supply_margin,-0.155172413793,0.979122128586,1,exclude_feature_when_training_fold_standard_deviation_is_zero
uct-10000-self-play,8,combined,1,leader_unsecured_controlled_supply_margin,-0.413793103448,1.203937258627,1,exclude_feature_when_training_fold_standard_deviation_is_zero
uct-10000-self-play,8,combined,1,leader_usable_supply_support_edge_margin,-2.706896551724,3.073853140153,1,exclude_feature_when_training_fold_standard_deviation_is_zero
uct-10000-self-play,8,combined,1,leader_primary_important_control_margin,-0.293103448276,1.351992408284,1,exclude_feature_when_training_fold_standard_deviation_is_zero
uct-10000-self-play,8,combined,1,leader_recent_4_supply_source_usage_margin,0.379310344828,0.761749035668,1,exclude_feature_when_training_fold_standard_deviation_is_zero
uct-10000-self-play,8,combined,1,leader_cumulative_objective_share_margin,0.047413793103,0.064013417845,1,exclude_feature_when_training_fold_standard_deviation_is_zero
uct-10000-self-play,8,combined,1,leader_recent_4_objective_placement_margin,0.379310344828,0.761749035668,1,exclude_feature_when_training_fold_standard_deviation_is_zero
uct-10000-self-play,8,combined,1,leader_trend_4_secured_objective_margin,0.586206896552,0.492512305417,1,exclude_feature_when_training_fold_standard_deviation_is_zero
uct-10000-self-play,8,combined,1,leader_trend_4_advantage_objective_margin,-0.689655172414,1.132694324528,1,exclude_feature_when_training_fold_standard_deviation_is_zero
uct-10000-self-play,8,combined,1,leader_trend_4_support_edge_margin,-1.98275862069,3.065331052101,1,exclude_feature_when_training_fold_standard_deviation_is_zero
uct-10000-self-play,8,combined,1,leader_recent_4_objective_allocation_change_margin,-0.045977011494,0.393667673323,1,exclude_feature_when_training_fold_standard_deviation_is_zero
uct-10000-self-play,8,combined,2,leader_secured_objective_margin,0.559322033898,0.496468424267,1,exclude_feature_when_training_fold_standard_deviation_is_zero
uct-10000-self-play,8,combined,2,leader_advantage_objective_margin,-0.542372881356,1.239491884663,1,exclude_feature_when_training_fold_standard_deviation_is_zero
uct-10000-self-play,8,combined,2,leader_objective_piece_margin,0.559322033898,0.786995712966,1,exclude_feature_when_training_fold_standard_deviation_is_zero
uct-10000-self-play,8,combined,2,live_objectives,14.864406779661,0.947031528454,1,exclude_feature_when_training_fold_standard_deviation_is_zero
uct-10000-self-play,8,combined,2,leader_secured_supply_margin,-0.067796610169,1.022864153872,1,exclude_feature_when_training_fold_standard_deviation_is_zero
uct-10000-self-play,8,combined,2,leader_unsecured_controlled_supply_margin,-0.491525423729,1.226444238314,1,exclude_feature_when_training_fold_standard_deviation_is_zero
uct-10000-self-play,8,combined,2,leader_usable_supply_support_edge_margin,-2.677966101695,3.137745482144,1,exclude_feature_when_training_fold_standard_deviation_is_zero
uct-10000-self-play,8,combined,2,leader_primary_important_control_margin,-0.406779661017,1.379248678648,1,exclude_feature_when_training_fold_standard_deviation_is_zero
uct-10000-self-play,8,combined,2,leader_recent_4_supply_source_usage_margin,0.389830508475,0.781501144637,1,exclude_feature_when_training_fold_standard_deviation_is_zero
uct-10000-self-play,8,combined,2,leader_cumulative_objective_share_margin,0.046610169492,0.06558297608,1,exclude_feature_when_training_fold_standard_deviation_is_zero
uct-10000-self-play,8,combined,2,leader_recent_4_objective_placement_margin,0.389830508475,0.781501144637,1,exclude_feature_when_training_fold_standard_deviation_is_zero
uct-10000-self-play,8,combined,2,leader_trend_4_secured_objective_margin,0.559322033898,0.496468424267,1,exclude_feature_when_training_fold_standard_deviation_is_zero
uct-10000-self-play,8,combined,2,leader_trend_4_advantage_objective_margin,-0.64406779661,1.16098601963,1,exclude_feature_when_training_fold_standard_deviation_is_zero
uct-10000-self-play,8,combined,2,leader_trend_4_support_edge_margin,-1.830508474576,3.205675805282,1,exclude_feature_when_training_fold_standard_deviation_is_zero
uct-10000-self-play,8,combined,2,leader_recent_4_objective_allocation_change_margin,-0.073446327684,0.373650977713,1,exclude_feature_when_training_fold_standard_deviation_is_zero
uct-10000-self-play,8,combined,3,leader_secured_objective_margin,0.593220338983,0.49123311004,1,exclude_feature_when_training_fold_standard_deviation_is_zero
uct-10000-self-play,8,combined,3,leader_advantage_objective_margin,-0.593220338983,1.091083182334,1,exclude_feature_when_training_fold_standard_deviation_is_zero
uct-10000-self-play,8,combined,3,leader_objective_piece_margin,0.627118644068,0.607810883967,1,exclude_feature_when_training_fold_standard_deviation_is_zero
uct-10000-self-play,8,combined,3,live_objectives,14.898305084746,0.896224004502,1,exclude_feature_when_training_fold_standard_deviation_is_zero
uct-10000-self-play,8,combined,3,leader_secured_supply_margin,-0.016949152542,0.982758577242,1,exclude_feature_when_training_fold_standard_deviation_is_zero
