"experiment_id","piece_budget","game_index","seed","agent","iteration_limit","completed","end_type","winner","moves","turns","p1_score","p2_score","p1_total_pieces","p2_total_pieces","p1_supply_pieces","p2_supply_pieces","p1_objective_pieces","p2_objective_pieces","p1_secured_supply","p2_secured_supply","p1_secured_objectives","p2_secured_objectives","p1_advantage_objectives","p2_advantage_objectives","deciding_criterion","elapsed_seconds","final_board","trial_file"
"7x7-p96-uct-1000","96","41","770969040","UCT","1000","true","NaturalEnd","1","192","64","77946","73288","96","96","41","43","55","53","0","3","16","15","3","5","Secured","2306.848","S00:0:0:0|S01:0:0:0|S02:0:1:1|S03:1:1:0|S04:2:0:1|S05:1:1:0|S06:2:0:2|S07:0:0:0|S10:1:1:0|S11:0:0:0|S12:2:0:1|S13:1:1:0|S14:1:1:0|S15:2:0:1|S16:2:0:1|S17:0:0:0|S20:0:1:1|S21:2:1:2|S22:4:0:3|S23:1:1:0|S24:0:0:0|S25:1:2:1|S26:1:2:1|S27:1:1:0|S30:2:0:1|S31:2:1:2|S32:0:0:0|S33:2:0:1|S34:0:0:0|S35:2:0:1|S36:0:0:0|S37:0:1:1|S40:1:1:0|S41:1:2:0|S42:0:0:0|S43:1:1:0|S44:0:1:1|S45:0:1:1|S46:1:2:0|S47:1:1:0|S50:1:1:0|S51:1:2:0|S52:0:0:0|S53:4:2:3|S54:2:0:1|S55:0:1:1|S56:0:2:2|S57:0:0:0|S60:0:0:0|S61:1:2:0|S62:2:0:2|S63:0:0:0|S64:0:0:0|S65:4:0:3|S66:0:1:1|S67:0:0:0|S70:1:1:0|S71:2:1:2|S72:0:1:1|S73:2:0:2|S74:0:2:2|S75:0:0:0|S76:0:0:0|S77:0:0:0|O00:0:0:0|O01:0:0:0|O02:3:3:0|O03:3:3:0|O04:3:3:0|O05:4:0:3|O06:4:0:3|O10:3:3:0|O11:4:0:3|O12:4:2:3|O13:3:3:0|O14:3:3:0|O15:4:2:3|O16:4:0:3|O20:4:0:3|O21:3:3:0|O22:4:0:3|O23:3:3:0|O24:0:0:0|O25:0:0:0|O26:1:1:0|O30:3:3:0|O31:3:3:0|O32:2:0:1|O33:4:0:3|O34:2:0:1|O35:0:0:0|O36:1:1:0|O40:1:1:0|O41:0:0:0|O42:2:0:1|O43:4:0:3|O44:4:0:3|O45:3:3:0|O46:3:3:2|O50:3:3:0|O51:3:3:0|O52:0:0:0|O53:2:0:1|O54:4:0:3|O55:2:0:1|O56:0:0:0|O60:3:3:0|O61:3:3:1|O62:4:0:3|O63:4:0:3|O64:4:0:3|O65:0:0:0|O66:0:0:0","experiments/issue-77/results/trials/7x7-p96-uct-1000/7x7-p96-uct-1000-0041.trl"
"7x7-p96-uct-1000","96","42","770969041","UCT","1000","true","NaturalEnd","2","192","64","77849","78042","96","96","41","42","55","54","2","2","16","16","2","4","Advantage","2097.778","S00:1:1:0|S01:1:2:0|S02:2:0:1|S03:0:0:0|S04:2:1:2|S05:1:1:0|S06:0:1:1|S07:2:0:1|S10:0:0:0|S11:1:2:1|S12:3:3:0|S13:1:1:0|S14:0:1:1|S15:0:0:0|S16:2:0:2|S17:1:1:0|S20:0:0:0|S21:2:0:1|S22:0:0:0|S23:1:2:1|S24:0:0:0|S25:0:0:0|S26:1:1:0|S27:1:2:0|S30:2:0:1|S31:0:0:0|S32:0:1:1|S33:2:0:1|S34:2:0:2|S35:1:2:0|S36:1:1:0|S37:2:1:2|S40:1:1:0|S41:2:0:1|S42:1:2:0|S43:0:0:0|S44:2:0:1|S45:1:1:0|S46:0:0:0|S47:4:1:3|S50:3:3:0|S51:1:2:1|S52:0:1:1|S53:2:0:1|S54:2:0:2|S55:2:0:1|S56:2:0:1|S57:0:0:0|S60:0:1:1|S61:0:0:0|S62:2:0:1|S63:0:0:0|S64:4:2:3|S65:0:0:0|S66:2:0:1|S67:0:0:0|S70:0:0:0|S71:0:0:0|S72:0:0:0|S73:1:1:0|S74:2:1:2|S75:0:0:0|S76:2:1:2|S77:2:0:2|O00:3:3:0|O01:3:3:0|O02:4:0:3|O03:3:3:0|O04:0:0:0|O05:4:1:3|O06:3:3:0|O10:3:3:0|O11:3:3:0|O12:3:3:0|O13:0:0:0|O14:0:0:0|O15:1:1:0|O16:3:3:0|O20:2:0:1|O21:0:0:0|O22:4:0:3|O23:4:0:3|O24:2:0:1|O25:3:3:0|O26:3:3:0|O30:2:0:1|O31:4:1:3|O32:0:0:0|O33:4:0:3|O34:3:3:0|O35:3:3:0|O36:3:3:0|O40:3:3:0|O41:3:3:0|O42:0:0:0|O43:2:0:1|O44:4:0:3|O45:3:3:1|O46:4:0:3|O50:1:1:0|O51:0:1:1|O52:0:0:0|O53:4:0:3|O54:4:0:3|O55:0:0:0|O56:4:0:3|O60:0:0:0|O61:0:0:0|O62:4:1:3|O63:4:1:3|O64:4:0:3|O65:4:0:3|O66:4:0:3","experiments/issue-77/results/trials/7x7-p96-uct-1000/7x7-p96-uct-1000-0042.trl"
"7x7-p96-uct-1000","96","43","770969042","UCT","1000","true","NaturalEnd","2","192","64","73195","73286","96","96","39","45","57","51","0","2","15","15","4","5","Advantage","2101.435","S00:1:1:0|S01:1:1:0|S02:0:0:0|S03:0:1:1|S04:1:1:0|S05:1:2:0|S06:0:1:1|S07:0:1:1|S10:0:0:0|S11:2:0:2|S12:1:1:0|S13:0:0:0|S14:0:0:0|S15:1:1:0|S16:2:0:2|S17:0:0:0|S20:2:0:1|S21:1:1:0|S22:0:1:1|S23:0:0:0|S24:1:1:0|S25:1:1:0|S26:1:2:1|S27:2:0:1|S30:2:0:1|S31:2:1:2|S32:1:1:0|S33:0:1:1|S34:1:1:0|S35:0:0:0|S36:2:0:1|S37:1:1:0|S40:0:0:0|S41:1:2:1|S42:0:2:2|S43:1:1:0|S44:2:0:1|S45:4:2:3|S46:1:2:0|S47:2:0:2|S50:0:0:0|S51:2:0:1|S52:1:1:0|S53:0:1:1|S54:1:1:0|S55:2:0:1|S56:2:0:2|S57:0:1:1|S60:2:0:2|S61:2:0:1|S62:4:0:3|S63:0:1:1|S64:0:0:0|S65:2:0:1|S66:1:2:1|S67:2:0:1|S70:0:0:0|S71:0:0:0|S72:0:0:0|S73:0:0:0|S74:0:0:0|S75:2:1:2|S76:0:1:1|S77:2:0:1|O00:3:3:0|O01:4:1:3|O02:1:1:0|O03:0:0:0|O04:0:0:0|O05:0:1:1|O06:0:0:0|O10:0:0:0|O11:4:1:3|O12:0:0:0|O13:0:0:0|O14:0:0:0|O15:3:3:0|O16:4:1:3|O20:4:0:3|O21:2:0:1|O22:1:1:0|O23:0:0:0|O24:3:3:0|O25:2:0:1|O26:3:3:0|O30:2:0:1|O31:3:3:0|O32:3:3:0|O33:1:1:0|O34:4:1:3|O35:3:3:0|O36:3:3:0|O40:3:3:0|O41:3:3:0|O42:3:3:0|O43:3:3:0|O44:4:1:3|O45:4:0:3|O46:4:1:3|O50:0:0:0|O51:3:3:0|O52:3:3:0|O53:3:3:0|O54:4:1:3|O55:4:0:3|O56:4:0:3|O60:4:0:3|O61:4:0:3|O62:2:0:1|O63:1:1:0|O64:2:0:1|O65:4:0:3|O66:4:0:3","experiments/issue-77/results/trials/7x7-p96-uct-1000/7x7-p96-uct-1000-0043.trl"
"7x7-p96-uct-1000","96","44","770969043","UCT","1000","true","NaturalEnd","1","192","64","87359","82898","96","96","37","36","59","60","2","0","18","17","0","4","Secured","1840.035","S00:2:0:1|S01:2:0:1|S02:0:0:0|S03:3:3:0|S04:0:0:0|S05:0:0:0|S06:0:0:0|S07:0:0:0|S10:1:2:1|S11:0:1:1|S12:0:0:0|S13:1:1:0|S14:2:0:1|S15:1:1:0|S16:0:0:0|S17:1:2:1|S20:1:2:1|S21:0:1:1|S22:1:1:0|S23:1:1:0|S24:2:0:1|S25:2:0:2|S26:3:3:1|S27:1:1:0|S30:1:1:0|S31:0:0:0|S32:2:0:1|S33:1:1:0|S34:1:1:0|S35:0:1:1|S36:1:1:0|S37:2:0:1|S40:1:2:1|S41:0:0:0|S42:0:0:0|S43:2:0:2|S44:0:1:1|S45:2:0:2|S46:0:0:0|S47:1:2:0|S50:0:1:1|S51:0:0:0|S52:0:1:1|S53:0:1:1|S54:0:0:0|S55:2:0:1|S56:1:2:1|S57:0:0:0|S60:0:0:0|S61:2:0:1|S62:2:0:1|S63:2:0:1|S64:2:0:1|S65:1:2:1|S66:2:0:1|S67:2:0:1|S70:2:0:2|S71:0:0:0|S72:0:0:0|S73:1:1:0|S74:0:0:0|S75:2:0:1|S76:0:0:0|S77:0:0:0|O00:4:0:3|O01:0:0:0|O02:3:3:0|O03:0:1:1|O04:0:1:1|O05:0:0:0|O06:3:3:0|O10:3:3:0|O11:0:1:1|O12:3:3:0|O13:3:3:0|O14:4:0:3|O15:3:3:2|O16:3:3:0|O20:3:3:0|O21:2:0:1|O22:0:0:0|O23:3:3:0|O24:4:1:3|O25:3:3:0|O26:3:3:0|O30:3:3:0|O31:0:0:0|O32:4:0:3|O33:3:3:0|O34:3:3:0|O35:3:3:0|O36:3:3:0|O40:3:3:0|O41:0:0:0|O42:2:0:1|O43:2:0:1|O44:4:0:3|O45:4:0:3|O46:0:0:0|O50:2:0:1|O51:0:0:0|O52:4:0:3|O53:4:0:3|O54:4:0:3|O55:3:3:0|O56:4:1:3|O60:4:0:3|O61:4:0:3|O62:4:0:3|O63:4:0:3|O64:4:0:3|O65:4:0:3|O66:4:0:3","experiments/issue-77/results/trials/7x7-p96-uct-1000/7x7-p96-uct-1000-0044.trl"
"7x7-p96-uct-1000","96","45","770969044","UCT","1000","true","NaturalEnd","2","192","64","82897","87455","96","96","37","38","59","58","1","4","17","18","4","1","Secured","1485.642","S00:0:0:0|S01:2:0:1|S02:0:0:0|S03:2:0:1|S04:1:2:1|S05:1:1:0|S06:0:0:0|S07:0:0:0|S10:2:0:1|S11:1:1:0|S12:4:2:3|S13:1:2:1|S14:0:0:0|S15:0:1:1|S16:2:0:1|S17:0:0:0|S20:0:0:0|S21:4:1:3|S22:0:0:0|S23:0:0:0|S24:0:1:1|S25:1:1:0|S26:1:1:0|S27:0:1:1|S30:0:0:0|S31:2:0:1|S32:0:0:0|S33:1:1:0|S34:1:2:0|S35:1:1:0|S36:0:0:0|S37:0:0:0|S40:1:2:0|S41:4:1:3|S42:1:2:0|S43:0:0:0|S44:1:1:0|S45:0:1:1|S46:1:1:0|S47:0:0:0|S50:2:0:1|S51:1:1:0|S52:2:0:1|S53:2:0:2|S54:0:1:1|S55:3:3:2|S56:0:0:0|S57:1:2:1|S60:0:0:0|S61:0:0:0|S62:2:0:1|S63:4:1:3|S64:2:1:2|S65:2:0:1|S66:0:0:0|S67:0:0:0|S70:0:0:0|S71:2:0:1|S72:0:0:0|S73:2:0:1|S74:1:1:0|S75:0:0:0|S76:2:0:1|S77:1:1:0|O00:1:1:0|O01:4:0:3|O02:4:0:3|O03:3:3:1|O04:3:3:0|O05:3:3:0|O06:0:0:0|O10:0:0:0|O11:4:0:3|O12:4:1:3|O13:0:0:0|O14:3:3:0|O15:3:3:0|O16:2:0:1|O20:4:0:3|O21:0:0:0|O22:0:0:0|O23:1:1:0|O24:3:3:0|O25:3:3:0|O26:1:1:0|O30:3:3:1|O31:4:1:3|O32:0:0:0|O33:3:3:0|O34:3:3:0|O35:3:3:0|O36:3:3:0|O40:3:3:0|O41:4:1:3|O42:4:0:3|O43:4:0:3|O44:3:3:0|O45:3:3:1|O46:3:3:0|O50:0:0:0|O51:4:0:3|O52:4:0:3|O53:4:0:3|O54:3:3:0|O55:0:0:0|O56:1:1:0|O60:0:0:0|O61:4:0:3|O62:4:0:3|O63:4:0:3|O64:4:1:3|O65:4:0:3|O66:4:0:3","experiments/issue-77/results/trials/7x7-p96-uct-1000/7x7-p96-uct-1000-0045.trl"
