experiment_id,game_index,seed,black_agent,white_agent,iteration_limit,max_seconds_per_move,completed,end_type,winner,moves,turns,p1_score,p2_score,p1_total_pieces,p2_total_pieces,p1_supply_pieces,p2_supply_pieces,p1_objective_pieces,p2_objective_pieces,p1_secured_supply,p2_secured_supply,p1_secured_objectives,p2_secured_objectives,p1_advantage_objectives,p2_advantage_objectives,deciding_criterion,final_board,trial_file
"uct-1000-self-play","11","300210","UCT","UCT","1000","-1.0","true","NaturalEnd","2","72","24","2685","3277","36","36","15","15","21","21","0","0","4","5","4","3","secured_objectives","S00:0:1:1|S01:2:0:1|S02:0:0:0|S03:2:0:1|S04:0:0:0|S10:0:0:0|S11:1:1:0|S12:0:2:2|S13:2:1:2|S14:0:1:1|S20:0:0:0|S21:0:2:2|S22:0:2:2|S23:1:2:0|S24:0:0:0|S30:0:0:0|S31:1:1:0|S32:0:1:1|S33:2:0:1|S34:0:0:0|S40:1:1:0|S41:0:0:0|S42:0:0:0|S43:0:0:0|S44:2:0:1|O00:3:3:0|O01:1:1:0|O02:4:0:3|O03:4:0:3|O10:1:1:0|O11:1:2:1|O12:4:2:3|O13:3:3:0|O20:2:0:2|O21:2:0:2|O22:4:2:3|O23:3:3:0|O30:3:3:0|O31:1:1:0|O32:2:0:1|O33:4:0:3","experiments/issue-30/results/trials/uct-1000-self-play/uct-1000-self-play-0011.trl"
"uct-1000-self-play","12","300211","UCT","UCT","1000","-1.0","true","NaturalEnd","0","72","24","2049","2049","36","36","22","22","14","14","2","1","3","3","4","4","draw","S00:0:0:0|S01:0:0:0|S02:1:2:1|S03:0:1:1|S04:2:0:1|S10:0:1:1|S11:3:3:2|S12:0:1:1|S13:0:1:1|S14:0:0:0|S20:0:1:1|S21:3:3:2|S22:0:1:1|S23:0:1:1|S24:2:0:2|S30:0:0:0|S31:2:1:2|S32:0:1:1|S33:4:2:3|S34:0:0:0|S40:1:1:0|S41:0:0:0|S42:0:0:0|S43:1:2:1|S44:0:0:0|O00:1:1:0|O01:3:3:0|O02:1:1:0|O03:2:0:1|O10:3:3:0|O11:3:3:0|O12:1:1:0|O13:4:0:3|O20:4:0:3|O21:0:1:1|O22:1:1:0|O23:2:0:1|O30:2:0:1|O31:0:0:0|O32:2:0:1|O33:4:0:3","experiments/issue-30/results/trials/uct-1000-self-play/uct-1000-self-play-0012.trl"
"uct-1000-self-play","13","300212","UCT","UCT","1000","-1.0","true","NaturalEnd","2","72","24","2648","3198","36","36","15","20","21","16","0","0","4","5","3","1","secured_objectives","S00:2:0:1|S01:0:1:1|S02:2:0:1|S03:2:0:1|S04:1:1:0|S10:2:0:1|S11:2:0:1|S12:0:1:1|S13:2:1:2|S14:0:1:1|S20:2:0:1|S21:2:0:1|S22:0:1:1|S23:0:1:1|S24:1:1:0|S30:2:0:1|S31:1:1:0|S32:0:1:1|S33:0:1:1|S34:0:0:0|S40:1:1:0|S41:0:0:0|S42:0:0:0|S43:0:2:2|S44:0:1:1|O00:2:0:1|O01:4:2:3|O02:3:3:0|O03:4:1:3|O10:4:0:3|O11:3:3:0|O12:1:2:0|O13:4:0:3|O20:4:0:3|O21:3:3:0|O22:3:3:0|O23:0:0:0|O30:0:0:0|O31:0:0:0|O32:1:2:0|O33:1:2:0","experiments/issue-30/results/trials/uct-1000-self-play/uct-1000-self-play-0013.trl"
"uct-1000-self-play","14","300213","UCT","UCT","1000","-1.0","true","NaturalEnd","2","72","24","2644","3160","36","36","19","21","17","15","1","0","4","5","3","0","secured_objectives","S00:1:2:0|S01:2:0:1|S02:1:2:1|S03:1:2:0|S04:0:0:0|S10:0:0:0|S11:0:1:1|S12:0:2:2|S13:2:1:2|S14:0:0:0|S20:0:1:1|S21:3:3:2|S22:0:0:0|S23:1:1:0|S24:2:0:2|S30:1:1:0|S31:2:0:2|S32:0:1:1|S33:2:0:2|S34:2:0:1|S40:0:0:0|S41:0:1:1|S42:2:0:2|S43:1:1:0|S44:0:0:0|O00:3:3:0|O01:1:1:0|O02:3:3:0|O03:0:0:0|O10:0:0:0|O11:3:3:0|O12:1:1:0|O13:4:0:3|O20:3:3:0|O21:0:0:0|O22:4:0:3|O23:4:0:3|O30:0:0:0|O31:1:1:0|O32:4:2:3|O33:4:0:3","experiments/issue-30/results/trials/uct-1000-self-play/uct-1000-self-play-0014.trl"
"uct-1000-self-play","15","300214","UCT","UCT","1000","-1.0","true","NaturalEnd","2","72","24","4426","4501","36","36","13","12","23","24","0","0","7","7","0","2","advantage_objectives","S00:0:0:0|S01:2:0:1|S02:0:0:0|S03:1:1:0|S04:1:2:0|S10:2:0:1|S11:1:1:0|S12:1:1:0|S13:0:0:0|S14:0:0:0|S20:0:1:1|S21:1:1:0|S22:0:1:1|S23:2:0:1|S24:2:0:1|S30:0:0:0|S31:2:1:2|S32:2:0:1|S33:2:0:1|S34:0:0:0|S40:1:1:0|S41:1:1:0|S42:0:1:1|S43:1:1:0|S44:2:0:1|O00:4:0:3|O01:3:3:0|O02:3:3:0|O03:3:3:0|O10:3:3:0|O11:3:3:0|O12:4:0:3|O13:2:0:1|O20:3:3:1|O21:4:0:3|O22:4:0:3|O23:4:0:3|O30:3:3:0|O31:4:0:3|O32:4:2:3|O33:2:0:1","experiments/issue-30/results/trials/uct-1000-self-play/uct-1000-self-play-0015.trl"
"uct-1000-self-play","16","300215","UCT","UCT","1000","-1.0","true","NaturalEnd","1","72","24","3793","3275","36","36","17","17","19","19","2","0","6","5","0","3","secured_objectives","S00:0:0:0|S01:1:1:0|S02:0:1:1|S03:2:0:1|S04:0:0:0|S10:0:0:0|S11:1:1:0|S12:1:1:0|S13:3:3:2|S14:2:0:2|S20:0:1:1|S21:3:3:1|S22:2:0:1|S23:1:2:1|S24:0:1:1|S30:0:0:0|S31:2:1:2|S32:0:1:1|S33:0:1:1|S34:0:0:0|S40:0:0:0|S41:0:0:0|S42:2:0:2|S43:0:0:0|S44:0:0:0|O00:3:3:0|O01:3:3:0|O02:2:0:2|O03:3:3:0|O10:3:3:0|O11:4:0:3|O12:2:0:1|O13:3:3:0|O20:3:3:0|O21:4:1:3|O22:4:0:3|O23:0:0:0|O30:0:0:0|O31:4:0:3|O32:4:0:3|O33:2:0:1","experiments/issue-30/results/trials/uct-1000-self-play/uct-1000-self-play-0016.trl"
"uct-1000-self-play","17","300216","UCT","UCT","1000","-1.0","true","NaturalEnd","2","72","24","2645","3792","36","36","18","18","18","18","0","2","4","6","3","0","secured_objectives","S00:0:0:0|S01:1:1:0|S02:0:0:0|S03:0:1:1|S04:0:0:0|S10:1:1:0|S11:4:2:3|S12:2:1:2|S13:2:1:2|S14:2:0:1|S20:0:0:0|S21:1:1:0|S22:2:0:2|S23:1:1:0|S24:0:1:1|S30:1:2:1|S31:4:2:3|S32:0:1:1|S33:1:1:0|S34:1:1:0|S40:0:0:0|S41:0:0:0|S42:2:0:1|S43:0:0:0|S44:1:1:0|O00:1:1:0|O01:3:3:0|O02:4:0:3|O03:4:0:3|O10:0:0:0|O11:4:0:3|O12:4:1:3|O13:3:3:0|O20:1:1:0|O21:4:1:3|O22:3:3:0|O23:3:3:0|O30:0:0:0|O31:4:0:3|O32:0:0:0|O33:1:2:0","experiments/issue-30/results/trials/uct-1000-self-play/uct-1000-self-play-0017.trl"
"uct-1000-self-play","18","300217","UCT","UCT","1000","-1.0","true","NaturalEnd","1","72","24","2607","2013","36","36","19","21","17","15","0","2","4","3","2","3","secured_objectives","S00:0:0:0|S01:0:0:0|S02:0:0:0|S03:0:1:1|S04:0:0:0|S10:0:0:0|S11:0:1:1|S12:0:0:0|S13:0:2:2|S14:1:1:0|S20:0:0:0|S21:1:2:1|S22:1:2:1|S23:4:2:3|S24:0:0:0|S30:1:1:0|S31:0:2:2|S32:2:1:2|S33:0:1:1|S34:2:0:1|S40:2:0:1|S41:4:2:3|S42:0:1:1|S43:2:0:1|S44:0:0:0|O00:0:0:0|O01:0:0:0|O02:0:0:0|O03:1:1:0|O10:1:1:0|O11:3:3:0|O12:2:0:1|O13:2:1:2|O20:3:3:0|O21:3:3:0|O22:3:3:2|O23:0:0:0|O30:4:0:3|O31:4:2:3|O32:4:0:3|O33:2:0:1","experiments/issue-30/results/trials/uct-1000-self-play/uct-1000-self-play-0018.trl"
"uct-1000-self-play","19","300218","UCT","UCT","1000","-1.0","true","NaturalEnd","2","72","24","3869","3871","36","36","15","13","21","23","1","1","6","6","2","2","objective_pieces","S00:0:0:0|S01:0:0:0|S02:1:1:0|S03:3:3:0|S04:1:1:0|S10:2:0:1|S11:1:1:0|S12:0:0:0|S13:0:1:1|S14:0:0:0|S20:0:0:0|S21:0:0:0|S22:0:0:0|S23:0:2:2|S24:0:1:1|S30:2:0:1|S31:4:1:3|S32:0:0:0|S33:1:1:0|S34:0:1:1|S40:0:0:0|S41:0:1:1|S42:0:1:1|S43:2:0:1|S44:0:0:0|O00:3:3:0|O01:3:3:0|O02:2:0:2|O03:3:3:0|O10:1:1:0|O11:3:3:0|O12:4:0:3|O13:4:0:3|O20:4:0:3|O21:4:0:3|O22:1:1:0|O23:4:0:3|O30:4:0:3|O31:3:3:0|O32:3:3:1|O33:2:1:2","experiments/issue-30/results/trials/uct-1000-self-play/uct-1000-self-play-0019.trl"
"uct-1000-self-play","20","300219","UCT","UCT","1000","-1.0","true","NaturalEnd","1","72","24","3239","2607","36","36","16","19","20","17","0","2","5","4","2","2","secured_objectives","S00:0:0:0|S01:2:0:2|S02:1:1:0|S03:0:0:0|S04:0:0:0|S10:1:2:1|S11:0:2:2|S12:4:2:3|S13:0:1:1|S14:0:0:0|S20:1:1:0|S21:2:0:1|S22:4:2:3|S23:2:0:2|S24:0:0:0|S30:0:0:0|S31:1:2:1|S32:0:0:0|S33:0:0:0|S34:0:1:1|S40:0:0:0|S41:0:1:1|S42:1:1:0|S43:0:0:0|S44:2:0:1|O00:3:3:0|O01:4:0:3|O02:3:3:0|O03:0:0:0|O10:3:3:0|O11:4:0:3|O12:4:0:3|O13:0:1:1|O20:3:3:0|O21:2:1:2|O22:4:1:3|O23:0:0:0|O30:1:1:0|O31:3:3:0|O32:1:1:0|O33:2:0:2","experiments/issue-30/results/trials/uct-1000-self-play/uct-1000-self-play-0020.trl"
