experiment_id,game_index,seed,black_agent,white_agent,iteration_limit,max_seconds_per_move,completed,end_type,winner,moves,turns,p1_score,p2_score,p1_total_pieces,p2_total_pieces,p1_supply_pieces,p2_supply_pieces,p1_objective_pieces,p2_objective_pieces,p1_secured_supply,p2_secured_supply,p1_secured_objectives,p2_secured_objectives,p1_advantage_objectives,p2_advantage_objectives,deciding_criterion,final_board,trial_file
"uct-0500-self-play","61","300160","UCT","UCT","500","-1.0","true","NaturalEnd","2","72","24","2531","3201","36","36","21","17","15","19","1","0","4","5","0","1","secured_objectives","S00:1:1:0|S01:2:1:2|S02:1:1:0|S03:1:1:0|S04:0:0:0|S10:2:0:2|S11:2:0:1|S12:0:2:2|S13:1:2:1|S14:0:0:0|S20:2:0:1|S21:1:2:0|S22:1:2:1|S23:2:1:2|S24:0:1:1|S30:0:0:0|S31:2:0:1|S32:2:0:1|S33:3:3:0|S34:1:1:0|S40:0:0:0|S41:2:0:1|S42:0:1:1|S43:1:1:0|S44:1:1:0|O00:4:0:3|O01:4:1:3|O02:3:3:1|O03:0:0:0|O10:0:1:1|O11:0:0:0|O12:0:0:0|O13:3:3:0|O20:4:0:3|O21:3:3:0|O22:3:3:0|O23:0:0:0|O30:4:0:3|O31:4:0:3|O32:2:1:2|O33:0:0:0","experiments/issue-30/results/trials/uct-0500-self-play/uct-0500-self-play-0061.trl"
"uct-0500-self-play","62","300161","UCT","UCT","500","-1.0","true","NaturalEnd","2","72","24","1973","2089","36","36","24","19","12","17","0","1","3","3","2","5","advantage_objectives","S00:0:0:0|S01:0:0:0|S02:1:2:1|S03:1:2:1|S04:0:2:2|S10:2:0:1|S11:1:1:0|S12:4:2:3|S13:2:0:1|S14:0:1:1|S20:0:0:0|S21:0:2:2|S22:0:1:1|S23:0:1:1|S24:1:1:0|S30:0:0:0|S31:2:1:2|S32:0:0:0|S33:1:2:1|S34:1:1:0|S40:0:0:0|S41:0:1:1|S42:1:1:0|S43:1:2:1|S44:1:1:0|O00:0:0:0|O01:2:0:1|O02:0:0:0|O03:1:2:0|O10:4:0:3|O11:3:3:0|O12:4:0:3|O13:2:0:1|O20:3:3:0|O21:2:0:1|O22:4:0:3|O23:2:0:2|O30:0:0:0|O31:2:0:2|O32:3:3:1|O33:1:1:0","experiments/issue-30/results/trials/uct-0500-self-play/uct-0500-self-play-0062.trl"
"uct-0500-self-play","63","300162","UCT","UCT","500","-1.0","true","NaturalEnd","1","72","24","3240","2566","36","36","15","23","21","13","1","0","5","4","2","1","secured_objectives","S00:2:1:2|S01:2:0:2|S02:2:0:1|S03:2:0:1|S04:2:0:1|S10:0:1:1|S11:1:2:1|S12:0:0:0|S13:2:0:1|S14:1:1:0|S20:2:0:1|S21:2:1:2|S22:0:0:0|S23:0:1:1|S24:0:1:1|S30:0:0:0|S31:2:0:1|S32:1:2:0|S33:2:0:1|S34:3:3:1|S40:0:0:0|S41:2:1:2|S42:2:0:1|S43:2:0:1|S44:0:1:1|O00:3:3:0|O01:3:3:0|O02:4:0:3|O03:4:0:3|O10:3:3:0|O11:3:3:0|O12:0:0:0|O13:1:2:0|O20:0:0:0|O21:0:0:0|O22:0:0:0|O23:4:2:3|O30:1:2:0|O31:2:0:1|O32:4:0:3|O33:3:3:0","experiments/issue-30/results/trials/uct-0500-self-play/uct-0500-self-play-0063.trl"
"uct-0500-self-play","64","300163","UCT","UCT","500","-1.0","true","NaturalEnd","2","72","24","3238","3276","36","36","17","16","19","20","0","1","5","5","2","3","advantage_objectives","S00:0:0:0|S01:0:1:1|S02:1:2:0|S03:1:1:0|S04:0:0:0|S10:2:0:1|S11:4:1:3|S12:0:0:0|S13:0:2:2|S14:1:1:0|S20:0:0:0|S21:2:0:1|S22:0:0:0|S23:0:2:2|S24:1:2:0|S30:0:0:0|S31:0:1:1|S32:2:0:1|S33:2:0:2|S34:1:1:0|S40:0:1:1|S41:0:1:1|S42:0:0:0|S43:1:1:0|S44:0:0:0|O00:4:1:3|O01:3:3:0|O02:3:3:0|O03:3:3:0|O10:4:0:3|O11:4:0:3|O12:1:1:0|O13:3:3:0|O20:4:0:3|O21:4:0:3|O22:2:0:1|O23:3:3:1|O30:2:0:1|O31:2:0:1|O32:1:1:0|O33:0:1:1","experiments/issue-30/results/trials/uct-0500-self-play/uct-0500-self-play-0064.trl"
"uct-0500-self-play","65","300164","UCT","UCT","500","-1.0","true","NaturalEnd","2","72","24","2610","3241","36","36","16","14","20","22","2","1","4","5","2","2","secured_objectives","S00:0:0:0|S01:1:2:0|S02:2:0:1|S03:2:0:1|S04:0:1:1|S10:1:1:0|S11:4:1:3|S12:0:0:0|S13:3:3:0|S14:0:0:0|S20:0:0:0|S21:0:0:0|S22:2:1:2|S23:2:0:1|S24:1:2:0|S30:0:0:0|S31:3:3:2|S32:0:1:1|S33:0:1:1|S34:0:0:0|S40:2:0:1|S41:0:0:0|S42:0:0:0|S43:0:0:0|S44:0:0:0|O00:3:3:0|O01:3:3:1|O02:4:1:3|O03:4:0:3|O10:0:1:1|O11:2:0:1|O12:3:3:1|O13:3:3:0|O20:1:1:0|O21:0:1:1|O22:4:1:3|O23:4:0:3|O30:4:1:3|O31:1:2:1|O32:2:0:1|O33:0:0:0","experiments/issue-30/results/trials/uct-0500-self-play/uct-0500-self-play-0065.trl"
"uct-0500-self-play","66","300165","UCT","UCT","500","-1.0","true","NaturalEnd","2","72","24","3200","3237","36","36","18","18","18","18","0","1","5","5","1","2","advantage_objectives","S00:1:1:0|S01:2:0:1|S02:2:0:2|S03:0:0:0|S04:2:0:1|S10:1:1:0|S11:1:1:0|S12:0:2:2|S13:0:1:1|S14:1:1:0|S20:0:0:0|S21:2:1:2|S22:4:2:3|S23:0:1:1|S24:2:0:1|S30:0:0:0|S31:1:2:1|S32:0:2:2|S33:0:1:1|S34:1:1:0|S40:0:0:0|S41:0:0:0|S42:0:0:0|S43:1:1:0|S44:0:0:0|O00:2:0:1|O01:4:0:3|O02:4:0:3|O03:0:1:1|O10:2:0:1|O11:4:1:3|O12:4:0:3|O13:3:3:0|O20:3:3:0|O21:4:0:3|O22:3:3:0|O23:3:3:0|O30:1:1:0|O31:0:0:0|O32:0:0:0|O33:3:3:0","experiments/issue-30/results/trials/uct-0500-self-play/uct-0500-self-play-0066.trl"
"uct-0500-self-play","67","300166","UCT","UCT","500","-1.0","true","NaturalEnd","2","72","24","2055","2606","36","36","16","20","20","16","0","1","3","4","4","2","secured_objectives","S00:0:0:0|S01:1:2:1|S02:2:0:1|S03:1:1:0|S04:1:1:0|S10:2:0:2|S11:4:2:3|S12:1:2:1|S13:2:0:1|S14:1:1:0|S20:0:0:0|S21:2:0:1|S22:0:2:2|S23:0:1:1|S24:0:0:0|S30:2:0:1|S31:0:0:0|S32:0:0:0|S33:0:1:1|S34:0:1:1|S40:0:1:1|S41:2:0:1|S42:2:0:1|S43:0:1:1|S44:0:0:0|O00:0:0:0|O01:1:2:1|O02:3:3:0|O03:4:1:3|O10:4:1:3|O11:3:3:0|O12:3:3:0|O13:4:0:3|O20:2:0:1|O21:1:2:0|O22:0:0:0|O23:4:2:3|O30:2:0:1|O31:0:0:0|O32:1:2:1|O33:1:1:0","experiments/issue-30/results/trials/uct-0500-self-play/uct-0500-self-play-0067.trl"
"uct-0500-self-play","68","300167","UCT","UCT","500","-1.0","true","NaturalEnd","2","72","24","3832","4424","36","36","15","15","21","21","0","0","6","7","1","0","secured_objectives","S00:0:0:0|S01:0:0:0|S02:0:0:0|S03:0:1:1|S04:0:0:0|S10:0:1:1|S11:1:1:0|S12:1:2:0|S13:1:1:0|S14:0:0:0|S20:0:1:1|S21:2:1:2|S22:2:0:2|S23:1:2:1|S24:0:1:1|S30:2:0:1|S31:2:1:2|S32:1:1:0|S33:0:0:0|S34:0:1:1|S40:0:1:1|S41:0:0:0|S42:0:0:0|S43:0:0:0|S44:2:0:1|O00:0:0:0|O01:3:3:0|O02:3:3:0|O03:3:3:0|O10:4:2:3|O11:4:0:3|O12:3:3:0|O13:3:3:0|O20:4:0:3|O21:4:0:3|O22:4:0:3|O23:3:3:0|O30:4:0:3|O31:0:0:0|O32:1:1:0|O33:4:0:3","experiments/issue-30/results/trials/uct-0500-self-play/uct-0500-self-play-0068.trl"
"uct-0500-self-play","69","300168","UCT","UCT","500","-1.0","true","NaturalEnd","1","72","24","3238","2606","36","36","17","20","19","16","1","0","5","4","2","2","secured_objectives","S00:0:1:1|S01:0:0:0|S02:0:0:0|S03:0:0:0|S04:1:1:0|S10:0:1:1|S11:2:0:1|S12:1:2:1|S13:2:0:2|S14:0:0:0|S20:2:0:1|S21:0:0:0|S22:3:3:2|S23:0:1:1|S24:0:0:0|S30:1:1:0|S31:2:0:1|S32:2:1:2|S33:0:1:1|S34:1:1:0|S40:2:0:1|S41:0:2:2|S42:0:1:1|S43:0:1:1|S44:2:0:1|O00:0:0:0|O01:4:0:3|O02:0:0:0|O03:1:1:0|O10:2:0:2|O11:4:1:3|O12:3:3:0|O13:4:0:3|O20:4:1:3|O21:1:1:0|O22:3:3:0|O23:0:0:0|O30:2:0:1|O31:3:3:0|O32:3:3:0|O33:3:3:1","experiments/issue-30/results/trials/uct-0500-self-play/uct-0500-self-play-0069.trl"
"uct-0500-self-play","70","300169","UCT","UCT","500","-1.0","true","NaturalEnd","1","72","24","3869","3831","36","36","15","16","21","20","0","0","6","6","2","1","advantage_objectives","S00:0:1:1|S01:0:1:1|S02:0:2:2|S03:2:0:1|S04:2:0:1|S10:2:0:2|S11:0:1:1|S12:1:1:0|S13:1:2:1|S14:2:0:1|S20:1:1:0|S21:2:0:1|S22:2:0:2|S23:1:1:0|S24:1:1:0|S30:0:0:0|S31:0:0:0|S32:0:0:0|S33:1:2:0|S34:2:0:1|S40:0:0:0|S41:0:0:0|S42:1:1:0|S43:0:1:1|S44:0:0:0|O00:4:0:3|O01:2:0:2|O02:4:0:3|O03:4:0:3|O10:3:3:0|O11:3:3:0|O12:3:3:0|O13:4:0:3|O20:4:0:3|O21:4:0:3|O22:1:2:0|O23:3:3:0|O30:0:0:0|O31:1:1:0|O32:3:3:0|O33:3:3:0","experiments/issue-30/results/trials/uct-0500-self-play/uct-0500-self-play-0070.trl"
