"experiment_id","game_index","seed","agent","iteration_limit","completed","end_type","winner","moves","turns","p1_score","p2_score","p1_total_pieces","p2_total_pieces","p1_supply_pieces","p2_supply_pieces","p1_objective_pieces","p2_objective_pieces","p1_secured_supply","p2_secured_supply","p1_secured_objectives","p2_secured_objectives","p1_advantage_objectives","p2_advantage_objectives","deciding_criterion","final_board","trial_file"
"6x6-uct-0100","36","560135","UCT","100","true","NaturalEnd","2","144","48","19378","21711","72","72","39","42","33","30","3","1","7","8","6","1","secured_objectives","S00:1:1:0|S01:2:0:2|S02:0:0:0|S03:0:1:1|S04:1:2:0|S05:1:2:1|S06:4:0:3|S10:0:0:0|S11:3:3:0|S12:3:3:1|S13:0:0:0|S14:1:2:0|S15:2:0:1|S16:1:2:0|S20:2:0:1|S21:1:1:0|S22:2:1:2|S23:2:1:2|S24:2:0:1|S25:2:0:1|S26:2:0:2|S30:2:0:1|S31:2:0:1|S32:0:1:1|S33:0:1:1|S34:0:0:0|S35:1:2:1|S36:1:1:0|S40:2:0:2|S41:0:1:1|S42:2:1:2|S43:2:0:2|S44:2:0:2|S45:3:3:1|S46:0:0:0|S50:2:0:1|S51:2:0:1|S52:2:1:2|S53:2:0:1|S54:0:1:1|S55:1:1:0|S56:1:1:0|S60:1:1:0|S61:0:2:2|S62:1:2:1|S63:0:0:0|S64:1:1:0|S65:0:0:0|S66:0:0:0|O00:3:3:0|O01:1:1:0|O02:1:1:0|O03:1:1:0|O04:3:3:0|O05:0:1:1|O10:0:0:0|O11:0:1:1|O12:0:0:0|O13:4:0:3|O14:4:0:3|O15:3:3:1|O20:3:3:0|O21:3:3:0|O22:4:1:3|O23:0:0:0|O24:0:0:0|O25:4:0:3|O30:0:0:0|O31:0:0:0|O32:4:0:3|O33:0:0:0|O34:1:2:1|O35:3:3:0|O40:4:0:3|O41:0:1:1|O42:4:0:3|O43:2:0:1|O44:0:0:0|O45:3:3:0|O50:1:1:0|O51:0:0:0|O52:4:1:3|O53:0:0:0|O54:1:1:0|O55:0:0:0","experiments/issue-56/results/trials/6x6-uct-0100/6x6-uct-0100-0036.trl"
"6x6-uct-0100","37","560136","UCT","100","true","NaturalEnd","2","144","48","16899","19231","72","72","36","40","36","32","3","0","6","7","9","4","secured_objectives","S00:2:1:2|S01:0:0:0|S02:2:0:1|S03:2:0:2|S04:0:0:0|S05:2:0:2|S06:2:0:2|S10:2:1:2|S11:3:3:1|S12:0:0:0|S13:2:0:1|S14:3:3:0|S15:1:1:0|S16:2:1:2|S20:0:0:0|S21:1:1:0|S22:2:0:1|S23:1:1:0|S24:1:2:1|S25:1:1:0|S26:0:1:1|S30:1:2:0|S31:0:2:2|S32:1:1:0|S33:2:0:1|S34:0:0:0|S35:2:0:2|S36:1:2:0|S40:1:1:0|S41:0:1:1|S42:2:0:2|S43:2:0:1|S44:0:0:0|S45:2:0:1|S46:1:2:1|S50:1:1:0|S51:2:0:1|S52:1:1:0|S53:1:2:1|S54:2:0:2|S55:2:0:1|S56:0:0:0|S60:0:0:0|S61:2:0:1|S62:0:1:1|S63:0:0:0|S64:0:1:1|S65:2:0:2|S66:3:3:1|O00:0:1:1|O01:0:1:1|O02:4:0:3|O03:0:0:0|O04:0:0:0|O05:4:0:3|O10:0:0:0|O11:1:1:0|O12:2:0:2|O13:1:1:0|O14:1:1:0|O15:2:1:2|O20:3:3:0|O21:0:1:1|O22:3:3:0|O23:1:1:0|O24:0:1:1|O25:1:1:0|O30:1:2:0|O31:3:3:0|O32:0:1:1|O33:4:0:3|O34:4:0:3|O35:3:3:0|O40:1:2:0|O41:4:0:3|O42:3:3:0|O43:2:0:1|O44:0:0:0|O45:2:0:1|O50:1:1:0|O51:4:1:3|O52:3:3:0|O53:4:0:3|O54:0:0:0|O55:1:1:0","experiments/issue-56/results/trials/6x6-uct-0100/6x6-uct-0100-0037.trl"
"6x6-uct-0100","38","560137","UCT","100","true","NaturalEnd","2","144","48","16823","19303","72","72","39","41","33","31","5","1","6","7","8","5","secured_objectives","S00:0:0:0|S01:2:0:1|S02:2:0:2|S03:2:0:1|S04:0:0:0|S05:0:0:0|S06:4:1:3|S10:3:3:0|S11:2:0:2|S12:0:1:1|S13:3:3:1|S14:0:1:1|S15:2:0:2|S16:2:0:1|S20:1:2:0|S21:3:3:2|S22:1:1:0|S23:0:1:1|S24:1:2:0|S25:1:1:0|S26:2:1:2|S30:2:0:1|S31:0:0:0|S32:1:1:0|S33:3:3:0|S34:0:1:1|S35:0:0:0|S36:1:2:1|S40:2:0:1|S41:0:0:0|S42:2:1:2|S43:1:1:0|S44:0:1:1|S45:1:1:0|S46:0:0:0|S50:0:1:1|S51:3:3:2|S52:0:1:1|S53:2:0:1|S54:1:1:0|S55:2:0:1|S56:0:0:0|S60:0:0:0|S61:2:1:2|S62:1:1:0|S63:2:0:1|S64:2:0:2|S65:2:0:1|S66:2:0:2|O00:2:0:1|O01:4:0:3|O02:4:0:3|O03:2:0:1|O04:4:0:3|O05:2:0:2|O10:0:0:0|O11:1:2:1|O12:0:0:0|O13:3:3:1|O14:1:1:0|O15:2:0:2|O20:3:3:0|O21:3:3:0|O22:3:3:0|O23:1:2:0|O24:1:2:0|O25:3:3:0|O30:0:0:0|O31:0:0:0|O32:1:2:0|O33:1:1:0|O34:3:3:0|O35:0:0:0|O40:0:0:0|O41:0:0:0|O42:0:0:0|O43:4:1:3|O44:0:1:1|O45:0:0:0|O50:1:2:0|O51:1:1:0|O52:2:0:1|O53:4:0:3|O54:4:0:3|O55:4:0:3","experiments/issue-56/results/trials/6x6-uct-0100/6x6-uct-0100-0038.trl"
"6x6-uct-0100","39","560138","UCT","100","true","NaturalEnd","2","144","48","21932","22005","72","72","40","40","32","32","1","3","8","8","4","5","advantage_objectives","S00:4:1:3|S01:1:2:1|S02:1:1:0|S03:2:0:1|S04:0:1:1|S05:0:1:1|S06:2:0:1|S10:0:0:0|S11:0:0:0|S12:2:0:1|S13:2:1:2|S14:0:0:0|S15:2:0:2|S16:0:0:0|S20:1:2:0|S21:0:0:0|S22:2:1:2|S23:2:0:1|S24:3:3:0|S25:0:1:1|S26:1:1:0|S30:1:2:0|S31:2:0:2|S32:2:0:1|S33:1:2:0|S34:2:0:1|S35:0:1:1|S36:1:2:0|S40:2:0:1|S41:1:1:0|S42:0:2:2|S43:4:1:3|S44:1:2:1|S45:0:1:1|S46:1:2:1|S50:2:0:1|S51:1:1:0|S52:0:0:0|S53:0:0:0|S54:2:0:1|S55:1:1:0|S56:2:0:1|S60:1:2:0|S61:4:0:3|S62:2:1:2|S63:0:0:0|S64:0:1:1|S65:1:1:0|S66:1:2:0|O00:0:0:0|O01:1:1:0|O02:2:0:1|O03:2:0:1|O04:4:0:3|O05:0:0:0|O10:3:3:0|O11:0:0:0|O12:4:0:3|O13:1:1:0|O14:2:0:1|O15:2:0:1|O20:0:0:0|O21:0:0:0|O22:3:3:0|O23:3:3:0|O24:1:1:0|O25:3:3:0|O30:0:1:1|O31:0:1:1|O32:0:0:0|O33:0:0:0|O34:3:3:1|O35:3:3:0|O40:3:3:0|O41:3:3:0|O42:4:0:3|O43:4:0:3|O44:0:0:0|O45:4:0:3|O50:1:1:0|O51:4:1:3|O52:0:0:0|O53:2:0:1|O54:4:0:3|O55:4:1:3","experiments/issue-56/results/trials/6x6-uct-0100/6x6-uct-0100-0039.trl"
"6x6-uct-0100","40","560139","UCT","100","true","NaturalEnd","2","144","48","19525","21784","72","72","38","42","34","30","0","3","7","8","8","2","secured_objectives","S00:2:0:1|S01:4:0:3|S02:1:1:0|S03:1:2:0|S04:1:1:0|S05:0:1:1|S06:2:0:1|S10:2:0:2|S11:1:2:1|S12:2:1:2|S13:2:0:2|S14:1:1:0|S15:2:0:1|S16:1:1:0|S20:1:2:1|S21:2:0:1|S22:2:1:2|S23:1:2:0|S24:0:0:0|S25:2:0:1|S26:0:0:0|S30:0:0:0|S31:4:0:3|S32:1:1:0|S33:0:1:1|S34:0:0:0|S35:1:2:1|S36:0:1:1|S40:1:1:0|S41:0:1:1|S42:1:1:0|S43:1:2:0|S44:0:0:0|S45:0:2:2|S46:2:0:1|S50:0:0:0|S51:1:2:1|S52:0:0:0|S53:0:0:0|S54:0:2:2|S55:1:2:1|S56:2:0:1|S60:2:0:2|S61:0:1:1|S62:4:2:3|S63:1:1:0|S64:1:1:0|S65:0:0:0|S66:2:0:2|O00:4:0:3|O01:4:0:3|O02:4:0:3|O03:3:3:0|O04:0:1:1|O05:2:0:2|O10:1:1:0|O11:1:2:1|O12:4:0:3|O13:1:1:0|O14:4:1:3|O15:0:0:0|O20:0:0:0|O21:4:0:3|O22:3:3:0|O23:3:3:0|O24:1:1:0|O25:2:0:1|O30:0:1:1|O31:0:0:0|O32:3:3:0|O33:0:0:0|O34:0:0:0|O35:4:1:3|O40:0:0:0|O41:1:1:0|O42:1:1:0|O43:1:1:0|O44:3:3:0|O45:4:0:3|O50:1:1:0|O51:0:0:0|O52:0:0:0|O53:3:3:0|O54:3:3:0|O55:0:0:0","experiments/issue-56/results/trials/6x6-uct-0100/6x6-uct-0100-0040.trl"
