"board","experiment_id","game_index","seed","source_issue","trial_file","trial_sha256"
"3x3","3x3-seeded-random","1","620000","62","experiments/issue-62/results-smoke/trials/3x3-seeded-random/3x3-seeded-random-0001.trl","1df8d3541cb5c581ab325ae3b8ebda32ff7876838a927676535e43d7f9d4c4bb"
"3x3","3x3-seeded-random","2","620001","62","experiments/issue-62/results-smoke/trials/3x3-seeded-random/3x3-seeded-random-0002.trl","d211f04825d271d6087917c372fadf23b3f64317b287675999e8e87b265ef069"
"3x3","3x3-uct-0100","1","620100","62","experiments/issue-62/results-smoke/trials/3x3-uct-0100/3x3-uct-0100-0001.trl","ffdcb8eefa48c10583aa0e4d3958c784f958962aa3a9c2ba54b9ef6505bbc097"
"3x3","3x3-uct-0100","2","620101","62","experiments/issue-62/results-smoke/trials/3x3-uct-0100/3x3-uct-0100-0002.trl","5950f39a3e4160d253c6c229d7ad681f59ee8ee84ba1b42d527ee606b3f192ac"
"3x3","3x3-uct-0500","1","620200","62","experiments/issue-62/results-smoke/trials/3x3-uct-0500/3x3-uct-0500-0001.trl","2bff8123d3cd70de1be47ac3de99d0606b714e75751234704af9a69c2b72b591"
"3x3","3x3-uct-0500","2","620201","62","experiments/issue-62/results-smoke/trials/3x3-uct-0500/3x3-uct-0500-0002.trl","4933c34e92a8aaec00dc1a852d9df573657053e587808dd5d2420256b2ccb830"
"3x3","3x3-uct-1000","1","620300","62","experiments/issue-62/results-smoke/trials/3x3-uct-1000/3x3-uct-1000-0001.trl","d7aceb0f888d6162e5a0eaf83676254fc6b7f8275bc704457e8f881c3299d982"
"3x3","3x3-uct-1000","2","620301","62","experiments/issue-62/results-smoke/trials/3x3-uct-1000/3x3-uct-1000-0002.trl","89627003d9c6d4a23d77c3f84b1a94bdb052b137ecb712671493e7e3f8ce8dfb"
