"board","experiment_id","iteration_limit","game_index","turn_number","progress","mover","region","turn_p1_placements","turn_p2_placements","cumulative_p1_placements","cumulative_p2_placements","p1_controlled_supply","p2_controlled_supply","p1_secured_supply","p2_secured_supply","p1_advantage_objective","p2_advantage_objective","p1_secured_objective","p2_secured_objective","p1_objective_pieces","p2_objective_pieces","p1_unsecured_presence","p2_unsecured_presence","local_lead","supply_points","objectives","total_points","regional_capacity_share"
"7x7","7x7-seeded-random","-1","1","1","0.020833","1","LL","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","4","13","0.115044"
"7x7","7x7-seeded-random","-1","1","1","0.020833","1","LM","2","0","2","0","2","0","0","0","0","0","0","0","0","0","2","0","0","6","6","12","0.106195"
"7x7","7x7-seeded-random","-1","1","1","0.020833","1","LH","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","4","13","0.115044"
"7x7","7x7-seeded-random","-1","1","1","0.020833","1","ML","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","6","12","0.106195"
"7x7","7x7-seeded-random","-1","1","1","0.020833","1","MM","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","9","13","0.115044"
"7x7","7x7-seeded-random","-1","1","1","0.020833","1","MH","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","6","12","0.106195"
"7x7","7x7-seeded-random","-1","1","1","0.020833","1","HL","1","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","0","9","4","13","0.115044"
"7x7","7x7-seeded-random","-1","1","1","0.020833","1","HM","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","6","12","0.106195"
"7x7","7x7-seeded-random","-1","1","1","0.020833","1","HH","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","4","13","0.115044"
"7x7","7x7-seeded-random","-1","1","2","0.041667","2","LL","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","4","13","0.115044"
"7x7","7x7-seeded-random","-1","1","2","0.041667","2","LM","0","1","2","1","1","0","0","0","0","0","0","0","0","0","2","1","0","6","6","12","0.106195"
"7x7","7x7-seeded-random","-1","1","2","0.041667","2","LH","0","1","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","9","4","13","0.115044"
"7x7","7x7-seeded-random","-1","1","2","0.041667","2","ML","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","6","12","0.106195"
"7x7","7x7-seeded-random","-1","1","2","0.041667","2","MM","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","9","13","0.115044"
"7x7","7x7-seeded-random","-1","1","2","0.041667","2","MH","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","6","12","0.106195"
"7x7","7x7-seeded-random","-1","1","2","0.041667","2","HL","0","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","0","9","4","13","0.115044"
"7x7","7x7-seeded-random","-1","1","2","0.041667","2","HM","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","6","12","0.106195"
"7x7","7x7-seeded-random","-1","1","2","0.041667","2","HH","0","1","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","9","4","13","0.115044"
"7x7","7x7-seeded-random","-1","1","3","0.062500","1","LL","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","4","13","0.115044"
"7x7","7x7-seeded-random","-1","1","3","0.062500","1","LM","1","0","3","1","1","0","0","0","0","0","0","0","0","0","3","1","0","6","6","12","0.106195"
"7x7","7x7-seeded-random","-1","1","3","0.062500","1","LH","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","9","4","13","0.115044"
"7x7","7x7-seeded-random","-1","1","3","0.062500","1","ML","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","6","12","0.106195"
"7x7","7x7-seeded-random","-1","1","3","0.062500","1","MM","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","9","13","0.115044"
"7x7","7x7-seeded-random","-1","1","3","0.062500","1","MH","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","6","12","0.106195"
"7x7","7x7-seeded-random","-1","1","3","0.062500","1","HL","1","0","2","0","1","0","0","0","0","0","0","0","0","0","2","0","0","9","4","13","0.115044"
"7x7","7x7-seeded-random","-1","1","3","0.062500","1","HM","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","6","12","0.106195"
"7x7","7x7-seeded-random","-1","1","3","0.062500","1","HH","1","0","1","1","1","1","0","0","0","0","0","0","0","0","1","1","0","9","4","13","0.115044"
"7x7","7x7-seeded-random","-1","1","4","0.083333","2","LL","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","4","13","0.115044"
"7x7","7x7-seeded-random","-1","1","4","0.083333","2","LM","0","0","3","1","1","0","0","0","0","0","0","0","0","0","3","1","0","6","6","12","0.106195"
"7x7","7x7-seeded-random","-1","1","4","0.083333","2","LH","0","1","0","2","0","2","0","0","0","0","0","0","0","0","0","2","0","9","4","13","0.115044"
"7x7","7x7-seeded-random","-1","1","4","0.083333","2","ML","0","1","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","6","6","12","0.106195"
"7x7","7x7-seeded-random","-1","1","4","0.083333","2","MM","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","9","13","0.115044"
"7x7","7x7-seeded-random","-1","1","4","0.083333","2","MH","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","6","12","0.106195"
"7x7","7x7-seeded-random","-1","1","4","0.083333","2","HL","0","0","2","0","1","0","0","0","0","0","0","0","0","0","2","0","0","9","4","13","0.115044"
"7x7","7x7-seeded-random","-1","1","4","0.083333","2","HM","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","6","12","0.106195"
"7x7","7x7-seeded-random","-1","1","4","0.083333","2","HH","0","1","1","2","1","2","0","0","0","0","0","0","0","0","1","2","0","9","4","13","0.115044"
"7x7","7x7-seeded-random","-1","1","5","0.104167","1","LL","1","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","0","9","4","13","0.115044"
"7x7","7x7-seeded-random","-1","1","5","0.104167","1","LM","0","0","3","1","1","0","0","0","0","0","0","0","0","0","3","1","0","6","6","12","0.106195"
"7x7","7x7-seeded-random","-1","1","5","0.104167","1","LH","0","0","0","2","0","2","0","0","0","0","0","0","0","0","0","2","0","9","4","13","0.115044"
"7x7","7x7-seeded-random","-1","1","5","0.104167","1","ML","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","6","6","12","0.106195"
"7x7","7x7-seeded-random","-1","1","5","0.104167","1","MM","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","9","13","0.115044"
"7x7","7x7-seeded-random","-1","1","5","0.104167","1","MH","1","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","0","6","6","12","0.106195"
"7x7","7x7-seeded-random","-1","1","5","0.104167","1","HL","0","0","2","0","1","0","0","0","0","0","0","0","0","0","2","0","0","9","4","13","0.115044"
"7x7","7x7-seeded-random","-1","1","5","0.104167","1","HM","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","6","12","0.106195"
"7x7","7x7-seeded-random","-1","1","5","0.104167","1","HH","1","0","2","2","1","2","0","0","0","0","0","0","0","0","2","2","0","9","4","13","0.115044"
"7x7","7x7-seeded-random","-1","1","6","0.125000","2","LL","0","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","0","9","4","13","0.115044"
"7x7","7x7-seeded-random","-1","1","6","0.125000","2","LM","0","0","3","1","1","0","0","0","0","0","0","0","0","0","3","1","0","6","6","12","0.106195"
"7x7","7x7-seeded-random","-1","1","6","0.125000","2","LH","0","0","0","2","0","2","0","0","0","0","0","0","0","0","0","2","0","9","4","13","0.115044"
"7x7","7x7-seeded-random","-1","1","6","0.125000","2","ML","0","1","0","2","0","2","0","0","0","0","0","0","0","0","0","2","0","6","6","12","0.106195"
"7x7","7x7-seeded-random","-1","1","6","0.125000","2","MM","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","9","13","0.115044"
"7x7","7x7-seeded-random","-1","1","6","0.125000","2","MH","0","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","0","6","6","12","0.106195"
"7x7","7x7-seeded-random","-1","1","6","0.125000","2","HL","0","0","2","0","1","0","0","0","0","0","0","0","0","0","2","0","0","9","4","13","0.115044"
"7x7","7x7-seeded-random","-1","1","6","0.125000","2","HM","0","1","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","6","6","12","0.106195"
"7x7","7x7-seeded-random","-1","1","6","0.125000","2","HH","0","1","2","3","1","3","0","0","0","0","0","0","0","0","2","3","0","9","4","13","0.115044"
"7x7","7x7-seeded-random","-1","1","7","0.145833","1","LL","0","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","0","9","4","13","0.115044"
"7x7","7x7-seeded-random","-1","1","7","0.145833","1","LM","1","0","4","1","2","0","0","0","0","0","0","0","0","0","4","1","0","6","6","12","0.106195"
"7x7","7x7-seeded-random","-1","1","7","0.145833","1","LH","1","0","1","2","1","2","0","0","0","0","0","0","0","0","1","2","0","9","4","13","0.115044"
"7x7","7x7-seeded-random","-1","1","7","0.145833","1","ML","0","0","0","2","0","2","0","0","0","0","0","0","0","0","0","2","0","6","6","12","0.106195"
"7x7","7x7-seeded-random","-1","1","7","0.145833","1","MM","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","9","13","0.115044"
"7x7","7x7-seeded-random","-1","1","7","0.145833","1","MH","0","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","0","6","6","12","0.106195"
"7x7","7x7-seeded-random","-1","1","7","0.145833","1","HL","1","0","3","0","2","0","0","0","0","0","0","0","0","0","3","0","0","9","4","13","0.115044"
"7x7","7x7-seeded-random","-1","1","7","0.145833","1","HM","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","6","6","12","0.106195"
"7x7","7x7-seeded-random","-1","1","7","0.145833","1","HH","0","0","2","3","1","3","0","0","0","0","0","0","0","0","2","3","0","9","4","13","0.115044"
"7x7","7x7-seeded-random","-1","1","8","0.166667","2","LL","0","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","0","9","4","13","0.115044"
"7x7","7x7-seeded-random","-1","1","8","0.166667","2","LM","0","1","4","2","2","1","0","0","0","0","0","0","0","0","4","2","0","6","6","12","0.106195"
"7x7","7x7-seeded-random","-1","1","8","0.166667","2","LH","0","0","1","2","1","2","0","0","0","0","0","0","0","0","1","2","0","9","4","13","0.115044"
"7x7","7x7-seeded-random","-1","1","8","0.166667","2","ML","0","2","0","4","0","3","0","0","0","0","0","0","0","0","0","4","0","6","6","12","0.106195"
"7x7","7x7-seeded-random","-1","1","8","0.166667","2","MM","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","9","13","0.115044"
"7x7","7x7-seeded-random","-1","1","8","0.166667","2","MH","0","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","0","6","6","12","0.106195"
"7x7","7x7-seeded-random","-1","1","8","0.166667","2","HL","0","0","3","0","2","0","0","0","0","0","0","0","0","0","3","0","0","9","4","13","0.115044"
"7x7","7x7-seeded-random","-1","1","8","0.166667","2","HM","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","6","6","12","0.106195"
"7x7","7x7-seeded-random","-1","1","8","0.166667","2","HH","0","0","2","3","1","3","0","0","0","0","0","0","0","0","2","3","0","9","4","13","0.115044"
"7x7","7x7-seeded-random","-1","1","9","0.187500","1","LL","0","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","0","9","4","13","0.115044"
"7x7","7x7-seeded-random","-1","1","9","0.187500","1","LM","0","0","4","2","2","1","0","0","0","0","0","0","0","0","4","2","0","6","6","12","0.106195"
"7x7","7x7-seeded-random","-1","1","9","0.187500","1","LH","0","0","1","2","1","2","0","0","0","0","0","0","0","0","1","2","0","9","4","13","0.115044"
"7x7","7x7-seeded-random","-1","1","9","0.187500","1","ML","0","0","0","4","0","3","0","0","0","0","0","0","0","0","0","4","0","6","6","12","0.106195"
"7x7","7x7-seeded-random","-1","1","9","0.187500","1","MM","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","9","13","0.115044"
"7x7","7x7-seeded-random","-1","1","9","0.187500","1","MH","2","0","3","0","2","0","0","0","1","0","0","0","1","0","3","0","1","6","6","12","0.106195"
"7x7","7x7-seeded-random","-1","1","9","0.187500","1","HL","1","0","4","0","3","0","0","0","0","0","0","0","0","0","4","0","0","9","4","13","0.115044"
"7x7","7x7-seeded-random","-1","1","9","0.187500","1","HM","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","6","6","12","0.106195"
"7x7","7x7-seeded-random","-1","1","9","0.187500","1","HH","0","0","2","3","1","3","0","0","0","0","0","0","0","0","2","3","0","9","4","13","0.115044"
"7x7","7x7-seeded-random","-1","1","10","0.208333","2","LL","0","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","0","9","4","13","0.115044"
"7x7","7x7-seeded-random","-1","1","10","0.208333","2","LM","0","1","4","3","2","1","0","0","0","1","0","0","0","1","4","3","-1","6","6","12","0.106195"
"7x7","7x7-seeded-random","-1","1","10","0.208333","2","LH","0","0","1","2","1","2","0","0","0","0","0","0","0","0","1","2","0","9","4","13","0.115044"
"7x7","7x7-seeded-random","-1","1","10","0.208333","2","ML","0","0","0","4","0","3","0","0","0","0","0","0","0","0","0","4","0","6","6","12","0.106195"
"7x7","7x7-seeded-random","-1","1","10","0.208333","2","MM","0","1","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","4","9","13","0.115044"
"7x7","7x7-seeded-random","-1","1","10","0.208333","2","MH","0","0","3","0","2","0","0","0","1","0","0","0","1","0","3","0","1","6","6","12","0.106195"
"7x7","7x7-seeded-random","-1","1","10","0.208333","2","HL","0","0","4","0","3","0","0","0","0","0","0","0","0","0","4","0","0","9","4","13","0.115044"
"7x7","7x7-seeded-random","-1","1","10","0.208333","2","HM","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","6","6","12","0.106195"
"7x7","7x7-seeded-random","-1","1","10","0.208333","2","HH","0","1","2","4","1","4","0","0","0","0","0","0","0","0","2","4","0","9","4","13","0.115044"
"7x7","7x7-seeded-random","-1","1","11","0.229167","1","LL","1","0","2","0","2","0","0","0","0","0","0","0","0","0","2","0","0","9","4","13","0.115044"
"7x7","7x7-seeded-random","-1","1","11","0.229167","1","LM","0","0","4","3","2","1","0","0","0","1","0","0","0","1","4","3","-1","6","6","12","0.106195"
"7x7","7x7-seeded-random","-1","1","11","0.229167","1","LH","0","0","1","2","1","2","0","0","0","0","0","0","0","0","1","2","0","9","4","13","0.115044"
"7x7","7x7-seeded-random","-1","1","11","0.229167","1","ML","1","0","1","4","1","3","0","0","0","0","0","0","0","0","1","4","0","6","6","12","0.106195"
"7x7","7x7-seeded-random","-1","1","11","0.229167","1","MM","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","4","9","13","0.115044"
"7x7","7x7-seeded-random","-1","1","11","0.229167","1","MH","0","0","3","0","2","0","0","0","1","0","0","0","1","0","3","0","1","6","6","12","0.106195"
"7x7","7x7-seeded-random","-1","1","11","0.229167","1","HL","0","0","4","0","3","0","0","0","0","0","0","0","0","0","4","0","0","9","4","13","0.115044"
"7x7","7x7-seeded-random","-1","1","11","0.229167","1","HM","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","6","6","12","0.106195"
"7x7","7x7-seeded-random","-1","1","11","0.229167","1","HH","1","0","3","4","0","4","1","0","0","0","0","0","0","0","0","4","0","9","4","13","0.115044"
"7x7","7x7-seeded-random","-1","1","12","0.250000","2","LL","0","1","2","1","1","0","0","0","0","0","0","0","0","0","2","1","0","9","4","13","0.115044"
"7x7","7x7-seeded-random","-1","1","12","0.250000","2","LM","0","0","4","3","2","1","0","0","0","1","0","0","0","1","4","3","-1","6","6","12","0.106195"
"7x7","7x7-seeded-random","-1","1","12","0.250000","2","LH","0","1","1","3","1","2","0","0","0","1","0","0","0","1","1","3","-1","9","4","13","0.115044"
"7x7","7x7-seeded-random","-1","1","12","0.250000","2","ML","0","1","1","5","1","2","0","1","0","0","0","0","0","0","1","2","0","6","6","12","0.106195"
"7x7","7x7-seeded-random","-1","1","12","0.250000","2","MM","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","4","9","13","0.115044"
"7x7","7x7-seeded-random","-1","1","12","0.250000","2","MH","0","0","3","0","2","0","0","0","1","0","0","0","1","0","3","0","1","6","6","12","0.106195"
"7x7","7x7-seeded-random","-1","1","12","0.250000","2","HL","0","0","4","0","3","0","0","0","0","0","0","0","0","0","4","0","0","9","4","13","0.115044"
"7x7","7x7-seeded-random","-1","1","12","0.250000","2","HM","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","6","6","12","0.106195"
"7x7","7x7-seeded-random","-1","1","12","0.250000","2","HH","0","0","3","4","0","4","1","0","0","0","0","0","0","0","0","4","0","9","4","13","0.115044"
"7x7","7x7-seeded-random","-1","1","13","0.270833","1","LL","0","0","2","1","1","0","0","0","0","0","0","0","0","0","2","1","0","9","4","13","0.115044"
"7x7","7x7-seeded-random","-1","1","13","0.270833","1","LM","0","0","4","3","2","1","0","0","0","1","0","0","0","1","4","3","-1","6","6","12","0.106195"
"7x7","7x7-seeded-random","-1","1","13","0.270833","1","LH","1","0","2","3","1","2","0","0","0","0","0","0","1","1","2","3","0","9","4","13","0.115044"
"7x7","7x7-seeded-random","-1","1","13","0.270833","1","ML","0","0","1","5","1","2","0","1","0","0","0","0","0","0","1","2","0","6","6","12","0.106195"
"7x7","7x7-seeded-random","-1","1","13","0.270833","1","MM","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","4","9","13","0.115044"
"7x7","7x7-seeded-random","-1","1","13","0.270833","1","MH","1","0","4","0","2","0","0","0","1","0","0","0","2","0","4","0","1","6","6","12","0.106195"
"7x7","7x7-seeded-random","-1","1","13","0.270833","1","HL","1","0","5","0","3","0","0","0","1","0","0","0","1","0","5","0","1","9","4","13","0.115044"
"7x7","7x7-seeded-random","-1","1","13","0.270833","1","HM","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","6","6","12","0.106195"
"7x7","7x7-seeded-random","-1","1","13","0.270833","1","HH","0","0","3","4","0","4","1","0","0","0","0","0","0","0","0","4","0","9","4","13","0.115044"
"7x7","7x7-seeded-random","-1","1","14","0.291667","2","LL","0","1","2","2","1","1","0","0","0","0","0","0","0","0","2","2","0","9","4","13","0.115044"
"7x7","7x7-seeded-random","-1","1","14","0.291667","2","LM","0","1","4","4","2","2","0","0","0","1","0","0","0","1","4","4","-1","6","6","12","0.106195"
"7x7","7x7-seeded-random","-1","1","14","0.291667","2","LH","0","0","2","3","1","2","0","0","0","0","0","0","1","1","2","3","0","9","4","13","0.115044"
"7x7","7x7-seeded-random","-1","1","14","0.291667","2","ML","0","0","1","5","1","2","0","1","0","0","0","0","0","0","1","2","0","6","6","12","0.106195"
"7x7","7x7-seeded-random","-1","1","14","0.291667","2","MM","0","1","0","2","0","1","0","0","0","1","0","0","0","1","0","2","-1","4","9","13","0.115044"
"7x7","7x7-seeded-random","-1","1","14","0.291667","2","MH","0","0","4","0","2","0","0","0","1","0","0","0","2","0","4","0","1","6","6","12","0.106195"
"7x7","7x7-seeded-random","-1","1","14","0.291667","2","HL","0","0","5","0","3","0","0","0","1","0","0","0","1","0","5","0","1","9","4","13","0.115044"
"7x7","7x7-seeded-random","-1","1","14","0.291667","2","HM","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","6","6","12","0.106195"
"7x7","7x7-seeded-random","-1","1","14","0.291667","2","HH","0","0","3","4","0","4","1","0","0","0","0","0","0","0","0","4","0","9","4","13","0.115044"
"7x7","7x7-seeded-random","-1","1","15","0.312500","1","LL","1","0","3","2","2","1","0","0","0","0","0","0","0","0","3","2","0","9","4","13","0.115044"
"7x7","7x7-seeded-random","-1","1","15","0.312500","1","LM","0","0","4","4","2","2","0","0","0","1","0","0","0","1","4","4","-1","6","6","12","0.106195"
"7x7","7x7-seeded-random","-1","1","15","0.312500","1","LH","0","0","2","3","1","2","0","0","0","0","0","0","1","1","2","3","0","9","4","13","0.115044"
"7x7","7x7-seeded-random","-1","1","15","0.312500","1","ML","0","0","1","5","1","2","0","1","0","0","0","0","0","0","1","2","0","6","6","12","0.106195"
"7x7","7x7-seeded-random","-1","1","15","0.312500","1","MM","1","0","1","2","1","1","0","0","0","1","0","0","0","1","1","2","-1","4","9","13","0.115044"
"7x7","7x7-seeded-random","-1","1","15","0.312500","1","MH","0","0","4","0","2","0","0","0","1","0","0","0","2","0","4","0","1","6","6","12","0.106195"
"7x7","7x7-seeded-random","-1","1","15","0.312500","1","HL","1","0","6","0","4","0","0","0","1","0","0","0","1","0","6","0","1","9","4","13","0.115044"
"7x7","7x7-seeded-random","-1","1","15","0.312500","1","HM","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","6","6","12","0.106195"
"7x7","7x7-seeded-random","-1","1","15","0.312500","1","HH","0","0","3","4","0","4","1","0","0","0","0","0","0","0","0","4","0","9","4","13","0.115044"
"7x7","7x7-seeded-random","-1","1","16","0.333333","2","LL","0","0","3","2","2","1","0","0","0","0","0","0","0","0","3","2","0","9","4","13","0.115044"
"7x7","7x7-seeded-random","-1","1","16","0.333333","2","LM","0","0","4","4","2","2","0","0","0","1","0","0","0","1","4","4","-1","6","6","12","0.106195"
"7x7","7x7-seeded-random","-1","1","16","0.333333","2","LH","0","1","2","4","1","3","0","0","0","0","0","0","1","1","2","4","0","9","4","13","0.115044"
"7x7","7x7-seeded-random","-1","1","16","0.333333","2","ML","0","1","1","6","1","2","0","1","0","1","0","0","0","1","1","3","-1","6","6","12","0.106195"
"7x7","7x7-seeded-random","-1","1","16","0.333333","2","MM","0","0","1","2","1","1","0","0","0","1","0","0","0","1","1","2","-1","4","9","13","0.115044"
"7x7","7x7-seeded-random","-1","1","16","0.333333","2","MH","0","0","4","0","2","0","0","0","1","0","0","0","2","0","4","0","1","6","6","12","0.106195"
"7x7","7x7-seeded-random","-1","1","16","0.333333","2","HL","0","0","6","0","4","0","0","0","1","0","0","0","1","0","6","0","1","9","4","13","0.115044"
"7x7","7x7-seeded-random","-1","1","16","0.333333","2","HM","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","6","6","12","0.106195"
"7x7","7x7-seeded-random","-1","1","16","0.333333","2","HH","0","1","3","5","0","5","1","0","0","0","0","0","0","0","0","5","0","9","4","13","0.115044"
"7x7","7x7-seeded-random","-1","1","17","0.354167","1","LL","1","0","4","2","3","1","0","0","0","0","0","0","0","0","4","2","0","9","4","13","0.115044"
"7x7","7x7-seeded-random","-1","1","17","0.354167","1","LM","1","0","5","4","2","2","0","0","0","1","0","0","0","1","5","4","-1","6","6","12","0.106195"
"7x7","7x7-seeded-random","-1","1","17","0.354167","1","LH","0","0","2","4","1","3","0","0","0","0","0","0","1","1","2","4","0","9","4","13","0.115044"
"7x7","7x7-seeded-random","-1","1","17","0.354167","1","ML","0","0","1","6","1","2","0","1","0","1","0","0","0","1","1","3","-1","6","6","12","0.106195"
"7x7","7x7-seeded-random","-1","1","17","0.354167","1","MM","0","0","1","2","1","1","0","0","0","1","0","0","0","1","1","2","-1","4","9","13","0.115044"
"7x7","7x7-seeded-random","-1","1","17","0.354167","1","MH","1","0","5","0","2","0","0","0","0","0","1","0","3","0","2","0","1","6","6","12","0.106195"
"7x7","7x7-seeded-random","-1","1","17","0.354167","1","HL","0","0","6","0","4","0","0","0","1","0","0","0","1","0","6","0","1","9","4","13","0.115044"
"7x7","7x7-seeded-random","-1","1","17","0.354167","1","HM","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","6","6","12","0.106195"
"7x7","7x7-seeded-random","-1","1","17","0.354167","1","HH","0","0","3","5","0","5","1","0","0","0","0","0","0","0","0","5","0","9","4","13","0.115044"
"7x7","7x7-seeded-random","-1","1","18","0.375000","2","LL","0","0","4","2","3","1","0","0","0","0","0","0","0","0","4","2","0","9","4","13","0.115044"
"7x7","7x7-seeded-random","-1","1","18","0.375000","2","LM","0","0","5","4","2","2","0","0","0","1","0","0","0","1","5","4","-1","6","6","12","0.106195"
"7x7","7x7-seeded-random","-1","1","18","0.375000","2","LH","0","1","2","5","1","3","0","0","0","1","0","0","1","2","2","5","-1","9","4","13","0.115044"
"7x7","7x7-seeded-random","-1","1","18","0.375000","2","ML","0","0","1","6","1","2","0","1","0","1","0","0","0","1","1","3","-1","6","6","12","0.106195"
"7x7","7x7-seeded-random","-1","1","18","0.375000","2","MM","0","0","1","2","1","1","0","0","0","1","0","0","0","1","1","2","-1","4","9","13","0.115044"
"7x7","7x7-seeded-random","-1","1","18","0.375000","2","MH","0","0","5","0","2","0","0","0","0","0","1","0","3","0","2","0","1","6","6","12","0.106195"
"7x7","7x7-seeded-random","-1","1","18","0.375000","2","HL","0","0","6","0","4","0","0","0","1","0","0","0","1","0","6","0","1","9","4","13","0.115044"
"7x7","7x7-seeded-random","-1","1","18","0.375000","2","HM","0","1","0","2","0","2","0","0","0","0","0","0","0","0","0","2","0","6","6","12","0.106195"
"7x7","7x7-seeded-random","-1","1","18","0.375000","2","HH","0","1","3","6","0","5","1","0","0","1","0","0","0","1","0","6","-1","9","4","13","0.115044"
"7x7","7x7-seeded-random","-1","1","19","0.395833","1","LL","0","0","4","2","3","1","0","0","0","0","0","0","0","0","4","2","0","9","4","13","0.115044"
"7x7","7x7-seeded-random","-1","1","19","0.395833","1","LM","0","0","5","4","2","2","0","0","0","1","0","0","0","1","5","4","-1","6","6","12","0.106195"
"7x7","7x7-seeded-random","-1","1","19","0.395833","1","LH","0","0","2","5","1","3","0","0","0","1","0","0","1","2","2","5","-1","9","4","13","0.115044"
"7x7","7x7-seeded-random","-1","1","19","0.395833","1","ML","0","0","1","6","1","2","0","1","0","1","0","0","0","1","1","3","-1","6","6","12","0.106195"
"7x7","7x7-seeded-random","-1","1","19","0.395833","1","MM","0","0","1","2","1","1","0","0","0","1","0","0","0","1","1","2","-1","4","9","13","0.115044"
"7x7","7x7-seeded-random","-1","1","19","0.395833","1","MH","0","0","5","0","2","0","0","0","0","0","1","0","3","0","2","0","1","6","6","12","0.106195"
"7x7","7x7-seeded-random","-1","1","19","0.395833","1","HL","1","0","7","0","4","0","0","0","2","0","0","0","2","0","7","0","1","9","4","13","0.115044"
"7x7","7x7-seeded-random","-1","1","19","0.395833","1","HM","0","0","0","2","0","2","0","0","0","0","0","0","0","0","0","2","0","6","6","12","0.106195"
"7x7","7x7-seeded-random","-1","1","19","0.395833","1","HH","2","0","5","6","0","4","1","0","1","1","0","0","1","1","2","6","0","9","4","13","0.115044"
"7x7","7x7-seeded-random","-1","1","20","0.416667","2","LL","0","0","4","2","3","1","0","0","0","0","0","0","0","0","4","2","0","9","4","13","0.115044"
"7x7","7x7-seeded-random","-1","1","20","0.416667","2","LM","0","0","5","4","2","2","0","0","0","1","0","0","0","1","5","4","-1","6","6","12","0.106195"
"7x7","7x7-seeded-random","-1","1","20","0.416667","2","LH","0","2","2","7","1","3","0","0","0","2","0","0","1","4","2","7","-1","9","4","13","0.115044"
"7x7","7x7-seeded-random","-1","1","20","0.416667","2","ML","0","0","1","6","1","2","0","1","0","1","0","0","0","1","1","3","-1","6","6","12","0.106195"
"7x7","7x7-seeded-random","-1","1","20","0.416667","2","MM","0","0","1","2","1","1","0","0","0","1","0","0","0","1","1","2","-1","4","9","13","0.115044"
