"board","experiment_id","iteration_limit","game_index","turn_number","progress","mover","region","legal_target_count","total_legal_target_count","regional_opportunity_share"
"7x7","7x7-seeded-random","-1","1","37","0.770833","1","HL","11","91","0.120879"
"7x7","7x7-seeded-random","-1","1","37","0.770833","1","HM","6","91","0.065934"
"7x7","7x7-seeded-random","-1","1","37","0.770833","1","HH","10","91","0.109890"
"7x7","7x7-seeded-random","-1","1","38","0.791667","2","LL","12","100","0.120000"
"7x7","7x7-seeded-random","-1","1","38","0.791667","2","LM","10","100","0.100000"
"7x7","7x7-seeded-random","-1","1","38","0.791667","2","LH","12","100","0.120000"
"7x7","7x7-seeded-random","-1","1","38","0.791667","2","ML","11","100","0.110000"
"7x7","7x7-seeded-random","-1","1","38","0.791667","2","MM","12","100","0.120000"
"7x7","7x7-seeded-random","-1","1","38","0.791667","2","MH","11","100","0.110000"
"7x7","7x7-seeded-random","-1","1","38","0.791667","2","HL","10","100","0.100000"
"7x7","7x7-seeded-random","-1","1","38","0.791667","2","HM","11","100","0.110000"
"7x7","7x7-seeded-random","-1","1","38","0.791667","2","HH","11","100","0.110000"
"7x7","7x7-seeded-random","-1","1","39","0.812500","1","LL","11","91","0.120879"
"7x7","7x7-seeded-random","-1","1","39","0.812500","1","LM","12","91","0.131868"
"7x7","7x7-seeded-random","-1","1","39","0.812500","1","LH","10","91","0.109890"
"7x7","7x7-seeded-random","-1","1","39","0.812500","1","ML","11","91","0.120879"
"7x7","7x7-seeded-random","-1","1","39","0.812500","1","MM","10","91","0.109890"
"7x7","7x7-seeded-random","-1","1","39","0.812500","1","MH","10","91","0.109890"
"7x7","7x7-seeded-random","-1","1","39","0.812500","1","HL","11","91","0.120879"
"7x7","7x7-seeded-random","-1","1","39","0.812500","1","HM","6","91","0.065934"
"7x7","7x7-seeded-random","-1","1","39","0.812500","1","HH","10","91","0.109890"
"7x7","7x7-seeded-random","-1","1","40","0.833333","2","LL","12","99","0.121212"
"7x7","7x7-seeded-random","-1","1","40","0.833333","2","LM","10","99","0.101010"
"7x7","7x7-seeded-random","-1","1","40","0.833333","2","LH","12","99","0.121212"
"7x7","7x7-seeded-random","-1","1","40","0.833333","2","ML","10","99","0.101010"
"7x7","7x7-seeded-random","-1","1","40","0.833333","2","MM","12","99","0.121212"
"7x7","7x7-seeded-random","-1","1","40","0.833333","2","MH","11","99","0.111111"
"7x7","7x7-seeded-random","-1","1","40","0.833333","2","HL","10","99","0.101010"
"7x7","7x7-seeded-random","-1","1","40","0.833333","2","HM","11","99","0.111111"
"7x7","7x7-seeded-random","-1","1","40","0.833333","2","HH","11","99","0.111111"
"7x7","7x7-seeded-random","-1","1","41","0.854167","1","LL","11","91","0.120879"
"7x7","7x7-seeded-random","-1","1","41","0.854167","1","LM","12","91","0.131868"
"7x7","7x7-seeded-random","-1","1","41","0.854167","1","LH","10","91","0.109890"
"7x7","7x7-seeded-random","-1","1","41","0.854167","1","ML","11","91","0.120879"
"7x7","7x7-seeded-random","-1","1","41","0.854167","1","MM","10","91","0.109890"
"7x7","7x7-seeded-random","-1","1","41","0.854167","1","MH","10","91","0.109890"
"7x7","7x7-seeded-random","-1","1","41","0.854167","1","HL","11","91","0.120879"
"7x7","7x7-seeded-random","-1","1","41","0.854167","1","HM","6","91","0.065934"
"7x7","7x7-seeded-random","-1","1","41","0.854167","1","HH","10","91","0.109890"
"7x7","7x7-seeded-random","-1","1","42","0.875000","2","LL","12","98","0.122449"
"7x7","7x7-seeded-random","-1","1","42","0.875000","2","LM","9","98","0.091837"
"7x7","7x7-seeded-random","-1","1","42","0.875000","2","LH","12","98","0.122449"
"7x7","7x7-seeded-random","-1","1","42","0.875000","2","ML","10","98","0.102041"
"7x7","7x7-seeded-random","-1","1","42","0.875000","2","MM","12","98","0.122449"
"7x7","7x7-seeded-random","-1","1","42","0.875000","2","MH","11","98","0.112245"
"7x7","7x7-seeded-random","-1","1","42","0.875000","2","HL","10","98","0.102041"
"7x7","7x7-seeded-random","-1","1","42","0.875000","2","HM","11","98","0.112245"
"7x7","7x7-seeded-random","-1","1","42","0.875000","2","HH","11","98","0.112245"
"7x7","7x7-seeded-random","-1","1","43","0.895833","1","LL","11","90","0.122222"
"7x7","7x7-seeded-random","-1","1","43","0.895833","1","LM","11","90","0.122222"
"7x7","7x7-seeded-random","-1","1","43","0.895833","1","LH","10","90","0.111111"
"7x7","7x7-seeded-random","-1","1","43","0.895833","1","ML","11","90","0.122222"
"7x7","7x7-seeded-random","-1","1","43","0.895833","1","MM","10","90","0.111111"
"7x7","7x7-seeded-random","-1","1","43","0.895833","1","MH","10","90","0.111111"
"7x7","7x7-seeded-random","-1","1","43","0.895833","1","HL","11","90","0.122222"
"7x7","7x7-seeded-random","-1","1","43","0.895833","1","HM","6","90","0.066667"
"7x7","7x7-seeded-random","-1","1","43","0.895833","1","HH","10","90","0.111111"
"7x7","7x7-seeded-random","-1","1","44","0.916667","2","LL","12","97","0.123711"
"7x7","7x7-seeded-random","-1","1","44","0.916667","2","LM","9","97","0.092784"
"7x7","7x7-seeded-random","-1","1","44","0.916667","2","LH","12","97","0.123711"
"7x7","7x7-seeded-random","-1","1","44","0.916667","2","ML","10","97","0.103093"
"7x7","7x7-seeded-random","-1","1","44","0.916667","2","MM","12","97","0.123711"
"7x7","7x7-seeded-random","-1","1","44","0.916667","2","MH","10","97","0.103093"
"7x7","7x7-seeded-random","-1","1","44","0.916667","2","HL","10","97","0.103093"
"7x7","7x7-seeded-random","-1","1","44","0.916667","2","HM","11","97","0.113402"
"7x7","7x7-seeded-random","-1","1","44","0.916667","2","HH","11","97","0.113402"
"7x7","7x7-seeded-random","-1","1","45","0.937500","1","LL","11","86","0.127907"
"7x7","7x7-seeded-random","-1","1","45","0.937500","1","LM","11","86","0.127907"
"7x7","7x7-seeded-random","-1","1","45","0.937500","1","LH","10","86","0.116279"
"7x7","7x7-seeded-random","-1","1","45","0.937500","1","ML","8","86","0.093023"
"7x7","7x7-seeded-random","-1","1","45","0.937500","1","MM","10","86","0.116279"
"7x7","7x7-seeded-random","-1","1","45","0.937500","1","MH","9","86","0.104651"
"7x7","7x7-seeded-random","-1","1","45","0.937500","1","HL","11","86","0.127907"
"7x7","7x7-seeded-random","-1","1","45","0.937500","1","HM","6","86","0.069767"
"7x7","7x7-seeded-random","-1","1","45","0.937500","1","HH","10","86","0.116279"
"7x7","7x7-seeded-random","-1","1","46","0.958333","2","LL","12","97","0.123711"
"7x7","7x7-seeded-random","-1","1","46","0.958333","2","LM","9","97","0.092784"
"7x7","7x7-seeded-random","-1","1","46","0.958333","2","LH","12","97","0.123711"
"7x7","7x7-seeded-random","-1","1","46","0.958333","2","ML","10","97","0.103093"
"7x7","7x7-seeded-random","-1","1","46","0.958333","2","MM","12","97","0.123711"
"7x7","7x7-seeded-random","-1","1","46","0.958333","2","MH","10","97","0.103093"
"7x7","7x7-seeded-random","-1","1","46","0.958333","2","HL","10","97","0.103093"
"7x7","7x7-seeded-random","-1","1","46","0.958333","2","HM","11","97","0.113402"
"7x7","7x7-seeded-random","-1","1","46","0.958333","2","HH","11","97","0.113402"
"7x7","7x7-seeded-random","-1","1","47","0.979167","1","LL","11","85","0.129412"
"7x7","7x7-seeded-random","-1","1","47","0.979167","1","LM","11","85","0.129412"
"7x7","7x7-seeded-random","-1","1","47","0.979167","1","LH","10","85","0.117647"
"7x7","7x7-seeded-random","-1","1","47","0.979167","1","ML","8","85","0.094118"
"7x7","7x7-seeded-random","-1","1","47","0.979167","1","MM","10","85","0.117647"
"7x7","7x7-seeded-random","-1","1","47","0.979167","1","MH","8","85","0.094118"
"7x7","7x7-seeded-random","-1","1","47","0.979167","1","HL","11","85","0.129412"
"7x7","7x7-seeded-random","-1","1","47","0.979167","1","HM","6","85","0.070588"
"7x7","7x7-seeded-random","-1","1","47","0.979167","1","HH","10","85","0.117647"
"7x7","7x7-seeded-random","-1","1","48","1.000000","2","LL","12","95","0.126316"
"7x7","7x7-seeded-random","-1","1","48","1.000000","2","LM","9","95","0.094737"
"7x7","7x7-seeded-random","-1","1","48","1.000000","2","LH","12","95","0.126316"
"7x7","7x7-seeded-random","-1","1","48","1.000000","2","ML","10","95","0.105263"
"7x7","7x7-seeded-random","-1","1","48","1.000000","2","MM","12","95","0.126316"
"7x7","7x7-seeded-random","-1","1","48","1.000000","2","MH","9","95","0.094737"
"7x7","7x7-seeded-random","-1","1","48","1.000000","2","HL","10","95","0.105263"
"7x7","7x7-seeded-random","-1","1","48","1.000000","2","HM","11","95","0.115789"
"7x7","7x7-seeded-random","-1","1","48","1.000000","2","HH","10","95","0.105263"
"7x7","7x7-uct-0100","100","1","1","0.020833","1","LL","9","64","0.140625"
"7x7","7x7-uct-0100","100","1","1","0.020833","1","LM","6","64","0.093750"
"7x7","7x7-uct-0100","100","1","1","0.020833","1","LH","9","64","0.140625"
"7x7","7x7-uct-0100","100","1","1","0.020833","1","ML","6","64","0.093750"
"7x7","7x7-uct-0100","100","1","1","0.020833","1","MM","4","64","0.062500"
"7x7","7x7-uct-0100","100","1","1","0.020833","1","MH","6","64","0.093750"
"7x7","7x7-uct-0100","100","1","1","0.020833","1","HL","9","64","0.140625"
"7x7","7x7-uct-0100","100","1","1","0.020833","1","HM","6","64","0.093750"
"7x7","7x7-uct-0100","100","1","1","0.020833","1","HH","9","64","0.140625"
"7x7","7x7-uct-0100","100","1","2","0.041667","2","LL","9","64","0.140625"
"7x7","7x7-uct-0100","100","1","2","0.041667","2","LM","6","64","0.093750"
"7x7","7x7-uct-0100","100","1","2","0.041667","2","LH","9","64","0.140625"
"7x7","7x7-uct-0100","100","1","2","0.041667","2","ML","6","64","0.093750"
"7x7","7x7-uct-0100","100","1","2","0.041667","2","MM","4","64","0.062500"
"7x7","7x7-uct-0100","100","1","2","0.041667","2","MH","6","64","0.093750"
"7x7","7x7-uct-0100","100","1","2","0.041667","2","HL","9","64","0.140625"
"7x7","7x7-uct-0100","100","1","2","0.041667","2","HM","6","64","0.093750"
"7x7","7x7-uct-0100","100","1","2","0.041667","2","HH","9","64","0.140625"
"7x7","7x7-uct-0100","100","1","3","0.062500","1","LL","9","72","0.125000"
"7x7","7x7-uct-0100","100","1","3","0.062500","1","LM","6","72","0.083333"
"7x7","7x7-uct-0100","100","1","3","0.062500","1","LH","9","72","0.125000"
"7x7","7x7-uct-0100","100","1","3","0.062500","1","ML","8","72","0.111111"
"7x7","7x7-uct-0100","100","1","3","0.062500","1","MM","8","72","0.111111"
"7x7","7x7-uct-0100","100","1","3","0.062500","1","MH","6","72","0.083333"
"7x7","7x7-uct-0100","100","1","3","0.062500","1","HL","9","72","0.125000"
"7x7","7x7-uct-0100","100","1","3","0.062500","1","HM","8","72","0.111111"
"7x7","7x7-uct-0100","100","1","3","0.062500","1","HH","9","72","0.125000"
"7x7","7x7-uct-0100","100","1","4","0.083333","2","LL","9","73","0.123288"
"7x7","7x7-uct-0100","100","1","4","0.083333","2","LM","6","73","0.082192"
"7x7","7x7-uct-0100","100","1","4","0.083333","2","LH","10","73","0.136986"
"7x7","7x7-uct-0100","100","1","4","0.083333","2","ML","8","73","0.109589"
"7x7","7x7-uct-0100","100","1","4","0.083333","2","MM","8","73","0.109589"
"7x7","7x7-uct-0100","100","1","4","0.083333","2","MH","8","73","0.109589"
"7x7","7x7-uct-0100","100","1","4","0.083333","2","HL","9","73","0.123288"
"7x7","7x7-uct-0100","100","1","4","0.083333","2","HM","6","73","0.082192"
"7x7","7x7-uct-0100","100","1","4","0.083333","2","HH","9","73","0.123288"
"7x7","7x7-uct-0100","100","1","5","0.104167","1","LL","9","76","0.118421"
"7x7","7x7-uct-0100","100","1","5","0.104167","1","LM","6","76","0.078947"
"7x7","7x7-uct-0100","100","1","5","0.104167","1","LH","9","76","0.118421"
"7x7","7x7-uct-0100","100","1","5","0.104167","1","ML","8","76","0.105263"
"7x7","7x7-uct-0100","100","1","5","0.104167","1","MM","8","76","0.105263"
"7x7","7x7-uct-0100","100","1","5","0.104167","1","MH","6","76","0.078947"
"7x7","7x7-uct-0100","100","1","5","0.104167","1","HL","11","76","0.144737"
"7x7","7x7-uct-0100","100","1","5","0.104167","1","HM","10","76","0.131579"
"7x7","7x7-uct-0100","100","1","5","0.104167","1","HH","9","76","0.118421"
"7x7","7x7-uct-0100","100","1","6","0.125000","2","LL","9","77","0.116883"
"7x7","7x7-uct-0100","100","1","6","0.125000","2","LM","6","77","0.077922"
"7x7","7x7-uct-0100","100","1","6","0.125000","2","LH","10","77","0.129870"
"7x7","7x7-uct-0100","100","1","6","0.125000","2","ML","8","77","0.103896"
"7x7","7x7-uct-0100","100","1","6","0.125000","2","MM","8","77","0.103896"
"7x7","7x7-uct-0100","100","1","6","0.125000","2","MH","8","77","0.103896"
"7x7","7x7-uct-0100","100","1","6","0.125000","2","HL","9","77","0.116883"
"7x7","7x7-uct-0100","100","1","6","0.125000","2","HM","6","77","0.077922"
"7x7","7x7-uct-0100","100","1","6","0.125000","2","HH","13","77","0.168831"
"7x7","7x7-uct-0100","100","1","7","0.145833","1","LL","9","82","0.109756"
"7x7","7x7-uct-0100","100","1","7","0.145833","1","LM","6","82","0.073171"
"7x7","7x7-uct-0100","100","1","7","0.145833","1","LH","9","82","0.109756"
"7x7","7x7-uct-0100","100","1","7","0.145833","1","ML","10","82","0.121951"
"7x7","7x7-uct-0100","100","1","7","0.145833","1","MM","8","82","0.097561"
"7x7","7x7-uct-0100","100","1","7","0.145833","1","MH","6","82","0.073171"
"7x7","7x7-uct-0100","100","1","7","0.145833","1","HL","12","82","0.146341"
"7x7","7x7-uct-0100","100","1","7","0.145833","1","HM","11","82","0.134146"
"7x7","7x7-uct-0100","100","1","7","0.145833","1","HH","11","82","0.134146"
"7x7","7x7-uct-0100","100","1","8","0.166667","2","LL","10","84","0.119048"
"7x7","7x7-uct-0100","100","1","8","0.166667","2","LM","10","84","0.119048"
"7x7","7x7-uct-0100","100","1","8","0.166667","2","LH","10","84","0.119048"
"7x7","7x7-uct-0100","100","1","8","0.166667","2","ML","8","84","0.095238"
"7x7","7x7-uct-0100","100","1","8","0.166667","2","MM","10","84","0.119048"
"7x7","7x7-uct-0100","100","1","8","0.166667","2","MH","8","84","0.095238"
"7x7","7x7-uct-0100","100","1","8","0.166667","2","HL","9","84","0.107143"
"7x7","7x7-uct-0100","100","1","8","0.166667","2","HM","6","84","0.071429"
"7x7","7x7-uct-0100","100","1","8","0.166667","2","HH","13","84","0.154762"
"7x7","7x7-uct-0100","100","1","9","0.187500","1","LL","11","87","0.126437"
"7x7","7x7-uct-0100","100","1","9","0.187500","1","LM","6","87","0.068966"
"7x7","7x7-uct-0100","100","1","9","0.187500","1","LH","9","87","0.103448"
"7x7","7x7-uct-0100","100","1","9","0.187500","1","ML","10","87","0.114943"
"7x7","7x7-uct-0100","100","1","9","0.187500","1","MM","11","87","0.126437"
"7x7","7x7-uct-0100","100","1","9","0.187500","1","MH","6","87","0.068966"
"7x7","7x7-uct-0100","100","1","9","0.187500","1","HL","12","87","0.137931"
"7x7","7x7-uct-0100","100","1","9","0.187500","1","HM","11","87","0.126437"
"7x7","7x7-uct-0100","100","1","9","0.187500","1","HH","11","87","0.126437"
"7x7","7x7-uct-0100","100","1","10","0.208333","2","LL","10","80","0.125000"
"7x7","7x7-uct-0100","100","1","10","0.208333","2","LM","10","80","0.125000"
"7x7","7x7-uct-0100","100","1","10","0.208333","2","LH","10","80","0.125000"
"7x7","7x7-uct-0100","100","1","10","0.208333","2","ML","8","80","0.100000"
"7x7","7x7-uct-0100","100","1","10","0.208333","2","MM","10","80","0.125000"
"7x7","7x7-uct-0100","100","1","10","0.208333","2","MH","8","80","0.100000"
"7x7","7x7-uct-0100","100","1","10","0.208333","2","HL","9","80","0.112500"
"7x7","7x7-uct-0100","100","1","10","0.208333","2","HM","6","80","0.075000"
"7x7","7x7-uct-0100","100","1","10","0.208333","2","HH","9","80","0.112500"
"7x7","7x7-uct-0100","100","1","11","0.229167","1","LL","11","88","0.125000"
"7x7","7x7-uct-0100","100","1","11","0.229167","1","LM","6","88","0.068182"
"7x7","7x7-uct-0100","100","1","11","0.229167","1","LH","9","88","0.102273"
"7x7","7x7-uct-0100","100","1","11","0.229167","1","ML","10","88","0.113636"
"7x7","7x7-uct-0100","100","1","11","0.229167","1","MM","11","88","0.125000"
"7x7","7x7-uct-0100","100","1","11","0.229167","1","MH","6","88","0.068182"
"7x7","7x7-uct-0100","100","1","11","0.229167","1","HL","13","88","0.147727"
"7x7","7x7-uct-0100","100","1","11","0.229167","1","HM","11","88","0.125000"
"7x7","7x7-uct-0100","100","1","11","0.229167","1","HH","11","88","0.125000"
"7x7","7x7-uct-0100","100","1","12","0.250000","2","LL","10","80","0.125000"
"7x7","7x7-uct-0100","100","1","12","0.250000","2","LM","10","80","0.125000"
"7x7","7x7-uct-0100","100","1","12","0.250000","2","LH","10","80","0.125000"
"7x7","7x7-uct-0100","100","1","12","0.250000","2","ML","8","80","0.100000"
"7x7","7x7-uct-0100","100","1","12","0.250000","2","MM","10","80","0.125000"
"7x7","7x7-uct-0100","100","1","12","0.250000","2","MH","8","80","0.100000"
"7x7","7x7-uct-0100","100","1","12","0.250000","2","HL","9","80","0.112500"
"7x7","7x7-uct-0100","100","1","12","0.250000","2","HM","6","80","0.075000"
"7x7","7x7-uct-0100","100","1","12","0.250000","2","HH","9","80","0.112500"
"7x7","7x7-uct-0100","100","1","13","0.270833","1","LL","11","93","0.118280"
"7x7","7x7-uct-0100","100","1","13","0.270833","1","LM","7","93","0.075269"
"7x7","7x7-uct-0100","100","1","13","0.270833","1","LH","10","93","0.107527"
"7x7","7x7-uct-0100","100","1","13","0.270833","1","ML","12","93","0.129032"
"7x7","7x7-uct-0100","100","1","13","0.270833","1","MM","11","93","0.118280"
"7x7","7x7-uct-0100","100","1","13","0.270833","1","MH","7","93","0.075269"
"7x7","7x7-uct-0100","100","1","13","0.270833","1","HL","13","93","0.139785"
"7x7","7x7-uct-0100","100","1","13","0.270833","1","HM","11","93","0.118280"
"7x7","7x7-uct-0100","100","1","13","0.270833","1","HH","11","93","0.118280"
"7x7","7x7-uct-0100","100","1","14","0.291667","2","LL","10","82","0.121951"
"7x7","7x7-uct-0100","100","1","14","0.291667","2","LM","11","82","0.134146"
"7x7","7x7-uct-0100","100","1","14","0.291667","2","LH","10","82","0.121951"
"7x7","7x7-uct-0100","100","1","14","0.291667","2","ML","8","82","0.097561"
"7x7","7x7-uct-0100","100","1","14","0.291667","2","MM","10","82","0.121951"
"7x7","7x7-uct-0100","100","1","14","0.291667","2","MH","9","82","0.109756"
"7x7","7x7-uct-0100","100","1","14","0.291667","2","HL","9","82","0.109756"
"7x7","7x7-uct-0100","100","1","14","0.291667","2","HM","6","82","0.073171"
"7x7","7x7-uct-0100","100","1","14","0.291667","2","HH","9","82","0.109756"
"7x7","7x7-uct-0100","100","1","15","0.312500","1","LL","11","92","0.119565"
"7x7","7x7-uct-0100","100","1","15","0.312500","1","LM","6","92","0.065217"
"7x7","7x7-uct-0100","100","1","15","0.312500","1","LH","10","92","0.108696"
"7x7","7x7-uct-0100","100","1","15","0.312500","1","ML","12","92","0.130435"
"7x7","7x7-uct-0100","100","1","15","0.312500","1","MM","11","92","0.119565"
"7x7","7x7-uct-0100","100","1","15","0.312500","1","MH","7","92","0.076087"
"7x7","7x7-uct-0100","100","1","15","0.312500","1","HL","13","92","0.141304"
"7x7","7x7-uct-0100","100","1","15","0.312500","1","HM","11","92","0.119565"
"7x7","7x7-uct-0100","100","1","15","0.312500","1","HH","11","92","0.119565"
"7x7","7x7-uct-0100","100","1","16","0.333333","2","LL","10","80","0.125000"
"7x7","7x7-uct-0100","100","1","16","0.333333","2","LM","9","80","0.112500"
"7x7","7x7-uct-0100","100","1","16","0.333333","2","LH","10","80","0.125000"
"7x7","7x7-uct-0100","100","1","16","0.333333","2","ML","8","80","0.100000"
"7x7","7x7-uct-0100","100","1","16","0.333333","2","MM","10","80","0.125000"
"7x7","7x7-uct-0100","100","1","16","0.333333","2","MH","9","80","0.112500"
"7x7","7x7-uct-0100","100","1","16","0.333333","2","HL","9","80","0.112500"
"7x7","7x7-uct-0100","100","1","16","0.333333","2","HM","6","80","0.075000"
"7x7","7x7-uct-0100","100","1","16","0.333333","2","HH","9","80","0.112500"
"7x7","7x7-uct-0100","100","1","17","0.354167","1","LL","11","93","0.118280"
"7x7","7x7-uct-0100","100","1","17","0.354167","1","LM","6","93","0.064516"
"7x7","7x7-uct-0100","100","1","17","0.354167","1","LH","10","93","0.107527"
"7x7","7x7-uct-0100","100","1","17","0.354167","1","ML","10","93","0.107527"
"7x7","7x7-uct-0100","100","1","17","0.354167","1","MM","11","93","0.118280"
"7x7","7x7-uct-0100","100","1","17","0.354167","1","MH","9","93","0.096774"
"7x7","7x7-uct-0100","100","1","17","0.354167","1","HL","13","93","0.139785"
"7x7","7x7-uct-0100","100","1","17","0.354167","1","HM","11","93","0.118280"
"7x7","7x7-uct-0100","100","1","17","0.354167","1","HH","12","93","0.129032"
"7x7","7x7-uct-0100","100","1","18","0.375000","2","LL","10","80","0.125000"
"7x7","7x7-uct-0100","100","1","18","0.375000","2","LM","9","80","0.112500"
"7x7","7x7-uct-0100","100","1","18","0.375000","2","LH","10","80","0.125000"
"7x7","7x7-uct-0100","100","1","18","0.375000","2","ML","8","80","0.100000"
"7x7","7x7-uct-0100","100","1","18","0.375000","2","MM","10","80","0.125000"
"7x7","7x7-uct-0100","100","1","18","0.375000","2","MH","9","80","0.112500"
"7x7","7x7-uct-0100","100","1","18","0.375000","2","HL","9","80","0.112500"
"7x7","7x7-uct-0100","100","1","18","0.375000","2","HM","6","80","0.075000"
"7x7","7x7-uct-0100","100","1","18","0.375000","2","HH","9","80","0.112500"
"7x7","7x7-uct-0100","100","1","19","0.395833","1","LL","11","98","0.112245"
"7x7","7x7-uct-0100","100","1","19","0.395833","1","LM","7","98","0.071429"
"7x7","7x7-uct-0100","100","1","19","0.395833","1","LH","11","98","0.112245"
"7x7","7x7-uct-0100","100","1","19","0.395833","1","ML","10","98","0.102041"
"7x7","7x7-uct-0100","100","1","19","0.395833","1","MM","11","98","0.112245"
"7x7","7x7-uct-0100","100","1","19","0.395833","1","MH","12","98","0.122449"
"7x7","7x7-uct-0100","100","1","19","0.395833","1","HL","13","98","0.132653"
"7x7","7x7-uct-0100","100","1","19","0.395833","1","HM","11","98","0.112245"
"7x7","7x7-uct-0100","100","1","19","0.395833","1","HH","12","98","0.122449"
"7x7","7x7-uct-0100","100","1","20","0.416667","2","LL","10","82","0.121951"
"7x7","7x7-uct-0100","100","1","20","0.416667","2","LM","9","82","0.109756"
"7x7","7x7-uct-0100","100","1","20","0.416667","2","LH","10","82","0.121951"
"7x7","7x7-uct-0100","100","1","20","0.416667","2","ML","8","82","0.097561"
"7x7","7x7-uct-0100","100","1","20","0.416667","2","MM","10","82","0.121951"
"7x7","7x7-uct-0100","100","1","20","0.416667","2","MH","9","82","0.109756"
"7x7","7x7-uct-0100","100","1","20","0.416667","2","HL","9","82","0.109756"
"7x7","7x7-uct-0100","100","1","20","0.416667","2","HM","6","82","0.073171"
"7x7","7x7-uct-0100","100","1","20","0.416667","2","HH","11","82","0.134146"
"7x7","7x7-uct-0100","100","1","21","0.437500","1","LL","9","97","0.092784"
"7x7","7x7-uct-0100","100","1","21","0.437500","1","LM","7","97","0.072165"
"7x7","7x7-uct-0100","100","1","21","0.437500","1","LH","11","97","0.113402"
"7x7","7x7-uct-0100","100","1","21","0.437500","1","ML","11","97","0.113402"
"7x7","7x7-uct-0100","100","1","21","0.437500","1","MM","11","97","0.113402"
"7x7","7x7-uct-0100","100","1","21","0.437500","1","MH","12","97","0.123711"
"7x7","7x7-uct-0100","100","1","21","0.437500","1","HL","13","97","0.134021"
"7x7","7x7-uct-0100","100","1","21","0.437500","1","HM","11","97","0.113402"
"7x7","7x7-uct-0100","100","1","21","0.437500","1","HH","12","97","0.123711"
"7x7","7x7-uct-0100","100","1","22","0.458333","2","LL","10","83","0.120482"
"7x7","7x7-uct-0100","100","1","22","0.458333","2","LM","9","83","0.108434"
"7x7","7x7-uct-0100","100","1","22","0.458333","2","LH","11","83","0.132530"
"7x7","7x7-uct-0100","100","1","22","0.458333","2","ML","8","83","0.096386"
"7x7","7x7-uct-0100","100","1","22","0.458333","2","MM","10","83","0.120482"
"7x7","7x7-uct-0100","100","1","22","0.458333","2","MH","9","83","0.108434"
"7x7","7x7-uct-0100","100","1","22","0.458333","2","HL","9","83","0.108434"
"7x7","7x7-uct-0100","100","1","22","0.458333","2","HM","6","83","0.072289"
"7x7","7x7-uct-0100","100","1","22","0.458333","2","HH","11","83","0.132530"
"7x7","7x7-uct-0100","100","1","23","0.479167","1","LL","9","97","0.092784"
"7x7","7x7-uct-0100","100","1","23","0.479167","1","LM","7","97","0.072165"
"7x7","7x7-uct-0100","100","1","23","0.479167","1","LH","11","97","0.113402"
"7x7","7x7-uct-0100","100","1","23","0.479167","1","ML","11","97","0.113402"
"7x7","7x7-uct-0100","100","1","23","0.479167","1","MM","11","97","0.113402"
"7x7","7x7-uct-0100","100","1","23","0.479167","1","MH","12","97","0.123711"
"7x7","7x7-uct-0100","100","1","23","0.479167","1","HL","13","97","0.134021"
"7x7","7x7-uct-0100","100","1","23","0.479167","1","HM","11","97","0.113402"
"7x7","7x7-uct-0100","100","1","23","0.479167","1","HH","12","97","0.123711"
"7x7","7x7-uct-0100","100","1","24","0.500000","2","LL","10","85","0.117647"
"7x7","7x7-uct-0100","100","1","24","0.500000","2","LM","9","85","0.105882"
"7x7","7x7-uct-0100","100","1","24","0.500000","2","LH","11","85","0.129412"
"7x7","7x7-uct-0100","100","1","24","0.500000","2","ML","8","85","0.094118"
"7x7","7x7-uct-0100","100","1","24","0.500000","2","MM","10","85","0.117647"
"7x7","7x7-uct-0100","100","1","24","0.500000","2","MH","9","85","0.105882"
"7x7","7x7-uct-0100","100","1","24","0.500000","2","HL","9","85","0.105882"
"7x7","7x7-uct-0100","100","1","24","0.500000","2","HM","8","85","0.094118"
"7x7","7x7-uct-0100","100","1","24","0.500000","2","HH","11","85","0.129412"
"7x7","7x7-uct-0100","100","1","25","0.520833","1","LL","9","97","0.092784"
"7x7","7x7-uct-0100","100","1","25","0.520833","1","LM","6","97","0.061856"
"7x7","7x7-uct-0100","100","1","25","0.520833","1","LH","10","97","0.103093"
"7x7","7x7-uct-0100","100","1","25","0.520833","1","ML","11","97","0.113402"
"7x7","7x7-uct-0100","100","1","25","0.520833","1","MM","11","97","0.113402"
"7x7","7x7-uct-0100","100","1","25","0.520833","1","MH","12","97","0.123711"
"7x7","7x7-uct-0100","100","1","25","0.520833","1","HL","13","97","0.134021"
"7x7","7x7-uct-0100","100","1","25","0.520833","1","HM","12","97","0.123711"
"7x7","7x7-uct-0100","100","1","25","0.520833","1","HH","13","97","0.134021"
"7x7","7x7-uct-0100","100","1","26","0.541667","2","LL","12","87","0.137931"
"7x7","7x7-uct-0100","100","1","26","0.541667","2","LM","9","87","0.103448"
"7x7","7x7-uct-0100","100","1","26","0.541667","2","LH","11","87","0.126437"
"7x7","7x7-uct-0100","100","1","26","0.541667","2","ML","8","87","0.091954"
"7x7","7x7-uct-0100","100","1","26","0.541667","2","MM","10","87","0.114943"
"7x7","7x7-uct-0100","100","1","26","0.541667","2","MH","9","87","0.103448"
"7x7","7x7-uct-0100","100","1","26","0.541667","2","HL","9","87","0.103448"
"7x7","7x7-uct-0100","100","1","26","0.541667","2","HM","8","87","0.091954"
"7x7","7x7-uct-0100","100","1","26","0.541667","2","HH","11","87","0.126437"
"7x7","7x7-uct-0100","100","1","27","0.562500","1","LL","9","97","0.092784"
