"board","experiment_id","iteration_limit","game_index","winner","moves","turns","end_type","final_p1_score","final_p2_score","trial_file"
"3x3","3x3-seeded-random","-1","22","2","54","18","NaturalEnd","94","655","../issue-62/results/trials/3x3-seeded-random/3x3-seeded-random-0022.trl"
"3x3","3x3-seeded-random","-1","23","1","54","18","NaturalEnd","597","91","../issue-62/results/trials/3x3-seeded-random/3x3-seeded-random-0023.trl"
"3x3","3x3-seeded-random","-1","24","1","54","18","NaturalEnd","317","123","../issue-62/results/trials/3x3-seeded-random/3x3-seeded-random-0024.trl"
"3x3","3x3-seeded-random","-1","25","2","54","18","NaturalEnd","314","429","../issue-62/results/trials/3x3-seeded-random/3x3-seeded-random-0025.trl"
"3x3","3x3-seeded-random","-1","26","2","54","18","NaturalEnd","61","90","../issue-62/results/trials/3x3-seeded-random/3x3-seeded-random-0026.trl"
"3x3","3x3-seeded-random","-1","27","2","54","18","NaturalEnd","149","286","../issue-62/results/trials/3x3-seeded-random/3x3-seeded-random-0027.trl"
"3x3","3x3-seeded-random","-1","28","2","54","18","NaturalEnd","94","319","../issue-62/results/trials/3x3-seeded-random/3x3-seeded-random-0028.trl"
"3x3","3x3-seeded-random","-1","29","2","54","18","NaturalEnd","66","601","../issue-62/results/trials/3x3-seeded-random/3x3-seeded-random-0029.trl"
"3x3","3x3-seeded-random","-1","30","1","54","18","NaturalEnd","373","147","../issue-62/results/trials/3x3-seeded-random/3x3-seeded-random-0030.trl"
"3x3","3x3-seeded-random","-1","31","1","54","18","NaturalEnd","345","121","../issue-62/results/trials/3x3-seeded-random/3x3-seeded-random-0031.trl"
"3x3","3x3-seeded-random","-1","32","1","54","18","NaturalEnd","373","32","../issue-62/results/trials/3x3-seeded-random/3x3-seeded-random-0032.trl"
"3x3","3x3-seeded-random","-1","33","1","54","18","NaturalEnd","655","61","../issue-62/results/trials/3x3-seeded-random/3x3-seeded-random-0033.trl"
"3x3","3x3-seeded-random","-1","34","2","54","18","NaturalEnd","342","372","../issue-62/results/trials/3x3-seeded-random/3x3-seeded-random-0034.trl"
"3x3","3x3-seeded-random","-1","35","0","54","18","NaturalEnd","63","63","../issue-62/results/trials/3x3-seeded-random/3x3-seeded-random-0035.trl"
"3x3","3x3-seeded-random","-1","36","2","54","18","NaturalEnd","147","370","../issue-62/results/trials/3x3-seeded-random/3x3-seeded-random-0036.trl"
"3x3","3x3-seeded-random","-1","37","2","54","18","NaturalEnd","120","286","../issue-62/results/trials/3x3-seeded-random/3x3-seeded-random-0037.trl"
"3x3","3x3-seeded-random","-1","38","2","54","18","NaturalEnd","345","372","../issue-62/results/trials/3x3-seeded-random/3x3-seeded-random-0038.trl"
"3x3","3x3-seeded-random","-1","39","1","54","18","NaturalEnd","880","850","../issue-62/results/trials/3x3-seeded-random/3x3-seeded-random-0039.trl"
"3x3","3x3-seeded-random","-1","40","2","54","18","NaturalEnd","289","346","../issue-62/results/trials/3x3-seeded-random/3x3-seeded-random-0040.trl"
"3x3","3x3-seeded-random","-1","41","1","54","18","NaturalEnd","314","93","../issue-62/results/trials/3x3-seeded-random/3x3-seeded-random-0041.trl"
"3x3","3x3-seeded-random","-1","42","2","54","18","NaturalEnd","63","373","../issue-62/results/trials/3x3-seeded-random/3x3-seeded-random-0042.trl"
"3x3","3x3-seeded-random","-1","43","2","54","18","NaturalEnd","91","626","../issue-62/results/trials/3x3-seeded-random/3x3-seeded-random-0043.trl"
"3x3","3x3-seeded-random","-1","44","1","54","18","NaturalEnd","402","344","../issue-62/results/trials/3x3-seeded-random/3x3-seeded-random-0044.trl"
"3x3","3x3-seeded-random","-1","45","2","54","18","NaturalEnd","62","344","../issue-62/results/trials/3x3-seeded-random/3x3-seeded-random-0045.trl"
"3x3","3x3-seeded-random","-1","46","1","54","18","NaturalEnd","400","59","../issue-62/results/trials/3x3-seeded-random/3x3-seeded-random-0046.trl"
"3x3","3x3-seeded-random","-1","47","1","54","18","NaturalEnd","570","124","../issue-62/results/trials/3x3-seeded-random/3x3-seeded-random-0047.trl"
"3x3","3x3-seeded-random","-1","48","2","54","18","NaturalEnd","345","374","../issue-62/results/trials/3x3-seeded-random/3x3-seeded-random-0048.trl"
"3x3","3x3-seeded-random","-1","49","1","54","18","NaturalEnd","346","345","../issue-62/results/trials/3x3-seeded-random/3x3-seeded-random-0049.trl"
"3x3","3x3-seeded-random","-1","50","1","54","18","NaturalEnd","626","61","../issue-62/results/trials/3x3-seeded-random/3x3-seeded-random-0050.trl"
"3x3","3x3-seeded-random","-1","51","1","54","18","NaturalEnd","345","92","../issue-62/results/trials/3x3-seeded-random/3x3-seeded-random-0051.trl"
"3x3","3x3-seeded-random","-1","52","2","54","18","NaturalEnd","344","626","../issue-62/results/trials/3x3-seeded-random/3x3-seeded-random-0052.trl"
"3x3","3x3-seeded-random","-1","53","1","54","18","NaturalEnd","345","90","../issue-62/results/trials/3x3-seeded-random/3x3-seeded-random-0053.trl"
"3x3","3x3-seeded-random","-1","54","1","54","18","NaturalEnd","373","345","../issue-62/results/trials/3x3-seeded-random/3x3-seeded-random-0054.trl"
"3x3","3x3-seeded-random","-1","55","2","54","18","NaturalEnd","62","374","../issue-62/results/trials/3x3-seeded-random/3x3-seeded-random-0055.trl"
"3x3","3x3-seeded-random","-1","56","2","54","18","NaturalEnd","343","402","../issue-62/results/trials/3x3-seeded-random/3x3-seeded-random-0056.trl"
"3x3","3x3-seeded-random","-1","57","2","54","18","NaturalEnd","92","879","../issue-62/results/trials/3x3-seeded-random/3x3-seeded-random-0057.trl"
"3x3","3x3-seeded-random","-1","58","2","54","18","NaturalEnd","316","599","../issue-62/results/trials/3x3-seeded-random/3x3-seeded-random-0058.trl"
"3x3","3x3-seeded-random","-1","59","2","54","18","NaturalEnd","6","375","../issue-62/results/trials/3x3-seeded-random/3x3-seeded-random-0059.trl"
"3x3","3x3-seeded-random","-1","60","2","54","18","NaturalEnd","65","345","../issue-62/results/trials/3x3-seeded-random/3x3-seeded-random-0060.trl"
"3x3","3x3-seeded-random","-1","61","2","54","18","NaturalEnd","343","597","../issue-62/results/trials/3x3-seeded-random/3x3-seeded-random-0061.trl"
"3x3","3x3-seeded-random","-1","62","2","54","18","NaturalEnd","118","343","../issue-62/results/trials/3x3-seeded-random/3x3-seeded-random-0062.trl"
"3x3","3x3-seeded-random","-1","63","2","54","18","NaturalEnd","5","375","../issue-62/results/trials/3x3-seeded-random/3x3-seeded-random-0063.trl"
"3x3","3x3-seeded-random","-1","64","2","54","18","NaturalEnd","92","149","../issue-62/results/trials/3x3-seeded-random/3x3-seeded-random-0064.trl"
"3x3","3x3-seeded-random","-1","65","2","54","18","NaturalEnd","347","628","../issue-62/results/trials/3x3-seeded-random/3x3-seeded-random-0065.trl"
"3x3","3x3-seeded-random","-1","66","2","54","18","NaturalEnd","149","625","../issue-62/results/trials/3x3-seeded-random/3x3-seeded-random-0066.trl"
"3x3","3x3-seeded-random","-1","67","1","54","18","NaturalEnd","345","3","../issue-62/results/trials/3x3-seeded-random/3x3-seeded-random-0067.trl"
"3x3","3x3-seeded-random","-1","68","2","54","18","NaturalEnd","150","315","../issue-62/results/trials/3x3-seeded-random/3x3-seeded-random-0068.trl"
"3x3","3x3-seeded-random","-1","69","2","54","18","NaturalEnd","149","344","../issue-62/results/trials/3x3-seeded-random/3x3-seeded-random-0069.trl"
"3x3","3x3-seeded-random","-1","70","1","54","18","NaturalEnd","64","35","../issue-62/results/trials/3x3-seeded-random/3x3-seeded-random-0070.trl"
"3x3","3x3-seeded-random","-1","71","1","54","18","NaturalEnd","655","314","../issue-62/results/trials/3x3-seeded-random/3x3-seeded-random-0071.trl"
"3x3","3x3-seeded-random","-1","72","1","54","18","NaturalEnd","315","92","../issue-62/results/trials/3x3-seeded-random/3x3-seeded-random-0072.trl"
"3x3","3x3-seeded-random","-1","73","1","54","18","NaturalEnd","403","343","../issue-62/results/trials/3x3-seeded-random/3x3-seeded-random-0073.trl"
"3x3","3x3-seeded-random","-1","74","2","54","18","NaturalEnd","119","370","../issue-62/results/trials/3x3-seeded-random/3x3-seeded-random-0074.trl"
"3x3","3x3-seeded-random","-1","75","2","54","18","NaturalEnd","63","122","../issue-62/results/trials/3x3-seeded-random/3x3-seeded-random-0075.trl"
"3x3","3x3-seeded-random","-1","76","2","54","18","NaturalEnd","63","121","../issue-62/results/trials/3x3-seeded-random/3x3-seeded-random-0076.trl"
"3x3","3x3-seeded-random","-1","77","2","54","18","NaturalEnd","90","312","../issue-62/results/trials/3x3-seeded-random/3x3-seeded-random-0077.trl"
"3x3","3x3-seeded-random","-1","78","2","54","18","NaturalEnd","315","1191","../issue-62/results/trials/3x3-seeded-random/3x3-seeded-random-0078.trl"
"3x3","3x3-seeded-random","-1","79","2","54","18","NaturalEnd","148","373","../issue-62/results/trials/3x3-seeded-random/3x3-seeded-random-0079.trl"
"3x3","3x3-seeded-random","-1","80","2","54","18","NaturalEnd","314","400","../issue-62/results/trials/3x3-seeded-random/3x3-seeded-random-0080.trl"
"3x3","3x3-seeded-random","-1","81","1","54","18","NaturalEnd","120","91","../issue-62/results/trials/3x3-seeded-random/3x3-seeded-random-0081.trl"
"3x3","3x3-seeded-random","-1","82","1","54","18","NaturalEnd","345","120","../issue-62/results/trials/3x3-seeded-random/3x3-seeded-random-0082.trl"
"3x3","3x3-seeded-random","-1","83","2","54","18","NaturalEnd","595","878","../issue-62/results/trials/3x3-seeded-random/3x3-seeded-random-0083.trl"
"3x3","3x3-seeded-random","-1","84","1","54","18","NaturalEnd","344","61","../issue-62/results/trials/3x3-seeded-random/3x3-seeded-random-0084.trl"
"3x3","3x3-seeded-random","-1","85","2","54","18","NaturalEnd","93","316","../issue-62/results/trials/3x3-seeded-random/3x3-seeded-random-0085.trl"
"3x3","3x3-seeded-random","-1","86","1","54","18","NaturalEnd","318","36","../issue-62/results/trials/3x3-seeded-random/3x3-seeded-random-0086.trl"
"3x3","3x3-seeded-random","-1","87","1","54","18","NaturalEnd","62","61","../issue-62/results/trials/3x3-seeded-random/3x3-seeded-random-0087.trl"
"3x3","3x3-seeded-random","-1","88","1","54","18","NaturalEnd","344","93","../issue-62/results/trials/3x3-seeded-random/3x3-seeded-random-0088.trl"
"3x3","3x3-seeded-random","-1","89","1","54","18","NaturalEnd","286","120","../issue-62/results/trials/3x3-seeded-random/3x3-seeded-random-0089.trl"
"3x3","3x3-seeded-random","-1","90","1","54","18","NaturalEnd","568","119","../issue-62/results/trials/3x3-seeded-random/3x3-seeded-random-0090.trl"
"3x3","3x3-seeded-random","-1","91","1","54","18","NaturalEnd","626","316","../issue-62/results/trials/3x3-seeded-random/3x3-seeded-random-0091.trl"
"3x3","3x3-seeded-random","-1","92","1","54","18","NaturalEnd","123","35","../issue-62/results/trials/3x3-seeded-random/3x3-seeded-random-0092.trl"
"3x3","3x3-seeded-random","-1","93","0","54","18","NaturalEnd","371","371","../issue-62/results/trials/3x3-seeded-random/3x3-seeded-random-0093.trl"
"3x3","3x3-seeded-random","-1","94","1","54","18","NaturalEnd","344","120","../issue-62/results/trials/3x3-seeded-random/3x3-seeded-random-0094.trl"
"3x3","3x3-seeded-random","-1","95","1","54","18","NaturalEnd","566","373","../issue-62/results/trials/3x3-seeded-random/3x3-seeded-random-0095.trl"
"3x3","3x3-seeded-random","-1","96","1","54","18","NaturalEnd","149","90","../issue-62/results/trials/3x3-seeded-random/3x3-seeded-random-0096.trl"
"3x3","3x3-seeded-random","-1","97","1","54","18","NaturalEnd","372","343","../issue-62/results/trials/3x3-seeded-random/3x3-seeded-random-0097.trl"
"3x3","3x3-seeded-random","-1","98","1","54","18","NaturalEnd","373","118","../issue-62/results/trials/3x3-seeded-random/3x3-seeded-random-0098.trl"
"3x3","3x3-seeded-random","-1","99","2","54","18","NaturalEnd","61","344","../issue-62/results/trials/3x3-seeded-random/3x3-seeded-random-0099.trl"
"3x3","3x3-seeded-random","-1","100","1","54","18","NaturalEnd","344","316","../issue-62/results/trials/3x3-seeded-random/3x3-seeded-random-0100.trl"
"3x3","3x3-uct-0100","100","1","1","54","18","NaturalEnd","909","626","../issue-62/results/trials/3x3-uct-0100/3x3-uct-0100-0001.trl"
"3x3","3x3-uct-0100","100","2","2","54","18","NaturalEnd","851","852","../issue-62/results/trials/3x3-uct-0100/3x3-uct-0100-0002.trl"
"3x3","3x3-uct-0100","100","3","2","54","18","NaturalEnd","624","653","../issue-62/results/trials/3x3-uct-0100/3x3-uct-0100-0003.trl"
"3x3","3x3-uct-0100","100","4","1","54","18","NaturalEnd","880","572","../issue-62/results/trials/3x3-uct-0100/3x3-uct-0100-0004.trl"
"3x3","3x3-uct-0100","100","5","1","54","18","NaturalEnd","907","596","../issue-62/results/trials/3x3-uct-0100/3x3-uct-0100-0005.trl"
"3x3","3x3-uct-0100","100","6","2","54","18","NaturalEnd","881","910","../issue-62/results/trials/3x3-uct-0100/3x3-uct-0100-0006.trl"
"3x3","3x3-uct-0100","100","7","2","54","18","NaturalEnd","627","882","../issue-62/results/trials/3x3-uct-0100/3x3-uct-0100-0007.trl"
"3x3","3x3-uct-0100","100","8","2","54","18","NaturalEnd","567","626","../issue-62/results/trials/3x3-uct-0100/3x3-uct-0100-0008.trl"
"3x3","3x3-uct-0100","100","9","1","54","18","NaturalEnd","1161","1136","../issue-62/results/trials/3x3-uct-0100/3x3-uct-0100-0009.trl"
"3x3","3x3-uct-0100","100","10","2","54","18","NaturalEnd","856","882","../issue-62/results/trials/3x3-uct-0100/3x3-uct-0100-0010.trl"
"3x3","3x3-uct-0100","100","11","1","54","18","NaturalEnd","1444","569","../issue-62/results/trials/3x3-uct-0100/3x3-uct-0100-0011.trl"
"3x3","3x3-uct-0100","100","12","1","54","18","NaturalEnd","627","569","../issue-62/results/trials/3x3-uct-0100/3x3-uct-0100-0012.trl"
"3x3","3x3-uct-0100","100","13","2","54","18","NaturalEnd","849","909","../issue-62/results/trials/3x3-uct-0100/3x3-uct-0100-0013.trl"
"3x3","3x3-uct-0100","100","14","2","54","18","NaturalEnd","598","1162","../issue-62/results/trials/3x3-uct-0100/3x3-uct-0100-0014.trl"
"3x3","3x3-uct-0100","100","15","2","54","18","NaturalEnd","911","1135","../issue-62/results/trials/3x3-uct-0100/3x3-uct-0100-0015.trl"
"3x3","3x3-uct-0100","100","16","2","54","18","NaturalEnd","881","1132","../issue-62/results/trials/3x3-uct-0100/3x3-uct-0100-0016.trl"
"3x3","3x3-uct-0100","100","17","1","54","18","NaturalEnd","910","849","../issue-62/results/trials/3x3-uct-0100/3x3-uct-0100-0017.trl"
"3x3","3x3-uct-0100","100","18","2","54","18","NaturalEnd","654","878","../issue-62/results/trials/3x3-uct-0100/3x3-uct-0100-0018.trl"
"3x3","3x3-uct-0100","100","19","1","54","18","NaturalEnd","853","598","../issue-62/results/trials/3x3-uct-0100/3x3-uct-0100-0019.trl"
"3x3","3x3-uct-0100","100","20","2","54","18","NaturalEnd","569","598","../issue-62/results/trials/3x3-uct-0100/3x3-uct-0100-0020.trl"
"3x3","3x3-uct-0100","100","21","2","54","18","NaturalEnd","852","881","../issue-62/results/trials/3x3-uct-0100/3x3-uct-0100-0021.trl"
"3x3","3x3-uct-0100","100","22","2","54","18","NaturalEnd","601","852","../issue-62/results/trials/3x3-uct-0100/3x3-uct-0100-0022.trl"
"3x3","3x3-uct-0100","100","23","2","54","18","NaturalEnd","879","882","../issue-62/results/trials/3x3-uct-0100/3x3-uct-0100-0023.trl"
"3x3","3x3-uct-0100","100","24","2","54","18","NaturalEnd","656","851","../issue-62/results/trials/3x3-uct-0100/3x3-uct-0100-0024.trl"
"3x3","3x3-uct-0100","100","25","2","54","18","NaturalEnd","625","626","../issue-62/results/trials/3x3-uct-0100/3x3-uct-0100-0025.trl"
"3x3","3x3-uct-0100","100","26","2","54","18","NaturalEnd","881","910","../issue-62/results/trials/3x3-uct-0100/3x3-uct-0100-0026.trl"
"3x3","3x3-uct-0100","100","27","2","54","18","NaturalEnd","880","908","../issue-62/results/trials/3x3-uct-0100/3x3-uct-0100-0027.trl"
"3x3","3x3-uct-0100","100","28","2","54","18","NaturalEnd","1136","1163","../issue-62/results/trials/3x3-uct-0100/3x3-uct-0100-0028.trl"
"3x3","3x3-uct-0100","100","29","2","54","18","NaturalEnd","628","851","../issue-62/results/trials/3x3-uct-0100/3x3-uct-0100-0029.trl"
"3x3","3x3-uct-0100","100","30","1","54","18","NaturalEnd","909","598","../issue-62/results/trials/3x3-uct-0100/3x3-uct-0100-0030.trl"
"3x3","3x3-uct-0100","100","31","1","54","18","NaturalEnd","910","347","../issue-62/results/trials/3x3-uct-0100/3x3-uct-0100-0031.trl"
"3x3","3x3-uct-0100","100","32","2","54","18","NaturalEnd","1133","1163","../issue-62/results/trials/3x3-uct-0100/3x3-uct-0100-0032.trl"
"3x3","3x3-uct-0100","100","33","2","54","18","NaturalEnd","909","1133","../issue-62/results/trials/3x3-uct-0100/3x3-uct-0100-0033.trl"
"3x3","3x3-uct-0100","100","34","2","54","18","NaturalEnd","850","851","../issue-62/results/trials/3x3-uct-0100/3x3-uct-0100-0034.trl"
"3x3","3x3-uct-0100","100","35","1","54","18","NaturalEnd","879","598","../issue-62/results/trials/3x3-uct-0100/3x3-uct-0100-0035.trl"
"3x3","3x3-uct-0100","100","36","2","54","18","NaturalEnd","882","909","../issue-62/results/trials/3x3-uct-0100/3x3-uct-0100-0036.trl"
"3x3","3x3-uct-0100","100","37","2","54","18","NaturalEnd","879","880","../issue-62/results/trials/3x3-uct-0100/3x3-uct-0100-0037.trl"
"3x3","3x3-uct-0100","100","38","2","54","18","NaturalEnd","601","628","../issue-62/results/trials/3x3-uct-0100/3x3-uct-0100-0038.trl"
"3x3","3x3-uct-0100","100","39","1","54","18","NaturalEnd","626","566","../issue-62/results/trials/3x3-uct-0100/3x3-uct-0100-0039.trl"
"3x3","3x3-uct-0100","100","40","1","54","18","NaturalEnd","880","319","../issue-62/results/trials/3x3-uct-0100/3x3-uct-0100-0040.trl"
"3x3","3x3-uct-0100","100","41","2","54","18","NaturalEnd","627","879","../issue-62/results/trials/3x3-uct-0100/3x3-uct-0100-0041.trl"
"3x3","3x3-uct-0100","100","42","2","54","18","NaturalEnd","1135","1136","../issue-62/results/trials/3x3-uct-0100/3x3-uct-0100-0042.trl"
"3x3","3x3-uct-0100","100","43","2","54","18","NaturalEnd","1134","1164","../issue-62/results/trials/3x3-uct-0100/3x3-uct-0100-0043.trl"
"3x3","3x3-uct-0100","100","44","2","54","18","NaturalEnd","344","400","../issue-62/results/trials/3x3-uct-0100/3x3-uct-0100-0044.trl"
"3x3","3x3-uct-0100","100","45","2","54","18","NaturalEnd","881","1161","../issue-62/results/trials/3x3-uct-0100/3x3-uct-0100-0045.trl"
"3x3","3x3-uct-0100","100","46","1","54","18","NaturalEnd","1134","910","../issue-62/results/trials/3x3-uct-0100/3x3-uct-0100-0046.trl"
"3x3","3x3-uct-0100","100","47","2","54","18","NaturalEnd","850","880","../issue-62/results/trials/3x3-uct-0100/3x3-uct-0100-0047.trl"
"3x3","3x3-uct-0100","100","48","2","54","18","NaturalEnd","854","881","../issue-62/results/trials/3x3-uct-0100/3x3-uct-0100-0048.trl"
"3x3","3x3-uct-0100","100","49","2","54","18","NaturalEnd","849","908","../issue-62/results/trials/3x3-uct-0100/3x3-uct-0100-0049.trl"
"3x3","3x3-uct-0100","100","50","1","54","18","NaturalEnd","908","849","../issue-62/results/trials/3x3-uct-0100/3x3-uct-0100-0050.trl"
"3x3","3x3-uct-0100","100","51","2","54","18","NaturalEnd","850","907","../issue-62/results/trials/3x3-uct-0100/3x3-uct-0100-0051.trl"
"3x3","3x3-uct-0100","100","52","2","54","18","NaturalEnd","881","882","../issue-62/results/trials/3x3-uct-0100/3x3-uct-0100-0052.trl"
"3x3","3x3-uct-0100","100","53","2","54","18","NaturalEnd","626","627","../issue-62/results/trials/3x3-uct-0100/3x3-uct-0100-0053.trl"
"3x3","3x3-uct-0100","100","54","2","54","18","NaturalEnd","881","882","../issue-62/results/trials/3x3-uct-0100/3x3-uct-0100-0054.trl"
"3x3","3x3-uct-0100","100","55","2","54","18","NaturalEnd","1135","1162","../issue-62/results/trials/3x3-uct-0100/3x3-uct-0100-0055.trl"
"3x3","3x3-uct-0100","100","56","2","54","18","NaturalEnd","852","879","../issue-62/results/trials/3x3-uct-0100/3x3-uct-0100-0056.trl"
"3x3","3x3-uct-0100","100","57","2","54","18","NaturalEnd","849","879","../issue-62/results/trials/3x3-uct-0100/3x3-uct-0100-0057.trl"
"3x3","3x3-uct-0100","100","58","2","54","18","NaturalEnd","317","319","../issue-62/results/trials/3x3-uct-0100/3x3-uct-0100-0058.trl"
"3x3","3x3-uct-0100","100","59","0","54","18","NaturalEnd","880","880","../issue-62/results/trials/3x3-uct-0100/3x3-uct-0100-0059.trl"
"3x3","3x3-uct-0100","100","60","2","54","18","NaturalEnd","880","907","../issue-62/results/trials/3x3-uct-0100/3x3-uct-0100-0060.trl"
"3x3","3x3-uct-0100","100","61","1","54","18","NaturalEnd","908","879","../issue-62/results/trials/3x3-uct-0100/3x3-uct-0100-0061.trl"
"3x3","3x3-uct-0100","100","62","1","54","18","NaturalEnd","910","343","../issue-62/results/trials/3x3-uct-0100/3x3-uct-0100-0062.trl"
"3x3","3x3-uct-0100","100","63","2","54","18","NaturalEnd","881","909","../issue-62/results/trials/3x3-uct-0100/3x3-uct-0100-0063.trl"
"3x3","3x3-uct-0100","100","64","0","54","18","NaturalEnd","1134","1134","../issue-62/results/trials/3x3-uct-0100/3x3-uct-0100-0064.trl"
"3x3","3x3-uct-0100","100","65","2","54","18","NaturalEnd","851","1132","../issue-62/results/trials/3x3-uct-0100/3x3-uct-0100-0065.trl"
"3x3","3x3-uct-0100","100","66","1","54","18","NaturalEnd","908","626","../issue-62/results/trials/3x3-uct-0100/3x3-uct-0100-0066.trl"
"3x3","3x3-uct-0100","100","67","2","54","18","NaturalEnd","1134","1162","../issue-62/results/trials/3x3-uct-0100/3x3-uct-0100-0067.trl"
"3x3","3x3-uct-0100","100","68","1","54","18","NaturalEnd","881","597","../issue-62/results/trials/3x3-uct-0100/3x3-uct-0100-0068.trl"
"3x3","3x3-uct-0100","100","69","1","54","18","NaturalEnd","626","596","../issue-62/results/trials/3x3-uct-0100/3x3-uct-0100-0069.trl"
"3x3","3x3-uct-0100","100","70","2","54","18","NaturalEnd","882","1134","../issue-62/results/trials/3x3-uct-0100/3x3-uct-0100-0070.trl"
"3x3","3x3-uct-0100","100","71","1","54","18","NaturalEnd","909","627","../issue-62/results/trials/3x3-uct-0100/3x3-uct-0100-0071.trl"
"3x3","3x3-uct-0100","100","72","2","54","18","NaturalEnd","94","880","../issue-62/results/trials/3x3-uct-0100/3x3-uct-0100-0072.trl"
"3x3","3x3-uct-0100","100","73","2","54","18","NaturalEnd","572","882","../issue-62/results/trials/3x3-uct-0100/3x3-uct-0100-0073.trl"
"3x3","3x3-uct-0100","100","74","1","54","18","NaturalEnd","1133","910","../issue-62/results/trials/3x3-uct-0100/3x3-uct-0100-0074.trl"
"3x3","3x3-uct-0100","100","75","2","54","18","NaturalEnd","373","654","../issue-62/results/trials/3x3-uct-0100/3x3-uct-0100-0075.trl"
"3x3","3x3-uct-0100","100","76","1","54","18","NaturalEnd","852","628","../issue-62/results/trials/3x3-uct-0100/3x3-uct-0100-0076.trl"
"3x3","3x3-uct-0100","100","77","2","54","18","NaturalEnd","850","879","../issue-62/results/trials/3x3-uct-0100/3x3-uct-0100-0077.trl"
"3x3","3x3-uct-0100","100","78","2","54","18","NaturalEnd","627","654","../issue-62/results/trials/3x3-uct-0100/3x3-uct-0100-0078.trl"
"3x3","3x3-uct-0100","100","79","1","54","18","NaturalEnd","597","65","../issue-62/results/trials/3x3-uct-0100/3x3-uct-0100-0079.trl"
"3x3","3x3-uct-0100","100","80","2","54","18","NaturalEnd","850","880","../issue-62/results/trials/3x3-uct-0100/3x3-uct-0100-0080.trl"
"3x3","3x3-uct-0100","100","81","1","54","18","NaturalEnd","911","854","../issue-62/results/trials/3x3-uct-0100/3x3-uct-0100-0081.trl"
"3x3","3x3-uct-0100","100","82","2","54","18","NaturalEnd","880","909","../issue-62/results/trials/3x3-uct-0100/3x3-uct-0100-0082.trl"
"3x3","3x3-uct-0100","100","83","1","54","18","NaturalEnd","1135","908","../issue-62/results/trials/3x3-uct-0100/3x3-uct-0100-0083.trl"
