experiment_id,game_index,seed,black_agent,white_agent,iteration_limit,max_seconds_per_move,completed,end_type,winner,moves,turns,p1_score,p2_score,p1_total_pieces,p2_total_pieces,p1_supply_pieces,p2_supply_pieces,p1_objective_pieces,p2_objective_pieces,p1_secured_supply,p2_secured_supply,p1_secured_objectives,p2_secured_objectives,p1_advantage_objectives,p2_advantage_objectives,deciding_criterion,final_board,trial_file
"uct-3000-self-play","31","320030","UCT","UCT","3000","-1.0","true","NaturalEnd","2","72","24","2607","2644","36","36","19","19","17","17","0","1","4","4","2","3","advantage_objectives","S00:0:0:0|S01:0:1:1|S02:0:1:1|S03:0:0:0|S04:0:0:0|S10:2:0:1|S11:0:1:1|S12:0:1:1|S13:0:2:2|S14:2:0:1|S20:2:0:1|S21:1:2:1|S22:0:1:1|S23:0:0:0|S24:0:0:0|S30:0:0:0|S31:0:1:1|S32:0:1:1|S33:4:2:3|S34:0:0:0|S40:0:0:0|S41:1:2:0|S42:0:2:2|S43:1:1:0|S44:0:1:1|O00:3:3:0|O01:2:1:2|O02:4:0:3|O03:0:1:1|O10:1:1:0|O11:3:3:0|O12:4:0:3|O13:0:0:0|O20:3:3:0|O21:3:3:0|O22:1:2:0|O23:2:0:1|O30:0:0:0|O31:2:0:1|O32:4:0:3|O33:4:0:3","experiments/issue-32/results/trials/uct-3000-self-play/uct-3000-self-play-0031.trl"
"uct-3000-self-play","32","320031","UCT","UCT","3000","-1.0","true","NaturalEnd","1","72","24","3830","2608","36","36","17","18","19","18","0","3","6","4","1","2","secured_objectives","S00:0:0:0|S01:0:0:0|S02:0:1:1|S03:0:0:0|S04:0:0:0|S10:0:0:0|S11:0:1:1|S12:2:1:2|S13:4:2:3|S14:2:0:1|S20:0:0:0|S21:1:2:1|S22:2:1:2|S23:0:0:0|S24:0:0:0|S30:1:1:0|S31:0:1:1|S32:4:2:3|S33:1:1:0|S34:0:0:0|S40:1:1:0|S41:1:1:0|S42:4:2:3|S43:0:0:0|S44:0:0:0|O00:0:0:0|O01:2:0:2|O02:2:0:2|O03:0:0:0|O10:3:3:0|O11:4:0:3|O12:4:0:3|O13:0:0:0|O20:3:3:0|O21:4:0:3|O22:4:0:3|O23:1:1:0|O30:3:3:0|O31:3:3:2|O32:3:3:0|O33:3:3:0","experiments/issue-32/results/trials/uct-3000-self-play/uct-3000-self-play-0032.trl"
"uct-3000-self-play","33","320032","UCT","UCT","3000","-1.0","true","NaturalEnd","2","72","24","3239","3275","36","36","16","17","20","19","1","0","5","5","2","3","advantage_objectives","S00:0:0:0|S01:0:1:1|S02:0:0:0|S03:0:0:0|S04:0:0:0|S10:0:0:0|S11:2:1:2|S12:2:0:2|S13:2:1:2|S14:2:0:1|S20:0:1:1|S21:1:2:0|S22:0:1:1|S23:0:1:1|S24:0:0:0|S30:2:0:1|S31:3:3:2|S32:1:1:0|S33:1:2:1|S34:2:0:1|S40:0:0:0|S41:0:1:1|S42:1:1:0|S43:0:0:0|S44:0:0:0|O00:0:0:0|O01:2:0:1|O02:2:0:1|O03:4:0:3|O10:1:1:0|O11:3:3:0|O12:4:0:3|O13:4:0:3|O20:2:1:2|O21:3:3:0|O22:3:3:0|O23:4:0:3|O30:1:1:0|O31:3:3:0|O32:3:3:0|O33:4:2:3","experiments/issue-32/results/trials/uct-3000-self-play/uct-3000-self-play-0033.trl"
"uct-3000-self-play","34","320033","UCT","UCT","3000","-1.0","true","NaturalEnd","2","72","24","2644","3160","36","36","19","21","17","15","1","2","4","5","3","0","secured_objectives","S00:0:0:0|S01:2:0:1|S02:1:1:0|S03:1:1:0|S04:0:0:0|S10:0:0:0|S11:4:2:3|S12:1:1:0|S13:0:1:1|S14:0:0:0|S20:0:0:0|S21:0:1:1|S22:0:0:0|S23:3:3:2|S24:0:1:1|S30:0:0:0|S31:1:1:0|S32:4:2:3|S33:2:0:2|S34:0:2:2|S40:0:0:0|S41:1:1:0|S42:2:0:2|S43:2:1:2|S44:0:1:1|O00:4:0:3|O01:4:1:3|O02:3:3:0|O03:3:3:0|O10:4:0:3|O11:4:0:3|O12:3:3:0|O13:3:3:0|O20:0:0:0|O21:0:0:0|O22:1:1:0|O23:1:1:0|O30:0:0:0|O31:0:0:0|O32:1:1:0|O33:4:1:3","experiments/issue-32/results/trials/uct-3000-self-play/uct-3000-self-play-0034.trl"
"uct-3000-self-play","35","320034","UCT","UCT","3000","-1.0","true","NaturalEnd","2","72","24","3277","3832","36","36","15","15","21","21","1","1","5","6","3","1","secured_objectives","S00:0:0:0|S01:1:1:0|S02:2:0:1|S03:0:1:1|S04:0:0:0|S10:0:0:0|S11:3:3:2|S12:4:2:3|S13:1:1:0|S14:2:0:1|S20:0:1:1|S21:0:0:0|S22:1:2:1|S23:2:1:2|S24:0:1:1|S30:0:0:0|S31:1:1:0|S32:0:0:0|S33:2:0:1|S34:2:0:1|S40:0:0:0|S41:0:0:0|S42:0:0:0|S43:0:0:0|S44:1:1:0|O00:3:3:0|O01:3:3:0|O02:4:0:3|O03:4:2:3|O10:1:2:0|O11:3:3:2|O12:3:3:0|O13:4:0:3|O20:0:0:0|O21:3:3:0|O22:4:0:3|O23:4:0:3|O30:1:1:0|O31:1:1:0|O32:2:0:1|O33:4:0:3","experiments/issue-32/results/trials/uct-3000-self-play/uct-3000-self-play-0035.trl"
"uct-3000-self-play","36","320035","UCT","UCT","3000","-1.0","true","NaturalEnd","2","72","24","2604","3160","36","36","22","21","14","15","0","3","4","5","2","0","secured_objectives","S00:2:0:1|S01:0:1:1|S02:0:0:0|S03:0:0:0|S04:2:0:1|S10:0:0:0|S11:4:2:3|S12:0:1:1|S13:1:2:1|S14:2:0:1|S20:1:1:0|S21:4:2:3|S22:4:2:3|S23:1:2:1|S24:1:1:0|S30:0:0:0|S31:1:2:1|S32:2:0:1|S33:0:1:1|S34:0:0:0|S40:1:2:0|S41:0:0:0|S42:1:2:1|S43:0:1:1|S44:0:0:0|O00:4:0:3|O01:0:0:0|O02:0:0:0|O03:0:0:0|O10:4:0:3|O11:4:0:3|O12:0:0:0|O13:3:3:0|O20:3:3:0|O21:4:0:3|O22:4:0:3|O23:1:1:0|O30:1:1:0|O31:3:3:0|O32:3:3:0|O33:0:0:0","experiments/issue-32/results/trials/uct-3000-self-play/uct-3000-self-play-0036.trl"
"uct-3000-self-play","37","320036","UCT","UCT","3000","-1.0","true","NaturalEnd","2","72","24","2013","2528","36","36","21","24","15","12","1","3","3","4","3","0","secured_objectives","S00:1:1:0|S01:0:0:0|S02:0:0:0|S03:2:0:2|S04:1:1:0|S10:0:1:1|S11:3:3:2|S12:0:1:1|S13:0:1:1|S14:0:0:0|S20:0:1:1|S21:2:1:2|S22:0:1:1|S23:4:2:3|S24:2:0:1|S30:0:1:1|S31:0:2:2|S32:0:0:0|S33:1:1:0|S34:4:2:3|S40:0:0:0|S41:4:2:3|S42:0:0:0|S43:0:0:0|S44:0:0:0|O00:1:1:0|O01:3:3:0|O02:0:0:0|O03:0:0:0|O10:3:3:0|O11:3:3:0|O12:4:0:3|O13:0:0:0|O20:4:2:3|O21:4:0:3|O22:0:0:0|O23:4:0:3|O30:1:2:0|O31:0:0:0|O32:0:0:0|O33:1:1:0","experiments/issue-32/results/trials/uct-3000-self-play/uct-3000-self-play-0037.trl"
"uct-3000-self-play","38","320037","UCT","UCT","3000","-1.0","true","NaturalEnd","1","72","24","3200","2646","36","36","18","17","18","19","1","1","5","4","1","3","secured_objectives","S00:1:1:0|S01:0:1:1|S02:0:0:0|S03:2:0:1|S04:0:0:0|S10:0:0:0|S11:1:2:1|S12:0:0:0|S13:3:3:2|S14:0:0:0|S20:0:0:0|S21:1:2:1|S22:4:2:3|S23:0:2:2|S24:0:0:0|S30:1:1:0|S31:0:1:1|S32:2:1:2|S33:0:1:1|S34:0:0:0|S40:0:0:0|S41:2:1:2|S42:0:0:0|S43:0:0:0|S44:0:0:0|O00:3:3:0|O01:0:0:0|O02:0:0:0|O03:1:1:0|O10:3:3:1|O11:3:3:0|O12:4:0:3|O13:4:0:3|O20:3:3:0|O21:4:2:3|O22:4:0:3|O23:2:0:1|O30:3:3:1|O31:2:0:2|O32:2:0:2|O33:0:0:0","experiments/issue-32/results/trials/uct-3000-self-play/uct-3000-self-play-0038.trl"
"uct-3000-self-play","39","320038","UCT","UCT","3000","-1.0","true","NaturalEnd","2","72","24","3239","3277","36","36","16","15","20","21","0","3","5","5","2","3","advantage_objectives","S00:0:0:0|S01:1:1:0|S02:0:0:0|S03:1:1:0|S04:0:0:0|S10:0:0:0|S11:0:0:0|S12:4:2:3|S13:4:2:3|S14:0:0:0|S20:0:0:0|S21:2:1:2|S22:1:1:0|S23:2:0:1|S24:0:0:0|S30:0:0:0|S31:4:2:3|S32:1:2:0|S33:2:0:1|S34:0:0:0|S40:2:1:2|S41:1:2:0|S42:0:0:0|S43:1:1:0|S44:0:0:0|O00:3:3:0|O01:4:0:3|O02:4:0:3|O03:1:1:0|O10:0:0:0|O11:3:3:0|O12:4:0:3|O13:2:0:1|O20:2:0:1|O21:4:1:3|O22:3:3:1|O23:4:0:3|O30:1:2:1|O31:3:3:0|O32:3:3:0|O33:2:1:2","experiments/issue-32/results/trials/uct-3000-self-play/uct-3000-self-play-0039.trl"
"uct-3000-self-play","40","320039","UCT","UCT","3000","-1.0","true","NaturalEnd","2","72","24","3238","3830","36","36","17","17","19","19","0","3","5","6","2","1","secured_objectives","S00:0:0:0|S01:1:1:0|S02:0:0:0|S03:2:1:2|S04:0:0:0|S10:0:2:2|S11:1:1:0|S12:4:2:3|S13:1:2:1|S14:0:0:0|S20:0:0:0|S21:4:2:3|S22:4:2:3|S23:0:1:1|S24:0:0:0|S30:0:0:0|S31:0:0:0|S32:1:1:0|S33:0:1:1|S34:2:0:1|S40:0:0:0|S41:1:1:0|S42:0:0:0|S43:0:0:0|S44:0:0:0|O00:3:3:0|O01:3:3:0|O02:4:1:3|O03:4:0:3|O10:4:0:3|O11:4:0:3|O12:3:3:0|O13:1:2:0|O20:0:0:0|O21:3:3:0|O22:2:0:1|O23:4:0:3|O30:0:0:0|O31:1:1:0|O32:3:3:0|O33:4:0:3","experiments/issue-32/results/trials/uct-3000-self-play/uct-3000-self-play-0040.trl"
