experiment_id,game_index,seed,black_agent,white_agent,iteration_limit,max_seconds_per_move,completed,end_type,winner,moves,turns,p1_score,p2_score,p1_total_pieces,p2_total_pieces,p1_supply_pieces,p2_supply_pieces,p1_objective_pieces,p2_objective_pieces,p1_secured_supply,p2_secured_supply,p1_secured_objectives,p2_secured_objectives,p1_advantage_objectives,p2_advantage_objectives,deciding_criterion,final_board,trial_file
"uct-3000-self-play","81","320080","UCT","UCT","3000","-1.0","true","NaturalEnd","1","72","24","3238","2609","36","36","17","17","19","19","0","1","5","4","2","2","secured_objectives","S00:0:0:0|S01:1:1:0|S02:0:0:0|S03:1:1:0|S04:0:0:0|S10:2:0:2|S11:1:1:0|S12:0:1:1|S13:1:1:0|S14:1:1:0|S20:2:0:1|S21:2:0:2|S22:1:1:0|S23:0:2:2|S24:1:1:0|S30:2:0:1|S31:2:1:2|S32:2:1:2|S33:4:2:3|S34:0:0:0|S40:0:0:0|S41:1:2:1|S42:0:0:0|S43:0:0:0|S44:1:1:0|O00:1:2:1|O01:1:1:0|O02:3:3:0|O03:3:3:0|O10:2:0:2|O11:3:3:0|O12:3:3:0|O13:0:0:0|O20:4:0:3|O21:4:0:3|O22:3:3:2|O23:0:0:0|O30:4:0:3|O31:4:0:3|O32:2:0:1|O33:0:1:1","experiments/issue-32/results/trials/uct-3000-self-play/uct-3000-self-play-0081.trl"
"uct-3000-self-play","82","320081","UCT","UCT","3000","-1.0","true","NaturalEnd","2","72","24","3164","3200","36","36","17","18","19","18","3","2","5","5","0","1","advantage_objectives","S00:0:0:0|S01:0:0:0|S02:0:0:0|S03:2:0:1|S04:0:0:0|S10:0:0:0|S11:0:2:2|S12:0:1:1|S13:4:2:3|S14:0:0:0|S20:0:0:0|S21:4:2:3|S22:3:3:2|S23:3:3:2|S24:2:0:1|S30:0:0:0|S31:0:0:0|S32:3:3:2|S33:0:0:0|S34:0:0:0|S40:1:1:0|S41:2:0:1|S42:0:0:0|S43:0:0:0|S44:0:0:0|O00:0:0:0|O01:2:0:1|O02:0:0:0|O03:4:1:3|O10:4:0:3|O11:4:0:3|O12:3:3:0|O13:4:1:3|O20:4:0:3|O21:3:3:0|O22:3:3:0|O23:3:3:0|O30:0:0:0|O31:0:2:2|O32:3:3:0|O33:0:0:0","experiments/issue-32/results/trials/uct-3000-self-play/uct-3000-self-play-0082.trl"
"uct-3000-self-play","83","320082","UCT","UCT","3000","-1.0","true","NaturalEnd","2","72","24","3200","3868","36","36","18","16","18","20","1","2","5","6","1","2","secured_objectives","S00:0:0:0|S01:3:3:2|S02:0:2:2|S03:0:0:0|S04:0:0:0|S10:0:0:0|S11:4:2:3|S12:2:0:1|S13:0:1:1|S14:1:1:0|S20:1:1:0|S21:4:1:3|S22:0:0:0|S23:1:1:0|S24:1:1:0|S30:0:0:0|S31:2:1:2|S32:2:0:1|S33:1:1:0|S34:0:0:0|S40:0:0:0|S41:1:1:0|S42:1:1:0|S43:0:1:1|S44:0:0:0|O00:0:0:0|O01:1:2:0|O02:2:0:1|O03:2:0:1|O10:0:0:0|O11:4:0:3|O12:4:0:3|O13:3:3:0|O20:4:1:3|O21:4:0:3|O22:3:3:0|O23:3:3:0|O30:3:3:0|O31:3:3:0|O32:4:0:3|O33:4:0:3","experiments/issue-32/results/trials/uct-3000-self-play/uct-3000-self-play-0083.trl"
"uct-3000-self-play","84","320083","UCT","UCT","3000","-1.0","true","NaturalEnd","2","72","24","3275","3833","36","36","17","14","19","22","0","1","5","6","3","1","secured_objectives","S00:0:0:0|S01:0:0:0|S02:0:0:0|S03:1:1:0|S04:0:0:0|S10:0:2:2|S11:4:2:3|S12:2:1:2|S13:1:1:0|S14:0:0:0|S20:2:0:1|S21:0:2:2|S22:0:0:0|S23:0:1:1|S24:1:1:0|S30:1:1:0|S31:0:1:1|S32:1:2:1|S33:1:1:0|S34:0:0:0|S40:0:0:0|S41:0:0:0|S42:0:1:1|S43:0:0:0|S44:0:0:0|O00:4:0:3|O01:2:0:2|O02:3:3:1|O03:1:1:0|O10:4:0:3|O11:4:0:3|O12:3:3:0|O13:3:3:0|O20:4:0:3|O21:4:0:3|O22:3:3:0|O23:3:3:0|O30:4:0:3|O31:0:1:1|O32:1:1:0|O33:1:1:0","experiments/issue-32/results/trials/uct-3000-self-play/uct-3000-self-play-0084.trl"
"uct-3000-self-play","85","320084","UCT","UCT","3000","-1.0","true","NaturalEnd","1","72","24","4501","4425","36","36","12","14","24","22","0","0","7","7","2","0","advantage_objectives","S00:0:0:0|S01:1:1:0|S02:0:0:0|S03:2:0:1|S04:0:0:0|S10:2:0:1|S11:0:0:0|S12:0:1:1|S13:2:0:1|S14:2:0:1|S20:0:1:1|S21:1:1:0|S22:2:1:2|S23:2:0:1|S24:1:1:0|S30:0:1:1|S31:0:1:1|S32:1:1:0|S33:1:1:0|S34:2:0:1|S40:1:1:0|S41:0:1:1|S42:0:0:0|S43:0:0:0|S44:2:0:1|O00:3:3:0|O01:3:3:0|O02:4:0:3|O03:4:0:3|O10:1:1:0|O11:4:0:3|O12:4:0:3|O13:3:3:1|O20:1:1:0|O21:4:0:3|O22:3:3:0|O23:3:3:0|O30:4:1:3|O31:4:0:3|O32:3:3:0|O33:3:3:0","experiments/issue-32/results/trials/uct-3000-self-play/uct-3000-self-play-0085.trl"
"uct-3000-self-play","86","320085","UCT","UCT","3000","-1.0","true","NaturalEnd","2","72","24","3906","4426","36","36","15","13","21","23","0","1","6","7","3","0","secured_objectives","S00:1:1:0|S01:0:0:0|S02:1:1:0|S03:1:1:0|S04:1:1:0|S10:0:1:1|S11:1:1:0|S12:1:1:0|S13:0:1:1|S14:2:0:1|S20:0:2:2|S21:4:2:3|S22:2:0:1|S23:1:1:0|S24:0:0:0|S30:0:0:0|S31:2:0:1|S32:2:1:2|S33:1:1:0|S34:2:0:1|S40:0:0:0|S41:0:0:0|S42:0:0:0|S43:0:0:0|S44:0:0:0|O00:1:1:0|O01:3:3:0|O02:3:3:0|O03:1:1:0|O10:4:0:3|O11:4:0:3|O12:3:3:0|O13:3:3:0|O20:4:0:3|O21:4:0:3|O22:3:3:2|O23:3:3:0|O30:4:0:3|O31:4:0:3|O32:4:0:3|O33:1:1:0","experiments/issue-32/results/trials/uct-3000-self-play/uct-3000-self-play-0086.trl"
"uct-3000-self-play","87","320086","UCT","UCT","3000","-1.0","true","NaturalEnd","2","72","24","2644","3236","36","36","19","19","17","17","1","2","4","5","3","2","secured_objectives","S00:0:0:0|S01:0:0:0|S02:0:0:0|S03:0:1:1|S04:0:0:0|S10:3:3:1|S11:1:1:0|S12:0:0:0|S13:0:2:2|S14:2:0:1|S20:0:2:2|S21:1:1:0|S22:2:1:2|S23:4:2:3|S24:0:0:0|S30:0:1:1|S31:0:0:0|S32:0:1:1|S33:4:2:3|S34:0:0:0|S40:0:0:0|S41:0:0:0|S42:0:1:1|S43:0:1:1|S44:0:0:0|O00:3:3:0|O01:1:1:0|O02:1:2:0|O03:2:0:1|O10:4:0:3|O11:3:3:0|O12:0:0:0|O13:1:2:0|O20:4:0:3|O21:3:3:0|O22:3:3:0|O23:2:0:1|O30:4:0:3|O31:0:0:0|O32:4:0:3|O33:4:0:3","experiments/issue-32/results/trials/uct-3000-self-play/uct-3000-self-play-0087.trl"
"uct-3000-self-play","88","320087","UCT","UCT","3000","-1.0","true","NaturalEnd","1","72","24","3198","2571","36","36","20","18","16","18","2","0","5","4","1","1","secured_objectives","S00:0:0:0|S01:1:1:0|S02:1:2:1|S03:0:0:0|S04:2:0:1|S10:1:1:0|S11:3:3:2|S12:1:2:0|S13:0:1:1|S14:0:1:1|S20:0:1:1|S21:2:1:2|S22:0:0:0|S23:0:0:0|S24:0:0:0|S30:2:0:1|S31:2:1:2|S32:3:3:2|S33:0:1:1|S34:0:0:0|S40:1:1:0|S41:2:1:2|S42:2:0:1|S43:0:0:0|S44:0:0:0|O00:3:3:0|O01:3:3:2|O02:4:0:3|O03:0:0:0|O10:3:3:2|O11:3:3:0|O12:3:3:0|O13:0:0:0|O20:4:0:3|O21:4:0:3|O22:1:1:0|O23:0:0:0|O30:4:0:3|O31:2:0:2|O32:0:0:0|O33:0:0:0","experiments/issue-32/results/trials/uct-3000-self-play/uct-3000-self-play-0088.trl"
"uct-3000-self-play","89","320088","UCT","UCT","3000","-1.0","true","NaturalEnd","1","72","24","3869","3201","36","36","15","17","21","19","0","0","6","5","2","1","secured_objectives","S00:0:0:0|S01:1:1:0|S02:0:0:0|S03:0:0:0|S04:1:2:1|S10:1:1:0|S11:0:1:1|S12:2:1:2|S13:2:1:2|S14:2:0:1|S20:0:0:0|S21:1:1:0|S22:2:0:1|S23:0:1:1|S24:1:1:0|S30:2:0:1|S31:0:0:0|S32:2:1:2|S33:0:2:2|S34:2:1:2|S40:0:0:0|S41:0:0:0|S42:0:0:0|S43:0:1:1|S44:0:0:0|O00:3:3:0|O01:4:0:3|O02:4:0:3|O03:0:0:0|O10:3:3:0|O11:4:0:3|O12:4:0:3|O13:3:3:2|O20:1:1:0|O21:3:3:0|O22:4:0:3|O23:3:3:0|O30:0:0:0|O31:3:3:0|O32:2:0:2|O33:1:2:0","experiments/issue-32/results/trials/uct-3000-self-play/uct-3000-self-play-0089.trl"
"uct-3000-self-play","90","320089","UCT","UCT","3000","-1.0","true","NaturalEnd","2","72","24","3832","3868","36","36","15","16","21","20","1","1","6","6","1","2","advantage_objectives","S00:0:0:0|S01:0:1:1|S02:0:1:1|S03:2:0:2|S04:0:0:0|S10:0:0:0|S11:0:2:2|S12:3:3:2|S13:2:0:1|S14:2:0:1|S20:0:0:0|S21:1:1:0|S22:2:0:1|S23:2:0:1|S24:1:1:0|S30:1:2:0|S31:0:0:0|S32:0:1:1|S33:4:2:3|S34:0:0:0|S40:0:0:0|S41:1:1:0|S42:0:0:0|S43:0:0:0|S44:0:0:0|O00:3:3:0|O01:1:2:0|O02:2:0:1|O03:0:0:0|O10:3:3:0|O11:4:0:3|O12:4:0:3|O13:4:0:3|O20:3:3:0|O21:3:3:0|O22:4:0:3|O23:4:0:3|O30:3:3:0|O31:3:3:0|O32:4:1:3|O33:2:0:1","experiments/issue-32/results/trials/uct-3000-self-play/uct-3000-self-play-0090.trl"
