"board","experiment_id","game_index","player","supply_point","securing_turn","used_after_securing","objective_placements_after_securing","first_use_delay_turns"
"3x3","3x3-uct-0100","32","1","S32","11","true","2","2"
"3x3","3x3-uct-0100","33","1","S23","9","true","2","6"
"3x3","3x3-uct-0100","34","2","S22","8","true","3","2"
"3x3","3x3-uct-0100","34","2","S32","16","false","0",""
"3x3","3x3-uct-0100","35","1","S02","9","true","1","2"
"3x3","3x3-uct-0100","36","1","S31","13","true","1","4"
"3x3","3x3-uct-0100","36","2","S20","16","false","0",""
"3x3","3x3-uct-0100","36","2","S30","18","false","0",""
"3x3","3x3-uct-0100","37","2","S22","10","true","3","2"
"3x3","3x3-uct-0100","37","1","S02","11","false","0",""
"3x3","3x3-uct-0100","39","1","S12","11","true","2","2"
"3x3","3x3-uct-0100","39","1","S21","13","false","0",""
"3x3","3x3-uct-0100","40","2","S21","12","true","3","2"
"3x3","3x3-uct-0100","40","1","S31","13","true","1","2"
"3x3","3x3-uct-0100","40","2","S02","16","false","0",""
"3x3","3x3-uct-0100","41","1","S32","13","true","1","4"
"3x3","3x3-uct-0100","41","1","S22","15","true","1","2"
"3x3","3x3-uct-0100","42","2","S11","12","true","3","2"
"3x3","3x3-uct-0100","43","2","S11","16","true","1","2"
"3x3","3x3-uct-0100","44","2","S11","10","true","2","4"
"3x3","3x3-uct-0100","44","1","S21","15","false","0",""
"3x3","3x3-uct-0100","44","2","S12","18","false","0",""
"3x3","3x3-uct-0100","45","2","S02","12","false","0",""
"3x3","3x3-uct-0100","45","1","S21","17","false","0",""
"3x3","3x3-uct-0100","46","1","S12","5","true","4","2"
"3x3","3x3-uct-0100","46","1","S03","17","false","0",""
"3x3","3x3-uct-0100","46","2","S21","18","false","0",""
"3x3","3x3-uct-0100","47","1","S11","9","true","1","4"
"3x3","3x3-uct-0100","47","2","S21","10","true","2","4"
"3x3","3x3-uct-0100","48","1","S21","5","true","3","4"
"3x3","3x3-uct-0100","48","1","S12","17","false","0",""
"3x3","3x3-uct-0100","49","2","S13","18","false","0",""
"3x3","3x3-uct-0100","50","2","S13","10","true","3","2"
"3x3","3x3-uct-0100","50","2","S20","18","false","0",""
"3x3","3x3-uct-0100","51","2","S20","12","true","1","2"
"3x3","3x3-uct-0100","51","1","S32","17","false","0",""
"3x3","3x3-uct-0100","52","1","S11","13","true","2","2"
"3x3","3x3-uct-0100","52","2","S21","14","true","2","2"
"3x3","3x3-uct-0100","53","1","S11","11","true","2","2"
"3x3","3x3-uct-0100","53","2","S12","12","true","3","2"
"3x3","3x3-uct-0100","53","2","S31","16","true","1","2"
"3x3","3x3-uct-0100","55","1","S22","15","false","0",""
"3x3","3x3-uct-0100","56","2","S12","12","true","1","4"
"3x3","3x3-uct-0100","57","2","S32","12","false","0",""
"3x3","3x3-uct-0100","57","1","S21","13","false","0",""
"3x3","3x3-uct-0100","57","1","S13","17","false","0",""
"3x3","3x3-uct-0100","57","2","S12","18","false","0",""
"3x3","3x3-uct-0100","58","1","S02","9","true","1","4"
"3x3","3x3-uct-0100","58","2","S20","12","true","1","4"
"3x3","3x3-uct-0100","58","1","S12","13","true","1","4"
"3x3","3x3-uct-0100","59","2","S32","6","true","3","2"
"3x3","3x3-uct-0100","59","2","S21","14","true","2","2"
"3x3","3x3-uct-0100","59","1","S20","17","false","0",""
"3x3","3x3-uct-0100","60","1","S10","11","false","0",""
"3x3","3x3-uct-0100","60","2","S03","12","false","0",""
"3x3","3x3-uct-0100","60","2","S12","18","false","0",""
"3x3","3x3-uct-0100","61","1","S10","7","true","2","2"
"3x3","3x3-uct-0100","61","2","S21","18","false","0",""
"3x3","3x3-uct-0100","62","1","S12","3","true","6","2"
"3x3","3x3-uct-0100","62","2","S11","6","true","3","2"
"3x3","3x3-uct-0100","62","1","S21","15","false","0",""
"3x3","3x3-uct-0100","63","1","S22","17","false","0",""
"3x3","3x3-uct-0100","65","1","S22","7","true","2","2"
"3x3","3x3-uct-0100","66","2","S33","12","false","0",""
"3x3","3x3-uct-0100","67","1","S23","7","false","0",""
"3x3","3x3-uct-0100","67","2","S11","16","true","1","2"
"3x3","3x3-uct-0100","68","2","S21","14","false","0",""
"3x3","3x3-uct-0100","69","2","S33","10","false","0",""
"3x3","3x3-uct-0100","69","2","S03","16","false","0",""
"3x3","3x3-uct-0100","69","2","S32","18","false","0",""
"3x3","3x3-uct-0100","70","1","S23","11","true","1","4"
"3x3","3x3-uct-0100","71","2","S21","14","true","1","2"
"3x3","3x3-uct-0100","72","1","S21","9","true","1","4"
"3x3","3x3-uct-0100","72","2","S22","16","true","1","2"
"3x3","3x3-uct-0100","72","2","S31","18","false","0",""
"3x3","3x3-uct-0100","73","1","S02","17","false","0",""
"3x3","3x3-uct-0100","74","1","S12","9","true","3","2"
"3x3","3x3-uct-0100","75","1","S21","15","true","1","2"
"3x3","3x3-uct-0100","76","2","S12","4","true","4","2"
"3x3","3x3-uct-0100","76","1","S11","9","true","2","2"
"3x3","3x3-uct-0100","77","1","S01","13","true","2","2"
"3x3","3x3-uct-0100","77","2","S30","14","false","0",""
"3x3","3x3-uct-0100","78","2","S11","6","true","1","8"
"3x3","3x3-uct-0100","78","2","S22","18","false","0",""
"3x3","3x3-uct-0100","79","2","S23","12","true","2","2"
"3x3","3x3-uct-0100","79","2","S10","14","true","1","2"
"3x3","3x3-uct-0100","79","1","S11","15","false","0",""
"3x3","3x3-uct-0100","79","1","S22","15","false","0",""
"3x3","3x3-uct-0100","79","1","S12","17","false","0",""
"3x3","3x3-uct-0100","80","2","S12","4","true","4","6"
"3x3","3x3-uct-0100","81","1","S22","5","true","1","6"
"3x3","3x3-uct-0100","81","2","S13","14","false","0",""
"3x3","3x3-uct-0100","82","1","S11","13","true","2","2"
"3x3","3x3-uct-0100","83","2","S02","12","true","2","2"
"3x3","3x3-uct-0100","83","2","S11","18","false","0",""
"3x3","3x3-uct-0100","84","2","S21","18","false","0",""
"3x3","3x3-uct-0100","85","1","S30","15","false","0",""
"3x3","3x3-uct-0100","85","2","S22","16","false","0",""
"3x3","3x3-uct-0100","86","2","S11","4","true","3","4"
"3x3","3x3-uct-0100","86","2","S10","10","true","2","6"
"3x3","3x3-uct-0100","86","1","S02","17","false","0",""
"3x3","3x3-uct-0100","88","1","S22","15","false","0",""
"3x3","3x3-uct-0100","88","1","S21","17","false","0",""
"3x3","3x3-uct-0100","89","2","S21","14","true","1","2"
"3x3","3x3-uct-0100","89","1","S31","15","true","1","2"
"3x3","3x3-uct-0100","89","2","S00","18","false","0",""
"3x3","3x3-uct-0100","91","1","S21","11","true","1","2"
"3x3","3x3-uct-0100","91","1","S11","15","false","0",""
"3x3","3x3-uct-0100","92","2","S12","8","true","1","2"
"3x3","3x3-uct-0100","92","2","S31","10","true","4","2"
"3x3","3x3-uct-0100","92","1","S20","13","false","0",""
"3x3","3x3-uct-0100","93","2","S23","8","true","2","2"
"3x3","3x3-uct-0100","93","2","S31","14","true","1","4"
"3x3","3x3-uct-0100","94","2","S02","14","true","2","2"
"3x3","3x3-uct-0100","95","2","S02","12","true","1","2"
"3x3","3x3-uct-0100","95","2","S23","16","false","0",""
"3x3","3x3-uct-0100","96","2","S22","14","true","1","4"
"3x3","3x3-uct-0100","96","1","S20","17","false","0",""
"3x3","3x3-uct-0100","97","2","S13","14","false","0",""
"3x3","3x3-uct-0100","97","1","S03","17","false","0",""
"3x3","3x3-uct-0100","97","2","S21","18","false","0",""
"3x3","3x3-uct-0100","98","2","S21","18","false","0",""
"3x3","3x3-uct-0100","99","1","S12","7","true","4","2"
"3x3","3x3-uct-0100","99","2","S22","10","true","3","4"
"3x3","3x3-uct-0100","99","2","S01","12","false","0",""
"3x3","3x3-uct-0100","100","2","S20","18","false","0",""
"3x3","3x3-uct-0500","1","2","S11","6","true","5","2"
"3x3","3x3-uct-0500","1","1","S12","7","true","4","2"
"3x3","3x3-uct-0500","1","1","S21","9","true","2","2"
"3x3","3x3-uct-0500","1","2","S33","16","false","0",""
"3x3","3x3-uct-0500","1","1","S20","17","false","0",""
"3x3","3x3-uct-0500","2","1","S11","5","true","5","2"
"3x3","3x3-uct-0500","2","2","S02","8","true","5","2"
"3x3","3x3-uct-0500","2","2","S22","12","true","1","2"
"3x3","3x3-uct-0500","3","2","S22","4","true","4","4"
"3x3","3x3-uct-0500","3","2","S20","18","false","0",""
"3x3","3x3-uct-0500","4","1","S12","7","true","3","2"
"3x3","3x3-uct-0500","5","2","S11","10","true","1","2"
"3x3","3x3-uct-0500","5","1","S01","17","false","0",""
"3x3","3x3-uct-0500","5","2","S20","18","false","0",""
"3x3","3x3-uct-0500","6","2","S01","16","false","0",""
"3x3","3x3-uct-0500","6","2","S21","18","false","0",""
"3x3","3x3-uct-0500","7","1","S11","7","true","1","6"
"3x3","3x3-uct-0500","7","1","S12","11","true","2","2"
"3x3","3x3-uct-0500","7","2","S10","18","false","0",""
"3x3","3x3-uct-0500","8","1","S22","5","true","4","2"
"3x3","3x3-uct-0500","8","2","S12","16","true","1","2"
"3x3","3x3-uct-0500","9","2","S13","18","false","0",""
"3x3","3x3-uct-0500","10","1","S11","7","true","5","2"
"3x3","3x3-uct-0500","10","1","S12","7","true","2","2"
"3x3","3x3-uct-0500","10","2","S21","12","true","2","2"
"3x3","3x3-uct-0500","11","2","S22","12","true","3","2"
"3x3","3x3-uct-0500","12","2","S12","8","true","3","2"
"3x3","3x3-uct-0500","12","1","S21","9","true","2","2"
"3x3","3x3-uct-0500","12","2","S01","18","false","0",""
"3x3","3x3-uct-0500","13","1","S21","9","true","3","2"
"3x3","3x3-uct-0500","13","2","S11","12","true","3","2"
"3x3","3x3-uct-0500","13","1","S32","13","true","1","4"
"3x3","3x3-uct-0500","14","1","S11","9","true","3","2"
"3x3","3x3-uct-0500","14","2","S12","12","true","2","2"
"3x3","3x3-uct-0500","14","2","S22","16","true","1","2"
"3x3","3x3-uct-0500","14","1","S23","17","false","0",""
"3x3","3x3-uct-0500","15","2","S12","6","true","6","2"
"3x3","3x3-uct-0500","15","2","S22","8","true","3","2"
"3x3","3x3-uct-0500","16","2","S33","6","true","1","4"
"3x3","3x3-uct-0500","16","1","S11","11","true","3","2"
"3x3","3x3-uct-0500","17","1","S21","17","false","0",""
"3x3","3x3-uct-0500","18","2","S22","14","false","0",""
"3x3","3x3-uct-0500","19","2","S22","6","true","2","6"
"3x3","3x3-uct-0500","19","2","S11","10","true","3","4"
"3x3","3x3-uct-0500","20","1","S11","7","true","5","2"
"3x3","3x3-uct-0500","20","1","S21","13","true","1","2"
"3x3","3x3-uct-0500","21","2","S21","10","true","2","2"
"3x3","3x3-uct-0500","22","2","S11","14","true","2","2"
"3x3","3x3-uct-0500","23","2","S11","6","true","4","2"
"3x3","3x3-uct-0500","24","2","S11","16","false","0",""
"3x3","3x3-uct-0500","25","2","S12","6","true","3","2"
"3x3","3x3-uct-0500","26","2","S21","8","true","3","2"
"3x3","3x3-uct-0500","26","1","S11","17","false","0",""
"3x3","3x3-uct-0500","26","2","S20","18","false","0",""
"3x3","3x3-uct-0500","27","2","S23","16","true","1","2"
"3x3","3x3-uct-0500","28","1","S11","9","true","4","2"
"3x3","3x3-uct-0500","28","1","S12","15","false","0",""
"3x3","3x3-uct-0500","29","1","S21","11","true","2","2"
"3x3","3x3-uct-0500","30","2","S03","16","false","0",""
"3x3","3x3-uct-0500","31","2","S12","14","true","1","2"
"3x3","3x3-uct-0500","31","2","S22","18","false","0",""
"3x3","3x3-uct-0500","32","2","S11","10","true","3","2"
"3x3","3x3-uct-0500","32","2","S22","10","true","2","2"
"3x3","3x3-uct-0500","32","1","S32","13","false","0",""
"3x3","3x3-uct-0500","32","1","S12","15","true","1","2"
"3x3","3x3-uct-0500","33","1","S12","7","true","4","2"
"3x3","3x3-uct-0500","33","2","S21","16","true","1","2"
"3x3","3x3-uct-0500","33","2","S02","18","false","0",""
"3x3","3x3-uct-0500","34","2","S22","16","false","0",""
"3x3","3x3-uct-0500","35","1","S11","13","false","0",""
"3x3","3x3-uct-0500","35","2","S22","14","true","2","2"
"3x3","3x3-uct-0500","36","1","S11","5","true","2","4"
"3x3","3x3-uct-0500","37","1","S22","7","true","3","2"
"3x3","3x3-uct-0500","37","1","S11","15","true","1","2"
"3x3","3x3-uct-0500","38","2","S21","8","true","4","2"
"3x3","3x3-uct-0500","38","1","S22","11","true","3","2"
"3x3","3x3-uct-0500","39","2","S21","4","true","6","2"
"3x3","3x3-uct-0500","39","2","S12","14","false","0",""
"3x3","3x3-uct-0500","42","2","S22","6","true","4","2"
"3x3","3x3-uct-0500","42","2","S21","12","true","3","2"
"3x3","3x3-uct-0500","43","1","S12","17","false","0",""
"3x3","3x3-uct-0500","43","2","S21","18","false","0",""
"3x3","3x3-uct-0500","44","2","S22","8","true","4","2"
"3x3","3x3-uct-0500","44","2","S21","10","true","4","2"
"3x3","3x3-uct-0500","45","2","S12","14","true","1","2"
"3x3","3x3-uct-0500","46","2","S12","6","true","4","4"
"3x3","3x3-uct-0500","47","2","S21","4","true","5","2"
"3x3","3x3-uct-0500","47","1","S00","17","false","0",""
"3x3","3x3-uct-0500","47","1","S22","17","false","0",""
"3x3","3x3-uct-0500","48","1","S22","5","true","2","2"
"3x3","3x3-uct-0500","48","2","S11","8","true","4","2"
"3x3","3x3-uct-0500","48","1","S12","13","true","1","2"
"3x3","3x3-uct-0500","48","2","S32","18","false","0",""
"3x3","3x3-uct-0500","49","1","S22","7","true","2","6"
"3x3","3x3-uct-0500","49","2","S11","8","true","1","4"
"3x3","3x3-uct-0500","49","2","S01","18","false","0",""
"3x3","3x3-uct-0500","50","1","S11","15","true","1","2"
"3x3","3x3-uct-0500","51","2","S21","4","true","4","2"
"3x3","3x3-uct-0500","52","2","S12","6","true","5","2"
"3x3","3x3-uct-0500","52","1","S22","15","true","1","2"
"3x3","3x3-uct-0500","52","1","S13","17","false","0",""
"3x3","3x3-uct-0500","53","1","S32","15","false","0",""
"3x3","3x3-uct-0500","54","1","S12","11","true","2","2"
"3x3","3x3-uct-0500","54","1","S21","15","true","1","2"
"3x3","3x3-uct-0500","55","1","S11","5","true","4","2"
"3x3","3x3-uct-0500","56","1","S21","5","true","3","4"
"3x3","3x3-uct-0500","56","2","S11","14","true","1","2"
"3x3","3x3-uct-0500","57","1","S21","11","true","2","2"
"3x3","3x3-uct-0500","57","1","S31","11","true","1","2"
"3x3","3x3-uct-0500","58","1","S21","9","true","3","2"
"3x3","3x3-uct-0500","59","1","S22","17","false","0",""
"3x3","3x3-uct-0500","59","2","S11","18","false","0",""
"3x3","3x3-uct-0500","60","2","S10","12","true","2","2"
"3x3","3x3-uct-0500","61","1","S22","13","true","2","2"
"3x3","3x3-uct-0500","61","2","S12","16","true","1","2"
"3x3","3x3-uct-0500","62","1","S21","11","true","2","2"
"3x3","3x3-uct-0500","62","2","S11","12","true","1","2"
"3x3","3x3-uct-0500","63","1","S12","7","true","3","2"
"3x3","3x3-uct-0500","64","1","S11","5","true","4","4"
"3x3","3x3-uct-0500","64","2","S22","8","true","5","2"
"3x3","3x3-uct-0500","64","2","S21","10","true","2","2"
"3x3","3x3-uct-0500","64","2","S12","12","true","3","2"
"3x3","3x3-uct-0500","65","2","S21","14","true","2","2"
"3x3","3x3-uct-0500","66","2","S11","16","true","1","2"
"3x3","3x3-uct-0500","66","2","S13","18","false","0",""
"3x3","3x3-uct-0500","67","2","S21","8","true","5","2"
"3x3","3x3-uct-0500","67","2","S02","16","false","0",""
"3x3","3x3-uct-0500","68","2","S11","8","true","4","2"
"3x3","3x3-uct-0500","68","2","S21","16","true","1","2"
"3x3","3x3-uct-0500","69","2","S11","14","true","2","2"
"3x3","3x3-uct-0500","69","2","S12","14","true","1","2"
"3x3","3x3-uct-0500","70","1","S11","7","true","2","4"
"3x3","3x3-uct-0500","70","2","S01","18","false","0",""
"3x3","3x3-uct-0500","71","2","S22","4","true","7","2"
"3x3","3x3-uct-0500","71","1","S12","13","true","1","2"
"3x3","3x3-uct-0500","71","1","S11","17","false","0",""
"3x3","3x3-uct-0500","71","1","S21","17","false","0",""
"3x3","3x3-uct-0500","72","2","S12","8","true","3","2"
"3x3","3x3-uct-0500","72","2","S22","12","true","1","2"
"3x3","3x3-uct-0500","74","2","S10","18","false","0",""
"3x3","3x3-uct-0500","74","2","S22","18","false","0",""
"3x3","3x3-uct-0500","76","1","S21","9","true","1","2"
"3x3","3x3-uct-0500","76","1","S12","11","true","2","2"
"3x3","3x3-uct-0500","76","2","S22","12","true","1","4"
"3x3","3x3-uct-0500","76","2","S11","18","false","0",""
"3x3","3x3-uct-0500","77","1","S12","15","true","1","2"
"3x3","3x3-uct-0500","77","2","S11","16","true","1","2"
"3x3","3x3-uct-0500","78","2","S31","18","false","0",""
"3x3","3x3-uct-0500","79","2","S22","6","true","3","2"
"3x3","3x3-uct-0500","79","1","S21","15","false","0",""
"3x3","3x3-uct-0500","80","1","S12","5","true","2","4"
"3x3","3x3-uct-0500","80","1","S30","15","false","0",""
"3x3","3x3-uct-0500","81","2","S21","18","false","0",""
"3x3","3x3-uct-0500","82","1","S22","5","true","3","6"
"3x3","3x3-uct-0500","82","2","S21","14","true","2","2"
"3x3","3x3-uct-0500","82","2","S03","18","false","0",""
"3x3","3x3-uct-0500","83","2","S11","14","true","1","2"
"3x3","3x3-uct-0500","84","2","S12","10","true","4","2"
"3x3","3x3-uct-0500","84","2","S22","12","true","3","2"
"3x3","3x3-uct-0500","85","2","S12","14","true","2","2"
"3x3","3x3-uct-0500","86","2","S21","14","true","1","2"
"3x3","3x3-uct-0500","87","2","S12","4","true","6","2"
"3x3","3x3-uct-0500","88","2","S12","8","true","4","2"
"3x3","3x3-uct-0500","88","1","S23","9","true","4","2"
"3x3","3x3-uct-0500","88","2","S22","18","false","0",""
"3x3","3x3-uct-0500","89","2","S21","10","true","3","2"
"3x3","3x3-uct-0500","90","2","S22","6","true","5","2"
"3x3","3x3-uct-0500","91","2","S21","10","true","1","4"
"3x3","3x3-uct-0500","91","2","S22","10","true","3","2"
"3x3","3x3-uct-0500","91","2","S12","18","false","0",""
"3x3","3x3-uct-0500","92","2","S22","12","true","1","2"
"3x3","3x3-uct-0500","92","1","S12","13","true","2","2"
"3x3","3x3-uct-0500","93","2","S12","6","true","5","4"
"3x3","3x3-uct-0500","93","1","S22","13","true","1","2"
"3x3","3x3-uct-0500","94","2","S00","18","false","0",""
"3x3","3x3-uct-0500","95","2","S12","16","false","0",""
"3x3","3x3-uct-0500","95","2","S10","18","false","0",""
"3x3","3x3-uct-0500","95","2","S11","18","false","0",""
"3x3","3x3-uct-0500","96","1","S12","9","true","3","2"
"3x3","3x3-uct-0500","96","2","S10","12","true","1","2"
"3x3","3x3-uct-0500","96","2","S32","18","false","0",""
"3x3","3x3-uct-0500","97","2","S22","10","true","3","2"
"3x3","3x3-uct-0500","98","1","S12","7","true","4","4"
"3x3","3x3-uct-0500","98","2","S22","10","true","3","2"
"3x3","3x3-uct-0500","98","2","S11","14","true","1","2"
"3x3","3x3-uct-0500","98","2","S23","18","false","0",""
"3x3","3x3-uct-0500","99","2","S21","10","true","1","2"
"3x3","3x3-uct-0500","99","1","S12","13","true","1","2"
"3x3","3x3-uct-0500","99","2","S22","16","false","0",""
"3x3","3x3-uct-0500","100","2","S11","6","true","6","2"
"3x3","3x3-uct-0500","100","1","S12","17","false","0",""
"3x3","3x3-uct-1000","1","1","S12","7","true","3","2"
"3x3","3x3-uct-1000","1","2","S02","16","false","0",""
"3x3","3x3-uct-1000","2","1","S11","5","true","6","2"
"3x3","3x3-uct-1000","2","2","S12","8","true","4","2"
"3x3","3x3-uct-1000","3","2","S12","12","true","3","2"
"3x3","3x3-uct-1000","3","2","S13","16","false","0",""
"3x3","3x3-uct-1000","4","1","S21","7","true","3","2"
"3x3","3x3-uct-1000","5","1","S22","13","false","0",""
"3x3","3x3-uct-1000","5","2","S12","16","true","1","2"
"3x3","3x3-uct-1000","6","1","S11","7","true","3","4"
"3x3","3x3-uct-1000","6","2","S12","12","true","2","2"
"3x3","3x3-uct-1000","7","1","S12","5","true","1","4"
"3x3","3x3-uct-1000","7","1","S21","7","true","3","2"
"3x3","3x3-uct-1000","7","2","S22","8","true","4","2"
"3x3","3x3-uct-1000","7","1","S11","11","false","0",""
"3x3","3x3-uct-1000","8","2","S22","14","true","1","2"
"3x3","3x3-uct-1000","8","2","S13","16","true","1","2"
"3x3","3x3-uct-1000","9","2","S21","6","true","6","2"
"3x3","3x3-uct-1000","9","2","S22","12","true","2","2"
"3x3","3x3-uct-1000","10","2","S12","6","true","4","2"
"3x3","3x3-uct-1000","10","2","S21","6","true","4","6"
"3x3","3x3-uct-1000","10","1","S31","13","true","2","2"
"3x3","3x3-uct-1000","11","1","S22","11","true","3","2"
"3x3","3x3-uct-1000","11","2","S21","16","false","0",""
"3x3","3x3-uct-1000","12","2","S22","4","true","5","2"
"3x3","3x3-uct-1000","12","1","S21","17","false","0",""
"3x3","3x3-uct-1000","13","1","S12","5","true","1","6"
"3x3","3x3-uct-1000","13","1","S10","15","true","1","2"
"3x3","3x3-uct-1000","14","1","S12","9","true","4","2"
"3x3","3x3-uct-1000","14","2","S11","12","true","2","2"
"3x3","3x3-uct-1000","14","1","S21","17","false","0",""
"3x3","3x3-uct-1000","14","2","S23","18","false","0",""
"3x3","3x3-uct-1000","15","1","S22","5","true","4","2"
"3x3","3x3-uct-1000","15","1","S11","7","true","4","2"
"3x3","3x3-uct-1000","16","1","S22","9","true","3","2"
"3x3","3x3-uct-1000","16","2","S21","12","false","0",""
"3x3","3x3-uct-1000","17","1","S22","5","true","4","4"
"3x3","3x3-uct-1000","17","2","S12","12","true","2","2"
"3x3","3x3-uct-1000","17","1","S11","13","true","2","2"
"3x3","3x3-uct-1000","18","1","S12","3","true","6","2"
"3x3","3x3-uct-1000","18","1","S11","5","true","4","2"
"3x3","3x3-uct-1000","18","2","S22","14","true","2","2"
"3x3","3x3-uct-1000","18","1","S21","15","true","1","2"
"3x3","3x3-uct-1000","19","2","S21","12","true","1","2"
"3x3","3x3-uct-1000","19","1","S11","13","true","2","2"
"3x3","3x3-uct-1000","19","1","S22","13","true","2","2"
"3x3","3x3-uct-1000","20","1","S12","5","true","4","2"
"3x3","3x3-uct-1000","20","2","S11","10","true","2","2"
"3x3","3x3-uct-1000","20","2","S21","16","false","0",""
"3x3","3x3-uct-1000","21","2","S21","4","true","2","4"
"3x3","3x3-uct-1000","21","1","S11","7","true","3","2"
"3x3","3x3-uct-1000","21","2","S10","10","true","1","2"
"3x3","3x3-uct-1000","21","2","S22","16","false","0",""
"3x3","3x3-uct-1000","22","2","S22","6","true","3","2"
"3x3","3x3-uct-1000","22","2","S12","16","true","1","2"
"3x3","3x3-uct-1000","23","1","S11","5","true","4","2"
"3x3","3x3-uct-1000","23","2","S12","8","true","5","2"
"3x3","3x3-uct-1000","23","1","S31","17","false","0",""
"3x3","3x3-uct-1000","24","2","S21","8","true","3","2"
"3x3","3x3-uct-1000","24","2","S10","18","false","0",""
"3x3","3x3-uct-1000","25","1","S12","5","true","4","2"
"3x3","3x3-uct-1000","25","2","S21","12","true","2","2"
"3x3","3x3-uct-1000","25","1","S22","15","true","1","2"
"3x3","3x3-uct-1000","26","1","S12","5","true","3","4"
"3x3","3x3-uct-1000","26","1","S11","7","true","3","2"
"3x3","3x3-uct-1000","26","2","S32","18","false","0",""
"3x3","3x3-uct-1000","27","1","S21","5","true","3","2"
"3x3","3x3-uct-1000","27","1","S11","17","false","0",""
"3x3","3x3-uct-1000","27","1","S12","17","false","0",""
"3x3","3x3-uct-1000","27","2","S01","18","false","0",""
"3x3","3x3-uct-1000","27","2","S13","18","false","0",""
"3x3","3x3-uct-1000","28","2","S21","10","true","4","2"
"3x3","3x3-uct-1000","28","2","S22","12","true","2","2"
"3x3","3x3-uct-1000","29","1","S22","7","true","4","2"
"3x3","3x3-uct-1000","29","2","S12","8","true","4","2"
"3x3","3x3-uct-1000","29","1","S20","13","true","2","2"
"3x3","3x3-uct-1000","30","2","S12","4","true","6","4"
"3x3","3x3-uct-1000","30","2","S11","16","true","1","2"
"3x3","3x3-uct-1000","31","2","S12","4","true","6","2"
"3x3","3x3-uct-1000","31","1","S02","9","true","2","2"
"3x3","3x3-uct-1000","32","1","S12","3","true","5","2"
"3x3","3x3-uct-1000","32","2","S21","6","true","5","2"
"3x3","3x3-uct-1000","32","2","S11","16","true","1","2"
"3x3","3x3-uct-1000","33","1","S11","11","true","2","2"
"3x3","3x3-uct-1000","33","2","S30","14","false","0",""
"3x3","3x3-uct-1000","34","2","S12","6","true","5","4"
"3x3","3x3-uct-1000","34","2","S22","8","true","4","2"
"3x3","3x3-uct-1000","36","2","S21","4","true","5","2"
"3x3","3x3-uct-1000","36","2","S22","10","true","3","4"
"3x3","3x3-uct-1000","36","1","S11","15","true","1","2"
"3x3","3x3-uct-1000","37","1","S22","7","true","5","2"
"3x3","3x3-uct-1000","37","2","S21","8","true","3","2"
"3x3","3x3-uct-1000","37","2","S12","12","true","3","2"
"3x3","3x3-uct-1000","38","1","S12","9","true","3","2"
"3x3","3x3-uct-1000","38","1","S23","11","true","1","4"
"3x3","3x3-uct-1000","38","2","S11","14","true","1","2"
"3x3","3x3-uct-1000","39","2","S11","14","false","0",""
"3x3","3x3-uct-1000","39","2","S22","16","true","1","2"
"3x3","3x3-uct-1000","39","2","S12","18","false","0",""
"3x3","3x3-uct-1000","40","2","S21","6","true","4","2"
"3x3","3x3-uct-1000","40","1","S22","7","true","3","2"
"3x3","3x3-uct-1000","40","1","S12","11","true","3","2"
"3x3","3x3-uct-1000","40","1","S01","17","false","0",""
"3x3","3x3-uct-1000","41","2","S21","10","true","3","2"
"3x3","3x3-uct-1000","41","1","S32","15","true","1","2"
"3x3","3x3-uct-1000","41","1","S22","17","false","0",""
"3x3","3x3-uct-1000","42","2","S21","8","true","3","2"
"3x3","3x3-uct-1000","42","2","S12","12","true","2","2"
"3x3","3x3-uct-1000","43","2","S22","6","true","6","2"
"3x3","3x3-uct-1000","44","1","S21","15","false","0",""
"3x3","3x3-uct-1000","44","2","S22","16","true","1","2"
"3x3","3x3-uct-1000","45","1","S11","5","true","3","4"
"3x3","3x3-uct-1000","45","2","S22","14","true","2","2"
"3x3","3x3-uct-1000","46","2","S11","6","true","6","2"
"3x3","3x3-uct-1000","46","1","S22","9","true","4","2"
"3x3","3x3-uct-1000","46","2","S21","12","true","3","2"
"3x3","3x3-uct-1000","46","1","S12","13","true","2","2"
"3x3","3x3-uct-1000","47","2","S22","8","true","3","2"
"3x3","3x3-uct-1000","47","1","S21","13","true","1","2"
"3x3","3x3-uct-1000","47","2","S12","14","true","2","2"
"3x3","3x3-uct-1000","47","2","S11","16","true","1","2"
"3x3","3x3-uct-1000","48","1","S22","7","true","4","2"
"3x3","3x3-uct-1000","48","2","S11","8","true","4","2"
"3x3","3x3-uct-1000","48","2","S21","10","true","3","2"
"3x3","3x3-uct-1000","49","1","S11","5","true","5","2"
"3x3","3x3-uct-1000","49","2","S21","8","true","5","2"
"3x3","3x3-uct-1000","50","1","S11","15","true","1","2"
"3x3","3x3-uct-1000","51","2","S22","18","false","0",""
"3x3","3x3-uct-1000","52","1","S12","5","true","5","2"
"3x3","3x3-uct-1000","52","1","S02","7","true","4","2"
"3x3","3x3-uct-1000","52","2","S11","8","true","4","2"
"3x3","3x3-uct-1000","54","1","S22","7","true","3","2"
"3x3","3x3-uct-1000","54","1","S32","17","false","0",""
"3x3","3x3-uct-1000","54","2","S13","18","false","0",""
"3x3","3x3-uct-1000","55","1","S22","3","true","5","2"
"3x3","3x3-uct-1000","55","2","S12","12","true","1","2"
"3x3","3x3-uct-1000","55","2","S13","18","false","0",""
