experiment_id,game_index,seed,agent,iteration_limit,completed,end_type,winner,moves,turns,p1_score,p2_score,p1_total_pieces,p2_total_pieces,p1_supply_pieces,p2_supply_pieces,p1_objective_pieces,p2_objective_pieces,p1_secured_supply,p2_secured_supply,p1_secured_objectives,p2_secured_objectives,p1_advantage_objectives,p2_advantage_objectives,deciding_criterion,elapsed_seconds,final_board,trial_file
pilot-3x3-uct-10000,1,820010000,UCT,10000,true,NaturalEnd,1,54,18,1162,880,27,27,13,15,14,12,3,1,4,3,1,1,Secured,89.593,S00:0:0:0|S01:0:0:0|S02:2:0:1|S03:0:0:0|S10:0:0:0|S11:3:3:2|S12:4:2:3|S13:2:0:2|S20:2:0:1|S21:3:3:2|S22:3:3:2|S23:2:0:1|S30:0:1:1|S31:1:1:0|S32:0:0:0|S33:0:0:0|O00:3:3:0|O01:2:0:2|O02:4:0:3|O10:3:3:0|O11:3:3:0|O12:4:0:3|O20:1:2:1|O21:3:3:0|O22:4:0:3,experiments/issue-82/results/pilot/tasks/issue-82-v1-pilot-uct-010000-g0001/pilot-3x3-uct-10000-0001.trl
