"board","experiment_id","search_level","game_index","measure","total_pairs","evaluable_pairs","evaluable_fraction","mean_observed_signed","mean_observed_absolute","mean_null_absolute","mean_dependence_excess","mean_null_ge_observed_rate"
"3x3","3x3-uct-0100","uct-0100","3","lead_engaged","36","32","0.888889","-0.017219","0.606677","0.401452","0.205225","0.395148"
"3x3","3x3-uct-0100","uct-0100","3","supply_change","36","21","0.583333","-0.061225","0.216100","0.215747","0.000353","0.803571"
"3x3","3x3-uct-0100","uct-0100","3","objective_change","36","36","1.000000","-0.047190","0.123263","0.158683","-0.035420","0.947917"
"3x3","3x3-uct-0100","uct-0100","4","lead","36","28","0.777778","-0.097252","0.431420","0.392207","0.039213","0.527311"
"3x3","3x3-uct-0100","uct-0100","4","lead_engaged","36","25","0.694444","-0.079147","0.378861","0.380290","-0.001428","0.551527"
"3x3","3x3-uct-0100","uct-0100","4","supply_change","36","28","0.777778","-0.090678","0.128483","0.182331","-0.053848","0.937500"
"3x3","3x3-uct-0100","uct-0100","4","objective_change","36","28","0.777778","-0.107892","0.164362","0.210021","-0.045659","0.897321"
"3x3","3x3-uct-0100","uct-0100","5","lead","36","28","0.777778","-0.024762","0.507448","0.297696","0.209752","0.447479"
"3x3","3x3-uct-0100","uct-0100","5","lead_engaged","36","25","0.694444","0.012428","0.504143","0.283433","0.220710","0.430489"
"3x3","3x3-uct-0100","uct-0100","5","supply_change","36","36","1.000000","-0.032495","0.170696","0.202403","-0.031707","0.857639"
"3x3","3x3-uct-0100","uct-0100","5","objective_change","36","28","0.777778","0.005445","0.176792","0.173205","0.003587","0.872768"
"3x3","3x3-uct-0100","uct-0100","6","lead","36","36","1.000000","-0.085270","0.425942","0.271493","0.154449","0.539216"
"3x3","3x3-uct-0100","uct-0100","6","lead_engaged","36","34","0.944444","-0.099247","0.427929","0.278478","0.149452","0.535790"
"3x3","3x3-uct-0100","uct-0100","6","supply_change","36","36","1.000000","-0.092183","0.153796","0.186285","-0.032489","0.880208"
"3x3","3x3-uct-0100","uct-0100","6","objective_change","36","36","1.000000","-0.050930","0.158134","0.195538","-0.037404","0.914931"
"3x3","3x3-uct-0100","uct-0100","7","lead","36","28","0.777778","-0.063767","0.450937","0.331936","0.119000","0.491597"
"3x3","3x3-uct-0100","uct-0100","7","lead_engaged","36","28","0.777778","-0.055509","0.395606","0.306307","0.089299","0.577152"
"3x3","3x3-uct-0100","uct-0100","7","supply_change","36","28","0.777778","-0.013894","0.211790","0.203065","0.008725","0.709821"
"3x3","3x3-uct-0100","uct-0100","7","objective_change","36","28","0.777778","-0.028803","0.203437","0.194011","0.009426","0.763393"
"3x3","3x3-uct-0100","uct-0100","8","lead","36","15","0.416667","-0.012829","0.435652","0.346504","0.089148","0.549020"
"3x3","3x3-uct-0100","uct-0100","8","lead_engaged","36","15","0.416667","-0.005335","0.441483","0.349190","0.092293","0.565487"
"3x3","3x3-uct-0100","uct-0100","8","supply_change","36","15","0.416667","-0.069250","0.232763","0.211426","0.021337","0.770833"
"3x3","3x3-uct-0100","uct-0100","8","objective_change","36","15","0.416667","-0.046686","0.170919","0.193916","-0.022997","0.895833"
"3x3","3x3-uct-0100","uct-0100","9","lead","36","36","1.000000","-0.052831","0.504287","0.336697","0.167590","0.444444"
"3x3","3x3-uct-0100","uct-0100","9","lead_engaged","36","33","0.916667","-0.029192","0.460460","0.354689","0.105771","0.488606"
"3x3","3x3-uct-0100","uct-0100","9","supply_change","36","21","0.583333","-0.035504","0.152199","0.182198","-0.029999","0.866071"
"3x3","3x3-uct-0100","uct-0100","9","objective_change","36","36","1.000000","-0.017810","0.192609","0.209611","-0.017001","0.796875"
"3x3","3x3-uct-0100","uct-0100","10","lead","36","36","1.000000","-0.053345","0.377935","0.319355","0.058580","0.594771"
"3x3","3x3-uct-0100","uct-0100","10","lead_engaged","36","36","1.000000","-0.049474","0.336222","0.302000","0.034222","0.626308"
"3x3","3x3-uct-0100","uct-0100","10","supply_change","36","36","1.000000","-0.038588","0.164795","0.188504","-0.023709","0.862847"
"3x3","3x3-uct-0100","uct-0100","10","objective_change","36","36","1.000000","-0.067093","0.179404","0.216938","-0.037534","0.847222"
"3x3","3x3-uct-0100","uct-0100","11","lead","36","28","0.777778","0.054983","0.616572","0.327733","0.288839","0.165966"
"3x3","3x3-uct-0100","uct-0100","11","lead_engaged","36","23","0.638889","0.020436","0.607909","0.322887","0.285022","0.195299"
"3x3","3x3-uct-0100","uct-0100","11","supply_change","36","28","0.777778","-0.012609","0.180053","0.200148","-0.020095","0.843750"
"3x3","3x3-uct-0100","uct-0100","11","objective_change","36","28","0.777778","-0.065766","0.166786","0.210714","-0.043928","0.861607"
"3x3","3x3-uct-0100","uct-0100","12","lead","36","21","0.583333","-0.068422","0.408871","0.302821","0.106050","0.523810"
"3x3","3x3-uct-0100","uct-0100","12","lead_engaged","36","21","0.583333","-0.075629","0.383171","0.280207","0.102964","0.553785"
"3x3","3x3-uct-0100","uct-0100","12","supply_change","36","36","1.000000","-0.009268","0.182406","0.203559","-0.021153","0.828125"
"3x3","3x3-uct-0100","uct-0100","12","objective_change","36","21","0.583333","0.009953","0.200183","0.201224","-0.001041","0.788690"
"3x3","3x3-uct-0100","uct-0100","13","lead","36","28","0.777778","-0.015359","0.562325","0.361673","0.200653","0.392857"
"3x3","3x3-uct-0100","uct-0100","13","lead_engaged","36","26","0.722222","-0.073697","0.548424","0.355646","0.192778","0.412939"
"3x3","3x3-uct-0100","uct-0100","13","supply_change","36","36","1.000000","-0.040155","0.153471","0.191959","-0.038488","0.878472"
"3x3","3x3-uct-0100","uct-0100","13","objective_change","36","28","0.777778","-0.082981","0.113933","0.177729","-0.063795","0.970982"
"3x3","3x3-uct-0100","uct-0100","14","lead","36","36","1.000000","-0.053754","0.501530","0.346568","0.154962","0.524510"
"3x3","3x3-uct-0100","uct-0100","14","lead_engaged","36","30","0.833333","-0.031072","0.482134","0.341117","0.141018","0.494894"
"3x3","3x3-uct-0100","uct-0100","14","supply_change","36","21","0.583333","-0.053032","0.218756","0.201901","0.016855","0.735119"
"3x3","3x3-uct-0100","uct-0100","14","objective_change","36","36","1.000000","-0.052607","0.163112","0.192449","-0.029337","0.909722"
"3x3","3x3-uct-0100","uct-0100","15","lead","36","36","1.000000","-0.057123","0.423097","0.285763","0.137334","0.500000"
"3x3","3x3-uct-0100","uct-0100","15","lead_engaged","36","34","0.944444","-0.042916","0.394094","0.284675","0.109418","0.517152"
"3x3","3x3-uct-0100","uct-0100","15","supply_change","36","21","0.583333","-0.012820","0.210432","0.195813","0.014619","0.800595"
"3x3","3x3-uct-0100","uct-0100","15","objective_change","36","36","1.000000","-0.068266","0.203791","0.207979","-0.004188","0.824653"
"3x3","3x3-uct-0100","uct-0100","16","lead","36","28","0.777778","-0.073311","0.545475","0.383811","0.161664","0.418067"
"3x3","3x3-uct-0100","uct-0100","16","lead_engaged","36","26","0.722222","-0.049683","0.515672","0.379947","0.135725","0.488016"
"3x3","3x3-uct-0100","uct-0100","16","supply_change","36","28","0.777778","0.008814","0.206256","0.191497","0.014760","0.783482"
"3x3","3x3-uct-0100","uct-0100","16","objective_change","36","28","0.777778","0.055188","0.231323","0.196678","0.034645","0.738839"
"3x3","3x3-uct-0100","uct-0100","17","lead","36","28","0.777778","-0.021768","0.470843","0.390482","0.080360","0.544118"
"3x3","3x3-uct-0100","uct-0100","17","lead_engaged","36","27","0.750000","-0.003562","0.443394","0.394409","0.048986","0.579521"
"3x3","3x3-uct-0100","uct-0100","17","supply_change","36","36","1.000000","-0.015286","0.183861","0.199843","-0.015982","0.784722"
"3x3","3x3-uct-0100","uct-0100","17","objective_change","36","28","0.777778","-0.046722","0.171136","0.195704","-0.024569","0.908482"
"3x3","3x3-uct-0100","uct-0100","18","lead","36","36","1.000000","-0.088994","0.617455","0.388173","0.229282","0.406863"
"3x3","3x3-uct-0100","uct-0100","18","lead_engaged","36","32","0.888889","-0.074616","0.602631","0.377667","0.224964","0.388955"
"3x3","3x3-uct-0100","uct-0100","18","supply_change","36","21","0.583333","-0.070170","0.159129","0.211451","-0.052322","0.857143"
"3x3","3x3-uct-0100","uct-0100","18","objective_change","36","36","1.000000","-0.007839","0.163541","0.166814","-0.003273","0.897569"
"3x3","3x3-uct-0100","uct-0100","19","lead","36","28","0.777778","-0.103199","0.479588","0.415242","0.064346","0.533614"
"3x3","3x3-uct-0100","uct-0100","19","lead_engaged","36","28","0.777778","-0.083883","0.464864","0.392430","0.072435","0.535237"
"3x3","3x3-uct-0100","uct-0100","19","supply_change","36","36","1.000000","-0.016319","0.166102","0.195157","-0.029054","0.859375"
"3x3","3x3-uct-0100","uct-0100","19","objective_change","36","28","0.777778","-0.041803","0.202640","0.220694","-0.018054","0.854911"
"3x3","3x3-uct-0100","uct-0100","20","lead","36","21","0.583333","-0.110059","0.428490","0.342427","0.086063","0.616247"
"3x3","3x3-uct-0100","uct-0100","20","lead_engaged","36","21","0.583333","-0.113951","0.399676","0.328414","0.071262","0.638751"
"3x3","3x3-uct-0100","uct-0100","20","supply_change","36","28","0.777778","-0.054220","0.211077","0.202445","0.008631","0.747768"
"3x3","3x3-uct-0100","uct-0100","20","objective_change","36","21","0.583333","-0.067352","0.149891","0.195091","-0.045200","0.922619"
"3x3","3x3-uct-0100","uct-0100","21","lead","36","28","0.777778","-0.072031","0.422655","0.351825","0.070830","0.567227"
"3x3","3x3-uct-0100","uct-0100","21","lead_engaged","36","28","0.777778","-0.096301","0.393478","0.337977","0.055501","0.670378"
"3x3","3x3-uct-0100","uct-0100","21","supply_change","36","36","1.000000","-0.033109","0.195040","0.195509","-0.000469","0.836806"
"3x3","3x3-uct-0100","uct-0100","21","objective_change","36","28","0.777778","-0.072930","0.173854","0.214767","-0.040913","0.890625"
"3x3","3x3-uct-0100","uct-0100","22","lead","36","36","1.000000","-0.057531","0.341928","0.337021","0.004907","0.704248"
"3x3","3x3-uct-0100","uct-0100","22","lead_engaged","36","32","0.888889","-0.122372","0.333571","0.337064","-0.003493","0.697854"
"3x3","3x3-uct-0100","uct-0100","22","supply_change","36","28","0.777778","-0.047598","0.181008","0.195030","-0.014022","0.830357"
"3x3","3x3-uct-0100","uct-0100","22","objective_change","36","36","1.000000","-0.029136","0.191913","0.203612","-0.011699","0.802083"
"3x3","3x3-uct-0100","uct-0100","23","lead","36","36","1.000000","-0.094305","0.564511","0.387138","0.177373","0.441177"
"3x3","3x3-uct-0100","uct-0100","23","lead_engaged","36","35","0.972222","-0.111756","0.534220","0.370427","0.163793","0.453429"
"3x3","3x3-uct-0100","uct-0100","23","supply_change","36","28","0.777778","-0.041020","0.193151","0.198481","-0.005330","0.843750"
"3x3","3x3-uct-0100","uct-0100","23","objective_change","36","36","1.000000","-0.076414","0.156857","0.192311","-0.035454","0.883681"
"3x3","3x3-uct-0100","uct-0100","24","lead","36","28","0.777778","-0.050469","0.398824","0.357517","0.041308","0.600840"
"3x3","3x3-uct-0100","uct-0100","24","lead_engaged","36","28","0.777778","-0.065739","0.407205","0.354646","0.052560","0.600091"
"3x3","3x3-uct-0100","uct-0100","24","supply_change","36","28","0.777778","-0.082318","0.211372","0.215039","-0.003667","0.732143"
"3x3","3x3-uct-0100","uct-0100","24","objective_change","36","28","0.777778","-0.054036","0.173978","0.185284","-0.011305","0.890625"
"3x3","3x3-uct-0100","uct-0100","25","lead","36","28","0.777778","-0.084712","0.517775","0.381840","0.135935","0.453782"
"3x3","3x3-uct-0100","uct-0100","25","lead_engaged","36","28","0.777778","-0.088438","0.472924","0.360950","0.111974","0.531708"
"3x3","3x3-uct-0100","uct-0100","25","supply_change","36","36","1.000000","-0.042416","0.226365","0.215372","0.010993","0.737847"
"3x3","3x3-uct-0100","uct-0100","25","objective_change","36","28","0.777778","-0.050174","0.141837","0.184018","-0.042181","0.910714"
"3x3","3x3-uct-0100","uct-0100","26","lead","36","36","1.000000","-0.094603","0.447508","0.315945","0.131562","0.566994"
"3x3","3x3-uct-0100","uct-0100","26","lead_engaged","36","34","0.944444","-0.068779","0.407762","0.312059","0.095702","0.617256"
"3x3","3x3-uct-0100","uct-0100","26","supply_change","36","36","1.000000","-0.020935","0.144460","0.184638","-0.040178","0.901042"
"3x3","3x3-uct-0100","uct-0100","26","objective_change","36","36","1.000000","-0.027976","0.193487","0.200495","-0.007008","0.861111"
"3x3","3x3-uct-0100","uct-0100","27","lead","36","36","1.000000","-0.071777","0.566256","0.412776","0.153480","0.465686"
"3x3","3x3-uct-0100","uct-0100","27","lead_engaged","36","36","1.000000","-0.067122","0.516095","0.369538","0.146557","0.482612"
"3x3","3x3-uct-0100","uct-0100","27","supply_change","36","28","0.777778","-0.006199","0.195651","0.206822","-0.011171","0.779018"
"3x3","3x3-uct-0100","uct-0100","27","objective_change","36","36","1.000000","-0.055650","0.169007","0.197367","-0.028360","0.928819"
"3x3","3x3-uct-0100","uct-0100","28","lead","36","36","1.000000","-0.078204","0.427730","0.324135","0.103595","0.513072"
"3x3","3x3-uct-0100","uct-0100","28","lead_engaged","36","36","1.000000","-0.076537","0.360918","0.281982","0.078937","0.593376"
"3x3","3x3-uct-0100","uct-0100","28","supply_change","36","21","0.583333","0.072833","0.225612","0.193993","0.031619","0.761905"
"3x3","3x3-uct-0100","uct-0100","28","objective_change","36","36","1.000000","-0.037744","0.196637","0.224461","-0.027825","0.798611"
"3x3","3x3-uct-0100","uct-0100","29","lead","36","36","1.000000","-0.062258","0.395672","0.317098","0.078574","0.643791"
"3x3","3x3-uct-0100","uct-0100","29","lead_engaged","36","34","0.944444","-0.085639","0.395326","0.329098","0.066228","0.675586"
"3x3","3x3-uct-0100","uct-0100","29","supply_change","36","28","0.777778","-0.014383","0.204100","0.213015","-0.008916","0.738839"
"3x3","3x3-uct-0100","uct-0100","29","objective_change","36","36","1.000000","-0.083533","0.131681","0.189583","-0.057902","0.954861"
"3x3","3x3-uct-0100","uct-0100","30","lead","36","28","0.777778","-0.054295","0.521599","0.356159","0.165439","0.430672"
"3x3","3x3-uct-0100","uct-0100","30","lead_engaged","36","23","0.638889","-0.042650","0.499850","0.339477","0.160373","0.466230"
"3x3","3x3-uct-0100","uct-0100","30","supply_change","36","36","1.000000","-0.046834","0.207078","0.199846","0.007232","0.786458"
"3x3","3x3-uct-0100","uct-0100","30","objective_change","36","28","0.777778","-0.058624","0.157370","0.189551","-0.032181","0.917411"
"3x3","3x3-uct-0100","uct-0100","31","lead","36","36","1.000000","-0.018387","0.326959","0.250122","0.076837","0.609477"
"3x3","3x3-uct-0100","uct-0100","31","lead_engaged","36","32","0.888889","-0.012076","0.331580","0.251450","0.080131","0.579012"
"3x3","3x3-uct-0100","uct-0100","31","supply_change","36","21","0.583333","-0.083212","0.182864","0.206983","-0.024118","0.848214"
"3x3","3x3-uct-0100","uct-0100","31","objective_change","36","36","1.000000","-0.039065","0.164153","0.186009","-0.021856","0.892361"
"3x3","3x3-uct-0100","uct-0100","32","lead","36","36","1.000000","-0.069618","0.492985","0.305434","0.187551","0.493464"
"3x3","3x3-uct-0100","uct-0100","32","lead_engaged","36","34","0.944444","-0.063475","0.484458","0.290090","0.194368","0.490175"
"3x3","3x3-uct-0100","uct-0100","32","supply_change","36","36","1.000000","0.030279","0.192907","0.176548","0.016359","0.828125"
"3x3","3x3-uct-0100","uct-0100","32","objective_change","36","36","1.000000","-0.021413","0.190597","0.201239","-0.010642","0.835069"
"3x3","3x3-uct-0100","uct-0100","33","lead","36","36","1.000000","-0.083819","0.638998","0.409550","0.229447","0.361111"
"3x3","3x3-uct-0100","uct-0100","33","lead_engaged","36","34","0.944444","-0.065355","0.614581","0.402109","0.212472","0.393730"
"3x3","3x3-uct-0100","uct-0100","33","supply_change","36","28","0.777778","-0.054968","0.174958","0.205047","-0.030089","0.823661"
"3x3","3x3-uct-0100","uct-0100","33","objective_change","36","36","1.000000","-0.047732","0.171953","0.191897","-0.019944","0.902778"
"3x3","3x3-uct-0100","uct-0100","34","lead","36","21","0.583333","-0.093018","0.483122","0.353061","0.130061","0.509804"
"3x3","3x3-uct-0100","uct-0100","34","lead_engaged","36","20","0.555556","-0.089673","0.456905","0.348010","0.108895","0.533083"
"3x3","3x3-uct-0100","uct-0100","34","supply_change","36","28","0.777778","-0.076746","0.208225","0.214045","-0.005820","0.712054"
"3x3","3x3-uct-0100","uct-0100","34","objective_change","36","21","0.583333","-0.070937","0.187331","0.212846","-0.025514","0.913690"
"3x3","3x3-uct-0100","uct-0100","35","lead","36","28","0.777778","-0.079534","0.502950","0.343061","0.159889","0.447479"
"3x3","3x3-uct-0100","uct-0100","35","lead_engaged","36","28","0.777778","-0.083701","0.444374","0.336252","0.108122","0.556339"
"3x3","3x3-uct-0100","uct-0100","35","supply_change","36","28","0.777778","-0.018657","0.203997","0.203774","0.000223","0.785714"
"3x3","3x3-uct-0100","uct-0100","35","objective_change","36","28","0.777778","-0.004074","0.205308","0.191170","0.014138","0.821429"
"3x3","3x3-uct-0100","uct-0100","36","lead","36","36","1.000000","-0.038123","0.356809","0.263168","0.093641","0.558824"
"3x3","3x3-uct-0100","uct-0100","36","lead_engaged","36","36","1.000000","-0.021848","0.341761","0.282286","0.059475","0.597579"
"3x3","3x3-uct-0100","uct-0100","36","supply_change","36","28","0.777778","-0.016885","0.179669","0.184067","-0.004398","0.812500"
"3x3","3x3-uct-0100","uct-0100","36","objective_change","36","36","1.000000","-0.061083","0.182421","0.213075","-0.030655","0.862847"
"3x3","3x3-uct-0100","uct-0100","37","lead","36","36","1.000000","-0.077027","0.407992","0.303284","0.104708","0.593137"
"3x3","3x3-uct-0100","uct-0100","37","lead_engaged","36","35","0.972222","-0.056393","0.371049","0.298784","0.072265","0.672668"
"3x3","3x3-uct-0100","uct-0100","37","supply_change","36","21","0.583333","-0.088311","0.182777","0.211667","-0.028890","0.824405"
"3x3","3x3-uct-0100","uct-0100","37","objective_change","36","36","1.000000","-0.036866","0.171445","0.193102","-0.021657","0.887153"
"3x3","3x3-uct-0100","uct-0100","38","lead","36","36","1.000000","-0.070099","0.420346","0.311306","0.109040","0.555556"
"3x3","3x3-uct-0100","uct-0100","38","lead_engaged","36","35","0.972222","-0.056962","0.382630","0.297808","0.084822","0.582107"
"3x3","3x3-uct-0100","uct-0100","38","supply_change","36","21","0.583333","0.007800","0.257408","0.205711","0.051696","0.675595"
"3x3","3x3-uct-0100","uct-0100","38","objective_change","36","36","1.000000","-0.033139","0.188669","0.190068","-0.001399","0.810764"
"3x3","3x3-uct-0100","uct-0100","39","lead","36","15","0.416667","0.059224","0.448206","0.391104","0.057102","0.517647"
"3x3","3x3-uct-0100","uct-0100","39","lead_engaged","36","14","0.388889","0.023272","0.429805","0.351653","0.078152","0.517707"
"3x3","3x3-uct-0100","uct-0100","39","supply_change","36","36","1.000000","-0.056561","0.209898","0.211088","-0.001190","0.760417"
"3x3","3x3-uct-0100","uct-0100","39","objective_change","36","15","0.416667","-0.043963","0.176569","0.190552","-0.013984","0.862500"
"3x3","3x3-uct-0100","uct-0100","40","lead","36","21","0.583333","-0.018216","0.400406","0.302311","0.098095","0.523810"
"3x3","3x3-uct-0100","uct-0100","40","lead_engaged","36","21","0.583333","-0.016702","0.369065","0.290588","0.078477","0.552729"
"3x3","3x3-uct-0100","uct-0100","40","supply_change","36","36","1.000000","-0.049910","0.175600","0.195902","-0.020303","0.842014"
"3x3","3x3-uct-0100","uct-0100","40","objective_change","36","21","0.583333","-0.088469","0.163209","0.198573","-0.035364","0.854167"
"3x3","3x3-uct-0100","uct-0100","41","lead","36","28","0.777778","-0.100301","0.474106","0.321107","0.152999","0.466387"
"3x3","3x3-uct-0100","uct-0100","41","lead_engaged","36","26","0.722222","-0.148256","0.428071","0.295125","0.132945","0.591995"
"3x3","3x3-uct-0100","uct-0100","41","supply_change","36","36","1.000000","-0.063644","0.190976","0.229607","-0.038632","0.758681"
"3x3","3x3-uct-0100","uct-0100","41","objective_change","36","28","0.777778","-0.064623","0.177911","0.189480","-0.011569","0.892857"
"3x3","3x3-uct-0100","uct-0100","42","lead","36","36","1.000000","-0.060963","0.438261","0.363475","0.074786","0.513072"
"3x3","3x3-uct-0100","uct-0100","42","lead_engaged","36","36","1.000000","-0.043873","0.408328","0.343634","0.064694","0.556926"
"3x3","3x3-uct-0100","uct-0100","42","supply_change","36","21","0.583333","-0.089386","0.161268","0.195391","-0.034123","0.883929"
"3x3","3x3-uct-0100","uct-0100","42","objective_change","36","36","1.000000","-0.075127","0.185657","0.220842","-0.035184","0.852431"
"3x3","3x3-uct-0100","uct-0100","43","lead","36","36","1.000000","-0.064425","0.479964","0.339821","0.140142","0.483660"
"3x3","3x3-uct-0100","uct-0100","43","lead_engaged","36","36","1.000000","-0.077191","0.438544","0.332311","0.106233","0.530048"
"3x3","3x3-uct-0100","uct-0100","43","supply_change","36","21","0.583333","0.003746","0.211982","0.190600","0.021382","0.785714"
"3x3","3x3-uct-0100","uct-0100","43","objective_change","36","36","1.000000","-0.052286","0.208339","0.220174","-0.011835","0.812500"
"3x3","3x3-uct-0100","uct-0100","44","lead","36","36","1.000000","0.060357","0.509396","0.355788","0.153608","0.480392"
"3x3","3x3-uct-0100","uct-0100","44","lead_engaged","36","33","0.916667","0.101563","0.521538","0.339529","0.182008","0.469557"
"3x3","3x3-uct-0100","uct-0100","44","supply_change","36","21","0.583333","-0.087049","0.184708","0.209745","-0.025037","0.711310"
"3x3","3x3-uct-0100","uct-0100","44","objective_change","36","36","1.000000","0.006409","0.162916","0.155895","0.007022","0.881944"
"3x3","3x3-uct-0100","uct-0100","45","lead","36","36","1.000000","-0.040493","0.418010","0.318647","0.099363","0.570262"
"3x3","3x3-uct-0100","uct-0100","45","lead_engaged","36","35","0.972222","-0.025403","0.386450","0.327622","0.058828","0.641022"
"3x3","3x3-uct-0100","uct-0100","45","supply_change","36","21","0.583333","-0.057033","0.160897","0.205624","-0.044727","0.854167"
"3x3","3x3-uct-0100","uct-0100","45","objective_change","36","36","1.000000","-0.018081","0.189136","0.198179","-0.009044","0.803819"
"3x3","3x3-uct-0100","uct-0100","46","lead","36","36","1.000000","-0.070839","0.507693","0.343700","0.163993","0.415033"
"3x3","3x3-uct-0100","uct-0100","46","lead_engaged","36","34","0.944444","-0.085359","0.475135","0.335311","0.139824","0.467117"
"3x3","3x3-uct-0100","uct-0100","46","supply_change","36","36","1.000000","-0.038111","0.159867","0.184385","-0.024518","0.887153"
"3x3","3x3-uct-0100","uct-0100","46","objective_change","36","36","1.000000","-0.046624","0.186843","0.199683","-0.012839","0.802083"
"3x3","3x3-uct-0100","uct-0100","47","lead","36","21","0.583333","-0.077953","0.511245","0.433604","0.077641","0.509804"
"3x3","3x3-uct-0100","uct-0100","47","lead_engaged","36","18","0.500000","-0.103924","0.537443","0.447871","0.089572","0.460049"
"3x3","3x3-uct-0100","uct-0100","47","supply_change","36","28","0.777778","-0.067800","0.201819","0.207894","-0.006075","0.801339"
"3x3","3x3-uct-0100","uct-0100","47","objective_change","36","21","0.583333","-0.070472","0.176544","0.208682","-0.032138","0.889881"
"3x3","3x3-uct-0100","uct-0100","48","lead","36","36","1.000000","-0.069093","0.408387","0.354437","0.053950","0.563726"
"3x3","3x3-uct-0100","uct-0100","48","lead_engaged","36","35","0.972222","-0.054645","0.388073","0.338090","0.049983","0.575728"
"3x3","3x3-uct-0100","uct-0100","48","supply_change","36","36","1.000000","-0.052059","0.159872","0.192270","-0.032399","0.873264"
"3x3","3x3-uct-0100","uct-0100","48","objective_change","36","36","1.000000","-0.032423","0.210105","0.207092","0.003012","0.767361"
"3x3","3x3-uct-0100","uct-0100","49","lead","36","28","0.777778","0.004759","0.558962","0.348501","0.210461","0.373950"
"3x3","3x3-uct-0100","uct-0100","49","lead_engaged","36","28","0.777778","0.005210","0.497661","0.311176","0.186485","0.425623"
"3x3","3x3-uct-0100","uct-0100","49","supply_change","36","21","0.583333","-0.053608","0.230451","0.197946","0.032505","0.657738"
"3x3","3x3-uct-0100","uct-0100","49","objective_change","36","28","0.777778","-0.017256","0.193244","0.192182","0.001062","0.852679"
"3x3","3x3-uct-0100","uct-0100","50","lead","36","28","0.777778","-0.076663","0.570375","0.325558","0.244818","0.334034"
"3x3","3x3-uct-0100","uct-0100","50","lead_engaged","36","24","0.666667","-0.067771","0.567531","0.322533","0.244997","0.354362"
"3x3","3x3-uct-0100","uct-0100","50","supply_change","36","36","1.000000","-0.070102","0.162926","0.200937","-0.038011","0.861111"
"3x3","3x3-uct-0100","uct-0100","50","objective_change","36","28","0.777778","-0.024357","0.166118","0.184699","-0.018581","0.879464"
"3x3","3x3-uct-0100","uct-0100","51","lead","36","28","0.777778","-0.080208","0.520303","0.349842","0.170462","0.474790"
"3x3","3x3-uct-0100","uct-0100","51","lead_engaged","36","28","0.777778","-0.078539","0.481868","0.320938","0.160930","0.500203"
"3x3","3x3-uct-0100","uct-0100","51","supply_change","36","15","0.416667","-0.088316","0.211942","0.204760","0.007182","0.687500"
"3x3","3x3-uct-0100","uct-0100","51","objective_change","36","28","0.777778","-0.039600","0.189001","0.193970","-0.004969","0.901786"
"3x3","3x3-uct-0100","uct-0100","52","lead","36","28","0.777778","-0.082501","0.385590","0.307003","0.078587","0.514706"
"3x3","3x3-uct-0100","uct-0100","52","lead_engaged","36","28","0.777778","-0.091996","0.369659","0.299713","0.069945","0.537110"
"3x3","3x3-uct-0100","uct-0100","52","supply_change","36","36","1.000000","-0.050640","0.148924","0.187683","-0.038760","0.876736"
"3x3","3x3-uct-0100","uct-0100","52","objective_change","36","28","0.777778","-0.062209","0.207846","0.216189","-0.008343","0.772321"
"3x3","3x3-uct-0100","uct-0100","53","lead","36","28","0.777778","-0.084833","0.468805","0.323468","0.145338","0.432773"
"3x3","3x3-uct-0100","uct-0100","53","lead_engaged","36","28","0.777778","-0.067983","0.417082","0.315685","0.101397","0.522609"
"3x3","3x3-uct-0100","uct-0100","53","supply_change","36","36","1.000000","-0.023996","0.177013","0.205110","-0.028097","0.855903"
"3x3","3x3-uct-0100","uct-0100","53","objective_change","36","28","0.777778","-0.039897","0.181604","0.189386","-0.007782","0.845982"
"3x3","3x3-uct-0100","uct-0100","54","lead","36","36","1.000000","-0.078737","0.414746","0.343157","0.071589","0.542484"
"3x3","3x3-uct-0100","uct-0100","54","lead_engaged","36","36","1.000000","-0.068503","0.406955","0.342595","0.064360","0.564129"
"3x3","3x3-uct-0100","uct-0100","54","supply_change","36","21","0.583333","-0.074245","0.185552","0.230313","-0.044761","0.770833"
"3x3","3x3-uct-0100","uct-0100","54","objective_change","36","36","1.000000","-0.002092","0.195177","0.195574","-0.000397","0.812500"
"3x3","3x3-uct-0100","uct-0100","55","lead","36","36","1.000000","-0.067679","0.465830","0.330830","0.135000","0.454249"
"3x3","3x3-uct-0100","uct-0100","55","lead_engaged","36","36","1.000000","-0.075879","0.421156","0.327890","0.093266","0.545409"
"3x3","3x3-uct-0100","uct-0100","55","supply_change","36","36","1.000000","-0.040233","0.151407","0.177951","-0.026544","0.881944"
"3x3","3x3-uct-0100","uct-0100","55","objective_change","36","36","1.000000","-0.062744","0.172823","0.207653","-0.034830","0.862847"
"3x3","3x3-uct-0100","uct-0100","56","lead","36","28","0.777778","-0.104057","0.440951","0.363830","0.077122","0.548319"
"3x3","3x3-uct-0100","uct-0100","56","lead_engaged","36","28","0.777778","-0.104676","0.425513","0.340428","0.085085","0.530237"
"3x3","3x3-uct-0100","uct-0100","56","supply_change","36","21","0.583333","-0.074160","0.205344","0.207897","-0.002554","0.699405"
"3x3","3x3-uct-0100","uct-0100","56","objective_change","36","28","0.777778","-0.038155","0.192917","0.201781","-0.008863","0.854911"
"3x3","3x3-uct-0100","uct-0100","57","lead","36","21","0.583333","-0.067774","0.562442","0.363139","0.199303","0.445378"
