"board","experiment_id","search_level","game_index","switch_index","switch_turn","from_region","to_region","unresolved_carryover","carryover_duration","later_revisited","revisit_turn","revisit_lag"
"3x3","3x3-seeded-random","seeded-random","48","1","2","LM","LL","false","0","false","",""
"3x3","3x3-seeded-random","seeded-random","52","1","16","LM","LL","true","1","false","",""
"3x3","3x3-seeded-random","seeded-random","53","1","9","LL","MM","false","0","true","11","2"
"3x3","3x3-seeded-random","seeded-random","53","2","12","HL","LH","true","6","true","14","2"
"3x3","3x3-seeded-random","seeded-random","54","1","18","HM","LL","false","0","false","",""
"3x3","3x3-seeded-random","seeded-random","55","1","5","HM","HH","false","0","true","7","2"
"3x3","3x3-seeded-random","seeded-random","56","1","4","LH","MH","true","15","true","8","4"
"3x3","3x3-seeded-random","seeded-random","56","2","11","LH","HL","true","8","true","12","1"
"3x3","3x3-seeded-random","seeded-random","56","3","12","HL","HM","true","5","true","13","1"
"3x3","3x3-seeded-random","seeded-random","56","4","13","HM","LM","true","6","true","16","3"
"3x3","3x3-seeded-random","seeded-random","57","1","5","LL","LM","false","0","true","7","2"
"3x3","3x3-seeded-random","seeded-random","57","2","15","LL","HL","true","4","true","16","1"
"3x3","3x3-seeded-random","seeded-random","60","1","5","MM","LM","false","0","false","",""
"3x3","3x3-seeded-random","seeded-random","60","2","6","LM","HM","false","0","false","",""
"3x3","3x3-seeded-random","seeded-random","61","1","7","LH","LL","true","2","false","",""
"3x3","3x3-seeded-random","seeded-random","61","2","10","LM","HM","true","9","true","11","1"
"3x3","3x3-seeded-random","seeded-random","61","3","17","HH","LL","false","0","false","",""
"3x3","3x3-seeded-random","seeded-random","62","1","8","HL","MH","false","0","false","",""
"3x3","3x3-seeded-random","seeded-random","62","2","9","MH","LL","true","10","true","10","1"
"3x3","3x3-seeded-random","seeded-random","63","1","3","LH","HL","false","0","true","5","2"
"3x3","3x3-seeded-random","seeded-random","64","1","11","LL","MM","true","8","true","12","1"
"3x3","3x3-seeded-random","seeded-random","65","1","2","LL","ML","false","0","true","4","2"
"3x3","3x3-seeded-random","seeded-random","65","2","8","LL","HM","true","11","true","9","1"
"3x3","3x3-seeded-random","seeded-random","68","1","9","MM","HL","true","2","true","10","1"
"3x3","3x3-seeded-random","seeded-random","69","1","2","LM","LL","false","0","true","6","4"
"3x3","3x3-seeded-random","seeded-random","69","2","3","LL","LH","false","0","false","",""
"3x3","3x3-seeded-random","seeded-random","69","3","4","LH","LL","true","3","true","8","4"
"3x3","3x3-seeded-random","seeded-random","69","4","16","LH","LL","true","3","true","18","2"
"3x3","3x3-seeded-random","seeded-random","70","1","15","ML","LM","true","4","true","17","2"
"3x3","3x3-seeded-random","seeded-random","70","2","16","LM","HL","true","3","false","",""
"3x3","3x3-seeded-random","seeded-random","70","3","17","HL","ML","false","0","false","",""
"3x3","3x3-seeded-random","seeded-random","71","1","14","MM","ML","false","0","false","",""
"3x3","3x3-seeded-random","seeded-random","72","1","8","MH","HH","true","3","true","14","6"
"3x3","3x3-seeded-random","seeded-random","72","2","11","ML","HL","true","7","true","12","1"
"3x3","3x3-seeded-random","seeded-random","74","1","12","LL","LH","true","7","true","13","1"
"3x3","3x3-seeded-random","seeded-random","74","2","17","LL","HL","true","2","false","",""
"3x3","3x3-seeded-random","seeded-random","75","1","16","LL","HM","true","3","true","17","1"
"3x3","3x3-seeded-random","seeded-random","75","2","17","HM","LL","true","2","false","",""
"3x3","3x3-seeded-random","seeded-random","76","1","10","MH","LH","false","0","false","",""
"3x3","3x3-seeded-random","seeded-random","77","1","13","LM","ML","true","3","false","",""
"3x3","3x3-seeded-random","seeded-random","77","2","14","ML","LH","true","5","true","17","3"
"3x3","3x3-seeded-random","seeded-random","78","1","2","LM","LH","false","0","false","",""
"3x3","3x3-seeded-random","seeded-random","78","2","12","HH","MH","false","0","true","14","2"
"3x3","3x3-seeded-random","seeded-random","78","3","16","LL","HH","true","3","true","17","1"
"3x3","3x3-seeded-random","seeded-random","78","4","17","HH","LL","false","0","false","",""
"3x3","3x3-seeded-random","seeded-random","78","5","18","LL","HM","true","1","false","",""
"3x3","3x3-seeded-random","seeded-random","79","1","9","LH","LL","true","7","true","11","2"
"3x3","3x3-seeded-random","seeded-random","79","2","10","LL","LM","false","0","false","",""
"3x3","3x3-seeded-random","seeded-random","79","3","11","LM","MM","true","8","true","12","1"
"3x3","3x3-seeded-random","seeded-random","80","1","13","LM","LL","true","6","true","15","2"
"3x3","3x3-seeded-random","seeded-random","83","1","5","LH","HM","true","4","true","10","5"
"3x3","3x3-seeded-random","seeded-random","83","2","8","HH","LM","false","0","false","",""
"3x3","3x3-seeded-random","seeded-random","83","3","11","LH","HL","true","7","true","12","1"
"3x3","3x3-seeded-random","seeded-random","83","4","12","HL","LH","true","7","true","13","1"
"3x3","3x3-seeded-random","seeded-random","84","1","3","LH","LL","true","3","true","7","4"
"3x3","3x3-seeded-random","seeded-random","84","2","8","LH","LL","true","11","true","9","1"
"3x3","3x3-seeded-random","seeded-random","87","1","18","ML","LL","true","1","false","",""
"3x3","3x3-seeded-random","seeded-random","89","1","5","LM","LL","true","8","true","6","1"
"3x3","3x3-seeded-random","seeded-random","89","2","6","LL","LH","true","1","false","",""
"3x3","3x3-seeded-random","seeded-random","90","1","3","LL","ML","true","16","true","4","1"
"3x3","3x3-seeded-random","seeded-random","90","2","4","ML","LL","false","0","true","8","4"
"3x3","3x3-seeded-random","seeded-random","90","3","12","LH","ML","false","0","true","16","4"
"3x3","3x3-seeded-random","seeded-random","90","4","13","ML","LL","true","3","false","",""
"3x3","3x3-seeded-random","seeded-random","91","1","4","MM","LH","false","0","false","",""
"3x3","3x3-seeded-random","seeded-random","93","1","4","LL","MH","false","0","false","",""
"3x3","3x3-seeded-random","seeded-random","93","2","16","LH","HH","true","3","false","",""
"3x3","3x3-seeded-random","seeded-random","95","1","2","LM","LL","false","0","true","4","2"
"3x3","3x3-seeded-random","seeded-random","95","2","13","LH","MM","false","0","false","",""
"3x3","3x3-seeded-random","seeded-random","95","3","14","MM","LM","true","3","false","",""
"3x3","3x3-seeded-random","seeded-random","97","1","8","LH","LL","false","0","false","",""
"3x3","3x3-seeded-random","seeded-random","97","2","14","LM","LL","true","5","true","18","4"
"3x3","3x3-seeded-random","seeded-random","98","1","5","LL","HL","true","14","true","6","1"
"3x3","3x3-seeded-random","seeded-random","98","2","6","HL","HM","false","0","false","",""
"3x3","3x3-seeded-random","seeded-random","99","1","4","LL","ML","true","13","true","6","2"
"3x3","3x3-seeded-random","seeded-random","99","2","5","ML","LM","true","3","true","15","10"
"3x3","3x3-seeded-random","seeded-random","99","3","9","LL","HM","true","8","true","10","1"
"3x3","3x3-seeded-random","seeded-random","100","1","8","HM","MM","true","7","true","11","3"
"3x3","3x3-uct-0100","uct-0100","1","1","5","LM","HH","true","14","true","6","1"
"3x3","3x3-uct-0100","uct-0100","1","2","17","LH","LL","true","2","false","",""
"3x3","3x3-uct-0100","uct-0100","3","1","3","ML","LH","true","14","true","5","2"
"3x3","3x3-uct-0100","uct-0100","3","2","4","LH","LL","true","4","true","9","5"
"3x3","3x3-uct-0100","uct-0100","4","1","4","LM","MM","true","8","true","5","1"
"3x3","3x3-uct-0100","uct-0100","4","2","8","LM","ML","true","4","true","10","2"
"3x3","3x3-uct-0100","uct-0100","5","1","8","HH","ML","true","11","true","9","1"
"3x3","3x3-uct-0100","uct-0100","6","1","3","LL","ML","true","15","true","4","1"
"3x3","3x3-uct-0100","uct-0100","7","1","10","MM","LH","true","6","true","12","2"
"3x3","3x3-uct-0100","uct-0100","8","1","11","LL","LM","true","8","true","12","1"
"3x3","3x3-uct-0100","uct-0100","8","2","12","LM","LL","true","3","false","",""
"3x3","3x3-uct-0100","uct-0100","9","1","15","LL","MH","true","4","true","16","1"
"3x3","3x3-uct-0100","uct-0100","9","2","18","LL","HM","true","1","false","",""
"3x3","3x3-uct-0100","uct-0100","10","1","8","LL","HH","false","0","true","10","2"
"3x3","3x3-uct-0100","uct-0100","10","2","14","HL","LM","false","0","true","18","4"
"3x3","3x3-uct-0100","uct-0100","11","1","5","LM","HM","true","14","true","6","1"
"3x3","3x3-uct-0100","uct-0100","12","1","7","ML","LL","true","11","true","10","3"
"3x3","3x3-uct-0100","uct-0100","12","2","10","MM","ML","true","2","false","",""
"3x3","3x3-uct-0100","uct-0100","13","1","4","LL","MM","false","0","false","",""
"3x3","3x3-uct-0100","uct-0100","13","2","5","MM","LL","false","0","false","",""
"3x3","3x3-uct-0100","uct-0100","14","1","7","LL","HL","true","12","true","8","1"
"3x3","3x3-uct-0100","uct-0100","14","2","8","HL","LL","true","9","true","11","3"
"3x3","3x3-uct-0100","uct-0100","16","1","9","LH","LL","true","3","true","13","4"
"3x3","3x3-uct-0100","uct-0100","17","1","4","ML","MH","false","0","true","6","2"
"3x3","3x3-uct-0100","uct-0100","17","2","5","MH","LM","false","0","true","7","2"
"3x3","3x3-uct-0100","uct-0100","17","3","12","HL","MH","true","7","true","13","1"
"3x3","3x3-uct-0100","uct-0100","17","4","13","MH","HL","false","0","false","",""
"3x3","3x3-uct-0100","uct-0100","17","5","14","HL","ML","true","5","true","15","1"
"3x3","3x3-uct-0100","uct-0100","17","6","17","HH","MM","false","0","false","",""
"3x3","3x3-uct-0100","uct-0100","19","1","12","HM","LL","false","0","false","",""
"3x3","3x3-uct-0100","uct-0100","19","2","13","LL","ML","true","6","true","14","1"
"3x3","3x3-uct-0100","uct-0100","21","1","7","LH","HL","true","3","false","",""
"3x3","3x3-uct-0100","uct-0100","21","2","18","HM","MH","true","1","false","",""
"3x3","3x3-uct-0100","uct-0100","22","1","5","LL","HM","true","14","true","7","2"
"3x3","3x3-uct-0100","uct-0100","22","2","6","HM","ML","false","0","false","",""
"3x3","3x3-uct-0100","uct-0100","22","3","7","ML","LL","true","3","false","",""
"3x3","3x3-uct-0100","uct-0100","22","4","16","HH","LL","false","0","false","",""
"3x3","3x3-uct-0100","uct-0100","24","1","14","ML","LH","true","3","false","",""
"3x3","3x3-uct-0100","uct-0100","25","1","10","LL","HM","true","7","true","11","1"
"3x3","3x3-uct-0100","uct-0100","25","2","11","HM","LL","true","5","true","12","1"
"3x3","3x3-uct-0100","uct-0100","25","3","14","LL","HL","true","3","false","",""
"3x3","3x3-uct-0100","uct-0100","25","4","17","HL","MH","false","0","false","",""
"3x3","3x3-uct-0100","uct-0100","25","5","18","MH","LH","false","0","false","",""
"3x3","3x3-uct-0100","uct-0100","26","1","10","HM","LL","false","0","false","",""
"3x3","3x3-uct-0100","uct-0100","26","2","18","ML","HH","false","0","false","",""
"3x3","3x3-uct-0100","uct-0100","27","1","8","LL","LM","false","0","false","",""
"3x3","3x3-uct-0100","uct-0100","27","2","9","LM","LL","true","3","true","13","4"
"3x3","3x3-uct-0100","uct-0100","27","3","12","HL","LH","false","0","false","",""
"3x3","3x3-uct-0100","uct-0100","27","4","13","LH","LM","false","0","false","",""
"3x3","3x3-uct-0100","uct-0100","28","1","5","LH","ML","true","11","true","7","2"
"3x3","3x3-uct-0100","uct-0100","28","2","11","MM","HM","false","0","false","",""
"3x3","3x3-uct-0100","uct-0100","28","3","15","MH","LL","false","0","false","",""
"3x3","3x3-uct-0100","uct-0100","28","4","16","LL","LM","true","3","false","",""
"3x3","3x3-uct-0100","uct-0100","28","5","17","LM","HL","true","2","false","",""
"3x3","3x3-uct-0100","uct-0100","29","1","8","HH","HM","false","0","false","",""
"3x3","3x3-uct-0100","uct-0100","29","2","16","LM","MM","true","1","false","",""
"3x3","3x3-uct-0100","uct-0100","31","1","7","HM","LL","false","0","false","",""
"3x3","3x3-uct-0100","uct-0100","31","2","15","MM","LL","true","4","false","",""
"3x3","3x3-uct-0100","uct-0100","32","1","7","MH","ML","false","0","true","11","4"
"3x3","3x3-uct-0100","uct-0100","32","2","12","HM","LL","false","0","false","",""
"3x3","3x3-uct-0100","uct-0100","34","1","10","ML","HM","true","5","true","11","1"
"3x3","3x3-uct-0100","uct-0100","34","2","13","HM","MM","true","3","false","",""
"3x3","3x3-uct-0100","uct-0100","36","1","15","MM","LM","true","4","true","16","1"
"3x3","3x3-uct-0100","uct-0100","37","1","6","ML","LM","true","10","true","7","1"
"3x3","3x3-uct-0100","uct-0100","37","2","14","MH","HM","true","1","false","",""
"3x3","3x3-uct-0100","uct-0100","37","3","15","HM","MH","false","0","false","",""
"3x3","3x3-uct-0100","uct-0100","37","4","16","MH","HL","false","0","false","",""
"3x3","3x3-uct-0100","uct-0100","38","1","10","ML","LH","true","8","true","12","2"
"3x3","3x3-uct-0100","uct-0100","39","1","4","LM","LH","true","8","true","8","4"
"3x3","3x3-uct-0100","uct-0100","39","2","16","LM","HL","false","0","true","18","2"
"3x3","3x3-uct-0100","uct-0100","40","1","12","LM","LH","true","3","true","16","4"
"3x3","3x3-uct-0100","uct-0100","40","2","15","HM","MM","true","3","false","",""
"3x3","3x3-uct-0100","uct-0100","42","1","2","LH","LL","false","0","false","",""
"3x3","3x3-uct-0100","uct-0100","42","2","12","HM","HL","true","2","false","",""
"3x3","3x3-uct-0100","uct-0100","42","3","17","LL","HH","true","2","false","",""
"3x3","3x3-uct-0100","uct-0100","42","4","18","HH","MM","false","0","false","",""
"3x3","3x3-uct-0100","uct-0100","43","1","6","HM","LM","false","0","false","",""
"3x3","3x3-uct-0100","uct-0100","43","2","7","LM","HH","false","0","false","",""
"3x3","3x3-uct-0100","uct-0100","45","1","2","ML","LL","false","0","false","",""
"3x3","3x3-uct-0100","uct-0100","45","2","3","LL","ML","false","0","false","",""
"3x3","3x3-uct-0100","uct-0100","45","3","15","LM","HM","true","4","true","18","3"
"3x3","3x3-uct-0100","uct-0100","46","1","10","MH","HM","true","2","true","11","1"
"3x3","3x3-uct-0100","uct-0100","46","2","17","HH","ML","false","0","false","",""
"3x3","3x3-uct-0100","uct-0100","47","1","2","HL","ML","false","0","false","",""
"3x3","3x3-uct-0100","uct-0100","47","2","8","LL","HL","true","2","true","9","1"
"3x3","3x3-uct-0100","uct-0100","47","3","9","HL","LL","true","5","true","10","1"
"3x3","3x3-uct-0100","uct-0100","47","4","14","LM","ML","true","5","true","17","3"
"3x3","3x3-uct-0100","uct-0100","47","5","15","ML","LH","false","0","false","",""
"3x3","3x3-uct-0100","uct-0100","48","1","14","LM","MH","true","3","true","15","1"
"3x3","3x3-uct-0100","uct-0100","48","2","17","HH","MH","true","1","false","",""
"3x3","3x3-uct-0100","uct-0100","49","1","12","HL","ML","true","7","true","13","1"
"3x3","3x3-uct-0100","uct-0100","49","2","13","ML","HL","true","6","true","14","1"
"3x3","3x3-uct-0100","uct-0100","51","1","5","LM","HL","false","0","false","",""
"3x3","3x3-uct-0100","uct-0100","51","2","18","HM","MM","true","1","false","",""
"3x3","3x3-uct-0100","uct-0100","52","1","9","ML","MH","true","9","true","12","3"
"3x3","3x3-uct-0100","uct-0100","52","2","17","HL","MM","true","2","true","18","1"
"3x3","3x3-uct-0100","uct-0100","53","1","12","HL","LM","true","7","true","15","3"
"3x3","3x3-uct-0100","uct-0100","54","1","8","ML","LH","true","7","true","10","2"
"3x3","3x3-uct-0100","uct-0100","55","1","5","LM","LL","false","0","false","",""
"3x3","3x3-uct-0100","uct-0100","55","2","14","MH","HL","false","0","true","18","4"
"3x3","3x3-uct-0100","uct-0100","55","3","15","HL","HH","false","0","false","",""
"3x3","3x3-uct-0100","uct-0100","55","4","16","HH","ML","false","0","false","",""
"3x3","3x3-uct-0100","uct-0100","55","5","17","ML","LL","true","2","true","18","1"
"3x3","3x3-uct-0100","uct-0100","56","1","7","LM","ML","true","12","true","10","3"
"3x3","3x3-uct-0100","uct-0100","56","2","16","ML","MM","true","3","true","17","1"
"3x3","3x3-uct-0100","uct-0100","57","1","3","LM","LL","true","3","true","8","5"
"3x3","3x3-uct-0100","uct-0100","57","2","16","LL","HL","true","3","true","17","1"
"3x3","3x3-uct-0100","uct-0100","58","1","10","LM","LH","true","6","true","11","1"
"3x3","3x3-uct-0100","uct-0100","58","2","13","ML","LM","true","6","true","16","3"
"3x3","3x3-uct-0100","uct-0100","58","3","14","LM","LH","true","2","false","",""
"3x3","3x3-uct-0100","uct-0100","59","1","7","HM","LH","false","0","false","",""
"3x3","3x3-uct-0100","uct-0100","60","1","8","LL","LM","true","7","true","9","1"
"3x3","3x3-uct-0100","uct-0100","60","2","18","HL","LL","true","1","false","",""
"3x3","3x3-uct-0100","uct-0100","61","1","12","ML","LM","true","4","true","18","6"
"3x3","3x3-uct-0100","uct-0100","62","1","4","LM","LL","true","2","true","5","1"
"3x3","3x3-uct-0100","uct-0100","62","2","7","LL","MM","true","12","true","9","2"
"3x3","3x3-uct-0100","uct-0100","62","3","8","MM","ML","false","0","false","",""
"3x3","3x3-uct-0100","uct-0100","63","1","5","LH","LL","false","0","true","7","2"
"3x3","3x3-uct-0100","uct-0100","63","2","14","MH","LH","false","0","false","",""
"3x3","3x3-uct-0100","uct-0100","64","1","18","HH","LM","false","0","false","",""
"3x3","3x3-uct-0100","uct-0100","65","1","10","LH","HL","false","0","false","",""
"3x3","3x3-uct-0100","uct-0100","65","2","11","HL","MH","true","5","true","12","1"
"3x3","3x3-uct-0100","uct-0100","65","3","14","LM","HH","false","0","false","",""
"3x3","3x3-uct-0100","uct-0100","67","1","3","LL","MM","false","0","false","",""
"3x3","3x3-uct-0100","uct-0100","67","2","7","MM","MH","false","0","true","12","5"
"3x3","3x3-uct-0100","uct-0100","67","3","8","MH","ML","false","0","false","",""
"3x3","3x3-uct-0100","uct-0100","68","1","8","LH","LL","false","0","false","",""
"3x3","3x3-uct-0100","uct-0100","68","2","18","LM","HL","true","1","false","",""
"3x3","3x3-uct-0100","uct-0100","69","1","17","ML","LM","true","2","false","",""
"3x3","3x3-uct-0100","uct-0100","70","1","11","LL","HH","true","8","true","12","1"
"3x3","3x3-uct-0100","uct-0100","71","1","13","LL","ML","true","6","true","15","2"
"3x3","3x3-uct-0100","uct-0100","71","2","17","HL","MM","false","0","false","",""
"3x3","3x3-uct-0100","uct-0100","72","1","13","HL","LM","true","6","true","14","1"
"3x3","3x3-uct-0100","uct-0100","74","1","2","LM","HL","false","0","false","",""
"3x3","3x3-uct-0100","uct-0100","74","2","18","MM","LH","true","1","false","",""
"3x3","3x3-uct-0100","uct-0100","75","1","17","LL","MM","true","2","true","18","1"
"3x3","3x3-uct-0100","uct-0100","76","1","4","LL","LM","true","3","true","8","4"
"3x3","3x3-uct-0100","uct-0100","76","2","5","LM","HL","false","0","true","7","2"
"3x3","3x3-uct-0100","uct-0100","79","1","3","LL","MM","true","16","true","5","2"
"3x3","3x3-uct-0100","uct-0100","79","2","4","MM","LM","false","0","true","6","2"
"3x3","3x3-uct-0100","uct-0100","80","1","3","LL","LM","true","3","true","9","6"
"3x3","3x3-uct-0100","uct-0100","80","2","8","HH","HM","false","0","false","",""
"3x3","3x3-uct-0100","uct-0100","80","3","9","HM","LL","false","0","false","",""
"3x3","3x3-uct-0100","uct-0100","80","4","17","MM","LM","true","2","false","",""
"3x3","3x3-uct-0100","uct-0100","81","1","5","LL","MM","true","5","true","6","1"
"3x3","3x3-uct-0100","uct-0100","81","2","6","MM","LH","false","0","false","",""
"3x3","3x3-uct-0100","uct-0100","81","3","18","LM","LH","true","1","false","",""
"3x3","3x3-uct-0100","uct-0100","84","1","2","LL","ML","false","0","false","",""
"3x3","3x3-uct-0100","uct-0100","84","2","3","ML","LM","false","0","false","",""
"3x3","3x3-uct-0100","uct-0100","84","3","14","LH","HH","false","0","false","",""
"3x3","3x3-uct-0100","uct-0100","85","1","2","HL","LM","false","0","false","",""
"3x3","3x3-uct-0100","uct-0100","85","2","8","HH","MM","false","0","true","18","10"
"3x3","3x3-uct-0100","uct-0100","85","3","13","LL","HM","true","6","true","14","1"
"3x3","3x3-uct-0100","uct-0100","85","4","14","HM","MM","true","5","true","15","1"
"3x3","3x3-uct-0100","uct-0100","85","5","17","LL","HL","true","2","false","",""
"3x3","3x3-uct-0100","uct-0100","85","6","18","HL","HH","false","0","false","",""
"3x3","3x3-uct-0100","uct-0100","86","1","14","MH","LH","false","0","false","",""
"3x3","3x3-uct-0100","uct-0100","86","2","15","LH","HM","true","1","false","",""
"3x3","3x3-uct-0100","uct-0100","86","3","18","LM","LL","true","1","false","",""
"3x3","3x3-uct-0100","uct-0100","87","1","9","HM","LM","false","0","true","13","4"
"3x3","3x3-uct-0100","uct-0100","89","1","9","LM","MM","true","3","true","13","4"
"3x3","3x3-uct-0100","uct-0100","89","2","15","ML","HL","false","0","false","",""
"3x3","3x3-uct-0100","uct-0100","89","3","18","HM","LL","true","1","false","",""
"3x3","3x3-uct-0100","uct-0100","90","1","18","LM","LL","true","1","false","",""
"3x3","3x3-uct-0100","uct-0100","92","1","2","ML","LL","false","0","false","",""
"3x3","3x3-uct-0100","uct-0100","93","1","4","HH","HM","false","0","false","",""
"3x3","3x3-uct-0100","uct-0100","93","2","5","HM","LM","false","0","false","",""
"3x3","3x3-uct-0100","uct-0100","94","1","18","MH","LH","true","1","false","",""
"3x3","3x3-uct-0100","uct-0100","95","1","17","MH","ML","false","0","false","",""
"3x3","3x3-uct-0100","uct-0100","97","1","11","HL","LH","false","0","true","16","5"
"3x3","3x3-uct-0100","uct-0100","97","2","12","LH","MH","true","6","true","13","1"
"3x3","3x3-uct-0100","uct-0100","98","1","3","LL","MH","false","0","false","",""
"3x3","3x3-uct-0100","uct-0100","98","2","15","ML","LL","false","0","false","",""
"3x3","3x3-uct-0100","uct-0100","98","3","16","LL","HM","true","3","true","17","1"
"3x3","3x3-uct-0100","uct-0100","99","1","13","LL","LH","true","6","true","15","2"
"3x3","3x3-uct-0100","uct-0100","99","2","14","LH","MH","false","0","false","",""
"3x3","3x3-uct-0100","uct-0100","99","3","15","MH","LM","false","0","false","",""
"3x3","3x3-uct-0100","uct-0100","99","4","16","LM","HM","false","0","false","",""
