"board","experiment_id","game_index","seed","source_issue","trial_file","trial_sha256"
"4x4","uct-1000-self-play","44","300243","30","experiments/issue-30/results/trials/uct-1000-self-play/uct-1000-self-play-0044.trl","f6f081c0dbd91c24b7362b07d33d3f70a95dbcce82670717139a312e4f3608ba"
"4x4","uct-1000-self-play","45","300244","30","experiments/issue-30/results/trials/uct-1000-self-play/uct-1000-self-play-0045.trl","40cfe8f65461071711375009d5e98174ba3679961b3aa0c170ef8e09822ad8e5"
"4x4","uct-1000-self-play","46","300245","30","experiments/issue-30/results/trials/uct-1000-self-play/uct-1000-self-play-0046.trl","d85dc92cf4bd382cf947df2579159074d966137444233c08bc48bc184f008efe"
"4x4","uct-1000-self-play","47","300246","30","experiments/issue-30/results/trials/uct-1000-self-play/uct-1000-self-play-0047.trl","02bcc62e44d24982ea1af7a38e44c38e2ac6bdf6467712a28fbd7c3aeed183b7"
"4x4","uct-1000-self-play","48","300247","30","experiments/issue-30/results/trials/uct-1000-self-play/uct-1000-self-play-0048.trl","3a4e3720cfb2155111d47ef0563c573faf30bf8f54ad4dbf0f4c2e0454f34cdd"
"4x4","uct-1000-self-play","49","300248","30","experiments/issue-30/results/trials/uct-1000-self-play/uct-1000-self-play-0049.trl","1ccf519ec78caeef63494eb18a67fd7e742f568655ffc4f2cbd308cad38c6dae"
"4x4","uct-1000-self-play","50","300249","30","experiments/issue-30/results/trials/uct-1000-self-play/uct-1000-self-play-0050.trl","74fcb483b35d4999664e5dc64947669220b29c9dbbaf7779c0ec82935ab8f333"
"4x4","uct-1000-self-play","51","300250","30","experiments/issue-30/results/trials/uct-1000-self-play/uct-1000-self-play-0051.trl","389721cf8b08b117e9a938ab7c6f65aa0dd08f73261bb8702bcb33afa385c913"
"4x4","uct-1000-self-play","52","300251","30","experiments/issue-30/results/trials/uct-1000-self-play/uct-1000-self-play-0052.trl","0bb39026ca8711df728aa7fd6b7815dbb910ab61a0ff59324dd21c232b5c1705"
"4x4","uct-1000-self-play","53","300252","30","experiments/issue-30/results/trials/uct-1000-self-play/uct-1000-self-play-0053.trl","166e1d1f48f77a97647e32ad0ffe4156c656fc933586026286580a1046f2618c"
"4x4","uct-1000-self-play","54","300253","30","experiments/issue-30/results/trials/uct-1000-self-play/uct-1000-self-play-0054.trl","29c89aa868fbe9cf031b9ef08d76131d7c69b79c7072fc1de622e5ee942e5554"
"4x4","uct-1000-self-play","55","300254","30","experiments/issue-30/results/trials/uct-1000-self-play/uct-1000-self-play-0055.trl","f5d06babb0314b7ed13773bb5af3741b3bebc44768a6a1f8b23ecc08cd9bcc84"
"4x4","uct-1000-self-play","56","300255","30","experiments/issue-30/results/trials/uct-1000-self-play/uct-1000-self-play-0056.trl","f93a34395d51df1680a1ac6d0e85d9e91718a034249e16640bc96da833dae1ba"
"4x4","uct-1000-self-play","57","300256","30","experiments/issue-30/results/trials/uct-1000-self-play/uct-1000-self-play-0057.trl","1145e830ed55632e7c145e66de960a7e01d93b4f54a4ad5aaa75756e804f14e2"
"4x4","uct-1000-self-play","58","300257","30","experiments/issue-30/results/trials/uct-1000-self-play/uct-1000-self-play-0058.trl","0bd813786317a95b780634103f3d0c6283f6544736c9367c39c8ffa411735b66"
"4x4","uct-1000-self-play","59","300258","30","experiments/issue-30/results/trials/uct-1000-self-play/uct-1000-self-play-0059.trl","eb7b21a3d5e0fcd7f64c026b2102233edf0c9091662770acb928027dad7e7acf"
"4x4","uct-1000-self-play","60","300259","30","experiments/issue-30/results/trials/uct-1000-self-play/uct-1000-self-play-0060.trl","4e115e586d72a4ba856d1a84e852d362ecc3d28e53d98fb46d19e67d709a0872"
"4x4","uct-1000-self-play","61","300260","30","experiments/issue-30/results/trials/uct-1000-self-play/uct-1000-self-play-0061.trl","00ce73d417a12ffe339a9fc1c11f4478059bcffe66230c5f95c15d2fd1bd2b2a"
"4x4","uct-1000-self-play","62","300261","30","experiments/issue-30/results/trials/uct-1000-self-play/uct-1000-self-play-0062.trl","dd97e54f0565b2cb7c5e10dcccfe507884769eb5f6abf80f81f0a23ffd6c64f0"
"4x4","uct-1000-self-play","63","300262","30","experiments/issue-30/results/trials/uct-1000-self-play/uct-1000-self-play-0063.trl","f44679568307711b374926abfb7c83918bf19c09832c469f546067126d34f6d5"
"4x4","uct-1000-self-play","64","300263","30","experiments/issue-30/results/trials/uct-1000-self-play/uct-1000-self-play-0064.trl","1cf3dc229dbb8abfb3e3c1b07452deaae30493490d6eb8f799bafa19dd190c6d"
"4x4","uct-1000-self-play","65","300264","30","experiments/issue-30/results/trials/uct-1000-self-play/uct-1000-self-play-0065.trl","857904df11f9a36c9b01fa246b396c88441db3559574a9ed26151196ee188882"
"4x4","uct-1000-self-play","66","300265","30","experiments/issue-30/results/trials/uct-1000-self-play/uct-1000-self-play-0066.trl","df13cdb3b1feaaaddc493647fa250eca6af90caab5bf18689d5f050c73cf5543"
"4x4","uct-1000-self-play","67","300266","30","experiments/issue-30/results/trials/uct-1000-self-play/uct-1000-self-play-0067.trl","8c21f2cd92ec33d9c8415105d60f1f590f88e6cde7b2ed6e1d29e380623616d1"
"4x4","uct-1000-self-play","68","300267","30","experiments/issue-30/results/trials/uct-1000-self-play/uct-1000-self-play-0068.trl","88930cdb3273a2bb7f691166b4ed1fcba1bd5a29ac18e3351853b97ddbff6e33"
"4x4","uct-1000-self-play","69","300268","30","experiments/issue-30/results/trials/uct-1000-self-play/uct-1000-self-play-0069.trl","499fa1844f7817d1084f2a7a020f459bba3f35eaf2bf69f2d4dd8972ab0fb3c4"
"4x4","uct-1000-self-play","70","300269","30","experiments/issue-30/results/trials/uct-1000-self-play/uct-1000-self-play-0070.trl","d0975a76c8e83f89732b4bce729e06c63792a3fcc46f2f645b6a6ea36e46d325"
"4x4","uct-1000-self-play","71","300270","30","experiments/issue-30/results/trials/uct-1000-self-play/uct-1000-self-play-0071.trl","ddf299c8eb03659b6d3af9d23aed2cb87a38114569fb5a70ac2bd6fc01b00dce"
"4x4","uct-1000-self-play","72","300271","30","experiments/issue-30/results/trials/uct-1000-self-play/uct-1000-self-play-0072.trl","cfed7d3c7fef931f2c72faa6a7b9c39a849c8937bb9a52786762a45e6ec2acc1"
"4x4","uct-1000-self-play","73","300272","30","experiments/issue-30/results/trials/uct-1000-self-play/uct-1000-self-play-0073.trl","eba6c032dd8c7e3e97308dcbf83d09002349cae54a4d05cb9f9e0da952f5d50c"
"4x4","uct-1000-self-play","74","300273","30","experiments/issue-30/results/trials/uct-1000-self-play/uct-1000-self-play-0074.trl","ff9888e9bdd05a0167c66db8a331643f6f7ce0cf8a954a8cb0c5ffbdf274063c"
"4x4","uct-1000-self-play","75","300274","30","experiments/issue-30/results/trials/uct-1000-self-play/uct-1000-self-play-0075.trl","c773db0f452cd5488e7fb735c18129a47fc230c001c1a1142cbfd8bb24fde4a8"
"4x4","uct-1000-self-play","76","300275","30","experiments/issue-30/results/trials/uct-1000-self-play/uct-1000-self-play-0076.trl","a0b6a86f4ce4d151dc2c07cb9907a0f1bd76d9f8670c5fee9edfcdfd689bf81c"
"4x4","uct-1000-self-play","77","300276","30","experiments/issue-30/results/trials/uct-1000-self-play/uct-1000-self-play-0077.trl","e592813a1d3821361debf65843d83e11b7800257afdda7fd4778c076dcb98fbc"
"4x4","uct-1000-self-play","78","300277","30","experiments/issue-30/results/trials/uct-1000-self-play/uct-1000-self-play-0078.trl","c3bbe5a5bf1d44b16065f5a91d8c99004602da39210493e27c8af2e555826c1d"
"4x4","uct-1000-self-play","79","300278","30","experiments/issue-30/results/trials/uct-1000-self-play/uct-1000-self-play-0079.trl","be1b3426d0c90409c65bbc9a06ab3961d228977d15ae30acbbabbecf2c78467f"
"4x4","uct-1000-self-play","80","300279","30","experiments/issue-30/results/trials/uct-1000-self-play/uct-1000-self-play-0080.trl","52051aeb91533eebcb69948746b75effa3a0e1151ace4451e08b9dd931d8b644"
"4x4","uct-1000-self-play","81","300280","30","experiments/issue-30/results/trials/uct-1000-self-play/uct-1000-self-play-0081.trl","fc37e3ab3a85a00631a35e1000d6ec4ace6bc7f6cad766c306c68519bbd4d9da"
"4x4","uct-1000-self-play","82","300281","30","experiments/issue-30/results/trials/uct-1000-self-play/uct-1000-self-play-0082.trl","bf2ae2a689ca809edfbe35a26a51c740591c722e77f908a944a2b368b1707ba6"
"4x4","uct-1000-self-play","83","300282","30","experiments/issue-30/results/trials/uct-1000-self-play/uct-1000-self-play-0083.trl","2eb2eea8742e48a4e3a7d4103f1143a2de08d2085a1416d05fc27b462269f80c"
"4x4","uct-1000-self-play","84","300283","30","experiments/issue-30/results/trials/uct-1000-self-play/uct-1000-self-play-0084.trl","246777bf6e82b00cd992415b27161dcb4b30b833a6b510eef9873da2b138cef4"
"4x4","uct-1000-self-play","85","300284","30","experiments/issue-30/results/trials/uct-1000-self-play/uct-1000-self-play-0085.trl","779d7ba926592637b5438a1d1e33de093fd6841a2483851fe16e31bf583769ff"
"4x4","uct-1000-self-play","86","300285","30","experiments/issue-30/results/trials/uct-1000-self-play/uct-1000-self-play-0086.trl","df82f3f2d90744c94e6a7ed943cc66ea5dc52cd16e97fa5f94226ca634ef4f67"
"4x4","uct-1000-self-play","87","300286","30","experiments/issue-30/results/trials/uct-1000-self-play/uct-1000-self-play-0087.trl","65f3956a3efe7cd25b1ae5a16ce3ffcb227b59270585277d22b55c68fc55ebc3"
"4x4","uct-1000-self-play","88","300287","30","experiments/issue-30/results/trials/uct-1000-self-play/uct-1000-self-play-0088.trl","354ad6a99c8f0de7de00f13d13c8f74dea74b102a541eb20f48c039b1201fc10"
"4x4","uct-1000-self-play","89","300288","30","experiments/issue-30/results/trials/uct-1000-self-play/uct-1000-self-play-0089.trl","b21aa3ce998387a99b434ead5c27a3072f952756deeac91a6b7aae4c6feb6081"
"4x4","uct-1000-self-play","90","300289","30","experiments/issue-30/results/trials/uct-1000-self-play/uct-1000-self-play-0090.trl","c51447d443d49bf9eb0ce26783c03594cd20409442264ff938a56d60f677d049"
"4x4","uct-1000-self-play","91","300290","30","experiments/issue-30/results/trials/uct-1000-self-play/uct-1000-self-play-0091.trl","a68e1502dd93beeeeca5537c90b2f967c2bb2c74899eb8e226fa9bac3cc6bbc7"
"4x4","uct-1000-self-play","92","300291","30","experiments/issue-30/results/trials/uct-1000-self-play/uct-1000-self-play-0092.trl","dac7911ab8aedc8ce9615ffb5e918da63421caaf75fa06c1f27a4a6a0b59e210"
"4x4","uct-1000-self-play","93","300292","30","experiments/issue-30/results/trials/uct-1000-self-play/uct-1000-self-play-0093.trl","e2071f71fe2115e28d9c497b2d5b8be2b4136f4877c928921d41df97d7c4e428"
"4x4","uct-1000-self-play","94","300293","30","experiments/issue-30/results/trials/uct-1000-self-play/uct-1000-self-play-0094.trl","9a7e4020ac8546fdf94b6d60c34e9084f8ccfb8e3589f2a9c1bf02b4fd29705e"
"4x4","uct-1000-self-play","95","300294","30","experiments/issue-30/results/trials/uct-1000-self-play/uct-1000-self-play-0095.trl","6e34e3266db7b6a596e2dbb52b6b5b0e125e9c8a8d8ba88bf5dd3482d967465b"
"4x4","uct-1000-self-play","96","300295","30","experiments/issue-30/results/trials/uct-1000-self-play/uct-1000-self-play-0096.trl","6079b412576fe76db1e6bf56cd52981cc430b0c3a3b5d030a620e24c80a79a6e"
"4x4","uct-1000-self-play","97","300296","30","experiments/issue-30/results/trials/uct-1000-self-play/uct-1000-self-play-0097.trl","01bb4f5e4b6ad1231edb77d27c6b40da903c2650ea5a18e9778cc6ff89f05e10"
"4x4","uct-1000-self-play","98","300297","30","experiments/issue-30/results/trials/uct-1000-self-play/uct-1000-self-play-0098.trl","e122f5368a3be15ecd45d5faff26d0d567b63c787239348fbe25c615ee7df2c6"
"4x4","uct-1000-self-play","99","300298","30","experiments/issue-30/results/trials/uct-1000-self-play/uct-1000-self-play-0099.trl","cf12f825a8d8b36cecad6a05d1e7ca4d96efa56b860e97b710ecb1afd7b9b7e9"
"4x4","uct-1000-self-play","100","300299","30","experiments/issue-30/results/trials/uct-1000-self-play/uct-1000-self-play-0100.trl","38ce20dbe5c469c4ad11eb4ccd6c8b257167eeffe319a71f13e8514a2f7c579e"
"6x6","6x6-uct-1000","1","581000","58","experiments/issue-58/results/trials/6x6-uct-1000/6x6-uct-1000-0001.trl","36cf78f347755435ad84ca76c3a5e4f7b63685566a12387dbbb7c24bf98c6b13"
"6x6","6x6-uct-1000","2","581001","58","experiments/issue-58/results/trials/6x6-uct-1000/6x6-uct-1000-0002.trl","c053f08f0cd6d00c091a184c4247405f71870bfd9e6acdac55dd81c2b434a668"
"6x6","6x6-uct-1000","3","581002","58","experiments/issue-58/results/trials/6x6-uct-1000/6x6-uct-1000-0003.trl","a1af6f254a6199005746df3accaf3329121c3d32608ca17a88bfa89c0fd0981e"
"6x6","6x6-uct-1000","4","581003","58","experiments/issue-58/results/trials/6x6-uct-1000/6x6-uct-1000-0004.trl","965ef10b2a59c1aab7afc491beb361e8b49fe5d490e7b6233bcae39540727422"
"6x6","6x6-uct-1000","5","581004","58","experiments/issue-58/results/trials/6x6-uct-1000/6x6-uct-1000-0005.trl","b28bc63c1b40b4828d6928c8404bdffed8038121370059ddc4246ba013d55b94"
"6x6","6x6-uct-1000","6","581005","58","experiments/issue-58/results/trials/6x6-uct-1000/6x6-uct-1000-0006.trl","9b6d4ef655cac34a632bb1000b152db365b9773941b624d8e75ea0b5784ccf02"
"6x6","6x6-uct-1000","7","581006","58","experiments/issue-58/results/trials/6x6-uct-1000/6x6-uct-1000-0007.trl","b104f76c6a809943dcdf003cd84ec8bfaaf1c065e62b260e9afc8f7e39a5ee0f"
"6x6","6x6-uct-1000","8","581007","58","experiments/issue-58/results/trials/6x6-uct-1000/6x6-uct-1000-0008.trl","a5a86f28bddc3f8fff066b84eb5413f85feb50cbad9cdac2505bf85d083f422f"
"6x6","6x6-uct-1000","9","581008","58","experiments/issue-58/results/trials/6x6-uct-1000/6x6-uct-1000-0009.trl","7585d1e5c89a9243d2d06537baead4dc249ff61ed2d92d3b4d011bf2d7dc7639"
"6x6","6x6-uct-1000","10","581009","58","experiments/issue-58/results/trials/6x6-uct-1000/6x6-uct-1000-0010.trl","282cfd29e4576100b10d9913b286422e311a4dfa3618a4d921bdfa2917c38ec7"
"6x6","6x6-uct-1000","11","581010","58","experiments/issue-58/results/trials/6x6-uct-1000/6x6-uct-1000-0011.trl","d0c5bc581aa7aa178f0047333800cdc68d124ef08748ccde8c4a6ee33f864245"
"6x6","6x6-uct-1000","12","581011","58","experiments/issue-58/results/trials/6x6-uct-1000/6x6-uct-1000-0012.trl","224c214002432a94a4ffaae05f3476a3807c212afc7292210c064fba2bff8e13"
"6x6","6x6-uct-1000","13","581012","58","experiments/issue-58/results/trials/6x6-uct-1000/6x6-uct-1000-0013.trl","58993d88a1e02848a0da9553a98fb566418d4df0ede904c2a8cd57ac1f969690"
"6x6","6x6-uct-1000","14","581013","58","experiments/issue-58/results/trials/6x6-uct-1000/6x6-uct-1000-0014.trl","4240e383e1c80142093855b1a1f59cb2e0fbc6d075b72de53550a114a0e19009"
"6x6","6x6-uct-1000","15","581014","58","experiments/issue-58/results/trials/6x6-uct-1000/6x6-uct-1000-0015.trl","671fbdc22f36d73c8c34ce4eb4ab6951be144a56b35346026ef370491ecf81b0"
"6x6","6x6-uct-1000","16","581015","58","experiments/issue-58/results/trials/6x6-uct-1000/6x6-uct-1000-0016.trl","577ff3e82cbf1031de4e0ac8c09ee1fc6665137199dff11fb9536550e185b5f6"
"6x6","6x6-uct-1000","17","581016","58","experiments/issue-58/results/trials/6x6-uct-1000/6x6-uct-1000-0017.trl","f7649b10ef36a8a0768ab3394afa1a9c84446acfa06452e28c28d7fd6a4b7e42"
"6x6","6x6-uct-1000","18","581017","58","experiments/issue-58/results/trials/6x6-uct-1000/6x6-uct-1000-0018.trl","1fb9d216025f5a124e3033d830affac86cae2eb04804a2e66b4124a90ea56ed4"
"6x6","6x6-uct-1000","19","581018","58","experiments/issue-58/results/trials/6x6-uct-1000/6x6-uct-1000-0019.trl","62745680bbfcf5b94ba2254a822f42cf5951637685e79b15a4f7b6f8baca967f"
"6x6","6x6-uct-1000","20","581019","58","experiments/issue-58/results/trials/6x6-uct-1000/6x6-uct-1000-0020.trl","113957b71d9b35f4fef218a2ade599f10fca3317c1d83e443e53233fc04c5330"
"6x6","6x6-uct-1000","21","581020","60","experiments/issue-60/results/trials/6x6-uct-1000/6x6-uct-1000-0021.trl","9a960b31bcf04b31d8a8c83493e812edbcabb3d8419be4061ce4bbdf7644ae1c"
"6x6","6x6-uct-1000","22","581021","60","experiments/issue-60/results/trials/6x6-uct-1000/6x6-uct-1000-0022.trl","90f870e797866e02d8e1eebc6b3d24223a0faec8e8f4c29d61228450368e22df"
"6x6","6x6-uct-1000","23","581022","60","experiments/issue-60/results/trials/6x6-uct-1000/6x6-uct-1000-0023.trl","26f494dd30fce4b4b01a35b8e619a33773093d2d3eec16c6d6adc33cd4c63e44"
"6x6","6x6-uct-1000","24","581023","60","experiments/issue-60/results/trials/6x6-uct-1000/6x6-uct-1000-0024.trl","1df7a5699752616a38419edceedd9f9cfeeb7c72a814b50df5f217ee5e33c70b"
"6x6","6x6-uct-1000","25","581024","60","experiments/issue-60/results/trials/6x6-uct-1000/6x6-uct-1000-0025.trl","242397a8bba10491a246d6fcaa096a09e62562c6d38840d9af196f11859756c4"
"6x6","6x6-uct-1000","26","581025","60","experiments/issue-60/results/trials/6x6-uct-1000/6x6-uct-1000-0026.trl","9fc6ea78313883ff85c2841afe95848b750147df1e5ced75c7c5077ff96fdf2c"
"6x6","6x6-uct-1000","27","581026","60","experiments/issue-60/results/trials/6x6-uct-1000/6x6-uct-1000-0027.trl","06f9b20889a4f44bc0f5032406b6b639cd62161e25efc4b623d40fc92647ca74"
"6x6","6x6-uct-1000","28","581027","60","experiments/issue-60/results/trials/6x6-uct-1000/6x6-uct-1000-0028.trl","0e5105a7ca532552c63660879abe33f0e59f78f967792f976a8f749567a50e57"
"6x6","6x6-uct-1000","29","581028","60","experiments/issue-60/results/trials/6x6-uct-1000/6x6-uct-1000-0029.trl","af741aa8948a8d8d4cc5f9fa46250bff4758a088c1a9ef57378c5a2faa32edd2"
"6x6","6x6-uct-1000","30","581029","60","experiments/issue-60/results/trials/6x6-uct-1000/6x6-uct-1000-0030.trl","44591d56493de691a22e8c630cca067aee4e3f22226dce05e6e8660e08c538e0"
"6x6","6x6-uct-1000","31","581030","60","experiments/issue-60/results/trials/6x6-uct-1000/6x6-uct-1000-0031.trl","c0db42e75180a48d311909f03534b4d5e3723a3333d106feb0c3eb5a282180c0"
