"experiment_id","game_index","seed","agent","iteration_limit","completed","end_type","winner","moves","turns","p1_score","p2_score","p1_total_pieces","p2_total_pieces","p1_supply_pieces","p2_supply_pieces","p1_objective_pieces","p2_objective_pieces","p1_secured_supply","p2_secured_supply","p1_secured_objectives","p2_secured_objectives","p1_advantage_objectives","p2_advantage_objectives","deciding_criterion","elapsed_seconds","final_board","trial_file"
"3x3-seeded-random","2","620001","SeededRandom","-1","true","NaturalEnd","1","54","18","567","119","27","27","20","20","7","7","2","1","2","0","0","4","Secured","0.249","S00:1:2:1|S01:2:1:2|S02:2:0:1|S03:0:0:0|S10:0:1:1|S11:1:2:1|S12:1:1:0|S13:2:0:2|S20:2:0:2|S21:2:1:2|S22:1:2:1|S23:4:1:3|S30:3:3:1|S31:3:3:0|S32:2:1:2|S33:1:2:1|O00:0:0:0|O01:2:0:2|O02:2:0:2|O10:2:0:1|O11:0:0:0|O12:0:1:1|O20:3:3:0|O21:3:3:0|O22:2:0:1","experiments/issue-62/results-smoke/trials/3x3-seeded-random/3x3-seeded-random-0002.trl"
