"experiment_id","game_index","seed","agent","iteration_limit","completed","end_type","winner","moves","turns","p1_score","p2_score","p1_total_pieces","p2_total_pieces","p1_supply_pieces","p2_supply_pieces","p1_objective_pieces","p2_objective_pieces","p1_secured_supply","p2_secured_supply","p1_secured_objectives","p2_secured_objectives","p1_advantage_objectives","p2_advantage_objectives","deciding_criterion","elapsed_seconds","final_board","trial_file"
"3x3-uct-1000","1","620300","UCT","1000","true","NaturalEnd","1","54","18","909","571","27","27","14","16","13","11","1","0","3","2","2","0","Secured","42.800","S00:2:0:1|S01:0:0:0|S02:0:2:2|S03:0:0:0|S10:0:0:0|S11:0:2:2|S12:3:3:1|S13:0:0:0|S20:0:1:1|S21:0:1:1|S22:0:2:2|S23:1:1:0|S30:0:2:2|S31:2:0:1|S32:2:0:2|S33:2:0:1|O00:1:1:0|O01:0:1:1|O02:1:1:0|O10:0:1:1|O11:3:3:1|O12:3:3:0|O20:4:0:3|O21:4:0:3|O22:3:3:2","experiments/issue-62/results-smoke/trials/3x3-uct-1000/3x3-uct-1000-0001.trl"
