position_id,prefix_placement_count,source_trial,mover,ending_mover,requested_iteration_budget,effective_iteration_budget,repetition_id,seed,ordered_sequence,placement_targets,supply_placement_sites,objective_placement_sites,supply_source_sites,spatial_categories,secured_supply_transitions,unresolved_supply_transitions,legal_move_counts,placement_runtime_ms,turn_runtime_ms,starting_board_state,resulting_turn_state,trial_path
"turn-4-central-peripheral-competition","9","experiments/issue-32/results/trials/uct-10000-self-play/uct-10000-self-play-0078.trl","2","1","10000","10000","21","20450020","O22@S23;O22@S22;S32","O22;O22;S32","S32","O22;O22","S23;S22","central;central;central","","S32:1:1:0>0:1:1","37;33;29","9657.927;9005.304;8659.986","27325.407","S00:0:0:0|S01:0:0:0|S02:0:0:0|S03:0:0:0|S04:0:0:0|S10:0:0:0|S11:0:0:0|S12:0:0:0|S13:0:0:0|S14:0:0:0|S20:0:0:0|S21:2:0:1|S22:2:0:1|S23:2:0:1|S24:0:0:0|S30:0:0:0|S31:1:1:0|S32:1:1:0|S33:1:1:0|S34:0:0:0|S40:0:0:0|S41:0:0:0|S42:0:0:0|S43:0:0:0|S44:0:0:0|O00:0:0:0|O01:0:0:0|O02:0:0:0|O03:0:0:0|O10:0:0:0|O11:0:0:0|O12:0:0:0|O13:0:0:0|O20:0:0:0|O21:0:0:0|O22:0:0:0|O23:0:0:0|O30:0:0:0|O31:1:1:0|O32:1:2:0|O33:0:0:0","S00:0:0:0|S01:0:0:0|S02:0:0:0|S03:0:0:0|S04:0:0:0|S10:0:0:0|S11:0:0:0|S12:0:0:0|S13:0:0:0|S14:0:0:0|S20:0:0:0|S21:2:0:1|S22:2:0:1|S23:2:0:1|S24:0:0:0|S30:0:0:0|S31:1:1:0|S32:0:1:1|S33:1:1:0|S34:0:0:0|S40:0:0:0|S41:0:0:0|S42:0:0:0|S43:0:0:0|S44:0:0:0|O00:0:0:0|O01:0:0:0|O02:0:0:0|O03:0:0:0|O10:0:0:0|O11:0:0:0|O12:0:0:0|O13:0:0:0|O20:0:0:0|O21:0:0:0|O22:2:0:2|O23:0:0:0|O30:0:0:0|O31:1:1:0|O32:1:2:0|O33:0:0:0","experiments/issue-35/results/trials/turn-4-central-peripheral-competition/uct-10000/turn-4-central-peripheral-competition-uct-10000-0021.trl"
"turn-4-central-peripheral-competition","9","experiments/issue-32/results/trials/uct-10000-self-play/uct-10000-self-play-0078.trl","2","1","10000","10000","22","20450021","S32;S32;O22@S22","S32;S32;O22","S32;S32","O22","S22","central;central;central","","S32:1:1:0>2:1:2","37;37;36","9188.975;9155.453;8876.097","27221.353","S00:0:0:0|S01:0:0:0|S02:0:0:0|S03:0:0:0|S04:0:0:0|S10:0:0:0|S11:0:0:0|S12:0:0:0|S13:0:0:0|S14:0:0:0|S20:0:0:0|S21:2:0:1|S22:2:0:1|S23:2:0:1|S24:0:0:0|S30:0:0:0|S31:1:1:0|S32:1:1:0|S33:1:1:0|S34:0:0:0|S40:0:0:0|S41:0:0:0|S42:0:0:0|S43:0:0:0|S44:0:0:0|O00:0:0:0|O01:0:0:0|O02:0:0:0|O03:0:0:0|O10:0:0:0|O11:0:0:0|O12:0:0:0|O13:0:0:0|O20:0:0:0|O21:0:0:0|O22:0:0:0|O23:0:0:0|O30:0:0:0|O31:1:1:0|O32:1:2:0|O33:0:0:0","S00:0:0:0|S01:0:0:0|S02:0:0:0|S03:0:0:0|S04:0:0:0|S10:0:0:0|S11:0:0:0|S12:0:0:0|S13:0:0:0|S14:0:0:0|S20:0:0:0|S21:2:0:1|S22:2:0:1|S23:2:0:1|S24:0:0:0|S30:0:0:0|S31:1:1:0|S32:2:1:2|S33:1:1:0|S34:0:0:0|S40:0:0:0|S41:0:0:0|S42:0:0:0|S43:0:0:0|S44:0:0:0|O00:0:0:0|O01:0:0:0|O02:0:0:0|O03:0:0:0|O10:0:0:0|O11:0:0:0|O12:0:0:0|O13:0:0:0|O20:0:0:0|O21:0:0:0|O22:2:0:1|O23:0:0:0|O30:0:0:0|O31:1:1:0|O32:1:2:0|O33:0:0:0","experiments/issue-35/results/trials/turn-4-central-peripheral-competition/uct-10000/turn-4-central-peripheral-competition-uct-10000-0022.trl"
"turn-4-central-peripheral-competition","9","experiments/issue-32/results/trials/uct-10000-self-play/uct-10000-self-play-0078.trl","2","1","10000","10000","23","20450022","S32;O11@S21;O11@S22","S32;O11;O11","S32","O11;O11","S21;S22","central;central;central","","S32:1:1:0>0:1:1","37;37;33","9142.195;9122.258;9152.559","27417.658","S00:0:0:0|S01:0:0:0|S02:0:0:0|S03:0:0:0|S04:0:0:0|S10:0:0:0|S11:0:0:0|S12:0:0:0|S13:0:0:0|S14:0:0:0|S20:0:0:0|S21:2:0:1|S22:2:0:1|S23:2:0:1|S24:0:0:0|S30:0:0:0|S31:1:1:0|S32:1:1:0|S33:1:1:0|S34:0:0:0|S40:0:0:0|S41:0:0:0|S42:0:0:0|S43:0:0:0|S44:0:0:0|O00:0:0:0|O01:0:0:0|O02:0:0:0|O03:0:0:0|O10:0:0:0|O11:0:0:0|O12:0:0:0|O13:0:0:0|O20:0:0:0|O21:0:0:0|O22:0:0:0|O23:0:0:0|O30:0:0:0|O31:1:1:0|O32:1:2:0|O33:0:0:0","S00:0:0:0|S01:0:0:0|S02:0:0:0|S03:0:0:0|S04:0:0:0|S10:0:0:0|S11:0:0:0|S12:0:0:0|S13:0:0:0|S14:0:0:0|S20:0:0:0|S21:2:0:1|S22:2:0:1|S23:2:0:1|S24:0:0:0|S30:0:0:0|S31:1:1:0|S32:0:1:1|S33:1:1:0|S34:0:0:0|S40:0:0:0|S41:0:0:0|S42:0:0:0|S43:0:0:0|S44:0:0:0|O00:0:0:0|O01:0:0:0|O02:0:0:0|O03:0:0:0|O10:0:0:0|O11:2:0:2|O12:0:0:0|O13:0:0:0|O20:0:0:0|O21:0:0:0|O22:0:0:0|O23:0:0:0|O30:0:0:0|O31:1:1:0|O32:1:2:0|O33:0:0:0","experiments/issue-35/results/trials/turn-4-central-peripheral-competition/uct-10000/turn-4-central-peripheral-competition-uct-10000-0023.trl"
"turn-4-central-peripheral-competition","9","experiments/issue-32/results/trials/uct-10000-self-play/uct-10000-self-play-0078.trl","2","1","10000","10000","24","20450023","S32;O22@S23;O22@S22","S32;O22;O22","S32","O22;O22","S23;S22","central;central;central","","S32:1:1:0>0:1:1","37;37;33","9207.776;9213.771;9011.536","27433.819","S00:0:0:0|S01:0:0:0|S02:0:0:0|S03:0:0:0|S04:0:0:0|S10:0:0:0|S11:0:0:0|S12:0:0:0|S13:0:0:0|S14:0:0:0|S20:0:0:0|S21:2:0:1|S22:2:0:1|S23:2:0:1|S24:0:0:0|S30:0:0:0|S31:1:1:0|S32:1:1:0|S33:1:1:0|S34:0:0:0|S40:0:0:0|S41:0:0:0|S42:0:0:0|S43:0:0:0|S44:0:0:0|O00:0:0:0|O01:0:0:0|O02:0:0:0|O03:0:0:0|O10:0:0:0|O11:0:0:0|O12:0:0:0|O13:0:0:0|O20:0:0:0|O21:0:0:0|O22:0:0:0|O23:0:0:0|O30:0:0:0|O31:1:1:0|O32:1:2:0|O33:0:0:0","S00:0:0:0|S01:0:0:0|S02:0:0:0|S03:0:0:0|S04:0:0:0|S10:0:0:0|S11:0:0:0|S12:0:0:0|S13:0:0:0|S14:0:0:0|S20:0:0:0|S21:2:0:1|S22:2:0:1|S23:2:0:1|S24:0:0:0|S30:0:0:0|S31:1:1:0|S32:0:1:1|S33:1:1:0|S34:0:0:0|S40:0:0:0|S41:0:0:0|S42:0:0:0|S43:0:0:0|S44:0:0:0|O00:0:0:0|O01:0:0:0|O02:0:0:0|O03:0:0:0|O10:0:0:0|O11:0:0:0|O12:0:0:0|O13:0:0:0|O20:0:0:0|O21:0:0:0|O22:2:0:2|O23:0:0:0|O30:0:0:0|O31:1:1:0|O32:1:2:0|O33:0:0:0","experiments/issue-35/results/trials/turn-4-central-peripheral-competition/uct-10000/turn-4-central-peripheral-competition-uct-10000-0024.trl"
"turn-4-central-peripheral-competition","9","experiments/issue-32/results/trials/uct-10000-self-play/uct-10000-self-play-0078.trl","2","1","10000","10000","25","20450024","S32;O11@S21;O11@S22","S32;O11;O11","S32","O11;O11","S21;S22","central;central;central","","S32:1:1:0>0:1:1","37;37;33","8961.408;8952.463;9140.445","27055.054","S00:0:0:0|S01:0:0:0|S02:0:0:0|S03:0:0:0|S04:0:0:0|S10:0:0:0|S11:0:0:0|S12:0:0:0|S13:0:0:0|S14:0:0:0|S20:0:0:0|S21:2:0:1|S22:2:0:1|S23:2:0:1|S24:0:0:0|S30:0:0:0|S31:1:1:0|S32:1:1:0|S33:1:1:0|S34:0:0:0|S40:0:0:0|S41:0:0:0|S42:0:0:0|S43:0:0:0|S44:0:0:0|O00:0:0:0|O01:0:0:0|O02:0:0:0|O03:0:0:0|O10:0:0:0|O11:0:0:0|O12:0:0:0|O13:0:0:0|O20:0:0:0|O21:0:0:0|O22:0:0:0|O23:0:0:0|O30:0:0:0|O31:1:1:0|O32:1:2:0|O33:0:0:0","S00:0:0:0|S01:0:0:0|S02:0:0:0|S03:0:0:0|S04:0:0:0|S10:0:0:0|S11:0:0:0|S12:0:0:0|S13:0:0:0|S14:0:0:0|S20:0:0:0|S21:2:0:1|S22:2:0:1|S23:2:0:1|S24:0:0:0|S30:0:0:0|S31:1:1:0|S32:0:1:1|S33:1:1:0|S34:0:0:0|S40:0:0:0|S41:0:0:0|S42:0:0:0|S43:0:0:0|S44:0:0:0|O00:0:0:0|O01:0:0:0|O02:0:0:0|O03:0:0:0|O10:0:0:0|O11:2:0:2|O12:0:0:0|O13:0:0:0|O20:0:0:0|O21:0:0:0|O22:0:0:0|O23:0:0:0|O30:0:0:0|O31:1:1:0|O32:1:2:0|O33:0:0:0","experiments/issue-35/results/trials/turn-4-central-peripheral-competition/uct-10000/turn-4-central-peripheral-competition-uct-10000-0025.trl"
