"board","experiment_id","iteration_limit","game_index","winner","moves","turns","end_type","final_p1_score","final_p2_score","p1_placements","p2_placements","trial_file"
"7x7","7x7-uct-1000","1000","29","2","144","48","NaturalEnd","40705","44208","72","72","results/trials/7x7-uct-1000/7x7-uct-1000-0029.trl"
"7x7","7x7-uct-1000","1000","30","2","144","48","NaturalEnd","36978","40482","72","72","results/trials/7x7-uct-1000/7x7-uct-1000-0030.trl"
"7x7","7x7-uct-1000","1000","31","2","144","48","NaturalEnd","44208","44281","72","72","results/trials/7x7-uct-1000/7x7-uct-1000-0031.trl"
"7x7","7x7-uct-1000","1000","32","2","144","48","NaturalEnd","37274","37278","72","72","results/trials/7x7-uct-1000/7x7-uct-1000-0032.trl"
"7x7","7x7-uct-1000","1000","33","0","144","48","NaturalEnd","40481","40481","72","72","results/trials/7x7-uct-1000/7x7-uct-1000-0033.trl"
"7x7","7x7-uct-1000","1000","34","2","144","48","NaturalEnd","37052","40334","72","72","results/trials/7x7-uct-1000/7x7-uct-1000-0034.trl"
"7x7","7x7-uct-1000","1000","35","2","144","48","NaturalEnd","40481","40484","72","72","results/trials/7x7-uct-1000/7x7-uct-1000-0035.trl"
"7x7","7x7-uct-1000","1000","36","2","144","48","NaturalEnd","37050","37123","72","72","results/trials/7x7-uct-1000/7x7-uct-1000-0036.trl"
"7x7","7x7-uct-1000","1000","37","2","144","48","NaturalEnd","44281","44429","72","72","results/trials/7x7-uct-1000/7x7-uct-1000-0037.trl"
"7x7","7x7-uct-1000","1000","38","2","144","48","NaturalEnd","47785","47862","72","72","results/trials/7x7-uct-1000/7x7-uct-1000-0038.trl"
"7x7","7x7-uct-1000","1000","39","2","144","48","NaturalEnd","40480","40704","72","72","results/trials/7x7-uct-1000/7x7-uct-1000-0039.trl"
"7x7","7x7-uct-1000","1000","40","2","144","48","NaturalEnd","37348","40780","72","72","results/trials/7x7-uct-1000/7x7-uct-1000-0040.trl"
"7x7","7x7-uct-1000","1000","41","1","144","48","NaturalEnd","37053","33475","72","72","results/trials/7x7-uct-1000/7x7-uct-1000-0041.trl"
"7x7","7x7-uct-1000","1000","42","2","144","48","NaturalEnd","36980","36981","72","72","results/trials/7x7-uct-1000/7x7-uct-1000-0042.trl"
"7x7","7x7-uct-1000","1000","43","2","144","48","NaturalEnd","40633","40704","72","72","results/trials/7x7-uct-1000/7x7-uct-1000-0043.trl"
"7x7","7x7-uct-1000","1000","44","2","144","48","NaturalEnd","40702","40850","72","72","results/trials/7x7-uct-1000/7x7-uct-1000-0044.trl"
"7x7","7x7-uct-1000","1000","45","1","144","48","NaturalEnd","33179","29817","72","72","results/trials/7x7-uct-1000/7x7-uct-1000-0045.trl"
"7x7","7x7-uct-1000","1000","46","2","144","48","NaturalEnd","33623","33695","72","72","results/trials/7x7-uct-1000/7x7-uct-1000-0046.trl"
"7x7","7x7-uct-1000","1000","47","2","144","48","NaturalEnd","37200","37274","72","72","results/trials/7x7-uct-1000/7x7-uct-1000-0047.trl"
"7x7","7x7-uct-1000","1000","48","2","144","48","NaturalEnd","47788","47789","72","72","results/trials/7x7-uct-1000/7x7-uct-1000-0048.trl"
"7x7","7x7-uct-1000","1000","49","2","144","48","NaturalEnd","40485","40557","72","72","results/trials/7x7-uct-1000/7x7-uct-1000-0049.trl"
"7x7","7x7-uct-1000","1000","50","2","144","48","NaturalEnd","40631","40632","72","72","results/trials/7x7-uct-1000/7x7-uct-1000-0050.trl"
