"experiment_id","game_index","seed","agent","iteration_limit","completed","end_type","winner","moves","turns","p1_score","p2_score","p1_total_pieces","p2_total_pieces","p1_supply_pieces","p2_supply_pieces","p1_objective_pieces","p2_objective_pieces","p1_secured_supply","p2_secured_supply","p1_secured_objectives","p2_secured_objectives","p1_advantage_objectives","p2_advantage_objectives","deciding_criterion","elapsed_seconds","final_board","trial_file"
"3x3-uct-0500","41","620240","UCT","500","true","NaturalEnd","1","54","18","1134","1133","27","27","13","14","14","13","0","0","4","4","0","0","Pieces","121.612","S00:1:1:0|S01:2:0:1|S02:2:0:2|S03:0:0:0|S10:2:1:2|S11:1:2:0|S12:0:1:1|S13:2:1:2|S20:2:1:2|S21:0:2:2|S22:0:1:1|S23:2:0:1|S30:0:0:0|S31:1:1:0|S32:1:2:0|S33:0:0:0|O00:3:3:1|O01:3:3:0|O02:4:0:3|O10:4:2:3|O11:0:0:0|O12:4:0:3|O20:4:0:3|O21:3:3:0|O22:3:3:0","experiments/issue-62/results/trials/3x3-uct-0500/3x3-uct-0500-0041.trl"
"3x3-uct-0500","42","620241","UCT","500","true","NaturalEnd","2","54","18","1133","1162","27","27","14","13","13","14","0","2","4","4","0","1","Advantage","69.265","S00:2:0:1|S01:1:2:0|S02:0:0:0|S03:1:1:0|S10:2:0:1|S11:2:1:2|S12:1:1:0|S13:1:1:0|S20:0:0:0|S21:4:2:3|S22:4:2:3|S23:0:0:0|S30:0:1:1|S31:1:1:0|S32:1:2:1|S33:2:0:1|O00:4:0:3|O01:3:3:0|O02:3:3:0|O10:4:0:3|O11:4:1:3|O12:3:3:0|O20:4:0:3|O21:3:3:1|O22:2:0:1","experiments/issue-62/results/trials/3x3-uct-0500/3x3-uct-0500-0042.trl"
"3x3-uct-0500","43","620242","UCT","500","true","NaturalEnd","2","54","18","1132","1163","27","27","15","12","12","15","1","1","4","4","0","1","Advantage","80.120","S00:1:1:0|S01:0:1:1|S02:1:2:1|S03:2:0:1|S10:1:1:0|S11:2:0:2|S12:3:3:0|S13:0:1:1|S20:1:1:0|S21:4:2:3|S22:2:0:1|S23:0:1:1|S30:0:0:0|S31:0:1:1|S32:0:0:0|S33:1:1:0|O00:4:0:3|O01:4:0:3|O02:3:3:0|O10:4:0:3|O11:3:3:1|O12:3:3:0|O20:4:0:3|O21:2:0:2|O22:3:3:0","experiments/issue-62/results/trials/3x3-uct-0500/3x3-uct-0500-0043.trl"
"3x3-uct-0500","44","620243","UCT","500","true","NaturalEnd","2","54","18","882","1161","27","27","13","14","14","13","0","2","3","4","1","1","Secured","76.845","S00:2:0:1|S01:0:0:0|S02:1:1:0|S03:2:0:1|S10:1:1:0|S11:2:1:2|S12:0:1:1|S13:1:2:0|S20:2:1:2|S21:4:2:3|S22:4:2:3|S23:0:0:0|S30:0:0:0|S31:1:1:0|S32:0:1:1|S33:0:0:0|O00:4:0:3|O01:3:3:0|O02:3:3:0|O10:3:3:0|O11:2:0:1|O12:1:2:0|O20:4:0:3|O21:4:2:3|O22:4:1:3","experiments/issue-62/results/trials/3x3-uct-0500/3x3-uct-0500-0044.trl"
"3x3-uct-0500","45","620244","UCT","500","true","NaturalEnd","2","54","18","600","1134","27","27","15","13","12","14","0","1","2","4","1","0","Secured","91.574","S00:0:0:0|S01:1:1:0|S02:0:1:1|S03:1:1:0|S10:1:2:1|S11:2:1:2|S12:4:2:3|S13:1:2:0|S20:1:1:0|S21:0:2:2|S22:0:1:1|S23:1:1:0|S30:0:0:0|S31:2:0:1|S32:2:0:1|S33:2:0:1|O00:1:2:0|O01:4:1:3|O02:3:3:0|O10:3:3:1|O11:0:1:1|O12:4:2:3|O20:0:0:0|O21:4:0:3|O22:4:0:3","experiments/issue-62/results/trials/3x3-uct-0500/3x3-uct-0500-0045.trl"
