"experiment_id","game_index","seed","agent","iteration_limit","completed","end_type","winner","moves","turns","p1_score","p2_score","p1_total_pieces","p2_total_pieces","p1_supply_pieces","p2_supply_pieces","p1_objective_pieces","p2_objective_pieces","p1_secured_supply","p2_secured_supply","p1_secured_objectives","p2_secured_objectives","p1_advantage_objectives","p2_advantage_objectives","deciding_criterion","elapsed_seconds","final_board","trial_file"
"3x3-seeded-random","36","620035","SeededRandom","-1","true","NaturalEnd","2","54","18","147","370","27","27","20","21","7","6","1","3","0","1","5","3","Secured","1.300","S00:0:1:1|S01:1:2:0|S02:0:1:1|S03:0:0:0|S10:2:1:2|S11:1:2:1|S12:1:1:0|S13:1:1:0|S20:2:1:2|S21:1:2:1|S22:4:0:3|S23:0:2:2|S30:4:1:3|S31:0:1:1|S32:4:1:3|S33:3:3:1|O00:1:2:0|O01:1:2:0|O02:1:1:0|O10:2:0:1|O11:1:1:0|O12:2:0:1|O20:1:1:0|O21:4:0:3|O22:2:0:1","experiments/issue-62/results/trials/3x3-seeded-random/3x3-seeded-random-0036.trl"
"3x3-seeded-random","37","620036","SeededRandom","-1","true","NaturalEnd","2","54","18","120","286","27","27","19","21","8","6","1","2","0","1","4","0","Secured","0.422","S00:4:2:3|S01:0:2:2|S02:2:0:1|S03:0:1:1|S10:0:1:1|S11:0:2:2|S12:2:0:1|S13:4:0:3|S20:3:3:0|S21:2:0:1|S22:2:1:2|S23:0:2:2|S30:1:1:0|S31:2:0:1|S32:1:2:1|S33:1:2:0|O00:1:1:0|O01:0:0:0|O02:4:0:3|O10:0:2:2|O11:1:2:1|O12:0:0:0|O20:1:2:0|O21:1:1:0|O22:0:0:0","experiments/issue-62/results/trials/3x3-seeded-random/3x3-seeded-random-0037.trl"
"3x3-seeded-random","38","620037","SeededRandom","-1","true","NaturalEnd","2","54","18","345","372","27","27","18","19","9","8","3","1","1","1","2","3","Advantage","0.680","S00:2:0:1|S01:3:3:1|S02:1:2:0|S03:2:0:1|S10:2:0:2|S11:1:2:1|S12:4:0:3|S13:1:1:0|S20:2:0:2|S21:0:0:0|S22:2:0:2|S23:3:3:2|S30:3:3:0|S31:2:1:2|S32:0:2:2|S33:1:1:0|O00:1:1:0|O01:2:0:1|O02:0:1:1|O10:1:1:0|O11:2:1:2|O12:3:3:0|O20:4:2:3|O21:2:0:1|O22:0:0:0","experiments/issue-62/results/trials/3x3-seeded-random/3x3-seeded-random-0038.trl"
"3x3-seeded-random","39","620038","SeededRandom","-1","true","NaturalEnd","1","54","18","880","850","27","27","15","17","12","10","1","3","3","3","1","0","Advantage","0.560","S00:4:0:3|S01:0:0:0|S02:1:1:0|S03:1:2:0|S10:0:0:0|S11:4:1:3|S12:1:2:1|S13:4:1:3|S20:2:1:2|S21:3:3:1|S22:1:1:0|S23:0:1:1|S30:2:0:1|S31:1:2:1|S32:0:0:0|S33:2:0:1|O00:4:0:3|O01:0:0:0|O02:3:3:0|O10:0:1:1|O11:3:3:0|O12:3:3:0|O20:4:0:3|O21:1:2:0|O22:4:0:3","experiments/issue-62/results/trials/3x3-seeded-random/3x3-seeded-random-0039.trl"
"3x3-seeded-random","40","620039","SeededRandom","-1","true","NaturalEnd","2","54","18","289","346","27","27","18","17","9","10","2","2","1","1","0","2","Advantage","0.487","S00:1:1:0|S01:2:0:1|S02:1:1:0|S03:2:0:1|S10:1:1:0|S11:2:0:2|S12:0:1:1|S13:1:2:1|S20:3:3:1|S21:1:2:0|S22:2:0:2|S23:1:2:0|S30:3:3:1|S31:4:1:3|S32:0:1:1|S33:4:0:3|O00:2:0:1|O01:4:1:3|O02:3:3:0|O10:0:1:1|O11:0:1:1|O12:2:0:1|O20:0:2:2|O21:0:0:0|O22:0:1:1","experiments/issue-62/results/trials/3x3-seeded-random/3x3-seeded-random-0040.trl"
