"experiment_id","game_index","seed","agent","iteration_limit","completed","end_type","winner","moves","turns","p1_score","p2_score","p1_total_pieces","p2_total_pieces","p1_supply_pieces","p2_supply_pieces","p1_objective_pieces","p2_objective_pieces","p1_secured_supply","p2_secured_supply","p1_secured_objectives","p2_secured_objectives","p1_advantage_objectives","p2_advantage_objectives","deciding_criterion","elapsed_seconds","final_board","trial_file"
"3x3-uct-0100","51","620150","UCT","100","true","NaturalEnd","2","54","18","850","907","27","27","17","16","10","11","1","1","3","3","0","2","Advantage","22.666","S00:0:0:0|S01:2:1:2|S02:0:1:1|S03:1:2:1|S10:0:0:0|S11:1:1:0|S12:0:2:2|S13:0:0:0|S20:4:2:3|S21:2:1:2|S22:2:1:2|S23:0:0:0|S30:1:2:1|S31:1:1:0|S32:3:3:2|S33:0:0:0|O00:2:0:1|O01:4:0:3|O02:3:3:0|O10:4:1:3|O11:4:0:3|O12:2:0:1|O20:3:3:0|O21:3:3:0|O22:0:0:0","experiments/issue-62/results/trials/3x3-uct-0100/3x3-uct-0100-0051.trl"
"3x3-uct-0100","52","620151","UCT","100","true","NaturalEnd","2","54","18","881","882","27","27","14","13","13","14","1","1","3","3","1","1","Pieces","14.892","S00:2:0:2|S01:0:1:1|S02:1:1:0|S03:2:0:1|S10:2:0:1|S11:3:3:0|S12:1:2:0|S13:2:0:1|S20:2:0:1|S21:4:0:3|S22:0:1:1|S23:1:2:0|S30:1:1:0|S31:0:1:1|S32:0:1:1|S33:1:1:0|O00:4:0:3|O01:1:1:0|O02:4:1:3|O10:3:3:1|O11:3:3:1|O12:3:3:1|O20:4:1:3|O21:2:1:2|O22:0:0:0","experiments/issue-62/results/trials/3x3-uct-0100/3x3-uct-0100-0052.trl"
"3x3-uct-0100","53","620152","UCT","100","true","NaturalEnd","2","54","18","626","627","27","27","17","16","10","11","1","2","2","2","2","2","Pieces","30.096","S00:1:1:0|S01:0:1:1|S02:0:1:1|S03:0:0:0|S10:0:0:0|S11:3:3:1|S12:4:0:3|S13:0:1:1|S20:1:2:1|S21:0:1:1|S22:0:1:1|S23:0:2:2|S30:1:1:0|S31:4:1:3|S32:0:1:1|S33:1:1:0|O00:1:1:0|O01:0:0:0|O02:2:0:1|O10:1:1:0|O11:2:1:2|O12:4:0:3|O20:3:3:2|O21:4:1:3|O22:3:3:0","experiments/issue-62/results/trials/3x3-uct-0100/3x3-uct-0100-0053.trl"
"3x3-uct-0100","54","620153","UCT","100","true","NaturalEnd","2","54","18","881","882","27","27","14","13","13","14","0","0","3","3","1","1","Pieces","21.535","S00:1:1:0|S01:0:0:0|S02:0:0:0|S03:2:0:1|S10:1:2:0|S11:0:2:2|S12:2:1:2|S13:1:2:1|S20:2:0:1|S21:1:2:1|S22:0:2:2|S23:0:0:0|S30:0:0:0|S31:0:1:1|S32:0:0:0|S33:2:1:2|O00:3:3:0|O01:2:0:1|O02:4:0:3|O10:3:3:0|O11:3:3:2|O12:0:1:1|O20:4:0:3|O21:4:1:3|O22:1:2:1","experiments/issue-62/results/trials/3x3-uct-0100/3x3-uct-0100-0054.trl"
"3x3-uct-0100","55","620154","UCT","100","true","NaturalEnd","2","54","18","1135","1162","27","27","12","13","15","14","1","0","4","4","0","1","Advantage","21.905","S00:0:1:1|S01:1:2:1|S02:1:2:1|S03:2:0:1|S10:0:0:0|S11:1:1:0|S12:2:0:2|S13:0:0:0|S20:2:0:1|S21:0:1:1|S22:3:3:1|S23:0:1:1|S30:0:0:0|S31:2:0:1|S32:2:0:2|S33:1:1:0|O00:3:3:0|O01:4:1:3|O02:2:0:1|O10:4:0:3|O11:3:3:0|O12:3:3:1|O20:4:0:3|O21:4:2:3|O22:3:3:0","experiments/issue-62/results/trials/3x3-uct-0100/3x3-uct-0100-0055.trl"
