"experiment_id","game_index","seed","agent","iteration_limit","completed","end_type","winner","moves","turns","p1_score","p2_score","p1_total_pieces","p2_total_pieces","p1_supply_pieces","p2_supply_pieces","p1_objective_pieces","p2_objective_pieces","p1_secured_supply","p2_secured_supply","p1_secured_objectives","p2_secured_objectives","p1_advantage_objectives","p2_advantage_objectives","deciding_criterion","elapsed_seconds","final_board","trial_file"
"3x3-uct-0500","51","620250","UCT","500","true","NaturalEnd","1","54","18","883","601","27","27","12","14","15","13","0","1","3","2","1","1","Secured","97.379","S00:2:0:1|S01:0:0:0|S02:0:0:0|S03:0:0:0|S10:1:1:0|S11:1:1:0|S12:2:0:2|S13:0:1:1|S20:1:1:0|S21:4:2:3|S22:1:2:1|S23:0:0:0|S30:2:0:2|S31:2:1:2|S32:2:1:2|S33:1:2:0|O00:4:0:3|O01:0:1:1|O02:2:0:1|O10:3:3:1|O11:3:3:2|O12:0:1:1|O20:4:2:3|O21:3:3:0|O22:1:2:1","experiments/issue-62/results/trials/3x3-uct-0500/3x3-uct-0500-0051.trl"
"3x3-uct-0500","52","620251","UCT","500","true","NaturalEnd","2","54","18","881","1133","27","27","14","14","13","13","2","1","3","4","1","0","Secured","75.391","S00:0:0:0|S01:2:0:1|S02:0:1:1|S03:0:0:0|S10:1:2:0|S11:1:2:1|S12:4:2:3|S13:3:3:2|S20:2:0:1|S21:1:1:0|S22:3:3:1|S23:0:0:0|S30:2:0:1|S31:2:0:1|S32:2:0:1|S33:2:0:1|O00:3:3:0|O01:4:0:3|O02:4:1:3|O10:3:3:0|O11:3:3:0|O12:1:1:0|O20:4:0:3|O21:4:1:3|O22:0:1:1","experiments/issue-62/results/trials/3x3-uct-0500/3x3-uct-0500-0052.trl"
"3x3-uct-0500","53","620252","UCT","500","true","NaturalEnd","2","54","18","879","1163","27","27","16","12","11","15","1","0","3","4","1","1","Secured","91.444","S00:1:1:0|S01:0:0:0|S02:1:2:1|S03:0:1:1|S10:0:1:1|S11:1:2:0|S12:0:1:1|S13:2:0:1|S20:0:0:0|S21:1:2:1|S22:1:2:1|S23:2:0:2|S30:0:0:0|S31:2:1:2|S32:3:3:0|S33:2:0:1|O00:3:3:0|O01:1:2:0|O02:4:0:3|O10:3:3:0|O11:3:3:1|O12:2:0:2|O20:4:0:3|O21:4:0:3|O22:4:0:3","experiments/issue-62/results/trials/3x3-uct-0500/3x3-uct-0500-0053.trl"
"3x3-uct-0500","54","620253","UCT","500","true","NaturalEnd","1","54","18","880","599","27","27","15","16","12","11","2","0","3","2","1","1","Secured","81.995","S00:2:0:2|S01:0:1:1|S02:0:1:1|S03:2:0:1|S10:0:0:0|S11:0:2:2|S12:3:3:2|S13:2:0:1|S20:0:0:0|S21:3:3:2|S22:0:1:1|S23:0:0:0|S30:2:1:2|S31:1:2:1|S32:1:1:0|S33:0:0:0|O00:1:1:0|O01:3:3:0|O02:4:1:3|O10:0:0:0|O11:3:3:2|O12:2:0:1|O20:3:3:2|O21:4:1:3|O22:0:0:0","experiments/issue-62/results/trials/3x3-uct-0500/3x3-uct-0500-0054.trl"
"3x3-uct-0500","55","620254","UCT","500","true","NaturalEnd","2","54","18","881","1132","27","27","14","15","13","12","1","0","3","4","1","0","Secured","88.669","S00:2:0:1|S01:2:0:2|S02:2:0:1|S03:0:0:0|S10:0:2:2|S11:3:3:2|S12:2:1:2|S13:1:2:1|S20:0:0:0|S21:0:2:2|S22:1:1:0|S23:0:1:1|S30:0:0:0|S31:0:1:1|S32:1:1:0|S33:0:0:0|O00:4:2:3|O01:4:0:3|O02:4:0:3|O10:3:3:0|O11:3:3:0|O12:4:1:3|O20:0:0:0|O21:1:1:0|O22:3:3:0","experiments/issue-62/results/trials/3x3-uct-0500/3x3-uct-0500-0055.trl"
