"experiment_id","game_index","seed","agent","iteration_limit","completed","end_type","winner","moves","turns","p1_score","p2_score","p1_total_pieces","p2_total_pieces","p1_supply_pieces","p2_supply_pieces","p1_objective_pieces","p2_objective_pieces","p1_secured_supply","p2_secured_supply","p1_secured_objectives","p2_secured_objectives","p1_advantage_objectives","p2_advantage_objectives","deciding_criterion","elapsed_seconds","final_board","trial_file"
"3x3-uct-1000","41","620340","UCT","1000","true","NaturalEnd","1","54","18","1133","881","27","27","14","14","13","13","2","1","4","3","0","1","Secured","203.346","S00:0:0:0|S01:0:1:1|S02:1:1:0|S03:2:0:1|S10:2:1:2|S11:1:2:1|S12:0:1:1|S13:2:0:2|S20:0:0:0|S21:4:2:3|S22:3:3:0|S23:2:0:1|S30:0:0:0|S31:2:0:1|S32:3:3:1|S33:0:0:0|O00:4:0:3|O01:3:3:0|O02:0:1:1|O10:4:0:3|O11:2:0:1|O12:3:3:0|O20:4:0:3|O21:3:3:2|O22:3:3:0","experiments/issue-62/results/trials/3x3-uct-1000/3x3-uct-1000-0041.trl"
"3x3-uct-1000","42","620341","UCT","1000","true","NaturalEnd","2","54","18","880","909","27","27","15","14","12","13","0","2","3","3","1","2","Advantage","86.030","S00:0:0:0|S01:2:1:2|S02:1:1:0|S03:0:0:0|S10:0:1:1|S11:0:2:2|S12:4:2:3|S13:1:1:0|S20:1:2:1|S21:4:2:3|S22:2:1:2|S23:0:0:0|S30:0:0:0|S31:1:1:0|S32:1:1:0|S33:0:0:0|O00:2:0:1|O01:4:0:3|O02:3:3:0|O10:1:2:1|O11:4:0:3|O12:2:1:2|O20:3:3:0|O21:4:0:3|O22:3:3:0","experiments/issue-62/results/trials/3x3-uct-1000/3x3-uct-1000-0042.trl"
"3x3-uct-1000","43","620342","UCT","1000","true","NaturalEnd","2","54","18","854","881","27","27","13","14","14","13","0","1","3","3","0","1","Advantage","87.027","S00:0:0:0|S01:0:0:0|S02:1:2:1|S03:0:0:0|S10:0:0:0|S11:0:2:2|S12:1:1:0|S13:0:1:1|S20:0:0:0|S21:2:0:2|S22:4:2:3|S23:0:2:2|S30:0:1:1|S31:0:1:1|S32:0:1:1|S33:0:0:0|O00:0:0:0|O01:3:3:0|O02:3:3:0|O10:4:0:3|O11:4:0:3|O12:4:2:3|O20:0:2:2|O21:3:3:0|O22:2:1:2","experiments/issue-62/results/trials/3x3-uct-1000/3x3-uct-1000-0043.trl"
"3x3-uct-1000","44","620343","UCT","1000","true","NaturalEnd","1","54","18","908","878","27","27","15","17","12","10","1","1","3","3","2","1","Advantage","179.962","S00:0:0:0|S01:0:1:1|S02:2:0:1|S03:1:1:0|S10:0:1:1|S11:2:0:1|S12:0:2:2|S13:0:0:0|S20:0:0:0|S21:3:3:1|S22:4:2:3|S23:2:1:2|S30:0:0:0|S31:0:1:1|S32:0:2:2|S33:2:1:2|O00:4:0:3|O01:4:0:3|O02:1:1:0|O10:4:0:3|O11:3:3:0|O12:2:0:1|O20:3:3:0|O21:3:3:0|O22:1:2:0","experiments/issue-62/results/trials/3x3-uct-1000/3x3-uct-1000-0044.trl"
"3x3-uct-1000","45","620344","UCT","1000","true","NaturalEnd","2","54","18","880","1161","27","27","15","14","12","13","1","1","3","4","1","1","Secured","116.576","S00:0:0:0|S01:0:0:0|S02:1:2:0|S03:0:0:0|S10:2:0:1|S11:3:3:2|S12:1:2:1|S13:2:0:1|S20:2:0:2|S21:1:2:1|S22:4:2:3|S23:0:0:0|S30:0:0:0|S31:2:0:1|S32:0:2:2|S33:1:2:0|O00:1:1:0|O01:3:3:0|O02:3:3:0|O10:4:0:3|O11:3:3:0|O12:4:1:3|O20:4:0:3|O21:4:1:3|O22:2:0:1","experiments/issue-62/results/trials/3x3-uct-1000/3x3-uct-1000-0045.trl"
