experiment_id,iteration_limit,game_index,player,player_result_status,supply_point,spatial_category,first_piece_placement_turn,first_control_turn,first_unsecured_control_turn,first_securing_turn,unsecured_controlled_turns,secured_turns,controlled_or_secured_turns,unsecured_controlled_turn_share,secured_turn_share,controlled_or_secured_turn_share,neutral_turns,contested_turns,own_pieces_placed,opponent_pieces_placed,supply_usage_turns,objective_placements_supplied,objective_sites_supplied,objective_sites_supplied_count,adjacent_objective_count,objective_coverage,usage_after_first_control,usage_after_securing,adjacent_live_objectives_at_first_control,adjacent_live_objectives_at_securing,legal_securable_opportunities,ever_securable,securing_opportunities_taken,final_state,final_own_pieces,final_opponent_pieces,final_is_unsecured_controlled,final_is_secured,final_is_controlled_or_secured
uct-10000-self-play,10000,22,2,loser,S14,edge,24,24,24,,1,0,1,0.041667,0.0,0.041667,23,0,1,0,0,0,,0,2,0.0,0,0,1,,0,false,0,2,1,0,true,false,true
uct-10000-self-play,10000,22,1,winner,S20,edge,,,,,0,0,0,0.0,0.0,0.0,23,0,0,1,0,0,,0,2,0.0,0,0,,,0,false,0,2,0,1,false,false,false
uct-10000-self-play,10000,22,2,loser,S20,edge,24,24,24,,1,0,1,0.041667,0.0,0.041667,23,0,1,0,0,0,,0,2,0.0,0,0,0,,0,false,0,2,1,0,true,false,true
uct-10000-self-play,10000,22,1,winner,S21,interior,,,,,0,0,0,0.0,0.0,0.0,5,0,0,1,0,0,,0,4,0.0,0,0,,,0,false,0,2,0,1,false,false,false
uct-10000-self-play,10000,22,2,loser,S21,interior,6,6,6,,19,0,19,0.791667,0.0,0.791667,5,0,1,0,5,5,O10;O11;O20,3,4,0.75,5,0,4,,9,true,0,2,1,0,true,false,true
uct-10000-self-play,10000,22,1,winner,S22,interior,3,5,,5,0,20,20,0.0,0.833333,0.833333,2,22,3,2,5,5,O12;O21;O22,3,4,0.75,5,5,4,4,1,true,1,3,3,2,false,true,true
uct-10000-self-play,10000,22,2,loser,S22,interior,2,2,2,,2,0,2,0.083333,0.0,0.083333,2,22,2,3,0,0,,0,4,0.0,0,0,4,,1,true,0,3,2,3,false,false,false
uct-10000-self-play,10000,22,1,winner,S23,interior,1,1,1,5,2,20,22,0.083333,0.833333,0.916667,2,23,3,2,7,7,O12;O13;O22;O23,4,4,1.0,7,7,4,4,2,true,1,3,3,2,false,true,true
uct-10000-self-play,10000,22,2,loser,S23,interior,2,,,,0,0,0,0.0,0.0,0.0,2,23,2,3,0,0,,0,4,0.0,0,0,,,1,true,0,3,2,3,false,false,false
uct-10000-self-play,10000,22,1,winner,S24,edge,17,17,17,,8,0,8,0.333333,0.0,0.333333,16,0,1,0,0,0,,0,2,0.0,0,0,1,,3,true,0,1,1,0,true,false,true
uct-10000-self-play,10000,22,2,loser,S24,edge,,,,,0,0,0,0.0,0.0,0.0,16,0,0,1,0,0,,0,2,0.0,0,0,,,0,false,0,1,0,1,false,false,false
uct-10000-self-play,10000,22,1,winner,S30,edge,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,2,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-10000-self-play,10000,22,2,loser,S30,edge,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,2,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-10000-self-play,10000,22,1,winner,S31,interior,9,,,,0,0,0,0.0,0.0,0.0,21,16,1,1,0,0,,0,4,0.0,0,0,,,7,true,0,0,1,1,false,false,false
uct-10000-self-play,10000,22,2,loser,S31,interior,6,6,6,,3,0,3,0.125,0.0,0.125,21,16,1,1,1,1,O20,1,4,0.25,1,0,4,,9,true,0,0,1,1,false,false,false
uct-10000-self-play,10000,22,1,winner,S32,interior,11,11,11,,13,0,13,0.541667,0.0,0.541667,11,7,2,1,4,4,O21;O31;O32,3,4,0.75,4,0,4,,6,true,0,1,2,1,true,false,true
uct-10000-self-play,10000,22,2,loser,S32,interior,18,,,,0,0,0,0.0,0.0,0.0,11,7,1,2,0,0,,0,4,0.0,0,0,,,3,true,0,1,1,2,false,false,false
uct-10000-self-play,10000,22,1,winner,S33,interior,1,1,1,,3,0,3,0.125,0.0,0.125,18,21,1,2,1,1,O23,1,4,0.25,1,0,4,,11,true,0,2,1,2,false,false,false
uct-10000-self-play,10000,22,2,loser,S33,interior,4,22,22,,3,0,3,0.125,0.0,0.125,18,21,2,1,0,0,,0,4,0.0,0,0,2,,10,true,0,2,2,1,true,false,true
uct-10000-self-play,10000,22,1,winner,S34,edge,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,2,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-10000-self-play,10000,22,2,loser,S34,edge,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,2,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-10000-self-play,10000,22,1,winner,S40,corner,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,1,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-10000-self-play,10000,22,2,loser,S40,corner,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,1,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-10000-self-play,10000,22,1,winner,S41,edge,19,19,19,,6,0,6,0.25,0.0,0.25,18,0,1,0,1,1,O30,1,2,0.5,1,0,2,,2,true,0,1,1,0,true,false,true
uct-10000-self-play,10000,22,2,loser,S41,edge,,,,,0,0,0,0.0,0.0,0.0,18,0,0,1,0,0,,0,2,0.0,0,0,,,0,false,0,1,0,1,false,false,false
uct-10000-self-play,10000,22,1,winner,S42,edge,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,2,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-10000-self-play,10000,22,2,loser,S42,edge,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,2,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-10000-self-play,10000,22,1,winner,S43,edge,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,2,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-10000-self-play,10000,22,2,loser,S43,edge,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,2,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-10000-self-play,10000,22,1,winner,S44,corner,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,1,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-10000-self-play,10000,22,2,loser,S44,corner,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,1,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-10000-self-play,10000,23,1,winner,S00,corner,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,1,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-10000-self-play,10000,23,2,loser,S00,corner,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,1,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-10000-self-play,10000,23,1,winner,S01,edge,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,2,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-10000-self-play,10000,23,2,loser,S01,edge,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,2,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-10000-self-play,10000,23,1,winner,S02,edge,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,2,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-10000-self-play,10000,23,2,loser,S02,edge,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,2,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-10000-self-play,10000,23,1,winner,S03,edge,23,23,23,,1,0,1,0.041667,0.0,0.041667,23,1,1,1,0,0,,0,2,0.0,0,0,0,,0,false,0,0,1,1,false,false,false
uct-10000-self-play,10000,23,2,loser,S03,edge,24,,,,0,0,0,0.0,0.0,0.0,23,1,1,1,0,0,,0,2,0.0,0,0,,,0,false,0,0,1,1,false,false,false
uct-10000-self-play,10000,23,1,winner,S04,corner,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,1,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-10000-self-play,10000,23,2,loser,S04,corner,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,1,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-10000-self-play,10000,23,1,winner,S10,edge,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,2,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-10000-self-play,10000,23,2,loser,S10,edge,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,2,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-10000-self-play,10000,23,1,winner,S11,interior,1,1,1,7,4,18,22,0.166667,0.75,0.916667,2,21,3,2,8,8,O00;O01;O10;O11,4,4,1.0,8,7,4,4,3,true,1,3,3,2,false,true,true
uct-10000-self-play,10000,23,2,loser,S11,interior,4,,,,0,0,0,0.0,0.0,0.0,2,21,2,3,0,0,,0,4,0.0,0,0,,,1,true,0,3,2,3,false,false,false
uct-10000-self-play,10000,23,1,winner,S12,interior,9,,,,0,0,0,0.0,0.0,0.0,16,16,2,2,0,0,,0,4,0.0,0,0,,,7,true,0,0,2,2,false,false,false
uct-10000-self-play,10000,23,2,loser,S12,interior,2,2,2,,8,0,8,0.333333,0.0,0.333333,16,16,2,2,3,3,O02;O12,2,4,0.5,3,0,4,,11,true,0,0,2,2,false,false,false
uct-10000-self-play,10000,23,1,winner,S13,interior,3,,,,0,0,0,0.0,0.0,0.0,5,22,2,3,0,0,,0,4,0.0,0,0,,,3,true,0,4,2,3,false,false,false
uct-10000-self-play,10000,23,2,loser,S13,interior,2,2,2,10,4,15,19,0.166667,0.625,0.791667,5,22,3,2,6,6,O02;O03;O12;O13,4,4,1.0,6,5,4,4,4,true,1,4,3,2,false,true,true
uct-10000-self-play,10000,23,1,winner,S14,edge,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,2,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-10000-self-play,10000,23,2,loser,S14,edge,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,2,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-10000-self-play,10000,23,1,winner,S20,edge,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,2,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-10000-self-play,10000,23,2,loser,S20,edge,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,2,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-10000-self-play,10000,23,1,winner,S21,interior,1,1,1,,3,0,3,0.125,0.0,0.125,21,21,1,1,1,1,O11,1,4,0.25,1,0,4,,11,true,0,0,1,1,false,false,false
uct-10000-self-play,10000,23,2,loser,S21,interior,4,,,,0,0,0,0.0,0.0,0.0,21,21,1,1,0,0,,0,4,0.0,0,0,,,10,true,0,0,1,1,false,false,false
uct-10000-self-play,10000,23,1,winner,S22,interior,7,7,7,,18,0,18,0.75,0.0,0.75,6,0,1,0,5,5,O11;O21;O22,3,4,0.75,5,0,4,,8,true,0,1,1,0,true,false,true
uct-10000-self-play,10000,23,2,loser,S22,interior,,,,,0,0,0,0.0,0.0,0.0,6,0,0,1,0,0,,0,4,0.0,0,0,,,0,false,0,1,0,1,false,false,false
uct-10000-self-play,10000,23,1,winner,S23,interior,21,,,,0,0,0,0.0,0.0,0.0,10,4,1,2,0,0,,0,4,0.0,0,0,,,1,true,0,2,1,2,false,false,false
uct-10000-self-play,10000,23,2,loser,S23,interior,10,10,10,,14,0,14,0.583333,0.0,0.583333,10,4,2,1,5,5,O12;O13;O23,3,4,0.75,5,0,4,,7,true,0,2,2,1,true,false,true
uct-10000-self-play,10000,23,1,winner,S24,edge,,,,,0,0,0,0.0,0.0,0.0,21,0,0,1,0,0,,0,2,0.0,0,0,,,0,false,0,2,0,1,false,false,false
uct-10000-self-play,10000,23,2,loser,S24,edge,22,22,22,,3,0,3,0.125,0.0,0.125,21,0,1,0,0,0,,0,2,0.0,0,0,1,,1,true,0,2,1,0,true,false,true
uct-10000-self-play,10000,23,1,winner,S30,edge,,,,,0,0,0,0.0,0.0,0.0,23,0,0,1,0,0,,0,2,0.0,0,0,,,0,false,0,2,0,1,false,false,false
uct-10000-self-play,10000,23,2,loser,S30,edge,24,24,24,,1,0,1,0.041667,0.0,0.041667,23,0,1,0,0,0,,0,2,0.0,0,0,2,,0,false,0,2,1,0,true,false,true
uct-10000-self-play,10000,23,1,winner,S31,interior,5,,,,0,0,0,0.0,0.0,0.0,16,20,2,2,0,0,,0,4,0.0,0,0,,,9,true,0,0,2,2,false,false,false
uct-10000-self-play,10000,23,2,loser,S31,interior,2,2,2,,8,0,8,0.333333,0.0,0.333333,16,20,2,2,2,2,O31,1,4,0.25,2,0,4,,11,true,0,0,2,2,false,false,false
uct-10000-self-play,10000,23,1,winner,S32,interior,11,11,11,,1,0,1,0.041667,0.0,0.041667,23,13,1,1,0,0,,0,4,0.0,0,0,4,,6,true,0,0,1,1,false,false,false
uct-10000-self-play,10000,23,2,loser,S32,interior,12,,,,0,0,0,0.0,0.0,0.0,23,13,1,1,0,0,,0,4,0.0,0,0,,,6,true,0,0,1,1,false,false,false
uct-10000-self-play,10000,23,1,winner,S33,interior,1,1,1,15,8,10,18,0.333333,0.416667,0.75,6,17,3,2,4,4,O32;O33,2,4,0.5,4,2,4,4,7,true,1,3,3,2,false,true,true
uct-10000-self-play,10000,23,2,loser,S33,interior,8,,,,0,0,0,0.0,0.0,0.0,6,17,2,3,0,0,,0,4,0.0,0,0,,,3,true,0,3,2,3,false,false,false
uct-10000-self-play,10000,23,1,winner,S34,edge,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,2,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-10000-self-play,10000,23,2,loser,S34,edge,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,2,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-10000-self-play,10000,23,1,winner,S40,corner,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,1,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-10000-self-play,10000,23,2,loser,S40,corner,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,1,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-10000-self-play,10000,23,1,winner,S41,edge,23,,,,0,0,0,0.0,0.0,0.0,22,2,1,2,0,0,,0,2,0.0,0,0,,,0,false,0,2,1,2,false,false,false
uct-10000-self-play,10000,23,2,loser,S41,edge,22,22,22,,2,0,2,0.083333,0.0,0.083333,22,2,2,1,0,0,,0,2,0.0,0,0,2,,1,true,0,2,2,1,true,false,true
uct-10000-self-play,10000,23,1,winner,S42,edge,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,2,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-10000-self-play,10000,23,2,loser,S42,edge,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,2,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-10000-self-play,10000,23,1,winner,S43,edge,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,2,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-10000-self-play,10000,23,2,loser,S43,edge,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,2,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-10000-self-play,10000,23,1,winner,S44,corner,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,1,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-10000-self-play,10000,23,2,loser,S44,corner,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,1,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-10000-self-play,10000,24,1,winner,S00,corner,13,13,13,,12,0,12,0.5,0.0,0.5,12,0,1,0,3,3,O00,1,1,1.0,3,0,1,,5,true,0,1,1,0,true,false,true
uct-10000-self-play,10000,24,2,loser,S00,corner,,,,,0,0,0,0.0,0.0,0.0,12,0,0,1,0,0,,0,1,0.0,0,0,,,0,false,0,1,0,1,false,false,false
uct-10000-self-play,10000,24,1,winner,S01,edge,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,2,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-10000-self-play,10000,24,2,loser,S01,edge,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,2,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-10000-self-play,10000,24,1,winner,S02,edge,19,23,23,,2,0,2,0.083333,0.0,0.083333,21,6,2,1,0,0,,0,2,0.0,0,0,1,,2,true,0,1,2,1,true,false,true
uct-10000-self-play,10000,24,2,loser,S02,edge,18,18,18,,1,0,1,0.041667,0.0,0.041667,21,6,1,2,0,0,,0,2,0.0,0,0,2,,3,true,0,1,1,2,false,false,false
uct-10000-self-play,10000,24,1,winner,S03,edge,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,2,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-10000-self-play,10000,24,2,loser,S03,edge,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,2,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-10000-self-play,10000,24,1,winner,S04,corner,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,1,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-10000-self-play,10000,24,2,loser,S04,corner,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,1,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-10000-self-play,10000,24,1,winner,S10,edge,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,2,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-10000-self-play,10000,24,2,loser,S10,edge,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,2,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-10000-self-play,10000,24,1,winner,S11,interior,17,,,,0,0,0,0.0,0.0,0.0,13,8,1,1,0,0,,0,4,0.0,0,0,,,3,true,0,0,1,1,false,false,false
uct-10000-self-play,10000,24,2,loser,S11,interior,6,6,6,,11,0,11,0.458333,0.0,0.458333,13,8,1,1,5,5,O01;O10,2,4,0.5,5,0,4,,9,true,0,0,1,1,false,false,false
uct-10000-self-play,10000,24,1,winner,S12,interior,7,7,7,,5,0,5,0.208333,0.0,0.208333,11,13,2,3,2,2,O11;O12,2,4,0.5,2,0,4,,5,true,0,4,2,3,false,false,false
uct-10000-self-play,10000,24,2,loser,S12,interior,12,14,14,18,1,7,8,0.041667,0.291667,0.333333,11,13,3,2,2,2,O01;O02,2,4,0.5,2,2,2,2,3,true,1,4,3,2,false,true,true
uct-10000-self-play,10000,24,1,winner,S13,interior,21,,,,0,0,0,0.0,0.0,0.0,23,4,1,1,0,0,,0,4,0.0,0,0,,,1,true,0,0,1,1,false,false,false
uct-10000-self-play,10000,24,2,loser,S13,interior,20,20,20,,1,0,1,0.041667,0.0,0.041667,23,4,1,1,0,0,,0,4,0.0,0,0,3,,2,true,0,0,1,1,false,false,false
uct-10000-self-play,10000,24,1,winner,S14,edge,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,2,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-10000-self-play,10000,24,2,loser,S14,edge,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,2,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-10000-self-play,10000,24,1,winner,S20,edge,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,2,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-10000-self-play,10000,24,2,loser,S20,edge,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,2,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-10000-self-play,10000,24,1,winner,S21,interior,1,1,1,,1,0,1,0.041667,0.0,0.041667,1,23,2,3,0,0,,0,4,0.0,0,0,4,,2,true,0,4,2,3,false,false,false
uct-10000-self-play,10000,24,2,loser,S21,interior,2,2,2,6,3,19,22,0.125,0.791667,0.916667,1,23,3,2,3,3,O20;O21,2,4,0.5,3,2,4,4,2,true,1,4,3,2,false,true,true
uct-10000-self-play,10000,24,1,winner,S22,interior,1,1,1,,24,0,24,1.0,0.0,1.0,0,0,1,0,6,6,O11;O12;O22,3,4,0.75,6,0,4,,11,true,0,1,1,0,true,false,true
uct-10000-self-play,10000,24,2,loser,S22,interior,,,,,0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,,0,4,0.0,0,0,,,0,false,0,1,0,1,false,false,false
