"board","experiment_id","game_index","turn_number","progress","mover","allocation_pattern","regions_used","supply_placements","objective_placements","mixed_layers"
"4x4","seeded-random-self-play","39","19","0.791667","1","1+1+1","3","3","0","false"
"4x4","seeded-random-self-play","39","20","0.833333","2","2+1","2","1","2","true"
"4x4","seeded-random-self-play","39","21","0.875000","1","2+1","2","1","2","true"
"4x4","seeded-random-self-play","39","22","0.916667","2","1+1+1","3","1","2","true"
"4x4","seeded-random-self-play","39","23","0.958333","1","2+1","2","2","1","true"
"4x4","seeded-random-self-play","39","24","1.000000","2","1+1+1","3","2","1","true"
"4x4","seeded-random-self-play","40","1","0.041667","1","2+1","2","3","0","false"
"4x4","seeded-random-self-play","40","2","0.083333","2","1+1+1","3","3","0","false"
"4x4","seeded-random-self-play","40","3","0.125000","1","1+1+1","3","3","0","false"
"4x4","seeded-random-self-play","40","4","0.166667","2","1+1+1","3","3","0","false"
"4x4","seeded-random-self-play","40","5","0.208333","1","1+1+1","3","3","0","false"
"4x4","seeded-random-self-play","40","6","0.250000","2","2+1","2","2","1","true"
"4x4","seeded-random-self-play","40","7","0.291667","1","1+1+1","3","3","0","false"
"4x4","seeded-random-self-play","40","8","0.333333","2","1+1+1","3","2","1","true"
"4x4","seeded-random-self-play","40","9","0.375000","1","1+1+1","3","3","0","false"
"4x4","seeded-random-self-play","40","10","0.416667","2","1+1+1","3","1","2","true"
"4x4","seeded-random-self-play","40","11","0.458333","1","1+1+1","3","1","2","true"
"4x4","seeded-random-self-play","40","12","0.500000","2","1+1+1","3","2","1","true"
"4x4","seeded-random-self-play","40","13","0.541667","1","1+1+1","3","2","1","true"
"4x4","seeded-random-self-play","40","14","0.583333","2","1+1+1","3","0","3","false"
"4x4","seeded-random-self-play","40","15","0.625000","1","1+1+1","3","2","1","true"
"4x4","seeded-random-self-play","40","16","0.666667","2","1+1+1","3","2","1","true"
"4x4","seeded-random-self-play","40","17","0.708333","1","1+1+1","3","1","2","true"
"4x4","seeded-random-self-play","40","18","0.750000","2","1+1+1","3","2","1","true"
"4x4","seeded-random-self-play","40","19","0.791667","1","1+1+1","3","2","1","true"
"4x4","seeded-random-self-play","40","20","0.833333","2","2+1","2","2","1","true"
"4x4","seeded-random-self-play","40","21","0.875000","1","1+1+1","3","2","1","true"
"4x4","seeded-random-self-play","40","22","0.916667","2","2+1","2","1","2","true"
"4x4","seeded-random-self-play","40","23","0.958333","1","1+1+1","3","1","2","true"
"4x4","seeded-random-self-play","40","24","1.000000","2","1+1+1","3","2","1","true"
"4x4","seeded-random-self-play","41","1","0.041667","1","1+1+1","3","3","0","false"
"4x4","seeded-random-self-play","41","2","0.083333","2","1+1+1","3","3","0","false"
"4x4","seeded-random-self-play","41","3","0.125000","1","1+1+1","3","3","0","false"
"4x4","seeded-random-self-play","41","4","0.166667","2","1+1+1","3","1","2","true"
"4x4","seeded-random-self-play","41","5","0.208333","1","1+1+1","3","3","0","false"
"4x4","seeded-random-self-play","41","6","0.250000","2","1+1+1","3","2","1","true"
"4x4","seeded-random-self-play","41","7","0.291667","1","2+1","2","2","1","true"
"4x4","seeded-random-self-play","41","8","0.333333","2","1+1+1","3","3","0","false"
"4x4","seeded-random-self-play","41","9","0.375000","1","1+1+1","3","2","1","true"
"4x4","seeded-random-self-play","41","10","0.416667","2","1+1+1","3","1","2","true"
"4x4","seeded-random-self-play","41","11","0.458333","1","2+1","2","2","1","true"
"4x4","seeded-random-self-play","41","12","0.500000","2","1+1+1","3","1","2","true"
"4x4","seeded-random-self-play","41","13","0.541667","1","1+1+1","3","1","2","true"
"4x4","seeded-random-self-play","41","14","0.583333","2","2+1","2","3","0","false"
"4x4","seeded-random-self-play","41","15","0.625000","1","2+1","2","1","2","true"
"4x4","seeded-random-self-play","41","16","0.666667","2","1+1+1","3","1","2","true"
"4x4","seeded-random-self-play","41","17","0.708333","1","1+1+1","3","2","1","true"
"4x4","seeded-random-self-play","41","18","0.750000","2","2+1","2","3","0","false"
"4x4","seeded-random-self-play","41","19","0.791667","1","1+1+1","3","2","1","true"
"4x4","seeded-random-self-play","41","20","0.833333","2","1+1+1","3","1","2","true"
"4x4","seeded-random-self-play","41","21","0.875000","1","2+1","2","1","2","true"
"4x4","seeded-random-self-play","41","22","0.916667","2","2+1","2","2","1","true"
"4x4","seeded-random-self-play","41","23","0.958333","1","1+1+1","3","1","2","true"
"4x4","seeded-random-self-play","41","24","1.000000","2","2+1","2","0","3","false"
"4x4","seeded-random-self-play","42","1","0.041667","1","2+1","2","3","0","false"
"4x4","seeded-random-self-play","42","2","0.083333","2","1+1+1","3","3","0","false"
"4x4","seeded-random-self-play","42","3","0.125000","1","1+1+1","3","2","1","true"
"4x4","seeded-random-self-play","42","4","0.166667","2","2+1","2","2","1","true"
"4x4","seeded-random-self-play","42","5","0.208333","1","1+1+1","3","1","2","true"
"4x4","seeded-random-self-play","42","6","0.250000","2","1+1+1","3","1","2","true"
"4x4","seeded-random-self-play","42","7","0.291667","1","1+1+1","3","2","1","true"
"4x4","seeded-random-self-play","42","8","0.333333","2","1+1+1","3","1","2","true"
"4x4","seeded-random-self-play","42","9","0.375000","1","1+1+1","3","1","2","true"
"4x4","seeded-random-self-play","42","10","0.416667","2","1+1+1","3","1","2","true"
"4x4","seeded-random-self-play","42","11","0.458333","1","2+1","2","0","3","false"
"4x4","seeded-random-self-play","42","12","0.500000","2","1+1+1","3","2","1","true"
"4x4","seeded-random-self-play","42","13","0.541667","1","1+1+1","3","2","1","true"
"4x4","seeded-random-self-play","42","14","0.583333","2","1+1+1","3","2","1","true"
"4x4","seeded-random-self-play","42","15","0.625000","1","1+1+1","3","2","1","true"
"4x4","seeded-random-self-play","42","16","0.666667","2","1+1+1","3","1","2","true"
