"board","experiment_id","game_index","window_first_turn","window_last_turn","window_turns","placements","normalized_entropy","largest_region_share","hhi","region_coverage"
"6x6","6x6-seeded-random","55","42","45","4","12","0.828352","0.250000","0.180556","0.777778"
"6x6","6x6-seeded-random","55","43","46","4","12","0.900775","0.250000","0.152778","0.888889"
"6x6","6x6-seeded-random","55","44","47","4","12","0.795620","0.333333","0.208333","0.777778"
"6x6","6x6-seeded-random","55","45","48","4","12","0.848197","0.250000","0.166667","0.777778"
"6x6","6x6-seeded-random","56","1","4","4","12","0.710310","0.333333","0.250000","0.666667"
"6x6","6x6-seeded-random","56","2","5","4","12","0.743042","0.333333","0.222222","0.666667"
"6x6","6x6-seeded-random","56","3","6","4","12","0.743042","0.333333","0.222222","0.666667"
"6x6","6x6-seeded-random","56","4","7","4","12","0.848197","0.250000","0.166667","0.777778"
"6x6","6x6-seeded-random","56","5","8","4","12","0.703352","0.250000","0.222222","0.555556"
"6x6","6x6-seeded-random","56","6","9","4","12","0.690465","0.333333","0.236111","0.555556"
"6x6","6x6-seeded-random","56","7","10","4","12","0.723197","0.250000","0.208333","0.555556"
"6x6","6x6-seeded-random","56","8","11","4","12","0.868042","0.166667","0.152778","0.777778"
"6x6","6x6-seeded-random","56","9","12","4","12","0.868042","0.166667","0.152778","0.777778"
"6x6","6x6-seeded-random","56","10","13","4","12","0.848197","0.250000","0.166667","0.777778"
"6x6","6x6-seeded-random","56","11","14","4","12","0.848197","0.250000","0.166667","0.777778"
"6x6","6x6-seeded-random","56","12","15","4","12","0.920620","0.166667","0.138889","0.888889"
"6x6","6x6-seeded-random","56","13","16","4","12","0.815465","0.333333","0.194444","0.777778"
"6x6","6x6-seeded-random","56","14","17","4","12","0.815465","0.333333","0.194444","0.777778"
"6x6","6x6-seeded-random","56","15","18","4","12","0.815465","0.333333","0.194444","0.777778"
"6x6","6x6-seeded-random","56","16","19","4","12","0.743042","0.333333","0.222222","0.666667"
"6x6","6x6-seeded-random","56","17","20","4","12","0.828352","0.250000","0.180556","0.777778"
"6x6","6x6-seeded-random","56","18","21","4","12","0.900775","0.250000","0.152778","0.888889"
"6x6","6x6-seeded-random","56","19","22","4","12","0.848197","0.250000","0.166667","0.777778"
"6x6","6x6-seeded-random","56","20","23","4","12","0.868042","0.166667","0.152778","0.777778"
"6x6","6x6-seeded-random","56","21","24","4","12","0.920620","0.166667","0.138889","0.888889"
"6x6","6x6-seeded-random","56","22","25","4","12","0.900775","0.250000","0.152778","0.888889"
"6x6","6x6-seeded-random","56","23","26","4","12","0.868042","0.333333","0.180556","0.888889"
"6x6","6x6-seeded-random","56","24","27","4","12","0.920620","0.333333","0.166667","1.000000"
"6x6","6x6-seeded-random","56","25","28","4","12","0.900775","0.250000","0.152778","0.888889"
"6x6","6x6-seeded-random","56","26","29","4","12","0.920620","0.166667","0.138889","0.888889"
"6x6","6x6-seeded-random","56","27","30","4","12","0.848197","0.250000","0.166667","0.777778"
"6x6","6x6-seeded-random","56","28","31","4","12","0.973197","0.166667","0.125000","1.000000"
"6x6","6x6-seeded-random","56","29","32","4","12","0.920620","0.166667","0.138889","0.888889"
"6x6","6x6-seeded-random","56","30","33","4","12","0.900775","0.250000","0.152778","0.888889"
"6x6","6x6-seeded-random","56","31","34","4","12","0.848197","0.250000","0.166667","0.777778"
"6x6","6x6-seeded-random","56","32","35","4","12","0.775775","0.250000","0.194444","0.666667"
"6x6","6x6-seeded-random","56","33","36","4","12","0.848197","0.250000","0.166667","0.777778"
"6x6","6x6-seeded-random","56","34","37","4","12","0.973197","0.166667","0.125000","1.000000"
"6x6","6x6-seeded-random","56","35","38","4","12","0.900775","0.250000","0.152778","0.888889"
"6x6","6x6-seeded-random","56","36","39","4","12","0.828352","0.250000","0.180556","0.777778"
"6x6","6x6-seeded-random","56","37","40","4","12","0.775775","0.250000","0.194444","0.666667"
"6x6","6x6-seeded-random","56","38","41","4","12","0.723197","0.250000","0.208333","0.555556"
"6x6","6x6-seeded-random","56","39","42","4","12","0.795620","0.250000","0.180556","0.666667"
"6x6","6x6-seeded-random","56","40","43","4","12","0.900775","0.250000","0.152778","0.888889"
"6x6","6x6-seeded-random","56","41","44","4","12","0.900775","0.250000","0.152778","0.888889"
"6x6","6x6-seeded-random","56","42","45","4","12","0.920620","0.166667","0.138889","0.888889"
"6x6","6x6-seeded-random","56","43","46","4","12","0.953352","0.250000","0.138889","1.000000"
"6x6","6x6-seeded-random","56","44","47","4","12","0.920620","0.166667","0.138889","0.888889"
"6x6","6x6-seeded-random","56","45","48","4","12","0.920620","0.166667","0.138889","0.888889"
"6x6","6x6-seeded-random","57","1","4","4","12","0.900775","0.250000","0.152778","0.888889"
"6x6","6x6-seeded-random","57","2","5","4","12","0.773149","0.416667","0.236111","0.777778"
"6x6","6x6-seeded-random","57","3","6","4","12","0.795620","0.333333","0.208333","0.777778"
"6x6","6x6-seeded-random","57","4","7","4","12","0.743042","0.333333","0.222222","0.666667"
"6x6","6x6-seeded-random","57","5","8","4","12","0.828352","0.250000","0.180556","0.777778"
"6x6","6x6-seeded-random","57","6","9","4","12","0.775775","0.250000","0.194444","0.666667"
"6x6","6x6-seeded-random","57","7","10","4","12","0.848197","0.250000","0.166667","0.777778"
"6x6","6x6-seeded-random","57","8","11","4","12","0.868042","0.166667","0.152778","0.777778"
"6x6","6x6-seeded-random","57","9","12","4","12","0.775775","0.250000","0.194444","0.666667"
"6x6","6x6-seeded-random","57","10","13","4","12","0.775775","0.250000","0.194444","0.666667"
"6x6","6x6-seeded-random","57","11","14","4","12","0.667994","0.416667","0.263889","0.555556"
"6x6","6x6-seeded-random","57","12","15","4","12","0.743042","0.333333","0.222222","0.666667"
"6x6","6x6-seeded-random","57","13","16","4","12","0.743042","0.333333","0.222222","0.666667"
"6x6","6x6-seeded-random","57","14","17","4","12","0.775775","0.250000","0.194444","0.666667"
"6x6","6x6-seeded-random","57","15","18","4","12","0.762887","0.333333","0.208333","0.666667"
"6x6","6x6-seeded-random","57","16","19","4","12","0.690465","0.333333","0.236111","0.555556"
"6x6","6x6-seeded-random","57","17","20","4","12","0.743042","0.333333","0.222222","0.666667"
"6x6","6x6-seeded-random","57","18","21","4","12","0.775775","0.250000","0.194444","0.666667"
"6x6","6x6-seeded-random","57","19","22","4","12","0.775775","0.250000","0.194444","0.666667"
"6x6","6x6-seeded-random","57","20","23","4","12","0.848197","0.250000","0.166667","0.777778"
"6x6","6x6-seeded-random","57","21","24","4","12","0.848197","0.250000","0.166667","0.777778"
"6x6","6x6-seeded-random","57","22","25","4","12","0.868042","0.166667","0.152778","0.777778"
"6x6","6x6-seeded-random","57","23","26","4","12","0.828352","0.250000","0.180556","0.777778"
"6x6","6x6-seeded-random","57","24","27","4","12","0.900775","0.250000","0.152778","0.888889"
"6x6","6x6-seeded-random","57","25","28","4","12","0.900775","0.250000","0.152778","0.888889"
"6x6","6x6-seeded-random","57","26","29","4","12","0.920620","0.166667","0.138889","0.888889"
"6x6","6x6-seeded-random","57","27","30","4","12","0.920620","0.166667","0.138889","0.888889"
"6x6","6x6-seeded-random","57","28","31","4","12","0.973197","0.166667","0.125000","1.000000"
"6x6","6x6-seeded-random","57","29","32","4","12","0.920620","0.166667","0.138889","0.888889"
"6x6","6x6-seeded-random","57","30","33","4","12","0.775775","0.250000","0.194444","0.666667"
"6x6","6x6-seeded-random","57","31","34","4","12","0.848197","0.250000","0.166667","0.777778"
"6x6","6x6-seeded-random","57","32","35","4","12","0.848197","0.250000","0.166667","0.777778"
"6x6","6x6-seeded-random","57","33","36","4","12","0.773149","0.416667","0.236111","0.777778"
"6x6","6x6-seeded-random","57","34","37","4","12","0.773149","0.416667","0.236111","0.777778"
"6x6","6x6-seeded-random","57","35","38","4","12","0.773149","0.416667","0.236111","0.777778"
"6x6","6x6-seeded-random","57","36","39","4","12","0.815465","0.333333","0.194444","0.777778"
"6x6","6x6-seeded-random","57","37","40","4","12","0.900775","0.250000","0.152778","0.888889"
"6x6","6x6-seeded-random","57","38","41","4","12","0.920620","0.166667","0.138889","0.888889"
"6x6","6x6-seeded-random","57","39","42","4","12","0.848197","0.250000","0.166667","0.777778"
"6x6","6x6-seeded-random","57","40","43","4","12","0.920620","0.166667","0.138889","0.888889"
"6x6","6x6-seeded-random","57","41","44","4","12","0.868042","0.166667","0.152778","0.777778"
"6x6","6x6-seeded-random","57","42","45","4","12","0.868042","0.166667","0.152778","0.777778"
"6x6","6x6-seeded-random","57","43","46","4","12","0.795620","0.250000","0.180556","0.666667"
"6x6","6x6-seeded-random","57","44","47","4","12","0.775775","0.250000","0.194444","0.666667"
"6x6","6x6-seeded-random","57","45","48","4","12","0.848197","0.250000","0.166667","0.777778"
"6x6","6x6-seeded-random","58","1","4","4","12","0.762887","0.333333","0.208333","0.666667"
"6x6","6x6-seeded-random","58","2","5","4","12","0.848197","0.250000","0.166667","0.777778"
"6x6","6x6-seeded-random","58","3","6","4","12","0.828352","0.250000","0.180556","0.777778"
"6x6","6x6-seeded-random","58","4","7","4","12","0.848197","0.250000","0.166667","0.777778"
"6x6","6x6-seeded-random","58","5","8","4","12","0.775775","0.250000","0.194444","0.666667"
"6x6","6x6-seeded-random","58","6","9","4","12","0.775775","0.250000","0.194444","0.666667"
"6x6","6x6-seeded-random","58","7","10","4","12","0.868042","0.166667","0.152778","0.777778"
"6x6","6x6-seeded-random","58","8","11","4","12","0.762887","0.333333","0.208333","0.666667"
"6x6","6x6-seeded-random","58","9","12","4","12","0.690465","0.333333","0.236111","0.555556"
"6x6","6x6-seeded-random","58","10","13","4","12","0.775775","0.250000","0.194444","0.666667"
"6x6","6x6-seeded-random","58","11","14","4","12","0.775775","0.250000","0.194444","0.666667"
"6x6","6x6-seeded-random","58","12","15","4","12","0.828352","0.250000","0.180556","0.777778"
"6x6","6x6-seeded-random","58","13","16","4","12","0.743042","0.333333","0.222222","0.666667"
"6x6","6x6-seeded-random","58","14","17","4","12","0.795620","0.333333","0.208333","0.777778"
"6x6","6x6-seeded-random","58","15","18","4","12","0.920620","0.166667","0.138889","0.888889"
"6x6","6x6-seeded-random","58","16","19","4","12","0.900775","0.250000","0.152778","0.888889"
"6x6","6x6-seeded-random","58","17","20","4","12","0.920620","0.166667","0.138889","0.888889"
"6x6","6x6-seeded-random","58","18","21","4","12","0.900775","0.250000","0.152778","0.888889"
"6x6","6x6-seeded-random","58","19","22","4","12","0.775775","0.250000","0.194444","0.666667"
"6x6","6x6-seeded-random","58","20","23","4","12","0.723197","0.250000","0.208333","0.555556"
"6x6","6x6-seeded-random","58","21","24","4","12","0.795620","0.250000","0.180556","0.666667"
"6x6","6x6-seeded-random","58","22","25","4","12","0.743042","0.333333","0.222222","0.666667"
"6x6","6x6-seeded-random","58","23","26","4","12","0.848197","0.250000","0.166667","0.777778"
"6x6","6x6-seeded-random","58","24","27","4","12","0.828352","0.250000","0.180556","0.777778"
"6x6","6x6-seeded-random","58","25","28","4","12","0.795620","0.333333","0.208333","0.777778"
"6x6","6x6-seeded-random","58","26","29","4","12","0.848197","0.250000","0.166667","0.777778"
"6x6","6x6-seeded-random","58","27","30","4","12","0.795620","0.250000","0.180556","0.666667"
"6x6","6x6-seeded-random","58","28","31","4","12","0.848197","0.250000","0.166667","0.777778"
"6x6","6x6-seeded-random","58","29","32","4","12","0.775775","0.250000","0.194444","0.666667"
"6x6","6x6-seeded-random","58","30","33","4","12","0.848197","0.250000","0.166667","0.777778"
"6x6","6x6-seeded-random","58","31","34","4","12","0.755930","0.250000","0.208333","0.666667"
"6x6","6x6-seeded-random","58","32","35","4","12","0.743042","0.333333","0.222222","0.666667"
"6x6","6x6-seeded-random","58","33","36","4","12","0.762887","0.333333","0.208333","0.666667"
"6x6","6x6-seeded-random","58","34","37","4","12","0.743042","0.333333","0.222222","0.666667"
"6x6","6x6-seeded-random","58","35","38","4","12","0.775775","0.250000","0.194444","0.666667"
"6x6","6x6-seeded-random","58","36","39","4","12","0.815465","0.333333","0.194444","0.777778"
"6x6","6x6-seeded-random","58","37","40","4","12","0.848197","0.250000","0.166667","0.777778"
"6x6","6x6-seeded-random","58","38","41","4","12","0.868042","0.166667","0.152778","0.777778"
"6x6","6x6-seeded-random","58","39","42","4","12","0.900775","0.250000","0.152778","0.888889"
"6x6","6x6-seeded-random","58","40","43","4","12","0.920620","0.166667","0.138889","0.888889"
"6x6","6x6-seeded-random","58","41","44","4","12","0.973197","0.166667","0.125000","1.000000"
"6x6","6x6-seeded-random","58","42","45","4","12","0.920620","0.166667","0.138889","0.888889"
"6x6","6x6-seeded-random","58","43","46","4","12","0.828352","0.250000","0.180556","0.777778"
"6x6","6x6-seeded-random","58","44","47","4","12","0.743042","0.333333","0.222222","0.666667"
"6x6","6x6-seeded-random","58","45","48","4","12","0.743042","0.333333","0.222222","0.666667"
"6x6","6x6-seeded-random","59","1","4","4","12","0.828352","0.250000","0.180556","0.777778"
"6x6","6x6-seeded-random","59","2","5","4","12","0.755930","0.250000","0.208333","0.666667"
"6x6","6x6-seeded-random","59","3","6","4","12","0.815465","0.333333","0.194444","0.777778"
"6x6","6x6-seeded-random","59","4","7","4","12","0.815465","0.333333","0.194444","0.777778"
"6x6","6x6-seeded-random","59","5","8","4","12","0.667994","0.416667","0.263889","0.555556"
"6x6","6x6-seeded-random","59","6","9","4","12","0.723197","0.250000","0.208333","0.555556"
"6x6","6x6-seeded-random","59","7","10","4","12","0.795620","0.250000","0.180556","0.666667"
"6x6","6x6-seeded-random","59","8","11","4","12","0.762887","0.333333","0.208333","0.666667"
"6x6","6x6-seeded-random","59","9","12","4","12","0.743042","0.333333","0.222222","0.666667"
"6x6","6x6-seeded-random","59","10","13","4","12","0.775775","0.250000","0.194444","0.666667"
"6x6","6x6-seeded-random","59","11","14","4","12","0.755930","0.250000","0.208333","0.666667"
"6x6","6x6-seeded-random","59","12","15","4","12","0.848197","0.250000","0.166667","0.777778"
"6x6","6x6-seeded-random","59","13","16","4","12","0.795620","0.250000","0.180556","0.666667"
"6x6","6x6-seeded-random","59","14","17","4","12","0.848197","0.250000","0.166667","0.777778"
"6x6","6x6-seeded-random","59","15","18","4","12","0.900775","0.250000","0.152778","0.888889"
"6x6","6x6-seeded-random","59","16","19","4","12","0.900775","0.250000","0.152778","0.888889"
"6x6","6x6-seeded-random","59","17","20","4","12","0.848197","0.250000","0.166667","0.777778"
"6x6","6x6-seeded-random","59","18","21","4","12","0.775775","0.250000","0.194444","0.666667"
"6x6","6x6-seeded-random","59","19","22","4","12","0.743042","0.333333","0.222222","0.666667"
"6x6","6x6-seeded-random","59","20","23","4","12","0.795620","0.250000","0.180556","0.666667"
"6x6","6x6-seeded-random","59","21","24","4","12","0.743042","0.333333","0.222222","0.666667"
"6x6","6x6-seeded-random","59","22","25","4","12","0.743042","0.333333","0.222222","0.666667"
"6x6","6x6-seeded-random","59","23","26","4","12","0.775775","0.250000","0.194444","0.666667"
"6x6","6x6-seeded-random","59","24","27","4","12","0.775775","0.250000","0.194444","0.666667"
"6x6","6x6-seeded-random","59","25","28","4","12","0.743042","0.333333","0.222222","0.666667"
"6x6","6x6-seeded-random","59","26","29","4","12","0.848197","0.250000","0.166667","0.777778"
"6x6","6x6-seeded-random","59","27","30","4","12","0.690465","0.333333","0.236111","0.555556"
"6x6","6x6-seeded-random","59","28","31","4","12","0.562840","0.416667","0.319444","0.444444"
"6x6","6x6-seeded-random","59","29","32","4","12","0.657732","0.333333","0.263889","0.555556"
"6x6","6x6-seeded-random","59","30","33","4","12","0.700727","0.416667","0.263889","0.666667"
"6x6","6x6-seeded-random","59","31","34","4","12","0.667994","0.416667","0.263889","0.555556"
"6x6","6x6-seeded-random","59","32","35","4","12","0.667994","0.416667","0.263889","0.555556"
"6x6","6x6-seeded-random","59","33","36","4","12","0.775775","0.250000","0.194444","0.666667"
"6x6","6x6-seeded-random","59","34","37","4","12","0.848197","0.250000","0.166667","0.777778"
"6x6","6x6-seeded-random","59","35","38","4","12","0.743042","0.333333","0.222222","0.666667"
"6x6","6x6-seeded-random","59","36","39","4","12","0.762887","0.333333","0.208333","0.666667"
"6x6","6x6-seeded-random","59","37","40","4","12","0.848197","0.250000","0.166667","0.777778"
"6x6","6x6-seeded-random","59","38","41","4","12","0.828352","0.250000","0.180556","0.777778"
"6x6","6x6-seeded-random","59","39","42","4","12","0.868042","0.166667","0.152778","0.777778"
"6x6","6x6-seeded-random","59","40","43","4","12","0.848197","0.250000","0.166667","0.777778"
"6x6","6x6-seeded-random","59","41","44","4","12","0.848197","0.250000","0.166667","0.777778"
"6x6","6x6-seeded-random","59","42","45","4","12","0.900775","0.250000","0.152778","0.888889"
"6x6","6x6-seeded-random","59","43","46","4","12","0.920620","0.166667","0.138889","0.888889"
"6x6","6x6-seeded-random","59","44","47","4","12","0.848197","0.250000","0.166667","0.777778"
"6x6","6x6-seeded-random","59","45","48","4","12","0.868042","0.166667","0.152778","0.777778"
"6x6","6x6-seeded-random","60","1","4","4","12","0.828352","0.250000","0.180556","0.777778"
"6x6","6x6-seeded-random","60","2","5","4","12","0.743042","0.333333","0.222222","0.666667"
"6x6","6x6-seeded-random","60","3","6","4","12","0.775775","0.250000","0.194444","0.666667"
"6x6","6x6-seeded-random","60","4","7","4","12","0.690465","0.333333","0.236111","0.555556"
"6x6","6x6-seeded-random","60","5","8","4","12","0.900775","0.250000","0.152778","0.888889"
"6x6","6x6-seeded-random","60","6","9","4","12","0.953352","0.250000","0.138889","1.000000"
"6x6","6x6-seeded-random","60","7","10","4","12","0.900775","0.250000","0.152778","0.888889"
"6x6","6x6-seeded-random","60","8","11","4","12","0.828352","0.250000","0.180556","0.777778"
"6x6","6x6-seeded-random","60","9","12","4","12","0.775775","0.250000","0.194444","0.666667"
"6x6","6x6-seeded-random","60","10","13","4","12","0.848197","0.250000","0.166667","0.777778"
"6x6","6x6-seeded-random","60","11","14","4","12","0.848197","0.250000","0.166667","0.777778"
"6x6","6x6-seeded-random","60","12","15","4","12","0.755930","0.250000","0.208333","0.666667"
"6x6","6x6-seeded-random","60","13","16","4","12","0.775775","0.250000","0.194444","0.666667"
"6x6","6x6-seeded-random","60","14","17","4","12","0.848197","0.250000","0.166667","0.777778"
"6x6","6x6-seeded-random","60","15","18","4","12","0.848197","0.250000","0.166667","0.777778"
"6x6","6x6-seeded-random","60","16","19","4","12","0.880930","0.250000","0.166667","0.888889"
"6x6","6x6-seeded-random","60","17","20","4","12","0.848197","0.250000","0.166667","0.777778"
"6x6","6x6-seeded-random","60","18","21","4","12","0.690465","0.333333","0.236111","0.555556"
"6x6","6x6-seeded-random","60","19","22","4","12","0.775775","0.250000","0.194444","0.666667"
"6x6","6x6-seeded-random","60","20","23","4","12","0.880930","0.250000","0.166667","0.888889"
"6x6","6x6-seeded-random","60","21","24","4","12","0.828352","0.250000","0.180556","0.777778"
"6x6","6x6-seeded-random","60","22","25","4","12","0.828352","0.250000","0.180556","0.777778"
"6x6","6x6-seeded-random","60","23","26","4","12","0.880930","0.250000","0.166667","0.888889"
"6x6","6x6-seeded-random","60","24","27","4","12","0.900775","0.250000","0.152778","0.888889"
"6x6","6x6-seeded-random","60","25","28","4","12","0.775775","0.250000","0.194444","0.666667"
"6x6","6x6-seeded-random","60","26","29","4","12","0.828352","0.250000","0.180556","0.777778"
"6x6","6x6-seeded-random","60","27","30","4","12","0.743042","0.333333","0.222222","0.666667"
"6x6","6x6-seeded-random","60","28","31","4","12","0.670620","0.500000","0.305556","0.666667"
"6x6","6x6-seeded-random","60","29","32","4","12","0.700727","0.416667","0.263889","0.666667"
"6x6","6x6-seeded-random","60","30","33","4","12","0.720572","0.416667","0.250000","0.666667"
"6x6","6x6-seeded-random","60","31","34","4","12","0.762887","0.333333","0.208333","0.666667"
"6x6","6x6-seeded-random","60","32","35","4","12","0.848197","0.250000","0.166667","0.777778"
"6x6","6x6-seeded-random","60","33","36","4","12","0.848197","0.250000","0.166667","0.777778"
"6x6","6x6-seeded-random","60","34","37","4","12","0.900775","0.250000","0.152778","0.888889"
"6x6","6x6-seeded-random","60","35","38","4","12","0.900775","0.250000","0.152778","0.888889"
"6x6","6x6-seeded-random","60","36","39","4","12","0.900775","0.250000","0.152778","0.888889"
"6x6","6x6-seeded-random","60","37","40","4","12","0.815465","0.333333","0.194444","0.777778"
"6x6","6x6-seeded-random","60","38","41","4","12","0.795620","0.333333","0.208333","0.777778"
"6x6","6x6-seeded-random","60","39","42","4","12","0.900775","0.250000","0.152778","0.888889"
"6x6","6x6-seeded-random","60","40","43","4","12","0.795620","0.250000","0.180556","0.666667"
"6x6","6x6-seeded-random","60","41","44","4","12","0.775775","0.250000","0.194444","0.666667"
"6x6","6x6-seeded-random","60","42","45","4","12","0.703352","0.250000","0.222222","0.555556"
"6x6","6x6-seeded-random","60","43","46","4","12","0.848197","0.250000","0.166667","0.777778"
"6x6","6x6-seeded-random","60","44","47","4","12","0.900775","0.250000","0.152778","0.888889"
"6x6","6x6-seeded-random","60","45","48","4","12","0.848197","0.250000","0.166667","0.777778"
"6x6","6x6-seeded-random","61","1","4","4","12","0.743042","0.333333","0.222222","0.666667"
"6x6","6x6-seeded-random","61","2","5","4","12","0.690465","0.333333","0.236111","0.555556"
"6x6","6x6-seeded-random","61","3","6","4","12","0.775775","0.250000","0.194444","0.666667"
"6x6","6x6-seeded-random","61","4","7","4","12","0.815465","0.333333","0.194444","0.777778"
"6x6","6x6-seeded-random","61","5","8","4","12","0.900775","0.250000","0.152778","0.888889"
"6x6","6x6-seeded-random","61","6","9","4","12","0.900775","0.250000","0.152778","0.888889"
"6x6","6x6-seeded-random","61","7","10","4","12","0.920620","0.166667","0.138889","0.888889"
"6x6","6x6-seeded-random","61","8","11","4","12","0.848197","0.250000","0.166667","0.777778"
"6x6","6x6-seeded-random","61","9","12","4","12","0.828352","0.250000","0.180556","0.777778"
"6x6","6x6-seeded-random","61","10","13","4","12","0.795620","0.333333","0.208333","0.777778"
"6x6","6x6-seeded-random","61","11","14","4","12","0.815465","0.333333","0.194444","0.777778"
"6x6","6x6-seeded-random","61","12","15","4","12","0.762887","0.333333","0.208333","0.666667"
"6x6","6x6-seeded-random","61","13","16","4","12","0.828352","0.250000","0.180556","0.777778"
"6x6","6x6-seeded-random","61","14","17","4","12","0.828352","0.250000","0.180556","0.777778"
"6x6","6x6-seeded-random","61","15","18","4","12","0.900775","0.250000","0.152778","0.888889"
"6x6","6x6-seeded-random","61","16","19","4","12","0.900775","0.250000","0.152778","0.888889"
"6x6","6x6-seeded-random","61","17","20","4","12","0.848197","0.250000","0.166667","0.777778"
"6x6","6x6-seeded-random","61","18","21","4","12","0.743042","0.333333","0.222222","0.666667"
"6x6","6x6-seeded-random","61","19","22","4","12","0.723197","0.250000","0.208333","0.555556"
"6x6","6x6-seeded-random","61","20","23","4","12","0.848197","0.250000","0.166667","0.777778"
"6x6","6x6-seeded-random","61","21","24","4","12","0.848197","0.250000","0.166667","0.777778"
"6x6","6x6-seeded-random","61","22","25","4","12","0.828352","0.250000","0.180556","0.777778"
"6x6","6x6-seeded-random","61","23","26","4","12","0.775775","0.250000","0.194444","0.666667"
"6x6","6x6-seeded-random","61","24","27","4","12","0.775775","0.250000","0.194444","0.666667"
"6x6","6x6-seeded-random","61","25","28","4","12","0.775775","0.250000","0.194444","0.666667"
"6x6","6x6-seeded-random","61","26","29","4","12","0.848197","0.250000","0.166667","0.777778"
"6x6","6x6-seeded-random","61","27","30","4","12","0.920620","0.166667","0.138889","0.888889"
"6x6","6x6-seeded-random","61","28","31","4","12","0.900775","0.250000","0.152778","0.888889"
"6x6","6x6-seeded-random","61","29","32","4","12","0.828352","0.250000","0.180556","0.777778"
"6x6","6x6-seeded-random","61","30","33","4","12","0.868042","0.333333","0.180556","0.888889"
"6x6","6x6-seeded-random","61","31","34","4","12","0.815465","0.333333","0.194444","0.777778"
"6x6","6x6-seeded-random","61","32","35","4","12","0.773149","0.416667","0.236111","0.777778"
"6x6","6x6-seeded-random","61","33","36","4","12","0.848197","0.250000","0.166667","0.777778"
"6x6","6x6-seeded-random","61","34","37","4","12","0.848197","0.250000","0.166667","0.777778"
"6x6","6x6-seeded-random","61","35","38","4","12","0.795620","0.250000","0.180556","0.666667"
"6x6","6x6-seeded-random","61","36","39","4","12","0.710310","0.333333","0.250000","0.666667"
"6x6","6x6-seeded-random","61","37","40","4","12","0.700727","0.416667","0.263889","0.666667"
"6x6","6x6-seeded-random","61","38","41","4","12","0.720572","0.416667","0.250000","0.666667"
"6x6","6x6-seeded-random","61","39","42","4","12","0.825727","0.416667","0.222222","0.888889"
"6x6","6x6-seeded-random","61","40","43","4","12","0.953352","0.250000","0.138889","1.000000"
"6x6","6x6-seeded-random","61","41","44","4","12","0.920620","0.166667","0.138889","0.888889"
"6x6","6x6-seeded-random","61","42","45","4","12","0.848197","0.250000","0.166667","0.777778"
"6x6","6x6-seeded-random","61","43","46","4","12","0.900775","0.250000","0.152778","0.888889"
"6x6","6x6-seeded-random","61","44","47","4","12","0.900775","0.250000","0.152778","0.888889"
"6x6","6x6-seeded-random","61","45","48","4","12","0.815465","0.333333","0.194444","0.777778"
"6x6","6x6-seeded-random","62","1","4","4","12","0.795620","0.333333","0.208333","0.777778"
"6x6","6x6-seeded-random","62","2","5","4","12","0.828352","0.250000","0.180556","0.777778"
"6x6","6x6-seeded-random","62","3","6","4","12","0.828352","0.250000","0.180556","0.777778"
"6x6","6x6-seeded-random","62","4","7","4","12","0.815465","0.333333","0.194444","0.777778"
"6x6","6x6-seeded-random","62","5","8","4","12","0.762887","0.333333","0.208333","0.666667"
"6x6","6x6-seeded-random","62","6","9","4","12","0.828352","0.250000","0.180556","0.777778"
"6x6","6x6-seeded-random","62","7","10","4","12","0.775775","0.250000","0.194444","0.666667"
"6x6","6x6-seeded-random","62","8","11","4","12","0.848197","0.250000","0.166667","0.777778"
"6x6","6x6-seeded-random","62","9","12","4","12","0.775775","0.250000","0.194444","0.666667"
"6x6","6x6-seeded-random","62","10","13","4","12","0.743042","0.333333","0.222222","0.666667"
"6x6","6x6-seeded-random","62","11","14","4","12","0.828352","0.250000","0.180556","0.777778"
"6x6","6x6-seeded-random","62","12","15","4","12","0.900775","0.250000","0.152778","0.888889"
"6x6","6x6-seeded-random","62","13","16","4","12","0.900775","0.250000","0.152778","0.888889"
"6x6","6x6-seeded-random","62","14","17","4","12","0.953352","0.250000","0.138889","1.000000"
"6x6","6x6-seeded-random","62","15","18","4","12","0.953352","0.250000","0.138889","1.000000"
"6x6","6x6-seeded-random","62","16","19","4","12","0.900775","0.250000","0.152778","0.888889"
"6x6","6x6-seeded-random","62","17","20","4","12","0.690465","0.333333","0.236111","0.555556"
"6x6","6x6-seeded-random","62","18","21","4","12","0.690465","0.333333","0.236111","0.555556"
"6x6","6x6-seeded-random","62","19","22","4","12","0.775775","0.250000","0.194444","0.666667"
"6x6","6x6-seeded-random","62","20","23","4","12","0.848197","0.250000","0.166667","0.777778"
"6x6","6x6-seeded-random","62","21","24","4","12","0.755930","0.250000","0.208333","0.666667"
"6x6","6x6-seeded-random","62","22","25","4","12","0.795620","0.333333","0.208333","0.777778"
"6x6","6x6-seeded-random","62","23","26","4","12","0.868042","0.333333","0.180556","0.888889"
"6x6","6x6-seeded-random","62","24","27","4","12","0.828352","0.250000","0.180556","0.777778"
"6x6","6x6-seeded-random","62","25","28","4","12","0.828352","0.250000","0.180556","0.777778"
"6x6","6x6-seeded-random","62","26","29","4","12","0.828352","0.250000","0.180556","0.777778"
"6x6","6x6-seeded-random","62","27","30","4","12","0.848197","0.250000","0.166667","0.777778"
"6x6","6x6-seeded-random","62","28","31","4","12","0.775775","0.250000","0.194444","0.666667"
"6x6","6x6-seeded-random","62","29","32","4","12","0.743042","0.333333","0.222222","0.666667"
