"board","experiment_id","search_level","game_index","late_objective_placements","target_state_changed_rate","local_lead_changed_rate","contributes_to_securing_rate","global_comparison_changed_rate","global_outcome_still_mutable_rate","region_outcome_fixed_before_rate"
"7x7","7x7-seeded-random","seeded-random","49","18","0.8333333333333334","0.16666666666666666","0.05555555555555555","0","0.9444444444444444","0.05555555555555555"
"7x7","7x7-seeded-random","seeded-random","50","13","0.6923076923076923","0.15384615384615385","0.15384615384615385","0.07692307692307693","0.9230769230769231","0"
"7x7","7x7-seeded-random","seeded-random","51","9","0.4444444444444444","0.3333333333333333","0","0","0.7777777777777778","0.2222222222222222"
"7x7","7x7-seeded-random","seeded-random","52","16","0.75","0.1875","0.1875","0.0625","1","0"
"7x7","7x7-seeded-random","seeded-random","53","15","0.8","0.06666666666666667","0.2","0.13333333333333333","1","0.13333333333333333"
"7x7","7x7-seeded-random","seeded-random","54","15","0.8","0.06666666666666667","0.2","0.06666666666666667","1","0.2"
"7x7","7x7-seeded-random","seeded-random","55","9","0.8888888888888888","0.1111111111111111","0.1111111111111111","0","1","0"
"7x7","7x7-seeded-random","seeded-random","56","19","0.8421052631578947","0.21052631578947367","0.05263157894736842","0","1","0"
"7x7","7x7-seeded-random","seeded-random","57","17","0.8823529411764706","0","0.17647058823529413","0.11764705882352941","0.8235294117647058","0.17647058823529413"
"7x7","7x7-seeded-random","seeded-random","58","19","0.7894736842105263","0.10526315789473684","0.3157894736842105","0","0.8421052631578947","0.10526315789473684"
"7x7","7x7-seeded-random","seeded-random","59","12","0.9166666666666666","0.16666666666666666","0.08333333333333333","0.08333333333333333","1","0"
"7x7","7x7-seeded-random","seeded-random","60","18","0.6111111111111112","0.1111111111111111","0.1111111111111111","0","0.8333333333333334","0"
"7x7","7x7-seeded-random","seeded-random","61","15","0.6666666666666666","0","0.2","0.13333333333333333","0.9333333333333333","0.06666666666666667"
"7x7","7x7-seeded-random","seeded-random","62","23","0.7391304347826086","0.21739130434782608","0.13043478260869565","0.043478260869565216","0.9565217391304348","0.13043478260869565"
"7x7","7x7-seeded-random","seeded-random","63","13","0.6153846153846154","0.23076923076923078","0.07692307692307693","0","1","0"
"7x7","7x7-seeded-random","seeded-random","64","16","0.8125","0.25","0","0","1","0.0625"
"7x7","7x7-seeded-random","seeded-random","65","15","0.6","0.13333333333333333","0.2","0","1","0"
"7x7","7x7-seeded-random","seeded-random","66","17","0.7058823529411765","0","0.11764705882352941","0.058823529411764705","0.8823529411764706","0.11764705882352941"
"7x7","7x7-seeded-random","seeded-random","67","21","0.9047619047619048","0.047619047619047616","0.23809523809523808","0","1","0.09523809523809523"
"7x7","7x7-seeded-random","seeded-random","68","17","0.8235294117647058","0.058823529411764705","0.17647058823529413","0","0.8235294117647058","0.058823529411764705"
"7x7","7x7-seeded-random","seeded-random","69","18","0.6666666666666666","0.2777777777777778","0.16666666666666666","0","0.9444444444444444","0.05555555555555555"
"7x7","7x7-seeded-random","seeded-random","70","14","0.7857142857142857","0.2857142857142857","0.14285714285714285","0.14285714285714285","1","0"
"7x7","7x7-seeded-random","seeded-random","71","14","0.6428571428571429","0.14285714285714285","0.07142857142857142","0","0.8571428571428571","0.14285714285714285"
"7x7","7x7-seeded-random","seeded-random","72","18","0.8333333333333334","0.16666666666666666","0.1111111111111111","0.16666666666666666","0.9444444444444444","0.05555555555555555"
"7x7","7x7-seeded-random","seeded-random","73","15","0.7333333333333333","0.06666666666666667","0.13333333333333333","0.06666666666666667","1","0.06666666666666667"
"7x7","7x7-seeded-random","seeded-random","74","20","0.7","0.15","0.1","0","0.9","0"
"7x7","7x7-seeded-random","seeded-random","75","19","0.631578947368421","0.10526315789473684","0.05263157894736842","0.05263157894736842","1","0.10526315789473684"
"7x7","7x7-seeded-random","seeded-random","76","20","0.8","0.2","0.15","0.05","1","0"
"7x7","7x7-seeded-random","seeded-random","77","17","0.7647058823529411","0.058823529411764705","0.29411764705882354","0.11764705882352941","0.8235294117647058","0.17647058823529413"
"7x7","7x7-seeded-random","seeded-random","78","15","0.6","0.13333333333333333","0","0","1","0.06666666666666667"
"7x7","7x7-seeded-random","seeded-random","79","20","0.75","0.25","0.2","0","0.9","0.15"
"7x7","7x7-seeded-random","seeded-random","80","19","0.5263157894736842","0.05263157894736842","0.05263157894736842","0","0.8421052631578947","0.15789473684210525"
"7x7","7x7-seeded-random","seeded-random","81","13","0.6153846153846154","0.15384615384615385","0.23076923076923078","0","0.9230769230769231","0"
"7x7","7x7-seeded-random","seeded-random","82","8","0.875","0","0","0","1","0.125"
"7x7","7x7-seeded-random","seeded-random","83","20","0.75","0.2","0","0","1","0.05"
"7x7","7x7-seeded-random","seeded-random","84","22","0.8181818181818182","0.18181818181818182","0.22727272727272727","0","0.9545454545454546","0.13636363636363635"
"7x7","7x7-seeded-random","seeded-random","85","23","0.7391304347826086","0.13043478260869565","0.08695652173913043","0","1","0.08695652173913043"
"7x7","7x7-seeded-random","seeded-random","86","21","0.7619047619047619","0.23809523809523808","0.047619047619047616","0.047619047619047616","1","0"
"7x7","7x7-seeded-random","seeded-random","87","11","0.6363636363636364","0","0.2727272727272727","0.18181818181818182","0.8181818181818182","0.18181818181818182"
"7x7","7x7-seeded-random","seeded-random","88","20","0.85","0.2","0.1","0.1","1","0.05"
"7x7","7x7-seeded-random","seeded-random","89","17","0.8235294117647058","0.11764705882352941","0.058823529411764705","0","0.8235294117647058","0.11764705882352941"
"7x7","7x7-seeded-random","seeded-random","90","20","0.8","0.2","0.3","0.05","1","0.05"
"7x7","7x7-seeded-random","seeded-random","91","15","0.7333333333333333","0.06666666666666667","0.13333333333333333","0","1","0"
"7x7","7x7-seeded-random","seeded-random","92","17","0.6470588235294118","0.23529411764705882","0.11764705882352941","0","0.9411764705882353","0.058823529411764705"
"7x7","7x7-seeded-random","seeded-random","93","15","0.8666666666666667","0.2","0","0","0.9333333333333333","0.06666666666666667"
"7x7","7x7-seeded-random","seeded-random","94","17","0.7647058823529411","0.29411764705882354","0.17647058823529413","0","0.9411764705882353","0.058823529411764705"
"7x7","7x7-seeded-random","seeded-random","95","18","0.7222222222222222","0.16666666666666666","0.16666666666666666","0.05555555555555555","0.9444444444444444","0.16666666666666666"
"7x7","7x7-seeded-random","seeded-random","96","16","0.75","0.1875","0.1875","0.1875","1","0"
"7x7","7x7-seeded-random","seeded-random","97","12","0.75","0","0.08333333333333333","0.4166666666666667","1","0.08333333333333333"
"7x7","7x7-seeded-random","seeded-random","98","12","0.6666666666666666","0.08333333333333333","0.08333333333333333","0","0.9166666666666666","0.08333333333333333"
"7x7","7x7-seeded-random","seeded-random","99","17","0.7058823529411765","0.29411764705882354","0.11764705882352941","0","0.8235294117647058","0"
"7x7","7x7-seeded-random","seeded-random","100","15","0.8666666666666667","0.13333333333333333","0.26666666666666666","0.06666666666666667","0.8","0.2"
"7x7","7x7-uct-0100","uct-0100","1","23","0.8260869565217391","0.08695652173913043","0.4782608695652174","0.17391304347826086","1","0.13043478260869565"
"7x7","7x7-uct-0100","uct-0100","2","23","0.9130434782608695","0.08695652173913043","0.21739130434782608","0.08695652173913043","0.9130434782608695","0.13043478260869565"
"7x7","7x7-uct-0100","uct-0100","3","20","0.9","0.1","0.4","0.35","1","0.15"
"7x7","7x7-uct-0100","uct-0100","4","20","0.85","0.1","0.45","0.1","1","0.05"
"7x7","7x7-uct-0100","uct-0100","5","23","0.8260869565217391","0.13043478260869565","0.2608695652173913","0.21739130434782608","1","0.043478260869565216"
"7x7","7x7-uct-0100","uct-0100","6","23","0.9130434782608695","0.043478260869565216","0.4782608695652174","0.30434782608695654","1","0.08695652173913043"
"7x7","7x7-uct-0100","uct-0100","7","24","0.7083333333333334","0.16666666666666666","0.2916666666666667","0.08333333333333333","1","0.08333333333333333"
"7x7","7x7-uct-0100","uct-0100","8","24","0.7083333333333334","0.08333333333333333","0.2916666666666667","0.20833333333333334","1","0.16666666666666666"
"7x7","7x7-uct-0100","uct-0100","9","23","0.8260869565217391","0.21739130434782608","0.391304347826087","0.21739130434782608","1","0.17391304347826086"
"7x7","7x7-uct-0100","uct-0100","10","24","0.75","0.16666666666666666","0.25","0.08333333333333333","0.875","0.08333333333333333"
"7x7","7x7-uct-0100","uct-0100","11","19","0.6842105263157895","0.10526315789473684","0.21052631578947367","0.15789473684210525","0.9473684210526315","0.15789473684210525"
"7x7","7x7-uct-0100","uct-0100","12","17","0.8823529411764706","0.17647058823529413","0.5294117647058824","0.11764705882352941","1","0.11764705882352941"
"7x7","7x7-uct-0100","uct-0100","13","19","0.8421052631578947","0.21052631578947367","0.3157894736842105","0.05263157894736842","0.9473684210526315","0.05263157894736842"
"7x7","7x7-uct-0100","uct-0100","14","16","0.6875","0.0625","0","0","0.8125","0.375"
"7x7","7x7-uct-0100","uct-0100","15","25","0.84","0.16","0.32","0.24","1","0.16"
"7x7","7x7-uct-0100","uct-0100","16","19","0.8947368421052632","0.05263157894736842","0.5263157894736842","0.10526315789473684","1","0.15789473684210525"
"7x7","7x7-uct-0100","uct-0100","17","24","0.7916666666666666","0.125","0.25","0.08333333333333333","1","0.125"
"7x7","7x7-uct-0100","uct-0100","18","26","0.9615384615384616","0.038461538461538464","0.34615384615384615","0.19230769230769232","1","0.15384615384615385"
"7x7","7x7-uct-0100","uct-0100","19","19","0.7368421052631579","0","0.5789473684210527","0.21052631578947367","1","0.3157894736842105"
"7x7","7x7-uct-0100","uct-0100","20","15","0.7333333333333333","0","0.3333333333333333","0.13333333333333333","1","0.06666666666666667"
"7x7","7x7-uct-0100","uct-0100","21","18","0.8333333333333334","0.05555555555555555","0.3333333333333333","0.05555555555555555","1","0.1111111111111111"
"7x7","7x7-uct-0100","uct-0100","22","27","0.8518518518518519","0.07407407407407407","0.48148148148148145","0.18518518518518517","1","0.18518518518518517"
"7x7","7x7-uct-0100","uct-0100","23","17","0.8823529411764706","0.23529411764705882","0.7058823529411765","0.058823529411764705","1","0.058823529411764705"
"7x7","7x7-uct-0100","uct-0100","24","17","0.8823529411764706","0.11764705882352941","0.29411764705882354","0","1","0.058823529411764705"
"7x7","7x7-uct-0100","uct-0100","25","24","0.7916666666666666","0.16666666666666666","0.4583333333333333","0.25","1","0.16666666666666666"
"7x7","7x7-uct-0100","uct-0100","26","21","0.9047619047619048","0.3333333333333333","0.47619047619047616","0.14285714285714285","0.9047619047619048","0.047619047619047616"
"7x7","7x7-uct-0100","uct-0100","27","19","0.6842105263157895","0.21052631578947367","0.3157894736842105","0","1","0.10526315789473684"
"7x7","7x7-uct-0100","uct-0100","28","22","0.8636363636363636","0.09090909090909091","0.6363636363636364","0.3181818181818182","1","0.2727272727272727"
"7x7","7x7-uct-0100","uct-0100","29","18","0.7777777777777778","0.1111111111111111","0.6111111111111112","0.16666666666666666","1","0.2777777777777778"
"7x7","7x7-uct-0100","uct-0100","30","21","0.7619047619047619","0.14285714285714285","0.2857142857142857","0.09523809523809523","1","0.09523809523809523"
"7x7","7x7-uct-0100","uct-0100","31","23","0.8260869565217391","0.17391304347826086","0.43478260869565216","0.13043478260869565","1","0.043478260869565216"
"7x7","7x7-uct-0100","uct-0100","32","16","0.8125","0.1875","0.25","0.0625","0.8125","0.125"
"7x7","7x7-uct-0100","uct-0100","33","24","0.75","0.08333333333333333","0.4583333333333333","0.3333333333333333","1","0.125"
"7x7","7x7-uct-0100","uct-0100","34","25","0.76","0.08","0.16","0.04","1","0.04"
"7x7","7x7-uct-0100","uct-0100","35","22","0.9090909090909091","0.22727272727272727","0.3181818181818182","0.22727272727272727","1","0.13636363636363635"
"7x7","7x7-uct-0100","uct-0100","36","21","0.8571428571428571","0","0.42857142857142855","0.09523809523809523","0.9047619047619048","0.23809523809523808"
"7x7","7x7-uct-0100","uct-0100","37","19","0.6842105263157895","0.15789473684210525","0.3157894736842105","0.05263157894736842","0.9473684210526315","0.05263157894736842"
"7x7","7x7-uct-0100","uct-0100","38","25","0.72","0.08","0.28","0.12","1","0.2"
"7x7","7x7-uct-0100","uct-0100","39","23","0.8695652173913043","0.13043478260869565","0.43478260869565216","0.17391304347826086","1","0.2608695652173913"
"7x7","7x7-uct-0100","uct-0100","40","22","0.9090909090909091","0.13636363636363635","0.3181818181818182","0.36363636363636365","1","0.13636363636363635"
"7x7","7x7-uct-0100","uct-0100","41","22","0.9090909090909091","0.09090909090909091","0.2727272727272727","0.18181818181818182","1","0.18181818181818182"
"7x7","7x7-uct-0100","uct-0100","42","29","0.8620689655172413","0.06896551724137931","0.3793103448275862","0.2413793103448276","1","0.06896551724137931"
"7x7","7x7-uct-0100","uct-0100","43","18","0.8888888888888888","0.2777777777777778","0.2777777777777778","0.05555555555555555","1","0.2222222222222222"
"7x7","7x7-uct-0100","uct-0100","44","19","0.8421052631578947","0.15789473684210525","0.42105263157894735","0.10526315789473684","1","0"
"7x7","7x7-uct-0100","uct-0100","45","23","0.6521739130434783","0.13043478260869565","0.21739130434782608","0.043478260869565216","1","0.08695652173913043"
"7x7","7x7-uct-0100","uct-0100","46","21","0.6666666666666666","0.2857142857142857","0.47619047619047616","0.2857142857142857","1","0.09523809523809523"
"7x7","7x7-uct-0100","uct-0100","47","26","0.9230769230769231","0.15384615384615385","0.19230769230769232","0.38461538461538464","1","0.038461538461538464"
"7x7","7x7-uct-0100","uct-0100","48","25","0.8","0.08","0.44","0.28","1","0.12"
"7x7","7x7-uct-0100","uct-0100","49","21","0.8571428571428571","0.2857142857142857","0.3333333333333333","0.047619047619047616","0.9523809523809523","0.047619047619047616"
"7x7","7x7-uct-0100","uct-0100","50","20","0.95","0.2","0.6","0.2","0.95","0.05"
"7x7","7x7-uct-0500","uct-0500","1","28","0.7857142857142857","0","0.6428571428571429","0.21428571428571427","1","0.17857142857142858"
"7x7","7x7-uct-0500","uct-0500","2","26","1","0.038461538461538464","0.46153846153846156","0.2692307692307692","1","0.15384615384615385"
"7x7","7x7-uct-0500","uct-0500","3","28","0.9642857142857143","0.07142857142857142","0.5714285714285714","0.25","1","0.17857142857142858"
"7x7","7x7-uct-0500","uct-0500","4","25","1","0.08","0.28","0.28","0.96","0.16"
"7x7","7x7-uct-0500","uct-0500","5","24","0.875","0.125","0.2916666666666667","0.16666666666666666","1","0.20833333333333334"
"7x7","7x7-uct-0500","uct-0500","6","16","0.875","0.0625","0.5625","0.125","0.9375","0.25"
"7x7","7x7-uct-0500","uct-0500","7","24","0.9583333333333334","0.041666666666666664","0.25","0.041666666666666664","1","0.20833333333333334"
"7x7","7x7-uct-0500","uct-0500","8","23","0.8695652173913043","0.08695652173913043","0.5217391304347826","0.13043478260869565","1","0.17391304347826086"
"7x7","7x7-uct-0500","uct-0500","9","31","0.967741935483871","0.1935483870967742","0.3870967741935484","0.25806451612903225","1","0.0967741935483871"
"7x7","7x7-uct-0500","uct-0500","10","21","0.7619047619047619","0","0.38095238095238093","0.14285714285714285","0.9523809523809523","0.19047619047619047"
"7x7","7x7-uct-0500","uct-0500","11","28","0.9642857142857143","0.21428571428571427","0.5","0.2857142857142857","1","0.17857142857142858"
"7x7","7x7-uct-0500","uct-0500","12","23","0.8260869565217391","0.043478260869565216","0.5217391304347826","0.21739130434782608","1","0.21739130434782608"
"7x7","7x7-uct-0500","uct-0500","13","19","0.8421052631578947","0","0.5789473684210527","0.10526315789473684","1","0.2631578947368421"
"7x7","7x7-uct-0500","uct-0500","14","26","0.8846153846153846","0.038461538461538464","0.6153846153846154","0.19230769230769232","1","0.11538461538461539"
"7x7","7x7-uct-0500","uct-0500","15","19","0.7368421052631579","0.15789473684210525","0.42105263157894735","0.15789473684210525","1","0.5263157894736842"
"7x7","7x7-uct-0500","uct-0500","16","23","0.6521739130434783","0","0.391304347826087","0.17391304347826086","1","0.08695652173913043"
"7x7","7x7-uct-0500","uct-0500","17","30","0.9333333333333333","0.1","0.5","0.4","1","0.3"
"7x7","7x7-uct-0500","uct-0500","18","23","0.9130434782608695","0.13043478260869565","0.4782608695652174","0.21739130434782608","1","0.2608695652173913"
"7x7","7x7-uct-0500","uct-0500","19","27","0.9629629629629629","0","0.48148148148148145","0.25925925925925924","1","0.2222222222222222"
"7x7","7x7-uct-0500","uct-0500","20","29","0.8620689655172413","0.13793103448275862","0.4482758620689655","0.3448275862068966","1","0.10344827586206896"
"7x7","7x7-uct-0500","uct-0500","21","24","0.875","0.041666666666666664","0.5","0.16666666666666666","1","0.25"
"7x7","7x7-uct-0500","uct-0500","22","25","0.96","0.12","0.4","0.2","1","0.24"
"7x7","7x7-uct-0500","uct-0500","23","23","0.782608695652174","0.17391304347826086","0.4782608695652174","0.13043478260869565","0.9565217391304348","0.08695652173913043"
"7x7","7x7-uct-0500","uct-0500","24","28","0.9285714285714286","0.25","0.2857142857142857","0.21428571428571427","1","0.14285714285714285"
"7x7","7x7-uct-0500","uct-0500","25","25","0.92","0.08","0.6","0.2","1","0.16"
"7x7","7x7-uct-0500","uct-0500","26","27","0.9259259259259259","0","0.25925925925925924","0.4074074074074074","1","0.2222222222222222"
"7x7","7x7-uct-0500","uct-0500","27","26","0.8846153846153846","0","0.6153846153846154","0.11538461538461539","1","0.38461538461538464"
"7x7","7x7-uct-0500","uct-0500","28","31","0.9032258064516129","0.16129032258064516","0.3870967741935484","0.3548387096774194","1","0.22580645161290322"
"7x7","7x7-uct-0500","uct-0500","29","26","0.9615384615384616","0.038461538461538464","0.6153846153846154","0.19230769230769232","1","0.23076923076923078"
"7x7","7x7-uct-0500","uct-0500","30","22","0.7272727272727273","0","0.4090909090909091","0.045454545454545456","1","0.13636363636363635"
"7x7","7x7-uct-0500","uct-0500","31","26","0.8461538461538461","0.15384615384615385","0.46153846153846156","0.2692307692307692","1","0.19230769230769232"
"7x7","7x7-uct-0500","uct-0500","32","24","0.7916666666666666","0.08333333333333333","0.375","0.041666666666666664","1","0.16666666666666666"
"7x7","7x7-uct-0500","uct-0500","33","27","0.8888888888888888","0.037037037037037035","0.3333333333333333","0.1111111111111111","1","0.037037037037037035"
"7x7","7x7-uct-0500","uct-0500","34","25","0.88","0.08","0.44","0.24","1","0.12"
"7x7","7x7-uct-0500","uct-0500","35","27","0.9259259259259259","0.14814814814814814","0.48148148148148145","0.18518518518518517","1","0.14814814814814814"
"7x7","7x7-uct-0500","uct-0500","36","25","0.96","0.08","0.44","0.2","1","0.2"
"7x7","7x7-uct-0500","uct-0500","37","27","0.9629629629629629","0.07407407407407407","0.4444444444444444","0.25925925925925924","1","0.14814814814814814"
"7x7","7x7-uct-0500","uct-0500","38","29","1","0.034482758620689655","0.2413793103448276","0.27586206896551724","1","0.2413793103448276"
"7x7","7x7-uct-0500","uct-0500","39","22","0.9090909090909091","0.13636363636363635","0.5","0.09090909090909091","1","0.13636363636363635"
"7x7","7x7-uct-0500","uct-0500","40","25","0.92","0.04","0.24","0.12","1","0.24"
"7x7","7x7-uct-0500","uct-0500","41","21","0.8095238095238095","0","0.5238095238095238","0.14285714285714285","1","0.2857142857142857"
"7x7","7x7-uct-0500","uct-0500","42","29","0.9655172413793104","0.034482758620689655","0.5517241379310345","0.13793103448275862","1","0.13793103448275862"
"7x7","7x7-uct-0500","uct-0500","43","28","0.8214285714285714","0.10714285714285714","0.5357142857142857","0.25","1","0.03571428571428571"
"7x7","7x7-uct-0500","uct-0500","44","21","0.9047619047619048","0.09523809523809523","0.5238095238095238","0.14285714285714285","1","0.19047619047619047"
"7x7","7x7-uct-0500","uct-0500","45","29","0.896551724137931","0.06896551724137931","0.3103448275862069","0.20689655172413793","1","0.4482758620689655"
"7x7","7x7-uct-0500","uct-0500","46","21","0.6190476190476191","0.23809523809523808","0.3333333333333333","0.09523809523809523","1","0.14285714285714285"
"7x7","7x7-uct-0500","uct-0500","47","22","0.8636363636363636","0.09090909090909091","0.4090909090909091","0.09090909090909091","1","0.22727272727272727"
"7x7","7x7-uct-0500","uct-0500","48","25","0.8","0.08","0.36","0.08","1","0.44"
"7x7","7x7-uct-0500","uct-0500","49","30","0.9666666666666667","0.13333333333333333","0.4","0.23333333333333334","1","0.2"
"7x7","7x7-uct-0500","uct-0500","50","20","0.85","0.05","0.55","0.1","1","0.15"
"7x7","7x7-uct-1000","uct-1000","1","29","0.8620689655172413","0.10344827586206896","0.20689655172413793","0.2413793103448276","1","0.27586206896551724"
"7x7","7x7-uct-1000","uct-1000","2","27","1","0.1111111111111111","0.5185185185185185","0.2962962962962963","1","0.1111111111111111"
"7x7","7x7-uct-1000","uct-1000","3","29","0.9310344827586207","0.034482758620689655","0.3103448275862069","0.10344827586206896","1","0.3448275862068966"
"7x7","7x7-uct-1000","uct-1000","4","29","0.8620689655172413","0.13793103448275862","0.3103448275862069","0.20689655172413793","1","0.20689655172413793"
"7x7","7x7-uct-1000","uct-1000","5","30","0.8333333333333334","0.16666666666666666","0.4","0.16666666666666666","1","0.06666666666666667"
"7x7","7x7-uct-1000","uct-1000","6","28","0.9285714285714286","0.03571428571428571","0.35714285714285715","0.10714285714285714","1","0.14285714285714285"
"7x7","7x7-uct-1000","uct-1000","7","25","0.96","0.12","0.36","0.08","1","0.04"
"7x7","7x7-uct-1000","uct-1000","8","26","0.9615384615384616","0.11538461538461539","0.5","0.11538461538461539","1","0.4230769230769231"
"7x7","7x7-uct-1000","uct-1000","9","24","0.9166666666666666","0.041666666666666664","0.4166666666666667","0.20833333333333334","1","0.08333333333333333"
