"board","experiment_id","search_level","game_index","band","mean_active_fronts","mean_dormant_fronts","mean_backlog","multi_active_turn_rate","multi_unattended_turn_rate","decline_from_game_peak","placement_entropy","opportunity_entropy","entropy_gap","placement_hhi","opportunity_hhi","hhi_gap","placement_largest_share","opportunity_largest_share","largest_share_gap","placement_regions","opportunity_regions"
"7x7","7x7-uct-0100","uct-0100","14","3","6.416666666666667","2.25","4.083333333333333","1","1","2.5833333333333335","0.9142071365396289","0.9961353707021045","-0.08192823416247552","0.14197530864197533","0.11293758149442105","0.029037727147554274","0.19444444444444445","0.1302367941712204","0.06420765027322406","8","9"
"7x7","7x7-uct-0100","uct-0100","14","4","7.416666666666667","2.6666666666666665","4.666666666666667","1","1","1.5833333333333333","0.9671512911701484","0.998799923373975","-0.03164863220382663","0.12654320987654322","0.11169586776859504","0.014847342107948178","0.16666666666666666","0.12545454545454546","0.0412121212121212","9","9"
"7x7","7x7-uct-0100","uct-0100","15","1","2.4166666666666665","0.4166666666666667","1.0833333333333333","0.6666666666666666","0.25","5.583333333333333","0.8417846160039169","0.9931476001300604","-0.15136298412614357","0.16975308641975312","0.11437633136094676","0.05537675505880636","0.25","0.13641025641025642","0.11358974358974358","7","9"
"7x7","7x7-uct-0100","uct-0100","15","2","5.666666666666667","1.6666666666666667","3.25","1","1","2.3333333333333335","0.9328103899941722","0.9963877236050755","-0.06357733361090334","0.1404320987654321","0.11286801600437904","0.02756408276105307","0.19444444444444445","0.1299638989169675","0.06448054552747695","9","9"
"7x7","7x7-uct-0100","uct-0100","15","3","6.25","2","3.75","1","1","1.75","0.9714470902772955","0.9982112180034051","-0.026764127726109588","0.125","0.11199798309735032","0.013002016902649682","0.16666666666666666","0.1289767841788478","0.03768988248781885","9","9"
"7x7","7x7-uct-0100","uct-0100","15","4","6.333333333333333","1.6666666666666667","3.5","1","0.9166666666666666","1.6666666666666667","0.8945024110119151","0.9964568189625694","-0.10195440795065436","0.1527777777777778","0.11282600149522685","0.039951776282550935","0.2222222222222222","0.13054830287206268","0.09167391935015953","8","9"
"7x7","7x7-uct-0100","uct-0100","16","1","1.5833333333333333","0.3333333333333333","0.8333333333333334","0.5","0.25","7.416666666666667","0.9562404783725271","0.996909720717847","-0.04066924234531988","0.12962962962962965","0.11258614410980494","0.017043485519824708","0.16666666666666666","0.1264737406216506","0.040192926045016064","9","9"
"7x7","7x7-uct-0100","uct-0100","16","2","6","1.75","3.5","1","1","3","0.968228718136596","0.9982591229844503","-0.030030404847854353","0.12654320987654322","0.11195304524503624","0.014590164631506974","0.19444444444444445","0.12738853503184713","0.06705590941259731","9","9"
"7x7","7x7-uct-0100","uct-0100","16","3","7.083333333333333","2.25","4.25","1","1","1.9166666666666667","0.9363954373011031","0.9968713677988432","-0.06047593049774014","0.14351851851851855","0.11261856740002657","0.030899951118491975","0.25","0.13181019332161686","0.11818980667838314","9","9"
"7x7","7x7-uct-0100","uct-0100","16","4","7.416666666666667","2.75","4.833333333333333","1","1","1.5833333333333333","0.9584193774121448","0.9952765125281179","-0.036857135115973105","0.12962962962962965","0.11333385543112225","0.016295774198507404","0.19444444444444445","0.13097345132743363","0.06347099311701082","9","9"
