"board","experiment_id","search_level","game_index","threshold","turns","mean_dormant_active_fronts","dormant_ge2_turn_rate","mean_backlog_size","backlog_ge2_turn_rate","qualifying_departures","revisit_rate_observed","right_censored_rate","mean_revisit_lag","mean_normalized_revisit_lag","revisit_within_four_turns_rate"
"7x7","7x7-seeded-random","seeded-random","21","1","48","3.3333333333333335","0.8958333333333334","3.3333333333333335","0.8958333333333334","75","0.9855072463768116","0.08","3.0294117647058822","0.06311274509803923","0.7230769230769231"
"7x7","7x7-seeded-random","seeded-random","21","3","48","0.7291666666666666","0.16666666666666666","3.3333333333333335","0.8958333333333334","35","0.9696969696969697","0.05714285714285714","4.9375","0.10286458333333334","0.4375"
"7x7","7x7-seeded-random","seeded-random","22","2","48","1.7083333333333333","0.5833333333333334","3.2291666666666665","0.8333333333333334","48","1","0.0625","3.9555555555555557","0.0824074074074074","0.7045454545454546"
"7x7","7x7-seeded-random","seeded-random","22","1","48","3.2291666666666665","0.8333333333333334","3.2291666666666665","0.8333333333333334","73","1","0.0821917808219178","2.985074626865672","0.062189054726368174","0.8"
"7x7","7x7-seeded-random","seeded-random","22","3","48","0.7083333333333334","0.16666666666666666","3.2291666666666665","0.8333333333333334","34","1","0.058823529411764705","4.75","0.09895833333333331","0.59375"
"7x7","7x7-seeded-random","seeded-random","23","2","48","2","0.7083333333333334","3.5416666666666665","0.7916666666666666","55","1","0.07272727272727272","3.7058823529411766","0.07720588235294117","0.7254901960784313"
"7x7","7x7-seeded-random","seeded-random","23","1","48","3.5416666666666665","0.7916666666666666","3.5416666666666665","0.7916666666666666","74","1","0.08108108108108109","3.0294117647058822","0.06311274509803921","0.7941176470588235"
"7x7","7x7-seeded-random","seeded-random","23","3","48","0.8541666666666666","0.2916666666666667","3.5416666666666665","0.7916666666666666","41","1","0.07317073170731707","4.2894736842105265","0.08936403508771928","0.631578947368421"
"7x7","7x7-seeded-random","seeded-random","24","2","48","1.875","0.5833333333333334","3.4375","0.8958333333333334","52","1","0.09615384615384616","4.085106382978723","0.08510638297872339","0.6326530612244898"
"7x7","7x7-seeded-random","seeded-random","24","1","48","3.4375","0.8958333333333334","3.4375","0.8958333333333334","75","1","0.09333333333333334","3.1323529411764706","0.0652573529411765","0.7391304347826086"
"7x7","7x7-seeded-random","seeded-random","24","3","48","0.7916666666666666","0.16666666666666666","3.4375","0.8958333333333334","38","1","0.10526315789473684","4.882352941176471","0.10171568627450979","0.5"
"7x7","7x7-seeded-random","seeded-random","25","2","48","1.9791666666666667","0.6666666666666666","3.7708333333333335","0.8958333333333334","56","1","0.07142857142857142","3.9615384615384617","0.08253205128205127","0.68"
"7x7","7x7-seeded-random","seeded-random","25","1","48","3.7708333333333335","0.8958333333333334","3.7708333333333335","0.8958333333333334","86","1","0.06976744186046512","2.925","0.06093750000000001","0.7922077922077922"
"7x7","7x7-seeded-random","seeded-random","25","3","48","0.8125","0.14583333333333334","3.7708333333333335","0.8958333333333334","39","1","0.02564102564102564","4.684210526315789","0.09758771929824561","0.5789473684210527"
"7x7","7x7-seeded-random","seeded-random","26","2","48","1.5","0.5416666666666666","2.9166666666666665","0.8541666666666666","41","1","0.12195121951219512","5.027777777777778","0.10474537037037036","0.4864864864864865"
"7x7","7x7-seeded-random","seeded-random","26","1","48","2.9166666666666665","0.8541666666666666","2.9166666666666665","0.8541666666666666","68","1","0.10294117647058823","3.377049180327869","0.07035519125683062","0.6833333333333333"
"7x7","7x7-seeded-random","seeded-random","26","3","48","0.6458333333333334","0.0625","2.9166666666666665","0.8541666666666666","31","1","0.0967741935483871","5.892857142857143","0.12276785714285712","0.3448275862068966"
"7x7","7x7-seeded-random","seeded-random","27","2","48","1.8125","0.6875","3.6041666666666665","0.9375","54","1","0.09259259259259259","4.285714285714286","0.0892857142857143","0.64"
"7x7","7x7-seeded-random","seeded-random","27","1","48","3.6041666666666665","0.9375","3.6041666666666665","0.9375","86","1","0.06976744186046512","3.0125","0.06276041666666667","0.775"
"7x7","7x7-seeded-random","seeded-random","27","3","48","0.6875","0.125","3.6041666666666665","0.9375","33","1","0.09090909090909091","5.733333333333333","0.11944444444444445","0.41935483870967744"
"7x7","7x7-seeded-random","seeded-random","28","2","48","1.5416666666666667","0.4791666666666667","3","0.8333333333333334","42","1","0.11904761904761904","4.54054054054054","0.09459459459459459","0.525"
"7x7","7x7-seeded-random","seeded-random","28","1","48","3","0.8333333333333334","3","0.8333333333333334","70","1","0.11428571428571428","3.1129032258064515","0.06485215053763442","0.6984126984126984"
"7x7","7x7-seeded-random","seeded-random","28","3","48","0.6666666666666666","0.16666666666666666","3","0.8333333333333334","32","1","0.125","5.357142857142857","0.11160714285714284","0.40625"
"7x7","7x7-seeded-random","seeded-random","29","2","48","1.4583333333333333","0.4375","2.9791666666666665","0.875","40","1","0.15","4.911764705882353","0.102328431372549","0.5294117647058824"
"7x7","7x7-seeded-random","seeded-random","29","1","48","2.9791666666666665","0.875","2.9791666666666665","0.875","73","1","0.0821917808219178","2.985074626865672","0.062189054726368174","0.7611940298507462"
"7x7","7x7-seeded-random","seeded-random","29","3","48","0.625","0.08333333333333333","2.9791666666666665","0.875","30","1","0.1","5.666666666666667","0.11805555555555555","0.42857142857142855"
"7x7","7x7-seeded-random","seeded-random","30","2","48","1.6041666666666667","0.4791666666666667","3.0833333333333335","0.8958333333333334","44","1","0.11363636363636363","4.410256410256411","0.09188034188034185","0.625"
"7x7","7x7-seeded-random","seeded-random","30","1","48","3.0833333333333335","0.8958333333333334","3.0833333333333335","0.8958333333333334","71","1","0.07042253521126761","3.015151515151515","0.06281565656565657","0.7727272727272727"
"7x7","7x7-seeded-random","seeded-random","30","3","48","0.6875","0.10416666666666667","3.0833333333333335","0.8958333333333334","33","1","0.12121212121212122","5.241379310344827","0.10919540229885057","0.5"
"7x7","7x7-seeded-random","seeded-random","31","2","48","1.6666666666666667","0.6041666666666666","3.2708333333333335","0.8541666666666666","47","1","0.0851063829787234","4.604651162790698","0.09593023255813954","0.5581395348837209"
"7x7","7x7-seeded-random","seeded-random","31","1","48","3.2708333333333335","0.8541666666666666","3.2708333333333335","0.8541666666666666","77","1","0.09090909090909091","3.2142857142857144","0.0669642857142857","0.7164179104477612"
"7x7","7x7-seeded-random","seeded-random","31","3","48","0.6875","0.16666666666666666","3.2708333333333335","0.8541666666666666","33","1","0.06060606060606061","5.612903225806452","0.11693548387096774","0.40625"
"7x7","7x7-seeded-random","seeded-random","32","2","48","1.8333333333333333","0.625","3.3125","0.875","50","0.9782608695652174","0.08","4.466666666666667","0.09305555555555556","0.6888888888888889"
"7x7","7x7-seeded-random","seeded-random","32","1","48","3.3125","0.875","3.3125","0.875","71","0.9846153846153847","0.08450704225352113","3.4375","0.07161458333333334","0.78125"
"7x7","7x7-seeded-random","seeded-random","32","3","48","0.7916666666666666","0.20833333333333334","3.3125","0.875","38","0.9714285714285714","0.07894736842105263","5.264705882352941","0.1096813725490196","0.6"
"7x7","7x7-seeded-random","seeded-random","33","2","48","2.0208333333333335","0.7083333333333334","3.6458333333333335","0.8958333333333334","58","1","0.05172413793103448","3.8545454545454545","0.0803030303030303","0.7272727272727273"
"7x7","7x7-seeded-random","seeded-random","33","1","48","3.6458333333333335","0.8958333333333334","3.6458333333333335","0.8958333333333334","78","1","0.07692307692307693","3.1805555555555554","0.0662615740740741","0.7761194029850746"
"7x7","7x7-seeded-random","seeded-random","33","3","48","0.8125","0.1875","3.6458333333333335","0.8958333333333334","39","1","0.05128205128205128","4.756756756756757","0.09909909909909909","0.5945945945945946"
"7x7","7x7-seeded-random","seeded-random","34","2","48","1.6458333333333333","0.5625","3.125","0.875","46","1","0.10869565217391304","4.195121951219512","0.08739837398373985","0.6428571428571429"
"7x7","7x7-seeded-random","seeded-random","34","1","48","3.125","0.875","3.125","0.875","71","1","0.09859154929577464","3.046875","0.06347656250000001","0.7580645161290323"
"7x7","7x7-seeded-random","seeded-random","34","3","48","0.6875","0.125","3.125","0.875","33","1","0.09090909090909091","5","0.10416666666666669","0.53125"
"7x7","7x7-seeded-random","seeded-random","35","2","48","1.6458333333333333","0.6041666666666666","3.1458333333333335","0.8958333333333334","50","1","0.06","4.1063829787234045","0.0855496453900709","0.5957446808510638"
"7x7","7x7-seeded-random","seeded-random","35","1","48","3.1458333333333335","0.8958333333333334","3.1458333333333335","0.8958333333333334","72","1","0.08333333333333333","3.212121212121212","0.0669191919191919","0.6984126984126984"
"7x7","7x7-seeded-random","seeded-random","35","3","48","0.6041666666666666","0.08333333333333333","3.1458333333333335","0.8958333333333334","29","1","0.06896551724137931","5.666666666666667","0.11805555555555557","0.3448275862068966"
"7x7","7x7-seeded-random","seeded-random","36","2","48","1.7083333333333333","0.5625","3.3125","0.8333333333333334","49","0.9772727272727273","0.10204081632653061","3.86046511627907","0.08042635658914726","0.6521739130434783"
"7x7","7x7-seeded-random","seeded-random","36","1","48","3.3125","0.8333333333333334","3.3125","0.8333333333333334","77","0.9859154929577465","0.07792207792207792","2.757142857142857","0.0574404761904762","0.7681159420289855"
"7x7","7x7-seeded-random","seeded-random","36","3","48","0.6875","0.1875","3.3125","0.8333333333333334","33","1","0.12121212121212122","4.758620689655173","0.09913793103448276","0.5161290322580645"
"7x7","7x7-seeded-random","seeded-random","37","2","48","1.7708333333333333","0.6041666666666666","3.2916666666666665","0.8541666666666666","50","0.9782608695652174","0.08","3.6","0.07499999999999998","0.7021276595744681"
"7x7","7x7-seeded-random","seeded-random","37","1","48","3.2916666666666665","0.8541666666666666","3.2916666666666665","0.8541666666666666","73","0.9850746268656716","0.0821917808219178","2.772727272727273","0.05776515151515152","0.7846153846153846"
"7x7","7x7-seeded-random","seeded-random","37","3","48","0.7291666666666666","0.14583333333333334","3.2916666666666665","0.8541666666666666","35","1","0.11428571428571428","4.32258064516129","0.09005376344086022","0.6060606060606061"
"7x7","7x7-seeded-random","seeded-random","38","2","48","1.5","0.4791666666666667","3.0416666666666665","0.8541666666666666","44","0.9743589743589743","0.11363636363636363","3.9473684210526314","0.08223684210526314","0.6"
"7x7","7x7-seeded-random","seeded-random","38","1","48","3.0416666666666665","0.8541666666666666","3.0416666666666665","0.8541666666666666","74","0.9852941176470589","0.08108108108108109","2.671641791044776","0.05565920398009952","0.7611940298507462"
"7x7","7x7-seeded-random","seeded-random","38","3","48","0.5833333333333334","0.14583333333333334","3.0416666666666665","0.8541666666666666","28","1","0.07142857142857142","4.846153846153846","0.10096153846153846","0.4642857142857143"
"7x7","7x7-seeded-random","seeded-random","39","2","48","1.8541666666666667","0.625","3.4583333333333335","0.9166666666666666","52","1","0.07692307692307693","4.291666666666667","0.08940972222222222","0.5833333333333334"
"7x7","7x7-seeded-random","seeded-random","39","1","48","3.4583333333333335","0.9166666666666666","3.4583333333333335","0.9166666666666666","77","1","0.07792207792207792","3.2253521126760565","0.06719483568075117","0.7058823529411765"
"7x7","7x7-seeded-random","seeded-random","39","3","48","0.7708333333333334","0.1875","3.4583333333333335","0.9166666666666666","37","1","0.08108108108108109","5.235294117647059","0.1090686274509804","0.42857142857142855"
"7x7","7x7-seeded-random","seeded-random","40","2","48","1.6458333333333333","0.5833333333333334","3.2291666666666665","0.8958333333333334","53","1","0.07547169811320754","3.9183673469387754","0.08163265306122444","0.7959183673469388"
"7x7","7x7-seeded-random","seeded-random","40","1","48","3.2291666666666665","0.8958333333333334","3.2291666666666665","0.8958333333333334","76","1","0.07894736842105263","3.0428571428571427","0.06339285714285713","0.8529411764705882"
"7x7","7x7-seeded-random","seeded-random","40","3","48","0.5416666666666666","0.08333333333333333","3.2291666666666665","0.8958333333333334","26","1","0.11538461538461539","6.086956521739131","0.12681159420289856","0.5652173913043478"
"7x7","7x7-seeded-random","seeded-random","41","2","48","1.8958333333333333","0.625","3.5","0.8958333333333334","52","1","0.11538461538461539","4.195652173913044","0.08740942028985504","0.6530612244897959"
"7x7","7x7-seeded-random","seeded-random","41","1","48","3.5","0.8958333333333334","3.5","0.8958333333333334","77","1","0.07792207792207792","3.0704225352112675","0.06396713615023475","0.7638888888888888"
"7x7","7x7-seeded-random","seeded-random","41","3","48","0.8125","0.22916666666666666","3.5","0.8958333333333334","39","1","0.1282051282051282","4.970588235294118","0.10355392156862744","0.5405405405405406"
"7x7","7x7-seeded-random","seeded-random","42","2","48","2.1458333333333335","0.7708333333333334","3.7916666666666665","0.9166666666666666","60","1","0.06666666666666667","3.857142857142857","0.08035714285714284","0.7543859649122807"
"7x7","7x7-seeded-random","seeded-random","42","1","48","3.7916666666666665","0.9166666666666666","3.7916666666666665","0.9166666666666666","79","1","0.08860759493670886","3.2222222222222223","0.06712962962962961","0.8055555555555556"
"7x7","7x7-seeded-random","seeded-random","42","3","48","0.8958333333333334","0.16666666666666666","3.7916666666666665","0.9166666666666666","43","1","0.046511627906976744","4.536585365853658","0.09451219512195122","0.6744186046511628"
"7x7","7x7-seeded-random","seeded-random","43","2","48","1.5","0.5208333333333334","3.0833333333333335","0.8333333333333334","45","1","0.06666666666666667","3.9523809523809526","0.08234126984126981","0.7073170731707317"
"7x7","7x7-seeded-random","seeded-random","43","1","48","3.0833333333333335","0.8333333333333334","3.0833333333333335","0.8333333333333334","76","1","0.07894736842105263","2.7714285714285714","0.05773809523809522","0.8235294117647058"
"7x7","7x7-seeded-random","seeded-random","43","3","48","0.5625","0.125","3.0833333333333335","0.8333333333333334","27","1","0.07407407407407407","5.28","0.11","0.5384615384615384"
"7x7","7x7-seeded-random","seeded-random","44","2","48","1.375","0.3125","2.5416666666666665","0.6458333333333334","36","1","0.08333333333333333","4.7272727272727275","0.09848484848484848","0.59375"
"7x7","7x7-seeded-random","seeded-random","44","1","48","2.5416666666666665","0.6458333333333334","2.5416666666666665","0.6458333333333334","56","1","0.10714285714285714","3.46","0.07208333333333335","0.7291666666666666"
"7x7","7x7-seeded-random","seeded-random","44","3","48","0.625","0.16666666666666666","2.5416666666666665","0.6458333333333334","30","1","0.06666666666666667","5.214285714285714","0.1086309523809524","0.5357142857142857"
"7x7","7x7-seeded-random","seeded-random","45","2","48","1.5","0.5208333333333334","3.0208333333333335","0.8541666666666666","41","1","0.0975609756097561","4.648648648648648","0.09684684684684683","0.5945945945945946"
"7x7","7x7-seeded-random","seeded-random","45","1","48","3.0208333333333335","0.8541666666666666","3.0208333333333335","0.8541666666666666","73","1","0.0821917808219178","3.014925373134328","0.06281094527363185","0.7761194029850746"
"7x7","7x7-seeded-random","seeded-random","45","3","48","0.6458333333333334","0.125","3.0208333333333335","0.8541666666666666","31","1","0.0967741935483871","5.5","0.11458333333333333","0.4642857142857143"
"7x7","7x7-seeded-random","seeded-random","46","2","48","1.6666666666666667","0.625","3.4166666666666665","0.8958333333333334","48","1","0.08333333333333333","4.068181818181818","0.08475378787878786","0.6521739130434783"
"7x7","7x7-seeded-random","seeded-random","46","1","48","3.4166666666666665","0.8958333333333334","3.4166666666666665","0.8958333333333334","84","1","0.07142857142857142","2.730769230769231","0.05689102564102564","0.7922077922077922"
"7x7","7x7-seeded-random","seeded-random","46","3","48","0.6666666666666666","0.20833333333333334","3.4166666666666665","0.8958333333333334","32","1","0.09375","5.137931034482759","0.10704022988505747","0.4838709677419355"
"7x7","7x7-seeded-random","seeded-random","47","2","48","1.6875","0.6041666666666666","3.2708333333333335","0.8125","48","1","0.08333333333333333","4.318181818181818","0.0899621212121212","0.6744186046511628"
"7x7","7x7-seeded-random","seeded-random","47","1","48","3.2708333333333335","0.8125","3.2708333333333335","0.8125","76","1","0.07894736842105263","3.085714285714286","0.06428571428571428","0.7941176470588235"
"7x7","7x7-seeded-random","seeded-random","47","3","48","0.6875","0.14583333333333334","3.2708333333333335","0.8125","33","1","0.06060606060606061","5.290322580645161","0.11021505376344087","0.5625"
"7x7","7x7-seeded-random","seeded-random","48","2","48","1.75","0.5833333333333334","3.4375","0.8541666666666666","50","1","0.08","4.217391304347826","0.0878623188405797","0.6595744680851063"
"7x7","7x7-seeded-random","seeded-random","48","1","48","3.4375","0.8541666666666666","3.4375","0.8541666666666666","81","1","0.07407407407407407","2.973333333333333","0.061944444444444476","0.7808219178082192"
"7x7","7x7-seeded-random","seeded-random","48","3","48","0.7083333333333334","0.10416666666666667","3.4375","0.8541666666666666","34","1","0.058823529411764705","5.1875","0.10807291666666666","0.5151515151515151"
"7x7","7x7-seeded-random","seeded-random","49","2","48","2.0208333333333335","0.6875","3.75","0.9166666666666666","55","1","0.10909090909090909","4.428571428571429","0.09226190476190477","0.5510204081632653"
"7x7","7x7-seeded-random","seeded-random","49","1","48","3.75","0.9166666666666666","3.75","0.9166666666666666","83","1","0.08433734939759036","3.210526315789474","0.06688596491228065","0.7027027027027027"
"7x7","7x7-seeded-random","seeded-random","49","3","48","0.875","0.22916666666666666","3.75","0.9166666666666666","42","1","0.07142857142857142","5.051282051282051","0.10523504273504272","0.45"
"7x7","7x7-seeded-random","seeded-random","50","2","48","1.8333333333333333","0.625","3.5","0.8541666666666666","53","1","0.09433962264150944","3.7291666666666665","0.07769097222222221","0.75"
"7x7","7x7-seeded-random","seeded-random","50","1","48","3.5","0.8541666666666666","3.5","0.8541666666666666","80","1","0.075","2.77027027027027","0.05771396396396397","0.8333333333333334"
"7x7","7x7-seeded-random","seeded-random","50","3","48","0.7291666666666666","0.10416666666666667","3.5","0.8541666666666666","35","1","0.08571428571428572","4.59375","0.095703125","0.6363636363636364"
"7x7","7x7-seeded-random","seeded-random","51","2","48","1.7083333333333333","0.6041666666666666","3.4166666666666665","0.875","50","0.9782608695652174","0.08","3.6","0.07499999999999998","0.6808510638297872"
"7x7","7x7-seeded-random","seeded-random","51","1","48","3.4166666666666665","0.875","3.4166666666666665","0.875","82","0.9868421052631579","0.07317073170731707","2.56","0.05333333333333334","0.7945205479452054"
"7x7","7x7-seeded-random","seeded-random","51","3","48","0.6666666666666666","0.16666666666666666","3.4166666666666665","0.875","32","1","0.125","4.571428571428571","0.09523809523809523","0.5333333333333333"
"7x7","7x7-seeded-random","seeded-random","52","2","48","1.9791666666666667","0.7708333333333334","3.7083333333333335","0.9166666666666666","54","1","0.05555555555555555","3.803921568627451","0.07924836601307188","0.7058823529411765"
"7x7","7x7-seeded-random","seeded-random","52","1","48","3.7083333333333335","0.9166666666666666","3.7083333333333335","0.9166666666666666","83","1","0.07228915662650602","2.857142857142857","0.05952380952380954","0.7972972972972973"
"7x7","7x7-seeded-random","seeded-random","52","3","48","0.8541666666666666","0.20833333333333334","3.7083333333333335","0.9166666666666666","41","1","0.04878048780487805","4.358974358974359","0.09081196581196582","0.6341463414634146"
"7x7","7x7-seeded-random","seeded-random","53","2","48","1.5416666666666667","0.5208333333333334","2.8541666666666665","0.8125","42","1","0.11904761904761904","4.918918918918919","0.10247747747747749","0.5641025641025641"
"7x7","7x7-seeded-random","seeded-random","53","1","48","2.8541666666666665","0.8125","2.8541666666666665","0.8125","63","1","0.1111111111111111","3.5892857142857144","0.07477678571428573","0.6964285714285714"
"7x7","7x7-seeded-random","seeded-random","53","3","48","0.6666666666666666","0.125","2.8541666666666665","0.8125","32","1","0.15625","6","0.12500000000000003","0.41379310344827586"
"7x7","7x7-seeded-random","seeded-random","54","2","48","1.6458333333333333","0.5625","3.1875","0.8125","47","1","0.0851063829787234","3.9069767441860463","0.0813953488372093","0.6511627906976745"
"7x7","7x7-seeded-random","seeded-random","54","1","48","3.1875","0.8125","3.1875","0.8125","74","1","0.0945945945945946","2.8656716417910446","0.05970149253731346","0.7692307692307693"
"7x7","7x7-seeded-random","seeded-random","54","3","48","0.6666666666666666","0.16666666666666666","3.1875","0.8125","32","1","0.09375","4.827586206896552","0.10057471264367815","0.5161290322580645"
"7x7","7x7-seeded-random","seeded-random","55","2","48","2.0625","0.7083333333333334","3.6875","0.9166666666666666","57","1","0.08771929824561403","3.980769230769231","0.08293269230769229","0.6792452830188679"
"7x7","7x7-seeded-random","seeded-random","55","1","48","3.6875","0.9166666666666666","3.6875","0.9166666666666666","78","1","0.08974358974358974","3.183098591549296","0.06631455399061033","0.7571428571428571"
"7x7","7x7-seeded-random","seeded-random","55","3","48","0.875","0.22916666666666666","3.6875","0.9166666666666666","42","1","0.07142857142857142","4.641025641025641","0.09668803418803418","0.5853658536585366"
"7x7","7x7-seeded-random","seeded-random","56","2","48","1.8333333333333333","0.625","3.5833333333333335","0.8541666666666666","52","1","0.07692307692307693","4.166666666666667","0.08680555555555552","0.6875"
"7x7","7x7-seeded-random","seeded-random","56","1","48","3.5833333333333335","0.8541666666666666","3.5833333333333335","0.8541666666666666","84","1","0.08333333333333333","2.9740259740259742","0.06195887445887446","0.7972972972972973"
"7x7","7x7-seeded-random","seeded-random","56","3","48","0.75","0.14583333333333334","3.5833333333333335","0.8541666666666666","36","1","0.08333333333333333","5.151515151515151","0.10732323232323232","0.5454545454545454"
"7x7","7x7-seeded-random","seeded-random","57","2","48","1.5208333333333333","0.5833333333333334","2.9583333333333335","0.8125","41","1","0.12195121951219512","4.222222222222222","0.08796296296296297","0.6052631578947368"
"7x7","7x7-seeded-random","seeded-random","57","1","48","2.9583333333333335","0.8125","2.9583333333333335","0.8125","69","1","0.10144927536231885","2.870967741935484","0.05981182795698925","0.7619047619047619"
"7x7","7x7-seeded-random","seeded-random","57","3","48","0.6666666666666666","0.08333333333333333","2.9583333333333335","0.8125","32","1","0.125","4.857142857142857","0.10119047619047619","0.5"
"7x7","7x7-seeded-random","seeded-random","58","2","48","1.3958333333333333","0.5","2.8125","0.875","43","1","0.09302325581395349","3.641025641025641","0.07585470085470081","0.75"
"7x7","7x7-seeded-random","seeded-random","58","1","48","2.8125","0.875","2.8125","0.875","68","1","0.10294117647058823","2.6885245901639343","0.0560109289617486","0.8333333333333334"
"7x7","7x7-seeded-random","seeded-random","58","3","48","0.5","0.041666666666666664","2.8125","0.875","24","1","0.16666666666666666","5.2","0.10833333333333332","0.5454545454545454"
"7x7","7x7-seeded-random","seeded-random","59","2","48","1.7291666666666667","0.5833333333333334","3.4583333333333335","0.8958333333333334","49","1","0.08163265306122448","4","0.0833333333333333","0.7659574468085106"
"7x7","7x7-seeded-random","seeded-random","59","1","48","3.4583333333333335","0.8958333333333334","3.4583333333333335","0.8958333333333334","83","1","0.08433734939759036","2.776315789473684","0.057839912280701775","0.8552631578947368"
"7x7","7x7-seeded-random","seeded-random","59","3","48","0.7083333333333334","0.125","3.4583333333333335","0.8958333333333334","34","1","0.11764705882352941","5","0.10416666666666669","0.6666666666666666"
"7x7","7x7-seeded-random","seeded-random","60","2","48","1.7083333333333333","0.625","3.3125","0.8541666666666666","48","1","0.08333333333333333","4.25","0.08854166666666666","0.6136363636363636"
"7x7","7x7-seeded-random","seeded-random","60","1","48","3.3125","0.8541666666666666","3.3125","0.8541666666666666","77","1","0.07792207792207792","3.0140845070422535","0.06279342723004694","0.75"
"7x7","7x7-seeded-random","seeded-random","60","3","48","0.7083333333333334","0.14583333333333334","3.3125","0.8541666666666666","34","1","0.08823529411764706","5.193548387096774","0.10819892473118281","0.46875"
"7x7","7x7-seeded-random","seeded-random","61","2","48","1.7291666666666667","0.5833333333333334","3.25","0.875","50","1","0.1","3.8444444444444446","0.08009259259259258","0.7391304347826086"
"7x7","7x7-seeded-random","seeded-random","61","1","48","3.25","0.875","3.25","0.875","73","1","0.0958904109589041","2.9393939393939394","0.06123737373737374","0.8095238095238095"
"7x7","7x7-seeded-random","seeded-random","61","3","48","0.6875","0.08333333333333333","3.25","0.875","33","1","0.09090909090909091","4.766666666666667","0.09930555555555555","0.625"
"7x7","7x7-seeded-random","seeded-random","62","2","48","2.0208333333333335","0.7916666666666666","3.7708333333333335","0.9375","58","1","0.06896551724137931","4.203703703703703","0.08757716049382715","0.6538461538461539"
"7x7","7x7-seeded-random","seeded-random","62","1","48","3.7708333333333335","0.9375","3.7708333333333335","0.9375","84","1","0.07142857142857142","3.217948717948718","0.06704059829059827","0.7567567567567568"
"7x7","7x7-seeded-random","seeded-random","62","3","48","0.8125","0.125","3.7708333333333335","0.9375","39","1","0.05128205128205128","5.216216216216216","0.10867117117117119","0.5135135135135135"
"7x7","7x7-seeded-random","seeded-random","63","2","48","1.7916666666666667","0.7291666666666666","3.5416666666666665","0.875","51","1","0.0784313725490196","4.127659574468085","0.08599290780141841","0.673469387755102"
"7x7","7x7-seeded-random","seeded-random","63","1","48","3.5416666666666665","0.875","3.5416666666666665","0.875","84","1","0.07142857142857142","2.8846153846153846","0.060096153846153855","0.7948717948717948"
