"board","experiment_id","iteration_limit","game_index","turn_number","progress","mover","region","turn_p1_placements","turn_p2_placements","cumulative_p1_placements","cumulative_p2_placements","p1_controlled_supply","p2_controlled_supply","p1_secured_supply","p2_secured_supply","p1_advantage_objective","p2_advantage_objective","p1_secured_objective","p2_secured_objective","p1_objective_pieces","p2_objective_pieces","p1_unsecured_presence","p2_unsecured_presence","local_lead","supply_points","objectives","total_points","regional_capacity_share"
"7x7-p84","7x7-p84-uct-0100","100","1","51","0.910714","1","HL","0","0","6","8","2","1","0","1","0","1","0","0","0","2","5","5","-1","9","4","13","0.115044"
"7x7-p84","7x7-p84-uct-0100","100","1","51","0.910714","1","HM","1","0","11","5","3","1","1","0","2","1","0","0","4","1","8","4","1","6","6","12","0.106195"
"7x7-p84","7x7-p84-uct-0100","100","1","51","0.910714","1","HH","1","0","16","12","2","4","1","0","0","1","2","1","8","5","5","8","1","9","4","13","0.115044"
"7x7-p84","7x7-p84-uct-0100","100","1","52","0.928571","2","LL","0","0","6","11","2","2","0","1","0","3","0","0","0","3","6","8","-1","9","4","13","0.115044"
"7x7-p84","7x7-p84-uct-0100","100","1","52","0.928571","2","LM","0","0","13","5","3","0","0","0","2","1","1","0","7","3","10","4","1","6","6","12","0.106195"
"7x7-p84","7x7-p84-uct-0100","100","1","52","0.928571","2","LH","0","1","9","12","1","3","2","1","1","0","0","1","1","3","2","3","-1","9","4","13","0.115044"
"7x7-p84","7x7-p84-uct-0100","100","1","52","0.928571","2","ML","0","1","10","8","1","1","0","0","1","1","1","0","4","2","7","8","1","6","6","12","0.106195"
"7x7-p84","7x7-p84-uct-0100","100","1","52","0.928571","2","MM","0","1","4","13","0","3","0","0","1","2","0","2","2","8","3","7","-1","4","9","13","0.115044"
"7x7-p84","7x7-p84-uct-0100","100","1","52","0.928571","2","MH","0","0","3","4","1","2","0","0","2","1","0","0","2","1","3","4","1","6","6","12","0.106195"
"7x7-p84","7x7-p84-uct-0100","100","1","52","0.928571","2","HL","0","0","6","8","2","1","0","1","0","1","0","0","0","2","5","5","-1","9","4","13","0.115044"
"7x7-p84","7x7-p84-uct-0100","100","1","52","0.928571","2","HM","0","0","11","5","3","1","1","0","2","1","0","0","4","1","8","4","1","6","6","12","0.106195"
"7x7-p84","7x7-p84-uct-0100","100","1","52","0.928571","2","HH","0","0","16","12","2","4","1","0","0","1","2","1","8","5","5","8","1","9","4","13","0.115044"
"7x7-p84","7x7-p84-uct-0100","100","1","53","0.946429","1","LL","0","0","6","11","2","2","0","1","0","3","0","0","0","3","6","8","-1","9","4","13","0.115044"
"7x7-p84","7x7-p84-uct-0100","100","1","53","0.946429","1","LM","1","0","14","5","3","0","0","0","3","1","1","0","8","3","11","4","1","6","6","12","0.106195"
"7x7-p84","7x7-p84-uct-0100","100","1","53","0.946429","1","LH","0","0","9","12","1","3","2","1","1","0","0","1","1","3","2","3","-1","9","4","13","0.115044"
"7x7-p84","7x7-p84-uct-0100","100","1","53","0.946429","1","ML","0","0","10","8","1","1","0","0","1","1","1","0","4","2","7","8","1","6","6","12","0.106195"
"7x7-p84","7x7-p84-uct-0100","100","1","53","0.946429","1","MM","0","0","4","13","0","3","0","0","1","2","0","2","2","8","3","7","-1","4","9","13","0.115044"
"7x7-p84","7x7-p84-uct-0100","100","1","53","0.946429","1","MH","1","0","4","4","2","2","0","0","2","1","0","0","2","1","4","4","1","6","6","12","0.106195"
"7x7-p84","7x7-p84-uct-0100","100","1","53","0.946429","1","HL","0","0","6","8","2","1","0","1","0","1","0","0","0","2","5","5","-1","9","4","13","0.115044"
"7x7-p84","7x7-p84-uct-0100","100","1","53","0.946429","1","HM","1","0","12","5","3","1","1","0","1","1","1","0","5","1","6","4","1","6","6","12","0.106195"
"7x7-p84","7x7-p84-uct-0100","100","1","53","0.946429","1","HH","0","0","16","12","2","4","1","0","0","1","2","1","8","5","5","8","1","9","4","13","0.115044"
"7x7-p84","7x7-p84-uct-0100","100","1","54","0.964286","2","LL","0","0","6","11","2","2","0","1","0","3","0","0","0","3","6","8","-1","9","4","13","0.115044"
"7x7-p84","7x7-p84-uct-0100","100","1","54","0.964286","2","LM","0","1","14","6","3","0","0","0","3","1","1","0","8","3","11","5","1","6","6","12","0.106195"
"7x7-p84","7x7-p84-uct-0100","100","1","54","0.964286","2","LH","0","1","9","13","1","3","2","1","0","0","0","1","1","4","2","4","-1","9","4","13","0.115044"
"7x7-p84","7x7-p84-uct-0100","100","1","54","0.964286","2","ML","0","0","10","8","1","1","0","0","1","1","1","0","4","2","7","8","1","6","6","12","0.106195"
"7x7-p84","7x7-p84-uct-0100","100","1","54","0.964286","2","MM","0","0","4","13","0","3","0","0","1","2","0","2","2","8","3","7","-1","4","9","13","0.115044"
"7x7-p84","7x7-p84-uct-0100","100","1","54","0.964286","2","MH","0","0","4","4","2","2","0","0","2","1","0","0","2","1","4","4","1","6","6","12","0.106195"
"7x7-p84","7x7-p84-uct-0100","100","1","54","0.964286","2","HL","0","1","6","9","2","1","0","1","0","0","0","1","0","3","5","3","-1","9","4","13","0.115044"
"7x7-p84","7x7-p84-uct-0100","100","1","54","0.964286","2","HM","0","0","12","5","3","1","1","0","1","1","1","0","5","1","6","4","1","6","6","12","0.106195"
"7x7-p84","7x7-p84-uct-0100","100","1","54","0.964286","2","HH","0","0","16","12","2","4","1","0","0","1","2","1","8","5","5","8","1","9","4","13","0.115044"
"7x7-p84","7x7-p84-uct-0100","100","1","55","0.982143","1","LL","0","0","6","11","2","2","0","1","0","3","0","0","0","3","6","8","-1","9","4","13","0.115044"
"7x7-p84","7x7-p84-uct-0100","100","1","55","0.982143","1","LM","1","0","15","6","3","0","0","0","2","1","2","0","9","3","9","4","1","6","6","12","0.106195"
"7x7-p84","7x7-p84-uct-0100","100","1","55","0.982143","1","LH","0","0","9","13","1","3","2","1","0","0","0","1","1","4","2","4","-1","9","4","13","0.115044"
"7x7-p84","7x7-p84-uct-0100","100","1","55","0.982143","1","ML","0","0","10","8","1","1","0","0","1","1","1","0","4","2","7","8","1","6","6","12","0.106195"
"7x7-p84","7x7-p84-uct-0100","100","1","55","0.982143","1","MM","0","0","4","13","0","3","0","0","1","2","0","2","2","8","3","7","-1","4","9","13","0.115044"
"7x7-p84","7x7-p84-uct-0100","100","1","55","0.982143","1","MH","0","0","4","4","2","2","0","0","2","1","0","0","2","1","4","4","1","6","6","12","0.106195"
"7x7-p84","7x7-p84-uct-0100","100","1","55","0.982143","1","HL","1","0","7","9","3","1","0","1","0","0","0","1","0","3","6","3","-1","9","4","13","0.115044"
"7x7-p84","7x7-p84-uct-0100","100","1","55","0.982143","1","HM","1","0","13","5","3","1","1","0","2","1","1","0","6","1","7","4","1","6","6","12","0.106195"
"7x7-p84","7x7-p84-uct-0100","100","1","55","0.982143","1","HH","0","0","16","12","2","4","1","0","0","1","2","1","8","5","5","8","1","9","4","13","0.115044"
"7x7-p84","7x7-p84-uct-0100","100","1","56","1.000000","2","LL","0","0","6","11","2","2","0","1","0","3","0","0","0","3","6","8","-1","9","4","13","0.115044"
"7x7-p84","7x7-p84-uct-0100","100","1","56","1.000000","2","LM","0","1","15","7","3","1","0","0","2","1","2","0","9","3","9","5","1","6","6","12","0.106195"
"7x7-p84","7x7-p84-uct-0100","100","1","56","1.000000","2","LH","0","0","9","13","1","3","2","1","0","0","0","1","1","4","2","4","-1","9","4","13","0.115044"
"7x7-p84","7x7-p84-uct-0100","100","1","56","1.000000","2","ML","0","1","10","9","1","1","0","0","1","0","1","1","4","3","7","6","1","6","6","12","0.106195"
"7x7-p84","7x7-p84-uct-0100","100","1","56","1.000000","2","MM","0","0","4","13","0","3","0","0","1","2","0","2","2","8","3","7","-1","4","9","13","0.115044"
"7x7-p84","7x7-p84-uct-0100","100","1","56","1.000000","2","MH","0","0","4","4","2","2","0","0","2","1","0","0","2","1","4","4","1","6","6","12","0.106195"
"7x7-p84","7x7-p84-uct-0100","100","1","56","1.000000","2","HL","0","0","7","9","3","1","0","1","0","0","0","1","0","3","6","3","-1","9","4","13","0.115044"
"7x7-p84","7x7-p84-uct-0100","100","1","56","1.000000","2","HM","0","0","13","5","3","1","1","0","2","1","1","0","6","1","7","4","1","6","6","12","0.106195"
"7x7-p84","7x7-p84-uct-0100","100","1","56","1.000000","2","HH","0","1","16","13","2","4","1","0","0","1","2","1","8","6","5","9","1","9","4","13","0.115044"
"7x7-p84","7x7-p84-uct-0500","500","1","1","0.017857","1","LL","1","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","0","9","4","13","0.115044"
"7x7-p84","7x7-p84-uct-0500","500","1","1","0.017857","1","LM","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","6","12","0.106195"
"7x7-p84","7x7-p84-uct-0500","500","1","1","0.017857","1","LH","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","4","13","0.115044"
"7x7-p84","7x7-p84-uct-0500","500","1","1","0.017857","1","ML","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","6","12","0.106195"
"7x7-p84","7x7-p84-uct-0500","500","1","1","0.017857","1","MM","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","9","13","0.115044"
"7x7-p84","7x7-p84-uct-0500","500","1","1","0.017857","1","MH","2","0","2","0","2","0","0","0","0","0","0","0","0","0","2","0","0","6","6","12","0.106195"
"7x7-p84","7x7-p84-uct-0500","500","1","1","0.017857","1","HL","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","4","13","0.115044"
"7x7-p84","7x7-p84-uct-0500","500","1","1","0.017857","1","HM","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","6","12","0.106195"
"7x7-p84","7x7-p84-uct-0500","500","1","1","0.017857","1","HH","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","4","13","0.115044"
"7x7-p84","7x7-p84-uct-0500","500","1","2","0.035714","2","LL","0","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","0","9","4","13","0.115044"
"7x7-p84","7x7-p84-uct-0500","500","1","2","0.035714","2","LM","0","1","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","6","6","12","0.106195"
"7x7-p84","7x7-p84-uct-0500","500","1","2","0.035714","2","LH","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","4","13","0.115044"
"7x7-p84","7x7-p84-uct-0500","500","1","2","0.035714","2","ML","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","6","12","0.106195"
"7x7-p84","7x7-p84-uct-0500","500","1","2","0.035714","2","MM","0","1","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","4","9","13","0.115044"
"7x7-p84","7x7-p84-uct-0500","500","1","2","0.035714","2","MH","0","0","2","0","2","0","0","0","0","0","0","0","0","0","2","0","0","6","6","12","0.106195"
"7x7-p84","7x7-p84-uct-0500","500","1","2","0.035714","2","HL","0","1","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","9","4","13","0.115044"
"7x7-p84","7x7-p84-uct-0500","500","1","2","0.035714","2","HM","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","6","12","0.106195"
"7x7-p84","7x7-p84-uct-0500","500","1","2","0.035714","2","HH","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","4","13","0.115044"
"7x7-p84","7x7-p84-uct-0500","500","1","3","0.053571","1","LL","0","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","0","9","4","13","0.115044"
"7x7-p84","7x7-p84-uct-0500","500","1","3","0.053571","1","LM","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","6","6","12","0.106195"
"7x7-p84","7x7-p84-uct-0500","500","1","3","0.053571","1","LH","1","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","0","9","4","13","0.115044"
"7x7-p84","7x7-p84-uct-0500","500","1","3","0.053571","1","ML","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","6","12","0.106195"
"7x7-p84","7x7-p84-uct-0500","500","1","3","0.053571","1","MM","1","0","1","1","0","0","0","0","0","0","0","0","0","0","1","1","0","4","9","13","0.115044"
"7x7-p84","7x7-p84-uct-0500","500","1","3","0.053571","1","MH","1","0","3","0","3","0","0","0","0","0","0","0","0","0","3","0","0","6","6","12","0.106195"
"7x7-p84","7x7-p84-uct-0500","500","1","3","0.053571","1","HL","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","9","4","13","0.115044"
"7x7-p84","7x7-p84-uct-0500","500","1","3","0.053571","1","HM","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","6","12","0.106195"
"7x7-p84","7x7-p84-uct-0500","500","1","3","0.053571","1","HH","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","4","13","0.115044"
"7x7-p84","7x7-p84-uct-0500","500","1","4","0.071429","2","LL","0","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","0","9","4","13","0.115044"
"7x7-p84","7x7-p84-uct-0500","500","1","4","0.071429","2","LM","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","6","6","12","0.106195"
"7x7-p84","7x7-p84-uct-0500","500","1","4","0.071429","2","LH","0","1","1","1","1","1","0","0","0","0","0","0","0","0","1","1","0","9","4","13","0.115044"
"7x7-p84","7x7-p84-uct-0500","500","1","4","0.071429","2","ML","0","1","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","6","6","12","0.106195"
"7x7-p84","7x7-p84-uct-0500","500","1","4","0.071429","2","MM","0","0","1","1","0","0","0","0","0","0","0","0","0","0","1","1","0","4","9","13","0.115044"
"7x7-p84","7x7-p84-uct-0500","500","1","4","0.071429","2","MH","0","0","3","0","3","0","0","0","0","0","0","0","0","0","3","0","0","6","6","12","0.106195"
"7x7-p84","7x7-p84-uct-0500","500","1","4","0.071429","2","HL","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","9","4","13","0.115044"
"7x7-p84","7x7-p84-uct-0500","500","1","4","0.071429","2","HM","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","6","12","0.106195"
"7x7-p84","7x7-p84-uct-0500","500","1","4","0.071429","2","HH","0","1","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","9","4","13","0.115044"
"7x7-p84","7x7-p84-uct-0500","500","1","5","0.089286","1","LL","0","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","0","9","4","13","0.115044"
"7x7-p84","7x7-p84-uct-0500","500","1","5","0.089286","1","LM","1","0","1","1","0","1","0","0","1","0","0","0","1","0","1","1","1","6","6","12","0.106195"
"7x7-p84","7x7-p84-uct-0500","500","1","5","0.089286","1","LH","0","0","1","1","1","1","0","0","0","0","0","0","0","0","1","1","0","9","4","13","0.115044"
"7x7-p84","7x7-p84-uct-0500","500","1","5","0.089286","1","ML","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","6","6","12","0.106195"
"7x7-p84","7x7-p84-uct-0500","500","1","5","0.089286","1","MM","0","0","1","1","0","0","0","0","0","0","0","0","0","0","1","1","0","4","9","13","0.115044"
"7x7-p84","7x7-p84-uct-0500","500","1","5","0.089286","1","MH","1","0","4","0","3","0","0","0","1","0","0","0","1","0","4","0","1","6","6","12","0.106195"
"7x7-p84","7x7-p84-uct-0500","500","1","5","0.089286","1","HL","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","9","4","13","0.115044"
"7x7-p84","7x7-p84-uct-0500","500","1","5","0.089286","1","HM","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","6","12","0.106195"
"7x7-p84","7x7-p84-uct-0500","500","1","5","0.089286","1","HH","1","0","1","1","1","1","0","0","0","0","0","0","0","0","1","1","0","9","4","13","0.115044"
"7x7-p84","7x7-p84-uct-0500","500","1","6","0.107143","2","LL","0","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","0","9","4","13","0.115044"
"7x7-p84","7x7-p84-uct-0500","500","1","6","0.107143","2","LM","0","0","1","1","0","1","0","0","1","0","0","0","1","0","1","1","1","6","6","12","0.106195"
"7x7-p84","7x7-p84-uct-0500","500","1","6","0.107143","2","LH","0","2","1","3","0","2","0","0","0","0","0","0","0","0","1","3","0","9","4","13","0.115044"
"7x7-p84","7x7-p84-uct-0500","500","1","6","0.107143","2","ML","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","6","6","12","0.106195"
"7x7-p84","7x7-p84-uct-0500","500","1","6","0.107143","2","MM","0","1","1","2","0","0","0","0","0","1","0","0","0","1","1","2","-1","4","9","13","0.115044"
"7x7-p84","7x7-p84-uct-0500","500","1","6","0.107143","2","MH","0","0","4","0","3","0","0","0","1","0","0","0","1","0","4","0","1","6","6","12","0.106195"
"7x7-p84","7x7-p84-uct-0500","500","1","6","0.107143","2","HL","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","9","4","13","0.115044"
"7x7-p84","7x7-p84-uct-0500","500","1","6","0.107143","2","HM","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","6","12","0.106195"
"7x7-p84","7x7-p84-uct-0500","500","1","6","0.107143","2","HH","0","0","1","1","1","1","0","0","0","0","0","0","0","0","1","1","0","9","4","13","0.115044"
"7x7-p84","7x7-p84-uct-0500","500","1","7","0.125000","1","LL","1","0","2","0","1","0","0","0","1","0","0","0","1","0","2","0","1","9","4","13","0.115044"
"7x7-p84","7x7-p84-uct-0500","500","1","7","0.125000","1","LM","0","0","1","1","0","1","0","0","1","0","0","0","1","0","1","1","1","6","6","12","0.106195"
"7x7-p84","7x7-p84-uct-0500","500","1","7","0.125000","1","LH","1","0","2","3","1","2","0","0","0","0","0","0","0","0","2","3","0","9","4","13","0.115044"
"7x7-p84","7x7-p84-uct-0500","500","1","7","0.125000","1","ML","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","6","6","12","0.106195"
"7x7-p84","7x7-p84-uct-0500","500","1","7","0.125000","1","MM","0","0","1","2","0","0","0","0","0","1","0","0","0","1","1","2","-1","4","9","13","0.115044"
"7x7-p84","7x7-p84-uct-0500","500","1","7","0.125000","1","MH","0","0","4","0","3","0","0","0","1","0","0","0","1","0","4","0","1","6","6","12","0.106195"
"7x7-p84","7x7-p84-uct-0500","500","1","7","0.125000","1","HL","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","9","4","13","0.115044"
"7x7-p84","7x7-p84-uct-0500","500","1","7","0.125000","1","HM","1","0","1","0","0","0","0","0","1","0","0","0","1","0","1","0","1","6","6","12","0.106195"
"7x7-p84","7x7-p84-uct-0500","500","1","7","0.125000","1","HH","0","0","1","1","1","1","0","0","0","0","0","0","0","0","1","1","0","9","4","13","0.115044"
"7x7-p84","7x7-p84-uct-0500","500","1","8","0.142857","2","LL","0","0","2","0","1","0","0","0","1","0","0","0","1","0","2","0","1","9","4","13","0.115044"
"7x7-p84","7x7-p84-uct-0500","500","1","8","0.142857","2","LM","0","0","1","1","0","1","0","0","1","0","0","0","1","0","1","1","1","6","6","12","0.106195"
"7x7-p84","7x7-p84-uct-0500","500","1","8","0.142857","2","LH","0","0","2","3","1","2","0","0","0","0","0","0","0","0","2","3","0","9","4","13","0.115044"
"7x7-p84","7x7-p84-uct-0500","500","1","8","0.142857","2","ML","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","6","6","12","0.106195"
"7x7-p84","7x7-p84-uct-0500","500","1","8","0.142857","2","MM","0","1","1","3","0","1","0","0","0","1","0","0","0","1","1","3","-1","4","9","13","0.115044"
"7x7-p84","7x7-p84-uct-0500","500","1","8","0.142857","2","MH","0","1","4","1","2","0","0","0","1","0","0","0","1","0","4","1","1","6","6","12","0.106195"
"7x7-p84","7x7-p84-uct-0500","500","1","8","0.142857","2","HL","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","9","4","13","0.115044"
"7x7-p84","7x7-p84-uct-0500","500","1","8","0.142857","2","HM","0","1","1","1","0","1","0","0","1","0","0","0","1","0","1","1","1","6","6","12","0.106195"
"7x7-p84","7x7-p84-uct-0500","500","1","8","0.142857","2","HH","0","0","1","1","1","1","0","0","0","0","0","0","0","0","1","1","0","9","4","13","0.115044"
"7x7-p84","7x7-p84-uct-0500","500","1","9","0.160714","1","LL","1","0","3","0","2","0","0","0","1","0","0","0","1","0","3","0","1","9","4","13","0.115044"
"7x7-p84","7x7-p84-uct-0500","500","1","9","0.160714","1","LM","0","0","1","1","0","1","0","0","1","0","0","0","1","0","1","1","1","6","6","12","0.106195"
"7x7-p84","7x7-p84-uct-0500","500","1","9","0.160714","1","LH","0","0","2","3","1","2","0","0","0","0","0","0","0","0","2","3","0","9","4","13","0.115044"
"7x7-p84","7x7-p84-uct-0500","500","1","9","0.160714","1","ML","2","0","2","1","2","1","0","0","0","0","0","0","0","0","2","1","0","6","6","12","0.106195"
"7x7-p84","7x7-p84-uct-0500","500","1","9","0.160714","1","MM","0","0","1","3","0","1","0","0","0","1","0","0","0","1","1","3","-1","4","9","13","0.115044"
"7x7-p84","7x7-p84-uct-0500","500","1","9","0.160714","1","MH","0","0","4","1","2","0","0","0","1","0","0","0","1","0","4","1","1","6","6","12","0.106195"
"7x7-p84","7x7-p84-uct-0500","500","1","9","0.160714","1","HL","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","9","4","13","0.115044"
"7x7-p84","7x7-p84-uct-0500","500","1","9","0.160714","1","HM","0","0","1","1","0","1","0","0","1","0","0","0","1","0","1","1","1","6","6","12","0.106195"
"7x7-p84","7x7-p84-uct-0500","500","1","9","0.160714","1","HH","0","0","1","1","1","1","0","0","0","0","0","0","0","0","1","1","0","9","4","13","0.115044"
"7x7-p84","7x7-p84-uct-0500","500","1","10","0.178571","2","LL","0","0","3","0","2","0","0","0","1","0","0","0","1","0","3","0","1","9","4","13","0.115044"
"7x7-p84","7x7-p84-uct-0500","500","1","10","0.178571","2","LM","0","2","1","3","0","2","0","0","0","0","0","0","1","1","1","3","0","6","6","12","0.106195"
"7x7-p84","7x7-p84-uct-0500","500","1","10","0.178571","2","LH","0","0","2","3","1","2","0","0","0","0","0","0","0","0","2","3","0","9","4","13","0.115044"
"7x7-p84","7x7-p84-uct-0500","500","1","10","0.178571","2","ML","0","0","2","1","2","1","0","0","0","0","0","0","0","0","2","1","0","6","6","12","0.106195"
"7x7-p84","7x7-p84-uct-0500","500","1","10","0.178571","2","MM","0","1","1","4","0","1","0","0","0","1","0","0","0","2","1","4","-1","4","9","13","0.115044"
"7x7-p84","7x7-p84-uct-0500","500","1","10","0.178571","2","MH","0","0","4","1","2","0","0","0","1","0","0","0","1","0","4","1","1","6","6","12","0.106195"
"7x7-p84","7x7-p84-uct-0500","500","1","10","0.178571","2","HL","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","9","4","13","0.115044"
"7x7-p84","7x7-p84-uct-0500","500","1","10","0.178571","2","HM","0","0","1","1","0","1","0","0","1","0","0","0","1","0","1","1","1","6","6","12","0.106195"
"7x7-p84","7x7-p84-uct-0500","500","1","10","0.178571","2","HH","0","0","1","1","1","1","0","0","0","0","0","0","0","0","1","1","0","9","4","13","0.115044"
"7x7-p84","7x7-p84-uct-0500","500","1","11","0.196429","1","LL","1","0","4","0","2","0","0","0","2","0","0","0","2","0","4","0","1","9","4","13","0.115044"
"7x7-p84","7x7-p84-uct-0500","500","1","11","0.196429","1","LM","0","0","1","3","0","2","0","0","0","0","0","0","1","1","1","3","0","6","6","12","0.106195"
"7x7-p84","7x7-p84-uct-0500","500","1","11","0.196429","1","LH","1","0","3","3","2","2","0","0","0","0","0","0","0","0","3","3","0","9","4","13","0.115044"
"7x7-p84","7x7-p84-uct-0500","500","1","11","0.196429","1","ML","0","0","2","1","2","1","0","0","0","0","0","0","0","0","2","1","0","6","6","12","0.106195"
"7x7-p84","7x7-p84-uct-0500","500","1","11","0.196429","1","MM","0","0","1","4","0","1","0","0","0","1","0","0","0","2","1","4","-1","4","9","13","0.115044"
"7x7-p84","7x7-p84-uct-0500","500","1","11","0.196429","1","MH","0","0","4","1","2","0","0","0","1","0","0","0","1","0","4","1","1","6","6","12","0.106195"
"7x7-p84","7x7-p84-uct-0500","500","1","11","0.196429","1","HL","1","0","1","1","1","1","0","0","0","0","0","0","0","0","1","1","0","9","4","13","0.115044"
"7x7-p84","7x7-p84-uct-0500","500","1","11","0.196429","1","HM","0","0","1","1","0","1","0","0","1","0","0","0","1","0","1","1","1","6","6","12","0.106195"
"7x7-p84","7x7-p84-uct-0500","500","1","11","0.196429","1","HH","0","0","1","1","1","1","0","0","0","0","0","0","0","0","1","1","0","9","4","13","0.115044"
"7x7-p84","7x7-p84-uct-0500","500","1","12","0.214286","2","LL","0","0","4","0","2","0","0","0","2","0","0","0","2","0","4","0","1","9","4","13","0.115044"
"7x7-p84","7x7-p84-uct-0500","500","1","12","0.214286","2","LM","0","1","1","4","0","2","0","0","0","1","0","0","1","2","1","4","-1","6","6","12","0.106195"
"7x7-p84","7x7-p84-uct-0500","500","1","12","0.214286","2","LH","0","0","3","3","2","2","0","0","0","0","0","0","0","0","3","3","0","9","4","13","0.115044"
"7x7-p84","7x7-p84-uct-0500","500","1","12","0.214286","2","ML","0","0","2","1","2","1","0","0","0","0","0","0","0","0","2","1","0","6","6","12","0.106195"
"7x7-p84","7x7-p84-uct-0500","500","1","12","0.214286","2","MM","0","0","1","4","0","1","0","0","0","1","0","0","0","2","1","4","-1","4","9","13","0.115044"
"7x7-p84","7x7-p84-uct-0500","500","1","12","0.214286","2","MH","0","0","4","1","2","0","0","0","1","0","0","0","1","0","4","1","1","6","6","12","0.106195"
"7x7-p84","7x7-p84-uct-0500","500","1","12","0.214286","2","HL","0","0","1","1","1","1","0","0","0","0","0","0","0","0","1","1","0","9","4","13","0.115044"
"7x7-p84","7x7-p84-uct-0500","500","1","12","0.214286","2","HM","0","2","1","3","0","2","0","0","0","0","0","0","1","1","1","3","0","6","6","12","0.106195"
"7x7-p84","7x7-p84-uct-0500","500","1","12","0.214286","2","HH","0","0","1","1","1","1","0","0","0","0","0","0","0","0","1","1","0","9","4","13","0.115044"
"7x7-p84","7x7-p84-uct-0500","500","1","13","0.232143","1","LL","0","0","4","0","2","0","0","0","2","0","0","0","2","0","4","0","1","9","4","13","0.115044"
"7x7-p84","7x7-p84-uct-0500","500","1","13","0.232143","1","LM","0","0","1","4","0","2","0","0","0","1","0","0","1","2","1","4","-1","6","6","12","0.106195"
"7x7-p84","7x7-p84-uct-0500","500","1","13","0.232143","1","LH","0","0","3","3","2","2","0","0","0","0","0","0","0","0","3","3","0","9","4","13","0.115044"
"7x7-p84","7x7-p84-uct-0500","500","1","13","0.232143","1","ML","1","0","3","1","2","1","0","0","0","0","0","0","0","0","3","1","0","6","6","12","0.106195"
"7x7-p84","7x7-p84-uct-0500","500","1","13","0.232143","1","MM","0","0","1","4","0","1","0","0","0","1","0","0","0","2","1","4","-1","4","9","13","0.115044"
"7x7-p84","7x7-p84-uct-0500","500","1","13","0.232143","1","MH","1","0","5","1","3","0","0","0","1","0","0","0","1","0","5","1","1","6","6","12","0.106195"
"7x7-p84","7x7-p84-uct-0500","500","1","13","0.232143","1","HL","0","0","1","1","1","1","0","0","0","0","0","0","0","0","1","1","0","9","4","13","0.115044"
"7x7-p84","7x7-p84-uct-0500","500","1","13","0.232143","1","HM","1","0","2","3","0","2","0","0","1","0","0","0","2","1","2","3","1","6","6","12","0.106195"
"7x7-p84","7x7-p84-uct-0500","500","1","13","0.232143","1","HH","0","0","1","1","1","1","0","0","0","0","0","0","0","0","1","1","0","9","4","13","0.115044"
