"board","experiment_id","iteration_limit","game_index","turn_number","progress","placement_number","mover","target","target_type","supply_source","region"
"7x7-p84","7x7-p84-uct-0100","100","1","39","0.696429","3","1","S07","supply","","LH"
"7x7-p84","7x7-p84-uct-0100","100","1","40","0.714286","1","2","O05","objective","S16","LH"
"7x7-p84","7x7-p84-uct-0100","100","1","40","0.714286","2","2","S21","supply","","LL"
"7x7-p84","7x7-p84-uct-0100","100","1","40","0.714286","3","2","O12","objective","S12","LM"
"7x7-p84","7x7-p84-uct-0100","100","1","41","0.732143","1","1","S03","supply","","LM"
"7x7-p84","7x7-p84-uct-0100","100","1","41","0.732143","2","1","S32","supply","","ML"
"7x7-p84","7x7-p84-uct-0100","100","1","41","0.732143","3","1","S43","supply","","MM"
"7x7-p84","7x7-p84-uct-0100","100","1","42","0.750000","1","2","S41","supply","","ML"
"7x7-p84","7x7-p84-uct-0100","100","1","42","0.750000","2","2","S14","supply","","LM"
"7x7-p84","7x7-p84-uct-0100","100","1","42","0.750000","3","2","O33","objective","S44","MM"
"7x7-p84","7x7-p84-uct-0100","100","1","43","0.767857","1","1","O03","objective","S13","LM"
"7x7-p84","7x7-p84-uct-0100","100","1","43","0.767857","2","1","S57","supply","","HH"
"7x7-p84","7x7-p84-uct-0100","100","1","43","0.767857","3","1","S15","supply","","LH"
"7x7-p84","7x7-p84-uct-0100","100","1","44","0.785714","1","2","O11","objective","S21","LL"
"7x7-p84","7x7-p84-uct-0100","100","1","44","0.785714","2","2","S46","supply","","MH"
"7x7-p84","7x7-p84-uct-0100","100","1","44","0.785714","3","2","S65","supply","","HH"
"7x7-p84","7x7-p84-uct-0100","100","1","45","0.803571","1","1","O30","objective","S40","ML"
"7x7-p84","7x7-p84-uct-0100","100","1","45","0.803571","2","1","S22","supply","","LL"
"7x7-p84","7x7-p84-uct-0100","100","1","45","0.803571","3","1","O56","objective","S56","HH"
"7x7-p84","7x7-p84-uct-0100","100","1","46","0.821429","1","2","O34","objective","S44","MM"
"7x7-p84","7x7-p84-uct-0100","100","1","46","0.821429","2","2","S34","supply","","MM"
"7x7-p84","7x7-p84-uct-0100","100","1","46","0.821429","3","2","O44","objective","S55","MM"
"7x7-p84","7x7-p84-uct-0100","100","1","47","0.839286","1","1","S17","supply","","LH"
"7x7-p84","7x7-p84-uct-0100","100","1","47","0.839286","2","1","O46","objective","S56","MH"
"7x7-p84","7x7-p84-uct-0100","100","1","47","0.839286","3","1","S61","supply","","HL"
"7x7-p84","7x7-p84-uct-0100","100","1","48","0.857143","1","2","S76","supply","","HH"
"7x7-p84","7x7-p84-uct-0100","100","1","48","0.857143","2","2","O55","objective","S65","HH"
"7x7-p84","7x7-p84-uct-0100","100","1","48","0.857143","3","2","S31","supply","","ML"
"7x7-p84","7x7-p84-uct-0100","100","1","49","0.875000","1","1","S64","supply","","HM"
"7x7-p84","7x7-p84-uct-0100","100","1","49","0.875000","2","1","O56","objective","S56","HH"
"7x7-p84","7x7-p84-uct-0100","100","1","49","0.875000","3","1","O12","objective","S22","LM"
"7x7-p84","7x7-p84-uct-0100","100","1","50","0.892857","1","2","S32","supply","","ML"
"7x7-p84","7x7-p84-uct-0100","100","1","50","0.892857","2","2","S33","supply","","MM"
"7x7-p84","7x7-p84-uct-0100","100","1","50","0.892857","3","2","O21","objective","S21","ML"
"7x7-p84","7x7-p84-uct-0100","100","1","51","0.910714","1","1","O55","objective","S56","HH"
"7x7-p84","7x7-p84-uct-0100","100","1","51","0.910714","2","1","S42","supply","","ML"
"7x7-p84","7x7-p84-uct-0100","100","1","51","0.910714","3","1","O64","objective","S64","HM"
"7x7-p84","7x7-p84-uct-0100","100","1","52","0.928571","1","2","O21","objective","S31","ML"
"7x7-p84","7x7-p84-uct-0100","100","1","52","0.928571","2","2","S26","supply","","LH"
"7x7-p84","7x7-p84-uct-0100","100","1","52","0.928571","3","2","O33","objective","S43","MM"
"7x7-p84","7x7-p84-uct-0100","100","1","53","0.946429","1","1","O54","objective","S64","HM"
"7x7-p84","7x7-p84-uct-0100","100","1","53","0.946429","2","1","S47","supply","","MH"
"7x7-p84","7x7-p84-uct-0100","100","1","53","0.946429","3","1","O12","objective","S13","LM"
"7x7-p84","7x7-p84-uct-0100","100","1","54","0.964286","1","2","S13","supply","","LM"
"7x7-p84","7x7-p84-uct-0100","100","1","54","0.964286","2","2","O06","objective","S16","LH"
"7x7-p84","7x7-p84-uct-0100","100","1","54","0.964286","3","2","O61","objective","S72","HL"
"7x7-p84","7x7-p84-uct-0100","100","1","55","0.982143","1","1","O12","objective","S22","LM"
"7x7-p84","7x7-p84-uct-0100","100","1","55","0.982143","2","1","S71","supply","","HL"
"7x7-p84","7x7-p84-uct-0100","100","1","55","0.982143","3","1","O62","objective","S63","HM"
"7x7-p84","7x7-p84-uct-0100","100","1","56","1.000000","1","2","O21","objective","S31","ML"
"7x7-p84","7x7-p84-uct-0100","100","1","56","1.000000","2","2","O65","objective","S76","HH"
"7x7-p84","7x7-p84-uct-0100","100","1","56","1.000000","3","2","S14","supply","","LM"
"7x7-p84","7x7-p84-uct-0500","500","1","1","0.017857","1","1","S47","supply","","MH"
"7x7-p84","7x7-p84-uct-0500","500","1","1","0.017857","2","1","S02","supply","","LL"
"7x7-p84","7x7-p84-uct-0500","500","1","1","0.017857","3","1","S36","supply","","MH"
"7x7-p84","7x7-p84-uct-0500","500","1","2","0.035714","1","2","S34","supply","","MM"
"7x7-p84","7x7-p84-uct-0500","500","1","2","0.035714","2","2","S62","supply","","HL"
"7x7-p84","7x7-p84-uct-0500","500","1","2","0.035714","3","2","S14","supply","","LM"
"7x7-p84","7x7-p84-uct-0500","500","1","3","0.053571","1","1","S37","supply","","MH"
"7x7-p84","7x7-p84-uct-0500","500","1","3","0.053571","2","1","S15","supply","","LH"
"7x7-p84","7x7-p84-uct-0500","500","1","3","0.053571","3","1","S34","supply","","MM"
"7x7-p84","7x7-p84-uct-0500","500","1","4","0.071429","1","2","S55","supply","","HH"
"7x7-p84","7x7-p84-uct-0500","500","1","4","0.071429","2","2","S06","supply","","LH"
"7x7-p84","7x7-p84-uct-0500","500","1","4","0.071429","3","2","S42","supply","","ML"
"7x7-p84","7x7-p84-uct-0500","500","1","5","0.089286","1","1","O04","objective","S15","LM"
"7x7-p84","7x7-p84-uct-0500","500","1","5","0.089286","2","1","S65","supply","","HH"
"7x7-p84","7x7-p84-uct-0500","500","1","5","0.089286","3","1","O46","objective","S47","MH"
"7x7-p84","7x7-p84-uct-0500","500","1","6","0.107143","1","2","O44","objective","S55","MM"
"7x7-p84","7x7-p84-uct-0500","500","1","6","0.107143","2","2","S16","supply","","LH"
"7x7-p84","7x7-p84-uct-0500","500","1","6","0.107143","3","2","S15","supply","","LH"
"7x7-p84","7x7-p84-uct-0500","500","1","7","0.125000","1","1","O54","objective","S65","HM"
"7x7-p84","7x7-p84-uct-0500","500","1","7","0.125000","2","1","O01","objective","S02","LL"
"7x7-p84","7x7-p84-uct-0500","500","1","7","0.125000","3","1","S07","supply","","LH"
"7x7-p84","7x7-p84-uct-0500","500","1","8","0.142857","1","2","S34","supply","","MM"
"7x7-p84","7x7-p84-uct-0500","500","1","8","0.142857","2","2","S36","supply","","MH"
"7x7-p84","7x7-p84-uct-0500","500","1","8","0.142857","3","2","S54","supply","","HM"
"7x7-p84","7x7-p84-uct-0500","500","1","9","0.160714","1","1","S10","supply","","LL"
"7x7-p84","7x7-p84-uct-0500","500","1","9","0.160714","2","1","S30","supply","","ML"
"7x7-p84","7x7-p84-uct-0500","500","1","9","0.160714","3","1","S40","supply","","ML"
"7x7-p84","7x7-p84-uct-0500","500","1","10","0.178571","1","2","O44","objective","S54","MM"
"7x7-p84","7x7-p84-uct-0500","500","1","10","0.178571","2","2","S03","supply","","LM"
"7x7-p84","7x7-p84-uct-0500","500","1","10","0.178571","3","2","O04","objective","S14","LM"
"7x7-p84","7x7-p84-uct-0500","500","1","11","0.196429","1","1","S51","supply","","HL"
"7x7-p84","7x7-p84-uct-0500","500","1","11","0.196429","2","1","O10","objective","S10","LL"
"7x7-p84","7x7-p84-uct-0500","500","1","11","0.196429","3","1","S17","supply","","LH"
"7x7-p84","7x7-p84-uct-0500","500","1","12","0.214286","1","2","O54","objective","S55","HM"
"7x7-p84","7x7-p84-uct-0500","500","1","12","0.214286","2","2","S73","supply","","HM"
"7x7-p84","7x7-p84-uct-0500","500","1","12","0.214286","3","2","O03","objective","S03","LM"
"7x7-p84","7x7-p84-uct-0500","500","1","13","0.232143","1","1","S30","supply","","ML"
"7x7-p84","7x7-p84-uct-0500","500","1","13","0.232143","2","1","O64","objective","S65","HM"
"7x7-p84","7x7-p84-uct-0500","500","1","13","0.232143","3","1","S46","supply","","MH"
"7x7-p84","7x7-p84-uct-0500","500","1","14","0.250000","1","2","O15","objective","S16","LH"
"7x7-p84","7x7-p84-uct-0500","500","1","14","0.250000","2","2","S03","supply","","LM"
"7x7-p84","7x7-p84-uct-0500","500","1","14","0.250000","3","2","S03","supply","","LM"
"7x7-p84","7x7-p84-uct-0500","500","1","15","0.267857","1","1","O10","objective","S10","LL"
"7x7-p84","7x7-p84-uct-0500","500","1","15","0.267857","2","1","O20","objective","S30","ML"
"7x7-p84","7x7-p84-uct-0500","500","1","15","0.267857","3","1","O35","objective","S46","MH"
"7x7-p84","7x7-p84-uct-0500","500","1","16","0.285714","1","2","O23","objective","S34","MM"
"7x7-p84","7x7-p84-uct-0500","500","1","16","0.285714","2","2","O05","objective","S06","LH"
"7x7-p84","7x7-p84-uct-0500","500","1","16","0.285714","3","2","S34","supply","","MM"
"7x7-p84","7x7-p84-uct-0500","500","1","17","0.303571","1","1","S56","supply","","HH"
"7x7-p84","7x7-p84-uct-0500","500","1","17","0.303571","2","1","O26","objective","S37","MH"
"7x7-p84","7x7-p84-uct-0500","500","1","17","0.303571","3","1","O45","objective","S46","MH"
"7x7-p84","7x7-p84-uct-0500","500","1","18","0.321429","1","2","S11","supply","","LL"
"7x7-p84","7x7-p84-uct-0500","500","1","18","0.321429","2","2","O05","objective","S16","LH"
"7x7-p84","7x7-p84-uct-0500","500","1","18","0.321429","3","2","O55","objective","S55","HH"
"7x7-p84","7x7-p84-uct-0500","500","1","19","0.339286","1","1","S50","supply","","HL"
"7x7-p84","7x7-p84-uct-0500","500","1","19","0.339286","2","1","S76","supply","","HH"
"7x7-p84","7x7-p84-uct-0500","500","1","19","0.339286","3","1","O00","objective","S10","LL"
"7x7-p84","7x7-p84-uct-0500","500","1","20","0.357143","1","2","O01","objective","S11","LL"
"7x7-p84","7x7-p84-uct-0500","500","1","20","0.357143","2","2","O23","objective","S34","MM"
"7x7-p84","7x7-p84-uct-0500","500","1","20","0.357143","3","2","O15","objective","S16","LH"
"7x7-p84","7x7-p84-uct-0500","500","1","21","0.375000","1","1","O10","objective","S10","LL"
"7x7-p84","7x7-p84-uct-0500","500","1","21","0.375000","2","1","S23","supply","","LM"
"7x7-p84","7x7-p84-uct-0500","500","1","21","0.375000","3","1","O64","objective","S65","HM"
"7x7-p84","7x7-p84-uct-0500","500","1","22","0.392857","1","2","O01","objective","S11","LL"
"7x7-p84","7x7-p84-uct-0500","500","1","22","0.392857","2","2","O54","objective","S54","HM"
"7x7-p84","7x7-p84-uct-0500","500","1","22","0.392857","3","2","S53","supply","","HM"
"7x7-p84","7x7-p84-uct-0500","500","1","23","0.410714","1","1","S61","supply","","HL"
"7x7-p84","7x7-p84-uct-0500","500","1","23","0.410714","2","1","S55","supply","","HH"
"7x7-p84","7x7-p84-uct-0500","500","1","23","0.410714","3","1","O40","objective","S51","ML"
"7x7-p84","7x7-p84-uct-0500","500","1","24","0.428571","1","2","S51","supply","","HL"
"7x7-p84","7x7-p84-uct-0500","500","1","24","0.428571","2","2","S26","supply","","LH"
"7x7-p84","7x7-p84-uct-0500","500","1","24","0.428571","3","2","O02","objective","S03","LM"
"7x7-p84","7x7-p84-uct-0500","500","1","25","0.446429","1","1","O50","objective","S61","HL"
"7x7-p84","7x7-p84-uct-0500","500","1","25","0.446429","2","1","O20","objective","S30","ML"
"7x7-p84","7x7-p84-uct-0500","500","1","25","0.446429","3","1","S74","supply","","HM"
"7x7-p84","7x7-p84-uct-0500","500","1","26","0.464286","1","2","O44","objective","S54","MM"
"7x7-p84","7x7-p84-uct-0500","500","1","26","0.464286","2","2","S53","supply","","HM"
"7x7-p84","7x7-p84-uct-0500","500","1","26","0.464286","3","2","S43","supply","","MM"
"7x7-p84","7x7-p84-uct-0500","500","1","27","0.482143","1","1","O46","objective","S47","MH"
"7x7-p84","7x7-p84-uct-0500","500","1","27","0.482143","2","1","O36","objective","S37","MH"
"7x7-p84","7x7-p84-uct-0500","500","1","27","0.482143","3","1","O46","objective","S46","MH"
"7x7-p84","7x7-p84-uct-0500","500","1","28","0.500000","1","2","S25","supply","","LH"
"7x7-p84","7x7-p84-uct-0500","500","1","28","0.500000","2","2","S04","supply","","LM"
"7x7-p84","7x7-p84-uct-0500","500","1","28","0.500000","3","2","S20","supply","","LL"
"7x7-p84","7x7-p84-uct-0500","500","1","29","0.517857","1","1","O06","objective","S07","LH"
"7x7-p84","7x7-p84-uct-0500","500","1","29","0.517857","2","1","O40","objective","S50","ML"
"7x7-p84","7x7-p84-uct-0500","500","1","29","0.517857","3","1","S10","supply","","LL"
"7x7-p84","7x7-p84-uct-0500","500","1","30","0.535714","1","2","O00","objective","S11","LL"
"7x7-p84","7x7-p84-uct-0500","500","1","30","0.535714","2","2","O23","objective","S34","MM"
"7x7-p84","7x7-p84-uct-0500","500","1","30","0.535714","3","2","O06","objective","S06","LH"
"7x7-p84","7x7-p84-uct-0500","500","1","31","0.553571","1","1","O20","objective","S30","ML"
"7x7-p84","7x7-p84-uct-0500","500","1","31","0.553571","2","1","S11","supply","","LL"
"7x7-p84","7x7-p84-uct-0500","500","1","31","0.553571","3","1","S64","supply","","HM"
"7x7-p84","7x7-p84-uct-0500","500","1","32","0.571429","1","2","O14","objective","S14","LM"
"7x7-p84","7x7-p84-uct-0500","500","1","32","0.571429","2","2","O06","objective","S06","LH"
"7x7-p84","7x7-p84-uct-0500","500","1","32","0.571429","3","2","O33","objective","S43","MM"
"7x7-p84","7x7-p84-uct-0500","500","1","33","0.589286","1","1","S14","supply","","LM"
"7x7-p84","7x7-p84-uct-0500","500","1","33","0.589286","2","1","O66","objective","S76","HH"
"7x7-p84","7x7-p84-uct-0500","500","1","33","0.589286","3","1","S45","supply","","MH"
"7x7-p84","7x7-p84-uct-0500","500","1","34","0.607143","1","2","S64","supply","","HM"
"7x7-p84","7x7-p84-uct-0500","500","1","34","0.607143","2","2","O54","objective","S54","HM"
"7x7-p84","7x7-p84-uct-0500","500","1","34","0.607143","3","2","S71","supply","","HL"
"7x7-p84","7x7-p84-uct-0500","500","1","35","0.625000","1","1","O65","objective","S65","HH"
"7x7-p84","7x7-p84-uct-0500","500","1","35","0.625000","2","1","O65","objective","S76","HH"
"7x7-p84","7x7-p84-uct-0500","500","1","35","0.625000","3","1","O36","objective","S37","MH"
"7x7-p84","7x7-p84-uct-0500","500","1","36","0.642857","1","2","O15","objective","S16","LH"
"7x7-p84","7x7-p84-uct-0500","500","1","36","0.642857","2","2","O51","objective","S62","HL"
"7x7-p84","7x7-p84-uct-0500","500","1","36","0.642857","3","2","S35","supply","","MH"
"7x7-p84","7x7-p84-uct-0500","500","1","37","0.660714","1","1","O65","objective","S65","HH"
"7x7-p84","7x7-p84-uct-0500","500","1","37","0.660714","2","1","O45","objective","S56","MH"
"7x7-p84","7x7-p84-uct-0500","500","1","37","0.660714","3","1","S53","supply","","HM"
"7x7-p84","7x7-p84-uct-0500","500","1","38","0.678571","1","2","O34","objective","S35","MM"
"7x7-p84","7x7-p84-uct-0500","500","1","38","0.678571","2","2","S12","supply","","LL"
"7x7-p84","7x7-p84-uct-0500","500","1","38","0.678571","3","2","O52","objective","S53","HM"
"7x7-p84","7x7-p84-uct-0500","500","1","39","0.696429","1","1","S04","supply","","LM"
"7x7-p84","7x7-p84-uct-0500","500","1","39","0.696429","2","1","O30","objective","S40","ML"
"7x7-p84","7x7-p84-uct-0500","500","1","39","0.696429","3","1","O40","objective","S50","ML"
"7x7-p84","7x7-p84-uct-0500","500","1","40","0.714286","1","2","O53","objective","S53","HM"
"7x7-p84","7x7-p84-uct-0500","500","1","40","0.714286","2","2","O42","objective","S43","MM"
"7x7-p84","7x7-p84-uct-0500","500","1","40","0.714286","3","2","O05","objective","S16","LH"
"7x7-p84","7x7-p84-uct-0500","500","1","41","0.732143","1","1","O64","objective","S65","HM"
"7x7-p84","7x7-p84-uct-0500","500","1","41","0.732143","2","1","O45","objective","S45","MH"
"7x7-p84","7x7-p84-uct-0500","500","1","41","0.732143","3","1","O36","objective","S46","MH"
"7x7-p84","7x7-p84-uct-0500","500","1","42","0.750000","1","2","S44","supply","","MM"
"7x7-p84","7x7-p84-uct-0500","500","1","42","0.750000","2","2","O34","objective","S34","MM"
"7x7-p84","7x7-p84-uct-0500","500","1","42","0.750000","3","2","O24","objective","S25","MM"
"7x7-p84","7x7-p84-uct-0500","500","1","43","0.767857","1","1","S67","supply","","HH"
"7x7-p84","7x7-p84-uct-0500","500","1","43","0.767857","2","1","S22","supply","","LL"
"7x7-p84","7x7-p84-uct-0500","500","1","43","0.767857","3","1","O22","objective","S23","MM"
"7x7-p84","7x7-p84-uct-0500","500","1","44","0.785714","1","2","O61","objective","S71","HL"
"7x7-p84","7x7-p84-uct-0500","500","1","44","0.785714","2","2","O01","objective","S12","LL"
"7x7-p84","7x7-p84-uct-0500","500","1","44","0.785714","3","2","O33","objective","S43","MM"
"7x7-p84","7x7-p84-uct-0500","500","1","45","0.803571","1","1","S05","supply","","LH"
"7x7-p84","7x7-p84-uct-0500","500","1","45","0.803571","2","1","O06","objective","S07","LH"
"7x7-p84","7x7-p84-uct-0500","500","1","45","0.803571","3","1","O61","objective","S61","HL"
"7x7-p84","7x7-p84-uct-0500","500","1","46","0.821429","1","2","O06","objective","S06","LH"
"7x7-p84","7x7-p84-uct-0500","500","1","46","0.821429","2","2","S13","supply","","LM"
"7x7-p84","7x7-p84-uct-0500","500","1","46","0.821429","3","2","O33","objective","S44","MM"
"7x7-p84","7x7-p84-uct-0500","500","1","47","0.839286","1","1","S25","supply","","LH"
"7x7-p84","7x7-p84-uct-0500","500","1","47","0.839286","2","1","O22","objective","S23","MM"
"7x7-p84","7x7-p84-uct-0500","500","1","47","0.839286","3","1","O22","objective","S22","MM"
"7x7-p84","7x7-p84-uct-0500","500","1","48","0.857143","1","2","O34","objective","S44","MM"
"7x7-p84","7x7-p84-uct-0500","500","1","48","0.857143","2","2","S23","supply","","LM"
"7x7-p84","7x7-p84-uct-0500","500","1","48","0.857143","3","2","S27","supply","","LH"
"7x7-p84","7x7-p84-uct-0500","500","1","49","0.875000","1","1","O35","objective","S45","MH"
"7x7-p84","7x7-p84-uct-0500","500","1","49","0.875000","2","1","O35","objective","S46","MH"
"7x7-p84","7x7-p84-uct-0500","500","1","49","0.875000","3","1","S70","supply","","HL"
"7x7-p84","7x7-p84-uct-0500","500","1","50","0.892857","1","2","O52","objective","S62","HM"
"7x7-p84","7x7-p84-uct-0500","500","1","50","0.892857","2","2","O52","objective","S53","HM"
"7x7-p84","7x7-p84-uct-0500","500","1","50","0.892857","3","2","O32","objective","S43","MM"
"7x7-p84","7x7-p84-uct-0500","500","1","51","0.910714","1","1","O30","objective","S30","ML"
"7x7-p84","7x7-p84-uct-0500","500","1","51","0.910714","2","1","O30","objective","S40","ML"
"7x7-p84","7x7-p84-uct-0500","500","1","51","0.910714","3","1","S54","supply","","HM"
"7x7-p84","7x7-p84-uct-0500","500","1","52","0.928571","1","2","O02","objective","S13","LM"
"7x7-p84","7x7-p84-uct-0500","500","1","52","0.928571","2","2","O02","objective","S12","LM"
"7x7-p84","7x7-p84-uct-0500","500","1","52","0.928571","3","2","O26","objective","S26","MH"
"7x7-p84","7x7-p84-uct-0500","500","1","53","0.946429","1","1","O66","objective","S67","HH"
"7x7-p84","7x7-p84-uct-0500","500","1","53","0.946429","2","1","O66","objective","S76","HH"
"7x7-p84","7x7-p84-uct-0500","500","1","53","0.946429","3","1","S20","supply","","LL"
"7x7-p84","7x7-p84-uct-0500","500","1","54","0.964286","1","2","O61","objective","S71","HL"
"7x7-p84","7x7-p84-uct-0500","500","1","54","0.964286","2","2","O61","objective","S62","HL"
"7x7-p84","7x7-p84-uct-0500","500","1","54","0.964286","3","2","S26","supply","","LH"
"7x7-p84","7x7-p84-uct-0500","500","1","55","0.982143","1","1","S12","supply","","LL"
"7x7-p84","7x7-p84-uct-0500","500","1","55","0.982143","2","1","S41","supply","","ML"
"7x7-p84","7x7-p84-uct-0500","500","1","55","0.982143","3","1","S27","supply","","LH"
"7x7-p84","7x7-p84-uct-0500","500","1","56","1.000000","1","2","S61","supply","","HL"
"7x7-p84","7x7-p84-uct-0500","500","1","56","1.000000","2","2","O60","objective","S71","HL"
"7x7-p84","7x7-p84-uct-0500","500","1","56","1.000000","3","2","S56","supply","","HH"
"7x7-p84","7x7-p84-uct-1000","1000","1","1","0.017857","1","1","S64","supply","","HM"
"7x7-p84","7x7-p84-uct-1000","1000","1","1","0.017857","2","1","S25","supply","","LH"
"7x7-p84","7x7-p84-uct-1000","1000","1","1","0.017857","3","1","S75","supply","","HH"
"7x7-p84","7x7-p84-uct-1000","1000","1","2","0.035714","1","2","S42","supply","","ML"
"7x7-p84","7x7-p84-uct-1000","1000","1","2","0.035714","2","2","S41","supply","","ML"
"7x7-p84","7x7-p84-uct-1000","1000","1","2","0.035714","3","2","S64","supply","","HM"
"7x7-p84","7x7-p84-uct-1000","1000","1","3","0.053571","1","1","S34","supply","","MM"
"7x7-p84","7x7-p84-uct-1000","1000","1","3","0.053571","2","1","S22","supply","","LL"
"7x7-p84","7x7-p84-uct-1000","1000","1","3","0.053571","3","1","S23","supply","","LM"
"7x7-p84","7x7-p84-uct-1000","1000","1","4","0.071429","1","2","S21","supply","","LL"
"7x7-p84","7x7-p84-uct-1000","1000","1","4","0.071429","2","2","S27","supply","","LH"
"7x7-p84","7x7-p84-uct-1000","1000","1","4","0.071429","3","2","S52","supply","","HL"
"7x7-p84","7x7-p84-uct-1000","1000","1","5","0.089286","1","1","S36","supply","","MH"
"7x7-p84","7x7-p84-uct-1000","1000","1","5","0.089286","2","1","S51","supply","","HL"
"7x7-p84","7x7-p84-uct-1000","1000","1","5","0.089286","3","1","S56","supply","","HH"
"7x7-p84","7x7-p84-uct-1000","1000","1","6","0.107143","1","2","S55","supply","","HH"
"7x7-p84","7x7-p84-uct-1000","1000","1","6","0.107143","2","2","O26","objective","S27","MH"
"7x7-p84","7x7-p84-uct-1000","1000","1","6","0.107143","3","2","S33","supply","","MM"
"7x7-p84","7x7-p84-uct-1000","1000","1","7","0.125000","1","1","S11","supply","","LL"
"7x7-p84","7x7-p84-uct-1000","1000","1","7","0.125000","2","1","S06","supply","","LH"
"7x7-p84","7x7-p84-uct-1000","1000","1","7","0.125000","3","1","S41","supply","","ML"
"7x7-p84","7x7-p84-uct-1000","1000","1","8","0.142857","1","2","O55","objective","S55","HH"
"7x7-p84","7x7-p84-uct-1000","1000","1","8","0.142857","2","2","O26","objective","S27","MH"
"7x7-p84","7x7-p84-uct-1000","1000","1","8","0.142857","3","2","S16","supply","","LH"
"7x7-p84","7x7-p84-uct-1000","1000","1","9","0.160714","1","1","O11","objective","S11","LL"
"7x7-p84","7x7-p84-uct-1000","1000","1","9","0.160714","2","1","O35","objective","S36","MH"
"7x7-p84","7x7-p84-uct-1000","1000","1","9","0.160714","3","1","O15","objective","S25","LH"
"7x7-p84","7x7-p84-uct-1000","1000","1","10","0.178571","1","2","O32","objective","S42","MM"
"7x7-p84","7x7-p84-uct-1000","1000","1","10","0.178571","2","2","S54","supply","","HM"
"7x7-p84","7x7-p84-uct-1000","1000","1","10","0.178571","3","2","O16","objective","S27","LH"
"7x7-p84","7x7-p84-uct-1000","1000","1","11","0.196429","1","1","S55","supply","","HH"
"7x7-p84","7x7-p84-uct-1000","1000","1","11","0.196429","2","1","S46","supply","","MH"
"7x7-p84","7x7-p84-uct-1000","1000","1","11","0.196429","3","1","O36","objective","S36","MH"
"7x7-p84","7x7-p84-uct-1000","1000","1","12","0.214286","1","2","S57","supply","","HH"
"7x7-p84","7x7-p84-uct-1000","1000","1","12","0.214286","2","2","O31","objective","S42","ML"
"7x7-p84","7x7-p84-uct-1000","1000","1","12","0.214286","3","2","O26","objective","S27","MH"
"7x7-p84","7x7-p84-uct-1000","1000","1","13","0.232143","1","1","O36","objective","S46","MH"
"7x7-p84","7x7-p84-uct-1000","1000","1","13","0.232143","2","1","S13","supply","","LM"
"7x7-p84","7x7-p84-uct-1000","1000","1","13","0.232143","3","1","S16","supply","","LH"
"7x7-p84","7x7-p84-uct-1000","1000","1","14","0.250000","1","2","S62","supply","","HL"
"7x7-p84","7x7-p84-uct-1000","1000","1","14","0.250000","2","2","S20","supply","","LL"
"7x7-p84","7x7-p84-uct-1000","1000","1","14","0.250000","3","2","S20","supply","","LL"
"7x7-p84","7x7-p84-uct-1000","1000","1","15","0.267857","1","1","S32","supply","","ML"
"7x7-p84","7x7-p84-uct-1000","1000","1","15","0.267857","2","1","O25","objective","S36","MH"
"7x7-p84","7x7-p84-uct-1000","1000","1","15","0.267857","3","1","O12","objective","S22","LM"
"7x7-p84","7x7-p84-uct-1000","1000","1","16","0.285714","1","2","S66","supply","","HH"
"7x7-p84","7x7-p84-uct-1000","1000","1","16","0.285714","2","2","O44","objective","S54","MM"
"7x7-p84","7x7-p84-uct-1000","1000","1","16","0.285714","3","2","S36","supply","","MH"
"7x7-p84","7x7-p84-uct-1000","1000","1","17","0.303571","1","1","O45","objective","S46","MH"
"7x7-p84","7x7-p84-uct-1000","1000","1","17","0.303571","2","1","O22","objective","S22","MM"
"7x7-p84","7x7-p84-uct-1000","1000","1","17","0.303571","3","1","S77","supply","","HH"
"7x7-p84","7x7-p84-uct-1000","1000","1","18","0.321429","1","2","O41","objective","S52","ML"
"7x7-p84","7x7-p84-uct-1000","1000","1","18","0.321429","2","2","S40","supply","","ML"
"7x7-p84","7x7-p84-uct-1000","1000","1","18","0.321429","3","2","S26","supply","","LH"
"7x7-p84","7x7-p84-uct-1000","1000","1","19","0.339286","1","1","O22","objective","S22","MM"
"7x7-p84","7x7-p84-uct-1000","1000","1","19","0.339286","2","1","S35","supply","","MH"
"7x7-p84","7x7-p84-uct-1000","1000","1","19","0.339286","3","1","O15","objective","S25","LH"
"7x7-p84","7x7-p84-uct-1000","1000","1","20","0.357143","1","2","O55","objective","S66","HH"
"7x7-p84","7x7-p84-uct-1000","1000","1","20","0.357143","2","2","O41","objective","S52","ML"
"7x7-p84","7x7-p84-uct-1000","1000","1","20","0.357143","3","2","O31","objective","S42","ML"
"7x7-p84","7x7-p84-uct-1000","1000","1","21","0.375000","1","1","O13","objective","S23","LM"
"7x7-p84","7x7-p84-uct-1000","1000","1","21","0.375000","2","1","S45","supply","","MH"
"7x7-p84","7x7-p84-uct-1000","1000","1","21","0.375000","3","1","O36","objective","S46","MH"
"7x7-p84","7x7-p84-uct-1000","1000","1","22","0.392857","1","2","O41","objective","S42","ML"
"7x7-p84","7x7-p84-uct-1000","1000","1","22","0.392857","2","2","S31","supply","","ML"
"7x7-p84","7x7-p84-uct-1000","1000","1","22","0.392857","3","2","S46","supply","","MH"
"7x7-p84","7x7-p84-uct-1000","1000","1","23","0.410714","1","1","O34","objective","S34","MM"
"7x7-p84","7x7-p84-uct-1000","1000","1","23","0.410714","2","1","S21","supply","","LL"
"7x7-p84","7x7-p84-uct-1000","1000","1","23","0.410714","3","1","O15","objective","S25","LH"
