"board","experiment_id","iteration_limit","game_index","turn_number","progress","mover","region","legal_target_count","total_legal_target_count","regional_opportunity_share"
"7x7-p84","7x7-p84-uct-0100","100","1","40","0.714286","2","LH","11","87","0.126437"
"7x7-p84","7x7-p84-uct-0100","100","1","40","0.714286","2","ML","9","87","0.103448"
"7x7-p84","7x7-p84-uct-0100","100","1","40","0.714286","2","MM","10","87","0.114943"
"7x7-p84","7x7-p84-uct-0100","100","1","40","0.714286","2","MH","9","87","0.103448"
"7x7-p84","7x7-p84-uct-0100","100","1","40","0.714286","2","HL","10","87","0.114943"
"7x7-p84","7x7-p84-uct-0100","100","1","40","0.714286","2","HM","9","87","0.103448"
"7x7-p84","7x7-p84-uct-0100","100","1","40","0.714286","2","HH","10","87","0.114943"
"7x7-p84","7x7-p84-uct-0100","100","1","41","0.732143","1","LL","9","93","0.096774"
"7x7-p84","7x7-p84-uct-0100","100","1","41","0.732143","1","LM","11","93","0.118280"
"7x7-p84","7x7-p84-uct-0100","100","1","41","0.732143","1","LH","8","93","0.086022"
"7x7-p84","7x7-p84-uct-0100","100","1","41","0.732143","1","ML","10","93","0.107527"
"7x7-p84","7x7-p84-uct-0100","100","1","41","0.732143","1","MM","11","93","0.118280"
"7x7-p84","7x7-p84-uct-0100","100","1","41","0.732143","1","MH","12","93","0.129032"
"7x7-p84","7x7-p84-uct-0100","100","1","41","0.732143","1","HL","10","93","0.107527"
"7x7-p84","7x7-p84-uct-0100","100","1","41","0.732143","1","HM","12","93","0.129032"
"7x7-p84","7x7-p84-uct-0100","100","1","41","0.732143","1","HH","10","93","0.107527"
"7x7-p84","7x7-p84-uct-0100","100","1","42","0.750000","2","LL","11","88","0.125000"
"7x7-p84","7x7-p84-uct-0100","100","1","42","0.750000","2","LM","8","88","0.090909"
"7x7-p84","7x7-p84-uct-0100","100","1","42","0.750000","2","LH","10","88","0.113636"
"7x7-p84","7x7-p84-uct-0100","100","1","42","0.750000","2","ML","11","88","0.125000"
"7x7-p84","7x7-p84-uct-0100","100","1","42","0.750000","2","MM","10","88","0.113636"
"7x7-p84","7x7-p84-uct-0100","100","1","42","0.750000","2","MH","9","88","0.102273"
"7x7-p84","7x7-p84-uct-0100","100","1","42","0.750000","2","HL","10","88","0.113636"
"7x7-p84","7x7-p84-uct-0100","100","1","42","0.750000","2","HM","9","88","0.102273"
"7x7-p84","7x7-p84-uct-0100","100","1","42","0.750000","2","HH","10","88","0.113636"
"7x7-p84","7x7-p84-uct-0100","100","1","43","0.767857","1","LL","9","94","0.095745"
"7x7-p84","7x7-p84-uct-0100","100","1","43","0.767857","1","LM","11","94","0.117021"
"7x7-p84","7x7-p84-uct-0100","100","1","43","0.767857","1","LH","8","94","0.085106"
"7x7-p84","7x7-p84-uct-0100","100","1","43","0.767857","1","ML","11","94","0.117021"
"7x7-p84","7x7-p84-uct-0100","100","1","43","0.767857","1","MM","11","94","0.117021"
"7x7-p84","7x7-p84-uct-0100","100","1","43","0.767857","1","MH","12","94","0.127660"
"7x7-p84","7x7-p84-uct-0100","100","1","43","0.767857","1","HL","10","94","0.106383"
"7x7-p84","7x7-p84-uct-0100","100","1","43","0.767857","1","HM","12","94","0.127660"
"7x7-p84","7x7-p84-uct-0100","100","1","43","0.767857","1","HH","10","94","0.106383"
"7x7-p84","7x7-p84-uct-0100","100","1","44","0.785714","2","LL","11","87","0.126437"
"7x7-p84","7x7-p84-uct-0100","100","1","44","0.785714","2","LM","8","87","0.091954"
"7x7-p84","7x7-p84-uct-0100","100","1","44","0.785714","2","LH","9","87","0.103448"
"7x7-p84","7x7-p84-uct-0100","100","1","44","0.785714","2","ML","11","87","0.126437"
"7x7-p84","7x7-p84-uct-0100","100","1","44","0.785714","2","MM","10","87","0.114943"
"7x7-p84","7x7-p84-uct-0100","100","1","44","0.785714","2","MH","9","87","0.103448"
"7x7-p84","7x7-p84-uct-0100","100","1","44","0.785714","2","HL","10","87","0.114943"
"7x7-p84","7x7-p84-uct-0100","100","1","44","0.785714","2","HM","9","87","0.103448"
"7x7-p84","7x7-p84-uct-0100","100","1","44","0.785714","2","HH","10","87","0.114943"
"7x7-p84","7x7-p84-uct-0100","100","1","45","0.803571","1","LL","9","94","0.095745"
"7x7-p84","7x7-p84-uct-0100","100","1","45","0.803571","1","LM","11","94","0.117021"
"7x7-p84","7x7-p84-uct-0100","100","1","45","0.803571","1","LH","8","94","0.085106"
"7x7-p84","7x7-p84-uct-0100","100","1","45","0.803571","1","ML","11","94","0.117021"
"7x7-p84","7x7-p84-uct-0100","100","1","45","0.803571","1","MM","11","94","0.117021"
"7x7-p84","7x7-p84-uct-0100","100","1","45","0.803571","1","MH","12","94","0.127660"
"7x7-p84","7x7-p84-uct-0100","100","1","45","0.803571","1","HL","10","94","0.106383"
"7x7-p84","7x7-p84-uct-0100","100","1","45","0.803571","1","HM","12","94","0.127660"
"7x7-p84","7x7-p84-uct-0100","100","1","45","0.803571","1","HH","10","94","0.106383"
"7x7-p84","7x7-p84-uct-0100","100","1","46","0.821429","2","LL","11","91","0.120879"
"7x7-p84","7x7-p84-uct-0100","100","1","46","0.821429","2","LM","8","91","0.087912"
"7x7-p84","7x7-p84-uct-0100","100","1","46","0.821429","2","LH","9","91","0.098901"
"7x7-p84","7x7-p84-uct-0100","100","1","46","0.821429","2","ML","11","91","0.120879"
"7x7-p84","7x7-p84-uct-0100","100","1","46","0.821429","2","MM","10","91","0.109890"
"7x7-p84","7x7-p84-uct-0100","100","1","46","0.821429","2","MH","11","91","0.120879"
"7x7-p84","7x7-p84-uct-0100","100","1","46","0.821429","2","HL","10","91","0.109890"
"7x7-p84","7x7-p84-uct-0100","100","1","46","0.821429","2","HM","10","91","0.109890"
"7x7-p84","7x7-p84-uct-0100","100","1","46","0.821429","2","HH","11","91","0.120879"
"7x7-p84","7x7-p84-uct-0100","100","1","47","0.839286","1","LL","10","93","0.107527"
"7x7-p84","7x7-p84-uct-0100","100","1","47","0.839286","1","LM","11","93","0.118280"
"7x7-p84","7x7-p84-uct-0100","100","1","47","0.839286","1","LH","8","93","0.086022"
"7x7-p84","7x7-p84-uct-0100","100","1","47","0.839286","1","ML","10","93","0.107527"
"7x7-p84","7x7-p84-uct-0100","100","1","47","0.839286","1","MM","10","93","0.107527"
"7x7-p84","7x7-p84-uct-0100","100","1","47","0.839286","1","MH","12","93","0.129032"
"7x7-p84","7x7-p84-uct-0100","100","1","47","0.839286","1","HL","10","93","0.107527"
"7x7-p84","7x7-p84-uct-0100","100","1","47","0.839286","1","HM","12","93","0.129032"
"7x7-p84","7x7-p84-uct-0100","100","1","47","0.839286","1","HH","10","93","0.107527"
"7x7-p84","7x7-p84-uct-0100","100","1","48","0.857143","2","LL","11","92","0.119565"
"7x7-p84","7x7-p84-uct-0100","100","1","48","0.857143","2","LM","8","92","0.086957"
"7x7-p84","7x7-p84-uct-0100","100","1","48","0.857143","2","LH","9","92","0.097826"
"7x7-p84","7x7-p84-uct-0100","100","1","48","0.857143","2","ML","11","92","0.119565"
"7x7-p84","7x7-p84-uct-0100","100","1","48","0.857143","2","MM","11","92","0.119565"
"7x7-p84","7x7-p84-uct-0100","100","1","48","0.857143","2","MH","11","92","0.119565"
"7x7-p84","7x7-p84-uct-0100","100","1","48","0.857143","2","HL","10","92","0.108696"
"7x7-p84","7x7-p84-uct-0100","100","1","48","0.857143","2","HM","10","92","0.108696"
"7x7-p84","7x7-p84-uct-0100","100","1","48","0.857143","2","HH","11","92","0.119565"
"7x7-p84","7x7-p84-uct-0100","100","1","49","0.875000","1","LL","10","96","0.104167"
"7x7-p84","7x7-p84-uct-0100","100","1","49","0.875000","1","LM","11","96","0.114583"
"7x7-p84","7x7-p84-uct-0100","100","1","49","0.875000","1","LH","9","96","0.093750"
"7x7-p84","7x7-p84-uct-0100","100","1","49","0.875000","1","ML","10","96","0.104167"
"7x7-p84","7x7-p84-uct-0100","100","1","49","0.875000","1","MM","10","96","0.104167"
"7x7-p84","7x7-p84-uct-0100","100","1","49","0.875000","1","MH","12","96","0.125000"
"7x7-p84","7x7-p84-uct-0100","100","1","49","0.875000","1","HL","12","96","0.125000"
"7x7-p84","7x7-p84-uct-0100","100","1","49","0.875000","1","HM","12","96","0.125000"
"7x7-p84","7x7-p84-uct-0100","100","1","49","0.875000","1","HH","10","96","0.104167"
"7x7-p84","7x7-p84-uct-0100","100","1","50","0.892857","2","LL","11","90","0.122222"
"7x7-p84","7x7-p84-uct-0100","100","1","50","0.892857","2","LM","8","90","0.088889"
"7x7-p84","7x7-p84-uct-0100","100","1","50","0.892857","2","LH","9","90","0.100000"
"7x7-p84","7x7-p84-uct-0100","100","1","50","0.892857","2","ML","11","90","0.122222"
"7x7-p84","7x7-p84-uct-0100","100","1","50","0.892857","2","MM","11","90","0.122222"
"7x7-p84","7x7-p84-uct-0100","100","1","50","0.892857","2","MH","11","90","0.122222"
"7x7-p84","7x7-p84-uct-0100","100","1","50","0.892857","2","HL","10","90","0.111111"
"7x7-p84","7x7-p84-uct-0100","100","1","50","0.892857","2","HM","9","90","0.100000"
"7x7-p84","7x7-p84-uct-0100","100","1","50","0.892857","2","HH","10","90","0.111111"
"7x7-p84","7x7-p84-uct-0100","100","1","51","0.910714","1","LL","10","91","0.109890"
"7x7-p84","7x7-p84-uct-0100","100","1","51","0.910714","1","LM","11","91","0.120879"
"7x7-p84","7x7-p84-uct-0100","100","1","51","0.910714","1","LH","9","91","0.098901"
"7x7-p84","7x7-p84-uct-0100","100","1","51","0.910714","1","ML","9","91","0.098901"
"7x7-p84","7x7-p84-uct-0100","100","1","51","0.910714","1","MM","8","91","0.087912"
"7x7-p84","7x7-p84-uct-0100","100","1","51","0.910714","1","MH","12","91","0.131868"
"7x7-p84","7x7-p84-uct-0100","100","1","51","0.910714","1","HL","12","91","0.131868"
"7x7-p84","7x7-p84-uct-0100","100","1","51","0.910714","1","HM","11","91","0.120879"
"7x7-p84","7x7-p84-uct-0100","100","1","51","0.910714","1","HH","9","91","0.098901"
"7x7-p84","7x7-p84-uct-0100","100","1","52","0.928571","2","LL","11","88","0.125000"
"7x7-p84","7x7-p84-uct-0100","100","1","52","0.928571","2","LM","8","88","0.090909"
"7x7-p84","7x7-p84-uct-0100","100","1","52","0.928571","2","LH","9","88","0.102273"
"7x7-p84","7x7-p84-uct-0100","100","1","52","0.928571","2","ML","10","88","0.113636"
"7x7-p84","7x7-p84-uct-0100","100","1","52","0.928571","2","MM","11","88","0.125000"
"7x7-p84","7x7-p84-uct-0100","100","1","52","0.928571","2","MH","11","88","0.125000"
"7x7-p84","7x7-p84-uct-0100","100","1","52","0.928571","2","HL","10","88","0.113636"
"7x7-p84","7x7-p84-uct-0100","100","1","52","0.928571","2","HM","9","88","0.102273"
"7x7-p84","7x7-p84-uct-0100","100","1","52","0.928571","2","HH","9","88","0.102273"
"7x7-p84","7x7-p84-uct-0100","100","1","53","0.946429","1","LL","10","90","0.111111"
"7x7-p84","7x7-p84-uct-0100","100","1","53","0.946429","1","LM","11","90","0.122222"
"7x7-p84","7x7-p84-uct-0100","100","1","53","0.946429","1","LH","9","90","0.100000"
"7x7-p84","7x7-p84-uct-0100","100","1","53","0.946429","1","ML","9","90","0.100000"
"7x7-p84","7x7-p84-uct-0100","100","1","53","0.946429","1","MM","8","90","0.088889"
"7x7-p84","7x7-p84-uct-0100","100","1","53","0.946429","1","MH","12","90","0.133333"
"7x7-p84","7x7-p84-uct-0100","100","1","53","0.946429","1","HL","12","90","0.133333"
"7x7-p84","7x7-p84-uct-0100","100","1","53","0.946429","1","HM","11","90","0.122222"
"7x7-p84","7x7-p84-uct-0100","100","1","53","0.946429","1","HH","8","90","0.088889"
"7x7-p84","7x7-p84-uct-0100","100","1","54","0.964286","2","LL","11","87","0.126437"
"7x7-p84","7x7-p84-uct-0100","100","1","54","0.964286","2","LM","8","87","0.091954"
"7x7-p84","7x7-p84-uct-0100","100","1","54","0.964286","2","LH","9","87","0.103448"
"7x7-p84","7x7-p84-uct-0100","100","1","54","0.964286","2","ML","10","87","0.114943"
"7x7-p84","7x7-p84-uct-0100","100","1","54","0.964286","2","MM","10","87","0.114943"
"7x7-p84","7x7-p84-uct-0100","100","1","54","0.964286","2","MH","12","87","0.137931"
"7x7-p84","7x7-p84-uct-0100","100","1","54","0.964286","2","HL","10","87","0.114943"
"7x7-p84","7x7-p84-uct-0100","100","1","54","0.964286","2","HM","8","87","0.091954"
"7x7-p84","7x7-p84-uct-0100","100","1","54","0.964286","2","HH","9","87","0.103448"
"7x7-p84","7x7-p84-uct-0100","100","1","55","0.982143","1","LL","10","88","0.113636"
"7x7-p84","7x7-p84-uct-0100","100","1","55","0.982143","1","LM","11","88","0.125000"
"7x7-p84","7x7-p84-uct-0100","100","1","55","0.982143","1","LH","9","88","0.102273"
"7x7-p84","7x7-p84-uct-0100","100","1","55","0.982143","1","ML","9","88","0.102273"
"7x7-p84","7x7-p84-uct-0100","100","1","55","0.982143","1","MM","8","88","0.090909"
"7x7-p84","7x7-p84-uct-0100","100","1","55","0.982143","1","MH","12","88","0.136364"
"7x7-p84","7x7-p84-uct-0100","100","1","55","0.982143","1","HL","11","88","0.125000"
"7x7-p84","7x7-p84-uct-0100","100","1","55","0.982143","1","HM","10","88","0.113636"
"7x7-p84","7x7-p84-uct-0100","100","1","55","0.982143","1","HH","8","88","0.090909"
"7x7-p84","7x7-p84-uct-0100","100","1","56","1.000000","2","LL","11","85","0.129412"
"7x7-p84","7x7-p84-uct-0100","100","1","56","1.000000","2","LM","7","85","0.082353"
"7x7-p84","7x7-p84-uct-0100","100","1","56","1.000000","2","LH","9","85","0.105882"
"7x7-p84","7x7-p84-uct-0100","100","1","56","1.000000","2","ML","10","85","0.117647"
"7x7-p84","7x7-p84-uct-0100","100","1","56","1.000000","2","MM","10","85","0.117647"
"7x7-p84","7x7-p84-uct-0100","100","1","56","1.000000","2","MH","12","85","0.141176"
"7x7-p84","7x7-p84-uct-0100","100","1","56","1.000000","2","HL","9","85","0.105882"
"7x7-p84","7x7-p84-uct-0100","100","1","56","1.000000","2","HM","8","85","0.094118"
"7x7-p84","7x7-p84-uct-0100","100","1","56","1.000000","2","HH","9","85","0.105882"
"7x7-p84","7x7-p84-uct-0500","500","1","1","0.017857","1","LL","9","64","0.140625"
"7x7-p84","7x7-p84-uct-0500","500","1","1","0.017857","1","LM","6","64","0.093750"
"7x7-p84","7x7-p84-uct-0500","500","1","1","0.017857","1","LH","9","64","0.140625"
"7x7-p84","7x7-p84-uct-0500","500","1","1","0.017857","1","ML","6","64","0.093750"
"7x7-p84","7x7-p84-uct-0500","500","1","1","0.017857","1","MM","4","64","0.062500"
"7x7-p84","7x7-p84-uct-0500","500","1","1","0.017857","1","MH","6","64","0.093750"
"7x7-p84","7x7-p84-uct-0500","500","1","1","0.017857","1","HL","9","64","0.140625"
"7x7-p84","7x7-p84-uct-0500","500","1","1","0.017857","1","HM","6","64","0.093750"
"7x7-p84","7x7-p84-uct-0500","500","1","1","0.017857","1","HH","9","64","0.140625"
"7x7-p84","7x7-p84-uct-0500","500","1","2","0.035714","2","LL","9","64","0.140625"
"7x7-p84","7x7-p84-uct-0500","500","1","2","0.035714","2","LM","6","64","0.093750"
"7x7-p84","7x7-p84-uct-0500","500","1","2","0.035714","2","LH","9","64","0.140625"
"7x7-p84","7x7-p84-uct-0500","500","1","2","0.035714","2","ML","6","64","0.093750"
"7x7-p84","7x7-p84-uct-0500","500","1","2","0.035714","2","MM","4","64","0.062500"
"7x7-p84","7x7-p84-uct-0500","500","1","2","0.035714","2","MH","6","64","0.093750"
"7x7-p84","7x7-p84-uct-0500","500","1","2","0.035714","2","HL","9","64","0.140625"
"7x7-p84","7x7-p84-uct-0500","500","1","2","0.035714","2","HM","6","64","0.093750"
"7x7-p84","7x7-p84-uct-0500","500","1","2","0.035714","2","HH","9","64","0.140625"
"7x7-p84","7x7-p84-uct-0500","500","1","3","0.053571","1","LL","10","71","0.140845"
"7x7-p84","7x7-p84-uct-0500","500","1","3","0.053571","1","LM","7","71","0.098592"
"7x7-p84","7x7-p84-uct-0500","500","1","3","0.053571","1","LH","9","71","0.126761"
"7x7-p84","7x7-p84-uct-0500","500","1","3","0.053571","1","ML","6","71","0.084507"
"7x7-p84","7x7-p84-uct-0500","500","1","3","0.053571","1","MM","4","71","0.056338"
"7x7-p84","7x7-p84-uct-0500","500","1","3","0.053571","1","MH","11","71","0.154930"
"7x7-p84","7x7-p84-uct-0500","500","1","3","0.053571","1","HL","9","71","0.126761"
"7x7-p84","7x7-p84-uct-0500","500","1","3","0.053571","1","HM","6","71","0.084507"
"7x7-p84","7x7-p84-uct-0500","500","1","3","0.053571","1","HH","9","71","0.126761"
"7x7-p84","7x7-p84-uct-0500","500","1","4","0.071429","2","LL","9","72","0.125000"
"7x7-p84","7x7-p84-uct-0500","500","1","4","0.071429","2","LM","10","72","0.138889"
"7x7-p84","7x7-p84-uct-0500","500","1","4","0.071429","2","LH","9","72","0.125000"
"7x7-p84","7x7-p84-uct-0500","500","1","4","0.071429","2","ML","6","72","0.083333"
"7x7-p84","7x7-p84-uct-0500","500","1","4","0.071429","2","MM","4","72","0.055556"
"7x7-p84","7x7-p84-uct-0500","500","1","4","0.071429","2","MH","6","72","0.083333"
"7x7-p84","7x7-p84-uct-0500","500","1","4","0.071429","2","HL","11","72","0.152778"
"7x7-p84","7x7-p84-uct-0500","500","1","4","0.071429","2","HM","8","72","0.111111"
"7x7-p84","7x7-p84-uct-0500","500","1","4","0.071429","2","HH","9","72","0.125000"
"7x7-p84","7x7-p84-uct-0500","500","1","5","0.089286","1","LL","10","75","0.133333"
"7x7-p84","7x7-p84-uct-0500","500","1","5","0.089286","1","LM","9","75","0.120000"
"7x7-p84","7x7-p84-uct-0500","500","1","5","0.089286","1","LH","11","75","0.146667"
"7x7-p84","7x7-p84-uct-0500","500","1","5","0.089286","1","ML","6","75","0.080000"
"7x7-p84","7x7-p84-uct-0500","500","1","5","0.089286","1","MM","4","75","0.053333"
"7x7-p84","7x7-p84-uct-0500","500","1","5","0.089286","1","MH","11","75","0.146667"
"7x7-p84","7x7-p84-uct-0500","500","1","5","0.089286","1","HL","9","75","0.120000"
"7x7-p84","7x7-p84-uct-0500","500","1","5","0.089286","1","HM","6","75","0.080000"
"7x7-p84","7x7-p84-uct-0500","500","1","5","0.089286","1","HH","9","75","0.120000"
"7x7-p84","7x7-p84-uct-0500","500","1","6","0.107143","2","LL","9","82","0.109756"
"7x7-p84","7x7-p84-uct-0500","500","1","6","0.107143","2","LM","10","82","0.121951"
"7x7-p84","7x7-p84-uct-0500","500","1","6","0.107143","2","LH","11","82","0.134146"
"7x7-p84","7x7-p84-uct-0500","500","1","6","0.107143","2","ML","8","82","0.097561"
"7x7-p84","7x7-p84-uct-0500","500","1","6","0.107143","2","MM","7","82","0.085366"
"7x7-p84","7x7-p84-uct-0500","500","1","6","0.107143","2","MH","7","82","0.085366"
"7x7-p84","7x7-p84-uct-0500","500","1","6","0.107143","2","HL","11","82","0.134146"
"7x7-p84","7x7-p84-uct-0500","500","1","6","0.107143","2","HM","9","82","0.109756"
"7x7-p84","7x7-p84-uct-0500","500","1","6","0.107143","2","HH","10","82","0.121951"
"7x7-p84","7x7-p84-uct-0500","500","1","7","0.125000","1","LL","10","75","0.133333"
"7x7-p84","7x7-p84-uct-0500","500","1","7","0.125000","1","LM","7","75","0.093333"
"7x7-p84","7x7-p84-uct-0500","500","1","7","0.125000","1","LH","9","75","0.120000"
"7x7-p84","7x7-p84-uct-0500","500","1","7","0.125000","1","ML","6","75","0.080000"
"7x7-p84","7x7-p84-uct-0500","500","1","7","0.125000","1","MM","4","75","0.053333"
"7x7-p84","7x7-p84-uct-0500","500","1","7","0.125000","1","MH","11","75","0.146667"
"7x7-p84","7x7-p84-uct-0500","500","1","7","0.125000","1","HL","9","75","0.120000"
"7x7-p84","7x7-p84-uct-0500","500","1","7","0.125000","1","HM","8","75","0.106667"
"7x7-p84","7x7-p84-uct-0500","500","1","7","0.125000","1","HH","11","75","0.146667"
"7x7-p84","7x7-p84-uct-0500","500","1","8","0.142857","2","LL","9","84","0.107143"
"7x7-p84","7x7-p84-uct-0500","500","1","8","0.142857","2","LM","10","84","0.119048"
"7x7-p84","7x7-p84-uct-0500","500","1","8","0.142857","2","LH","13","84","0.154762"
"7x7-p84","7x7-p84-uct-0500","500","1","8","0.142857","2","ML","8","84","0.095238"
"7x7-p84","7x7-p84-uct-0500","500","1","8","0.142857","2","MM","7","84","0.083333"
"7x7-p84","7x7-p84-uct-0500","500","1","8","0.142857","2","MH","7","84","0.083333"
"7x7-p84","7x7-p84-uct-0500","500","1","8","0.142857","2","HL","11","84","0.130952"
"7x7-p84","7x7-p84-uct-0500","500","1","8","0.142857","2","HM","9","84","0.107143"
"7x7-p84","7x7-p84-uct-0500","500","1","8","0.142857","2","HH","10","84","0.119048"
"7x7-p84","7x7-p84-uct-0500","500","1","9","0.160714","1","LL","10","74","0.135135"
"7x7-p84","7x7-p84-uct-0500","500","1","9","0.160714","1","LM","7","74","0.094595"
"7x7-p84","7x7-p84-uct-0500","500","1","9","0.160714","1","LH","10","74","0.135135"
"7x7-p84","7x7-p84-uct-0500","500","1","9","0.160714","1","ML","6","74","0.081081"
"7x7-p84","7x7-p84-uct-0500","500","1","9","0.160714","1","MM","4","74","0.054054"
"7x7-p84","7x7-p84-uct-0500","500","1","9","0.160714","1","MH","9","74","0.121622"
"7x7-p84","7x7-p84-uct-0500","500","1","9","0.160714","1","HL","9","74","0.121622"
"7x7-p84","7x7-p84-uct-0500","500","1","9","0.160714","1","HM","8","74","0.108108"
"7x7-p84","7x7-p84-uct-0500","500","1","9","0.160714","1","HH","11","74","0.148649"
"7x7-p84","7x7-p84-uct-0500","500","1","10","0.178571","2","LL","9","90","0.100000"
"7x7-p84","7x7-p84-uct-0500","500","1","10","0.178571","2","LM","10","90","0.111111"
"7x7-p84","7x7-p84-uct-0500","500","1","10","0.178571","2","LH","13","90","0.144444"
"7x7-p84","7x7-p84-uct-0500","500","1","10","0.178571","2","ML","8","90","0.088889"
"7x7-p84","7x7-p84-uct-0500","500","1","10","0.178571","2","MM","12","90","0.133333"
"7x7-p84","7x7-p84-uct-0500","500","1","10","0.178571","2","MH","7","90","0.077778"
"7x7-p84","7x7-p84-uct-0500","500","1","10","0.178571","2","HL","11","90","0.122222"
"7x7-p84","7x7-p84-uct-0500","500","1","10","0.178571","2","HM","10","90","0.111111"
"7x7-p84","7x7-p84-uct-0500","500","1","10","0.178571","2","HH","10","90","0.111111"
"7x7-p84","7x7-p84-uct-0500","500","1","11","0.196429","1","LL","12","79","0.151899"
"7x7-p84","7x7-p84-uct-0500","500","1","11","0.196429","1","LM","7","79","0.088608"
"7x7-p84","7x7-p84-uct-0500","500","1","11","0.196429","1","LH","10","79","0.126582"
"7x7-p84","7x7-p84-uct-0500","500","1","11","0.196429","1","ML","9","79","0.113924"
"7x7-p84","7x7-p84-uct-0500","500","1","11","0.196429","1","MM","4","79","0.050633"
"7x7-p84","7x7-p84-uct-0500","500","1","11","0.196429","1","MH","9","79","0.113924"
"7x7-p84","7x7-p84-uct-0500","500","1","11","0.196429","1","HL","9","79","0.113924"
"7x7-p84","7x7-p84-uct-0500","500","1","11","0.196429","1","HM","8","79","0.101266"
"7x7-p84","7x7-p84-uct-0500","500","1","11","0.196429","1","HH","11","79","0.139241"
"7x7-p84","7x7-p84-uct-0500","500","1","12","0.214286","2","LL","9","91","0.098901"
"7x7-p84","7x7-p84-uct-0500","500","1","12","0.214286","2","LM","11","91","0.120879"
"7x7-p84","7x7-p84-uct-0500","500","1","12","0.214286","2","LH","13","91","0.142857"
"7x7-p84","7x7-p84-uct-0500","500","1","12","0.214286","2","ML","8","91","0.087912"
"7x7-p84","7x7-p84-uct-0500","500","1","12","0.214286","2","MM","12","91","0.131868"
"7x7-p84","7x7-p84-uct-0500","500","1","12","0.214286","2","MH","7","91","0.076923"
"7x7-p84","7x7-p84-uct-0500","500","1","12","0.214286","2","HL","11","91","0.120879"
"7x7-p84","7x7-p84-uct-0500","500","1","12","0.214286","2","HM","10","91","0.109890"
"7x7-p84","7x7-p84-uct-0500","500","1","12","0.214286","2","HH","10","91","0.109890"
"7x7-p84","7x7-p84-uct-0500","500","1","13","0.232143","1","LL","12","83","0.144578"
"7x7-p84","7x7-p84-uct-0500","500","1","13","0.232143","1","LM","7","83","0.084337"
"7x7-p84","7x7-p84-uct-0500","500","1","13","0.232143","1","LH","11","83","0.132530"
"7x7-p84","7x7-p84-uct-0500","500","1","13","0.232143","1","ML","10","83","0.120482"
"7x7-p84","7x7-p84-uct-0500","500","1","13","0.232143","1","MM","4","83","0.048193"
"7x7-p84","7x7-p84-uct-0500","500","1","13","0.232143","1","MH","9","83","0.108434"
"7x7-p84","7x7-p84-uct-0500","500","1","13","0.232143","1","HL","11","83","0.132530"
"7x7-p84","7x7-p84-uct-0500","500","1","13","0.232143","1","HM","8","83","0.096386"
"7x7-p84","7x7-p84-uct-0500","500","1","13","0.232143","1","HH","11","83","0.132530"
"7x7-p84","7x7-p84-uct-0500","500","1","14","0.250000","2","LL","9","92","0.097826"
"7x7-p84","7x7-p84-uct-0500","500","1","14","0.250000","2","LM","11","92","0.119565"
"7x7-p84","7x7-p84-uct-0500","500","1","14","0.250000","2","LH","13","92","0.141304"
"7x7-p84","7x7-p84-uct-0500","500","1","14","0.250000","2","ML","8","92","0.086957"
"7x7-p84","7x7-p84-uct-0500","500","1","14","0.250000","2","MM","12","92","0.130435"
"7x7-p84","7x7-p84-uct-0500","500","1","14","0.250000","2","MH","7","92","0.076087"
"7x7-p84","7x7-p84-uct-0500","500","1","14","0.250000","2","HL","11","92","0.119565"
"7x7-p84","7x7-p84-uct-0500","500","1","14","0.250000","2","HM","11","92","0.119565"
"7x7-p84","7x7-p84-uct-0500","500","1","14","0.250000","2","HH","10","92","0.108696"
"7x7-p84","7x7-p84-uct-0500","500","1","15","0.267857","1","LL","12","84","0.142857"
"7x7-p84","7x7-p84-uct-0500","500","1","15","0.267857","1","LM","6","84","0.071429"
"7x7-p84","7x7-p84-uct-0500","500","1","15","0.267857","1","LH","11","84","0.130952"
"7x7-p84","7x7-p84-uct-0500","500","1","15","0.267857","1","ML","10","84","0.119048"
"7x7-p84","7x7-p84-uct-0500","500","1","15","0.267857","1","MM","4","84","0.047619"
"7x7-p84","7x7-p84-uct-0500","500","1","15","0.267857","1","MH","11","84","0.130952"
"7x7-p84","7x7-p84-uct-0500","500","1","15","0.267857","1","HL","11","84","0.130952"
"7x7-p84","7x7-p84-uct-0500","500","1","15","0.267857","1","HM","8","84","0.095238"
"7x7-p84","7x7-p84-uct-0500","500","1","15","0.267857","1","HH","11","84","0.130952"
"7x7-p84","7x7-p84-uct-0500","500","1","16","0.285714","2","LL","9","91","0.098901"
"7x7-p84","7x7-p84-uct-0500","500","1","16","0.285714","2","LM","10","91","0.109890"
"7x7-p84","7x7-p84-uct-0500","500","1","16","0.285714","2","LH","13","91","0.142857"
"7x7-p84","7x7-p84-uct-0500","500","1","16","0.285714","2","ML","8","91","0.087912"
"7x7-p84","7x7-p84-uct-0500","500","1","16","0.285714","2","MM","12","91","0.131868"
"7x7-p84","7x7-p84-uct-0500","500","1","16","0.285714","2","MH","7","91","0.076923"
"7x7-p84","7x7-p84-uct-0500","500","1","16","0.285714","2","HL","11","91","0.120879"
"7x7-p84","7x7-p84-uct-0500","500","1","16","0.285714","2","HM","11","91","0.120879"
"7x7-p84","7x7-p84-uct-0500","500","1","16","0.285714","2","HH","10","91","0.109890"
"7x7-p84","7x7-p84-uct-0500","500","1","17","0.303571","1","LL","12","83","0.144578"
