"board","experiment_id","search_level","game_index","threshold","region","cycle_index","departure_turn","departure_progress","qualification_turn","endpoint_turn","outcome","revisit_turn","revisit_lag","normalized_revisit_lag","right_censored"
"7x7-p72","7x7-uct-0100","uct-0100","23","1","LH","3","24","0.5","24","39","reactivation_revisit","39","15","0.3125","false"
"7x7-p72","7x7-uct-0100","uct-0100","23","1","LH","4","41","0.8541666666666666","41","42","persistent_revisit","42","1","0.020833333333333332","false"
"7x7-p72","7x7-uct-0100","uct-0100","23","1","LH","5","43","0.8958333333333334","43","48","right_censored","","","","true"
"7x7-p72","7x7-uct-0100","uct-0100","23","1","ML","1","15","0.3125","15","18","persistent_revisit","18","3","0.0625","false"
"7x7-p72","7x7-uct-0100","uct-0100","23","1","ML","2","19","0.3958333333333333","19","20","persistent_revisit","20","1","0.020833333333333332","false"
"7x7-p72","7x7-uct-0100","uct-0100","23","1","ML","3","21","0.4375","21","22","persistent_revisit","22","1","0.020833333333333332","false"
"7x7-p72","7x7-uct-0100","uct-0100","23","1","ML","4","23","0.4791666666666667","23","25","persistent_revisit","25","2","0.041666666666666664","false"
"7x7-p72","7x7-uct-0100","uct-0100","23","1","ML","5","26","0.5416666666666666","26","31","reactivation_revisit","31","5","0.10416666666666667","false"
"7x7-p72","7x7-uct-0100","uct-0100","23","1","ML","6","32","0.6666666666666666","32","34","persistent_revisit","34","2","0.041666666666666664","false"
"7x7-p72","7x7-uct-0100","uct-0100","23","1","ML","7","35","0.7291666666666666","35","36","persistent_revisit","36","1","0.020833333333333332","false"
"7x7-p72","7x7-uct-0100","uct-0100","23","1","ML","8","37","0.7708333333333334","37","40","persistent_revisit","40","3","0.0625","false"
"7x7-p72","7x7-uct-0100","uct-0100","23","1","ML","9","43","0.8958333333333334","43","48","right_censored","","","","true"
"7x7-p72","7x7-uct-0100","uct-0100","23","1","MM","1","9","0.1875","9","10","persistent_revisit","10","1","0.020833333333333332","false"
"7x7-p72","7x7-uct-0100","uct-0100","23","1","MM","2","12","0.25","12","17","reactivation_revisit","17","5","0.10416666666666667","false"
"7x7-p72","7x7-uct-0100","uct-0100","23","1","MM","3","18","0.375","18","24","reactivation_revisit","24","6","0.125","false"
"7x7-p72","7x7-uct-0100","uct-0100","23","1","MM","4","25","0.5208333333333334","25","26","persistent_revisit","26","1","0.020833333333333332","false"
"7x7-p72","7x7-uct-0100","uct-0100","23","1","MM","5","27","0.5625","27","29","persistent_revisit","29","2","0.041666666666666664","false"
"7x7-p72","7x7-uct-0100","uct-0100","23","1","MM","6","34","0.7083333333333334","34","35","persistent_revisit","35","1","0.020833333333333332","false"
"7x7-p72","7x7-uct-0100","uct-0100","23","1","MM","7","36","0.75","36","41","reactivation_revisit","41","5","0.10416666666666667","false"
"7x7-p72","7x7-uct-0100","uct-0100","23","1","MM","8","42","0.875","42","43","persistent_revisit","43","1","0.020833333333333332","false"
"7x7-p72","7x7-uct-0100","uct-0100","23","1","MM","9","46","0.9583333333333334","46","47","persistent_revisit","47","1","0.020833333333333332","false"
"7x7-p72","7x7-uct-0100","uct-0100","23","1","MM","10","48","1","48","48","right_censored","","","","true"
"7x7-p72","7x7-uct-0100","uct-0100","23","1","MH","1","10","0.20833333333333334","10","12","persistent_revisit","12","2","0.041666666666666664","false"
"7x7-p72","7x7-uct-0100","uct-0100","23","1","MH","2","13","0.2708333333333333","13","15","persistent_revisit","15","2","0.041666666666666664","false"
"7x7-p72","7x7-uct-0100","uct-0100","23","1","MH","3","16","0.3333333333333333","16","19","persistent_revisit","19","3","0.0625","false"
"7x7-p72","7x7-uct-0100","uct-0100","23","1","MH","4","20","0.4166666666666667","20","21","persistent_revisit","21","1","0.020833333333333332","false"
"7x7-p72","7x7-uct-0100","uct-0100","23","1","MH","5","22","0.4583333333333333","22","25","persistent_revisit","25","3","0.0625","false"
"7x7-p72","7x7-uct-0100","uct-0100","23","1","MH","6","28","0.5833333333333334","28","29","persistent_revisit","29","1","0.020833333333333332","false"
"7x7-p72","7x7-uct-0100","uct-0100","23","1","MH","7","30","0.625","30","31","persistent_revisit","31","1","0.020833333333333332","false"
"7x7-p72","7x7-uct-0100","uct-0100","23","1","MH","8","32","0.6666666666666666","32","33","persistent_revisit","33","1","0.020833333333333332","false"
"7x7-p72","7x7-uct-0100","uct-0100","23","1","MH","9","34","0.7083333333333334","34","37","persistent_revisit","37","3","0.0625","false"
"7x7-p72","7x7-uct-0100","uct-0100","23","1","MH","10","40","0.8333333333333334","40","43","persistent_revisit","43","3","0.0625","false"
"7x7-p72","7x7-uct-0100","uct-0100","23","1","MH","11","46","0.9583333333333334","46","48","right_censored","","","","true"
"7x7-p72","7x7-uct-0100","uct-0100","23","1","HL","1","12","0.25","12","13","persistent_revisit","13","1","0.020833333333333332","false"
"7x7-p72","7x7-uct-0100","uct-0100","23","1","HL","2","14","0.2916666666666667","14","20","reactivation_revisit","20","6","0.125","false"
"7x7-p72","7x7-uct-0100","uct-0100","23","1","HL","3","22","0.4583333333333333","22","23","persistent_revisit","23","1","0.020833333333333332","false"
"7x7-p72","7x7-uct-0100","uct-0100","23","1","HL","4","24","0.5","24","27","persistent_revisit","27","3","0.0625","false"
"7x7-p72","7x7-uct-0100","uct-0100","23","1","HL","5","29","0.6041666666666666","29","35","reactivation_revisit","35","6","0.125","false"
"7x7-p72","7x7-uct-0100","uct-0100","23","1","HL","6","36","0.75","36","38","persistent_revisit","38","2","0.041666666666666664","false"
"7x7-p72","7x7-uct-0100","uct-0100","23","1","HL","7","39","0.8125","39","43","reactivation_revisit","43","4","0.08333333333333333","false"
"7x7-p72","7x7-uct-0100","uct-0100","23","1","HL","8","44","0.9166666666666666","44","48","right_censored","","","","true"
"7x7-p72","7x7-uct-0100","uct-0100","23","1","HM","1","7","0.14583333333333334","7","14","reactivation_revisit","14","7","0.14583333333333334","false"
"7x7-p72","7x7-uct-0100","uct-0100","23","1","HM","2","15","0.3125","15","16","persistent_revisit","16","1","0.020833333333333332","false"
"7x7-p72","7x7-uct-0100","uct-0100","23","1","HM","3","18","0.375","18","21","persistent_revisit","21","3","0.0625","false"
"7x7-p72","7x7-uct-0100","uct-0100","23","1","HM","4","22","0.4583333333333333","22","32","reactivation_revisit","32","10","0.20833333333333334","false"
"7x7-p72","7x7-uct-0100","uct-0100","23","1","HM","5","33","0.6875","33","42","reactivation_revisit","42","9","0.1875","false"
"7x7-p72","7x7-uct-0100","uct-0100","23","1","HM","6","43","0.8958333333333334","43","48","reactivation_revisit","48","5","0.10416666666666667","false"
"7x7-p72","7x7-uct-0100","uct-0100","23","1","HH","1","13","0.2708333333333333","13","15","persistent_revisit","15","2","0.041666666666666664","false"
"7x7-p72","7x7-uct-0100","uct-0100","23","1","HH","2","16","0.3333333333333333","16","17","persistent_revisit","17","1","0.020833333333333332","false"
"7x7-p72","7x7-uct-0100","uct-0100","23","1","HH","3","20","0.4166666666666667","20","22","persistent_revisit","22","2","0.041666666666666664","false"
"7x7-p72","7x7-uct-0100","uct-0100","23","1","HH","4","23","0.4791666666666667","23","25","persistent_revisit","25","2","0.041666666666666664","false"
"7x7-p72","7x7-uct-0100","uct-0100","23","1","HH","5","27","0.5625","27","28","persistent_revisit","28","1","0.020833333333333332","false"
"7x7-p72","7x7-uct-0100","uct-0100","23","3","LL","1","13","0.2708333333333333","15","16","persistent_revisit","16","3","0.0625","false"
"7x7-p72","7x7-uct-0100","uct-0100","23","3","LL","2","19","0.3958333333333333","21","27","reactivation_revisit","27","8","0.16666666666666666","false"
"7x7-p72","7x7-uct-0100","uct-0100","23","3","LL","3","31","0.6458333333333334","33","35","reactivation_revisit","35","4","0.08333333333333333","false"
"7x7-p72","7x7-uct-0100","uct-0100","23","3","LL","4","39","0.8125","41","48","reactivation_revisit","48","9","0.1875","false"
"7x7-p72","7x7-uct-0100","uct-0100","23","3","LM","1","12","0.25","14","20","reactivation_revisit","20","8","0.16666666666666666","false"
"7x7-p72","7x7-uct-0100","uct-0100","23","3","LM","2","21","0.4375","23","24","persistent_revisit","24","3","0.0625","false"
"7x7-p72","7x7-uct-0100","uct-0100","23","3","LM","3","25","0.5208333333333334","27","33","reactivation_revisit","33","8","0.16666666666666666","false"
"7x7-p72","7x7-uct-0100","uct-0100","23","3","LM","4","35","0.7291666666666666","37","41","reactivation_revisit","41","6","0.125","false"
"7x7-p72","7x7-uct-0100","uct-0100","23","3","LH","1","6","0.125","8","15","reactivation_revisit","15","9","0.1875","false"
"7x7-p72","7x7-uct-0100","uct-0100","23","3","LH","2","17","0.3541666666666667","19","23","reactivation_revisit","23","6","0.125","false"
"7x7-p72","7x7-uct-0100","uct-0100","23","3","LH","3","24","0.5","26","39","reactivation_revisit","39","15","0.3125","false"
"7x7-p72","7x7-uct-0100","uct-0100","23","3","LH","4","43","0.8958333333333334","45","48","right_censored","","","","true"
"7x7-p72","7x7-uct-0100","uct-0100","23","3","ML","1","15","0.3125","17","18","persistent_revisit","18","3","0.0625","false"
"7x7-p72","7x7-uct-0100","uct-0100","23","3","ML","2","26","0.5416666666666666","28","31","reactivation_revisit","31","5","0.10416666666666667","false"
"7x7-p72","7x7-uct-0100","uct-0100","23","3","ML","3","37","0.7708333333333334","39","40","persistent_revisit","40","3","0.0625","false"
"7x7-p72","7x7-uct-0100","uct-0100","23","3","ML","4","43","0.8958333333333334","45","48","right_censored","","","","true"
"7x7-p72","7x7-uct-0100","uct-0100","23","3","MM","1","12","0.25","14","17","reactivation_revisit","17","5","0.10416666666666667","false"
"7x7-p72","7x7-uct-0100","uct-0100","23","3","MM","2","18","0.375","20","24","reactivation_revisit","24","6","0.125","false"
"7x7-p72","7x7-uct-0100","uct-0100","23","3","MM","3","36","0.75","38","41","reactivation_revisit","41","5","0.10416666666666667","false"
"7x7-p72","7x7-uct-0100","uct-0100","23","3","MH","1","16","0.3333333333333333","18","19","persistent_revisit","19","3","0.0625","false"
"7x7-p72","7x7-uct-0100","uct-0100","23","3","MH","2","22","0.4583333333333333","24","25","persistent_revisit","25","3","0.0625","false"
"7x7-p72","7x7-uct-0100","uct-0100","23","3","MH","3","34","0.7083333333333334","36","37","persistent_revisit","37","3","0.0625","false"
"7x7-p72","7x7-uct-0100","uct-0100","23","3","MH","4","40","0.8333333333333334","42","43","persistent_revisit","43","3","0.0625","false"
"7x7-p72","7x7-uct-0100","uct-0100","23","3","MH","5","46","0.9583333333333334","48","48","right_censored","","","","true"
"7x7-p72","7x7-uct-0100","uct-0100","23","3","HL","1","14","0.2916666666666667","16","20","reactivation_revisit","20","6","0.125","false"
"7x7-p72","7x7-uct-0100","uct-0100","23","3","HL","2","24","0.5","26","27","persistent_revisit","27","3","0.0625","false"
"7x7-p72","7x7-uct-0100","uct-0100","23","3","HL","3","29","0.6041666666666666","31","35","reactivation_revisit","35","6","0.125","false"
"7x7-p72","7x7-uct-0100","uct-0100","23","3","HL","4","39","0.8125","41","43","reactivation_revisit","43","4","0.08333333333333333","false"
"7x7-p72","7x7-uct-0100","uct-0100","23","3","HL","5","44","0.9166666666666666","46","48","right_censored","","","","true"
"7x7-p72","7x7-uct-0100","uct-0100","23","3","HM","1","7","0.14583333333333334","9","14","reactivation_revisit","14","7","0.14583333333333334","false"
"7x7-p72","7x7-uct-0100","uct-0100","23","3","HM","2","18","0.375","20","21","persistent_revisit","21","3","0.0625","false"
"7x7-p72","7x7-uct-0100","uct-0100","23","3","HM","3","22","0.4583333333333333","24","32","reactivation_revisit","32","10","0.20833333333333334","false"
"7x7-p72","7x7-uct-0100","uct-0100","23","3","HM","4","33","0.6875","35","42","reactivation_revisit","42","9","0.1875","false"
"7x7-p72","7x7-uct-0100","uct-0100","23","3","HM","5","43","0.8958333333333334","45","48","reactivation_revisit","48","5","0.10416666666666667","false"
"7x7-p72","7x7-uct-0100","uct-0100","24","2","LL","1","10","0.20833333333333334","11","16","reactivation_revisit","16","6","0.125","false"
"7x7-p72","7x7-uct-0100","uct-0100","24","2","LL","2","19","0.3958333333333333","20","24","reactivation_revisit","24","5","0.10416666666666667","false"
"7x7-p72","7x7-uct-0100","uct-0100","24","2","LL","3","25","0.5208333333333334","26","28","persistent_revisit","28","3","0.0625","false"
"7x7-p72","7x7-uct-0100","uct-0100","24","2","LL","4","31","0.6458333333333334","32","34","persistent_revisit","34","3","0.0625","false"
"7x7-p72","7x7-uct-0100","uct-0100","24","2","LL","5","38","0.7916666666666666","39","42","reactivation_revisit","42","4","0.08333333333333333","false"
"7x7-p72","7x7-uct-0100","uct-0100","24","2","LL","6","43","0.8958333333333334","44","46","persistent_revisit","46","3","0.0625","false"
"7x7-p72","7x7-uct-0100","uct-0100","24","2","LL","7","47","0.9791666666666666","48","48","right_censored","","","","true"
"7x7-p72","7x7-uct-0100","uct-0100","24","2","LM","1","15","0.3125","16","17","persistent_revisit","17","2","0.041666666666666664","false"
"7x7-p72","7x7-uct-0100","uct-0100","24","2","LM","2","20","0.4166666666666667","21","25","reactivation_revisit","25","5","0.10416666666666667","false"
"7x7-p72","7x7-uct-0100","uct-0100","24","2","LM","3","26","0.5416666666666666","27","28","persistent_revisit","28","2","0.041666666666666664","false"
"7x7-p72","7x7-uct-0100","uct-0100","24","2","LM","4","30","0.625","31","32","persistent_revisit","32","2","0.041666666666666664","false"
"7x7-p72","7x7-uct-0100","uct-0100","24","2","LM","5","34","0.7083333333333334","35","43","reactivation_revisit","43","9","0.1875","false"
"7x7-p72","7x7-uct-0100","uct-0100","24","2","LM","6","44","0.9166666666666666","45","48","reactivation_revisit","48","4","0.08333333333333333","false"
"7x7-p72","7x7-uct-0100","uct-0100","24","2","LH","1","5","0.10416666666666667","6","7","persistent_revisit","7","2","0.041666666666666664","false"
"7x7-p72","7x7-uct-0100","uct-0100","24","2","LH","2","9","0.1875","10","11","persistent_revisit","11","2","0.041666666666666664","false"
"7x7-p72","7x7-uct-0100","uct-0100","24","2","LH","3","12","0.25","13","14","persistent_revisit","14","2","0.041666666666666664","false"
"7x7-p72","7x7-uct-0100","uct-0100","24","2","LH","4","15","0.3125","16","18","persistent_revisit","18","3","0.0625","false"
"7x7-p72","7x7-uct-0100","uct-0100","24","2","LH","5","29","0.6041666666666666","30","32","persistent_revisit","32","3","0.0625","false"
"7x7-p72","7x7-uct-0100","uct-0100","24","2","LH","6","33","0.6875","34","36","persistent_revisit","36","3","0.0625","false"
"7x7-p72","7x7-uct-0100","uct-0100","24","2","LH","7","37","0.7708333333333334","38","39","persistent_revisit","39","2","0.041666666666666664","false"
"7x7-p72","7x7-uct-0100","uct-0100","24","2","LH","8","40","0.8333333333333334","41","42","persistent_revisit","42","2","0.041666666666666664","false"
"7x7-p72","7x7-uct-0100","uct-0100","24","2","LH","9","43","0.8958333333333334","44","47","reactivation_revisit","47","4","0.08333333333333333","false"
"7x7-p72","7x7-uct-0100","uct-0100","24","2","ML","1","14","0.2916666666666667","15","17","persistent_revisit","17","3","0.0625","false"
"7x7-p72","7x7-uct-0100","uct-0100","24","2","ML","2","18","0.375","19","24","reactivation_revisit","24","6","0.125","false"
"7x7-p72","7x7-uct-0100","uct-0100","24","2","ML","3","25","0.5208333333333334","26","40","reactivation_revisit","40","15","0.3125","false"
"7x7-p72","7x7-uct-0100","uct-0100","24","2","ML","4","41","0.8541666666666666","42","46","reactivation_revisit","46","5","0.10416666666666667","false"
"7x7-p72","7x7-uct-0100","uct-0100","24","2","MM","1","15","0.3125","16","17","persistent_revisit","17","2","0.041666666666666664","false"
"7x7-p72","7x7-uct-0100","uct-0100","24","2","MM","2","18","0.375","19","25","reactivation_revisit","25","7","0.14583333333333334","false"
"7x7-p72","7x7-uct-0100","uct-0100","24","2","MM","3","32","0.6666666666666666","33","38","reactivation_revisit","38","6","0.125","false"
"7x7-p72","7x7-uct-0100","uct-0100","24","2","MM","4","39","0.8125","40","41","persistent_revisit","41","2","0.041666666666666664","false"
"7x7-p72","7x7-uct-0100","uct-0100","24","2","MM","5","44","0.9166666666666666","45","48","right_censored","","","","true"
"7x7-p72","7x7-uct-0100","uct-0100","24","2","MH","1","21","0.4375","22","45","reactivation_revisit","45","24","0.5","false"
"7x7-p72","7x7-uct-0100","uct-0100","24","2","MH","2","47","0.9791666666666666","48","48","right_censored","","","","true"
"7x7-p72","7x7-uct-0100","uct-0100","24","2","HL","1","5","0.10416666666666667","6","7","persistent_revisit","7","2","0.041666666666666664","false"
"7x7-p72","7x7-uct-0100","uct-0100","24","2","HL","2","8","0.16666666666666666","9","10","persistent_revisit","10","2","0.041666666666666664","false"
"7x7-p72","7x7-uct-0100","uct-0100","24","2","HL","3","11","0.22916666666666666","12","13","persistent_revisit","13","2","0.041666666666666664","false"
"7x7-p72","7x7-uct-0100","uct-0100","24","2","HL","4","14","0.2916666666666667","15","16","persistent_revisit","16","2","0.041666666666666664","false"
"7x7-p72","7x7-uct-0100","uct-0100","24","2","HL","5","17","0.3541666666666667","18","20","persistent_revisit","20","3","0.0625","false"
"7x7-p72","7x7-uct-0100","uct-0100","24","2","HL","6","27","0.5625","28","31","reactivation_revisit","31","4","0.08333333333333333","false"
"7x7-p72","7x7-uct-0100","uct-0100","24","2","HL","7","46","0.9583333333333334","47","48","right_censored","","","","true"
"7x7-p72","7x7-uct-0100","uct-0100","24","2","HM","1","40","0.8333333333333334","41","44","reactivation_revisit","44","4","0.08333333333333333","false"
"7x7-p72","7x7-uct-0100","uct-0100","24","2","HH","1","9","0.1875","10","12","persistent_revisit","12","3","0.0625","false"
"7x7-p72","7x7-uct-0100","uct-0100","24","2","HH","2","13","0.2708333333333333","14","15","persistent_revisit","15","2","0.041666666666666664","false"
"7x7-p72","7x7-uct-0100","uct-0100","24","2","HH","3","16","0.3333333333333333","17","18","persistent_revisit","18","2","0.041666666666666664","false"
"7x7-p72","7x7-uct-0100","uct-0100","24","2","HH","4","23","0.4791666666666667","24","30","reactivation_revisit","30","7","0.14583333333333334","false"
"7x7-p72","7x7-uct-0100","uct-0100","24","2","HH","5","31","0.6458333333333334","32","34","persistent_revisit","34","3","0.0625","false"
"7x7-p72","7x7-uct-0100","uct-0100","24","2","HH","6","35","0.7291666666666666","36","37","persistent_revisit","37","2","0.041666666666666664","false"
"7x7-p72","7x7-uct-0100","uct-0100","24","2","HH","7","38","0.7916666666666666","39","42","reactivation_revisit","42","4","0.08333333333333333","false"
"7x7-p72","7x7-uct-0100","uct-0100","24","2","HH","8","45","0.9375","46","48","right_censored","","","","true"
"7x7-p72","7x7-uct-0100","uct-0100","24","1","LL","1","10","0.20833333333333334","10","16","reactivation_revisit","16","6","0.125","false"
"7x7-p72","7x7-uct-0100","uct-0100","24","1","LL","2","17","0.3541666666666667","17","18","persistent_revisit","18","1","0.020833333333333332","false"
"7x7-p72","7x7-uct-0100","uct-0100","24","1","LL","3","19","0.3958333333333333","19","24","reactivation_revisit","24","5","0.10416666666666667","false"
"7x7-p72","7x7-uct-0100","uct-0100","24","1","LL","4","25","0.5208333333333334","25","28","persistent_revisit","28","3","0.0625","false"
"7x7-p72","7x7-uct-0100","uct-0100","24","1","LL","5","29","0.6041666666666666","29","30","persistent_revisit","30","1","0.020833333333333332","false"
"7x7-p72","7x7-uct-0100","uct-0100","24","1","LL","6","31","0.6458333333333334","31","34","persistent_revisit","34","3","0.0625","false"
"7x7-p72","7x7-uct-0100","uct-0100","24","1","LL","7","38","0.7916666666666666","38","42","reactivation_revisit","42","4","0.08333333333333333","false"
"7x7-p72","7x7-uct-0100","uct-0100","24","1","LL","8","43","0.8958333333333334","43","46","persistent_revisit","46","3","0.0625","false"
"7x7-p72","7x7-uct-0100","uct-0100","24","1","LL","9","47","0.9791666666666666","47","48","right_censored","","","","true"
"7x7-p72","7x7-uct-0100","uct-0100","24","1","LM","1","11","0.22916666666666666","11","12","persistent_revisit","12","1","0.020833333333333332","false"
"7x7-p72","7x7-uct-0100","uct-0100","24","1","LM","2","15","0.3125","15","17","persistent_revisit","17","2","0.041666666666666664","false"
"7x7-p72","7x7-uct-0100","uct-0100","24","1","LM","3","18","0.375","18","19","persistent_revisit","19","1","0.020833333333333332","false"
"7x7-p72","7x7-uct-0100","uct-0100","24","1","LM","4","20","0.4166666666666667","20","25","reactivation_revisit","25","5","0.10416666666666667","false"
"7x7-p72","7x7-uct-0100","uct-0100","24","1","LM","5","26","0.5416666666666666","26","28","persistent_revisit","28","2","0.041666666666666664","false"
"7x7-p72","7x7-uct-0100","uct-0100","24","1","LM","6","30","0.625","30","32","persistent_revisit","32","2","0.041666666666666664","false"
"7x7-p72","7x7-uct-0100","uct-0100","24","1","LM","7","34","0.7083333333333334","34","43","reactivation_revisit","43","9","0.1875","false"
"7x7-p72","7x7-uct-0100","uct-0100","24","1","LM","8","44","0.9166666666666666","44","48","reactivation_revisit","48","4","0.08333333333333333","false"
"7x7-p72","7x7-uct-0100","uct-0100","24","1","LH","1","5","0.10416666666666667","5","7","persistent_revisit","7","2","0.041666666666666664","false"
"7x7-p72","7x7-uct-0100","uct-0100","24","1","LH","2","9","0.1875","9","11","persistent_revisit","11","2","0.041666666666666664","false"
"7x7-p72","7x7-uct-0100","uct-0100","24","1","LH","3","12","0.25","12","14","persistent_revisit","14","2","0.041666666666666664","false"
"7x7-p72","7x7-uct-0100","uct-0100","24","1","LH","4","15","0.3125","15","18","persistent_revisit","18","3","0.0625","false"
"7x7-p72","7x7-uct-0100","uct-0100","24","1","LH","5","20","0.4166666666666667","20","21","persistent_revisit","21","1","0.020833333333333332","false"
"7x7-p72","7x7-uct-0100","uct-0100","24","1","LH","6","25","0.5208333333333334","25","26","persistent_revisit","26","1","0.020833333333333332","false"
"7x7-p72","7x7-uct-0100","uct-0100","24","1","LH","7","29","0.6041666666666666","29","32","persistent_revisit","32","3","0.0625","false"
"7x7-p72","7x7-uct-0100","uct-0100","24","1","LH","8","33","0.6875","33","36","persistent_revisit","36","3","0.0625","false"
"7x7-p72","7x7-uct-0100","uct-0100","24","1","LH","9","37","0.7708333333333334","37","39","persistent_revisit","39","2","0.041666666666666664","false"
"7x7-p72","7x7-uct-0100","uct-0100","24","1","LH","10","40","0.8333333333333334","40","42","persistent_revisit","42","2","0.041666666666666664","false"
"7x7-p72","7x7-uct-0100","uct-0100","24","1","LH","11","43","0.8958333333333334","43","47","reactivation_revisit","47","4","0.08333333333333333","false"
"7x7-p72","7x7-uct-0100","uct-0100","24","1","LH","12","48","1","48","48","right_censored","","","","true"
"7x7-p72","7x7-uct-0100","uct-0100","24","1","ML","1","10","0.20833333333333334","10","11","persistent_revisit","11","1","0.020833333333333332","false"
"7x7-p72","7x7-uct-0100","uct-0100","24","1","ML","2","12","0.25","12","13","persistent_revisit","13","1","0.020833333333333332","false"
"7x7-p72","7x7-uct-0100","uct-0100","24","1","ML","3","14","0.2916666666666667","14","17","persistent_revisit","17","3","0.0625","false"
"7x7-p72","7x7-uct-0100","uct-0100","24","1","ML","4","18","0.375","18","24","reactivation_revisit","24","6","0.125","false"
"7x7-p72","7x7-uct-0100","uct-0100","24","1","ML","5","25","0.5208333333333334","25","40","reactivation_revisit","40","15","0.3125","false"
"7x7-p72","7x7-uct-0100","uct-0100","24","1","ML","6","41","0.8541666666666666","41","46","reactivation_revisit","46","5","0.10416666666666667","false"
"7x7-p72","7x7-uct-0100","uct-0100","24","1","ML","7","48","1","48","48","right_censored","","","","true"
"7x7-p72","7x7-uct-0100","uct-0100","24","1","MM","1","9","0.1875","9","10","persistent_revisit","10","1","0.020833333333333332","false"
"7x7-p72","7x7-uct-0100","uct-0100","24","1","MM","2","11","0.22916666666666666","11","12","persistent_revisit","12","1","0.020833333333333332","false"
"7x7-p72","7x7-uct-0100","uct-0100","24","1","MM","3","13","0.2708333333333333","13","14","persistent_revisit","14","1","0.020833333333333332","false"
"7x7-p72","7x7-uct-0100","uct-0100","24","1","MM","4","15","0.3125","15","17","persistent_revisit","17","2","0.041666666666666664","false"
"7x7-p72","7x7-uct-0100","uct-0100","24","1","MM","5","18","0.375","18","25","reactivation_revisit","25","7","0.14583333333333334","false"
"7x7-p72","7x7-uct-0100","uct-0100","24","1","MM","6","28","0.5833333333333334","28","29","persistent_revisit","29","1","0.020833333333333332","false"
"7x7-p72","7x7-uct-0100","uct-0100","24","1","MM","7","30","0.625","30","31","persistent_revisit","31","1","0.020833333333333332","false"
"7x7-p72","7x7-uct-0100","uct-0100","24","1","MM","8","32","0.6666666666666666","32","38","reactivation_revisit","38","6","0.125","false"
"7x7-p72","7x7-uct-0100","uct-0100","24","1","MM","9","39","0.8125","39","41","persistent_revisit","41","2","0.041666666666666664","false"
"7x7-p72","7x7-uct-0100","uct-0100","24","1","MM","10","42","0.875","42","43","persistent_revisit","43","1","0.020833333333333332","false"
"7x7-p72","7x7-uct-0100","uct-0100","24","1","MM","11","44","0.9166666666666666","44","48","right_censored","","","","true"
"7x7-p72","7x7-uct-0100","uct-0100","24","1","MH","1","21","0.4375","21","45","reactivation_revisit","45","24","0.5","false"
"7x7-p72","7x7-uct-0100","uct-0100","24","1","MH","2","47","0.9791666666666666","47","48","right_censored","","","","true"
"7x7-p72","7x7-uct-0100","uct-0100","24","1","HL","1","5","0.10416666666666667","5","7","persistent_revisit","7","2","0.041666666666666664","false"
"7x7-p72","7x7-uct-0100","uct-0100","24","1","HL","2","8","0.16666666666666666","8","10","persistent_revisit","10","2","0.041666666666666664","false"
"7x7-p72","7x7-uct-0100","uct-0100","24","1","HL","3","11","0.22916666666666666","11","13","persistent_revisit","13","2","0.041666666666666664","false"
"7x7-p72","7x7-uct-0100","uct-0100","24","1","HL","4","14","0.2916666666666667","14","16","persistent_revisit","16","2","0.041666666666666664","false"
"7x7-p72","7x7-uct-0100","uct-0100","24","1","HL","5","17","0.3541666666666667","17","20","persistent_revisit","20","3","0.0625","false"
"7x7-p72","7x7-uct-0100","uct-0100","24","1","HL","6","24","0.5","24","25","persistent_revisit","25","1","0.020833333333333332","false"
"7x7-p72","7x7-uct-0100","uct-0100","24","1","HL","7","27","0.5625","27","31","reactivation_revisit","31","4","0.08333333333333333","false"
"7x7-p72","7x7-uct-0100","uct-0100","24","1","HL","8","32","0.6666666666666666","32","33","persistent_revisit","33","1","0.020833333333333332","false"
"7x7-p72","7x7-uct-0100","uct-0100","24","1","HL","9","34","0.7083333333333334","34","35","persistent_revisit","35","1","0.020833333333333332","false"
"7x7-p72","7x7-uct-0100","uct-0100","24","1","HL","10","37","0.7708333333333334","37","38","persistent_revisit","38","1","0.020833333333333332","false"
"7x7-p72","7x7-uct-0100","uct-0100","24","1","HL","11","42","0.875","42","43","persistent_revisit","43","1","0.020833333333333332","false"
"7x7-p72","7x7-uct-0100","uct-0100","24","1","HL","12","46","0.9583333333333334","46","48","right_censored","","","","true"
"7x7-p72","7x7-uct-0100","uct-0100","24","1","HM","1","40","0.8333333333333334","40","44","reactivation_revisit","44","4","0.08333333333333333","false"
"7x7-p72","7x7-uct-0100","uct-0100","24","1","HM","2","46","0.9583333333333334","46","47","persistent_revisit","47","1","0.020833333333333332","false"
"7x7-p72","7x7-uct-0100","uct-0100","24","1","HM","3","48","1","48","48","right_censored","","","","true"
"7x7-p72","7x7-uct-0100","uct-0100","24","1","HH","1","9","0.1875","9","12","persistent_revisit","12","3","0.0625","false"
"7x7-p72","7x7-uct-0100","uct-0100","24","1","HH","2","13","0.2708333333333333","13","15","persistent_revisit","15","2","0.041666666666666664","false"
"7x7-p72","7x7-uct-0100","uct-0100","24","1","HH","3","16","0.3333333333333333","16","18","persistent_revisit","18","2","0.041666666666666664","false"
"7x7-p72","7x7-uct-0100","uct-0100","24","1","HH","4","21","0.4375","21","22","persistent_revisit","22","1","0.020833333333333332","false"
"7x7-p72","7x7-uct-0100","uct-0100","24","1","HH","5","23","0.4791666666666667","23","30","reactivation_revisit","30","7","0.14583333333333334","false"
