"board","experiment_id","search_level","game_index","switch_index","switch_turn","from_region","to_region","unresolved_carryover","carryover_duration","later_revisited","revisit_turn","revisit_lag"
"7x7-p84","7x7-p84-seeded-random","seeded-random","19","1","20","HL","LH","true","10","true","21","1"
"7x7-p84","7x7-p84-seeded-random","seeded-random","19","2","28","LM","HH","true","3","true","35","7"
"7x7-p84","7x7-p84-seeded-random","seeded-random","19","3","48","HM","MH","true","3","true","55","7"
"7x7-p84","7x7-p84-seeded-random","seeded-random","19","4","49","MH","HH","true","5","true","50","1"
"7x7-p84","7x7-p84-seeded-random","seeded-random","19","5","54","LM","HL","true","3","true","56","2"
"7x7-p84","7x7-p84-seeded-random","seeded-random","19","6","55","HL","HM","true","2","true","56","1"
"7x7-p84","7x7-p84-seeded-random","seeded-random","19","7","56","HM","HL","true","1","false","",""
"7x7-p84","7x7-p84-seeded-random","seeded-random","20","1","8","HL","MM","false","0","true","12","4"
"7x7-p84","7x7-p84-seeded-random","seeded-random","20","2","26","HM","LM","true","4","true","34","8"
"7x7-p84","7x7-p84-seeded-random","seeded-random","20","3","29","LM","LL","false","0","false","",""
"7x7-p84","7x7-p84-seeded-random","seeded-random","20","4","31","LL","HH","true","16","true","34","3"
"7x7-p84","7x7-p84-seeded-random","seeded-random","20","5","32","HH","LM","true","22","true","33","1"
"7x7-p84","7x7-p84-seeded-random","seeded-random","21","1","13","MH","LL","true","5","true","14","1"
"7x7-p84","7x7-p84-seeded-random","seeded-random","21","2","24","ML","LL","true","4","true","35","11"
"7x7-p84","7x7-p84-seeded-random","seeded-random","21","3","55","LL","HM","true","2","false","",""
"7x7-p84","7x7-p84-seeded-random","seeded-random","22","1","29","HL","HM","true","3","true","34","5"
"7x7-p84","7x7-p84-seeded-random","seeded-random","23","1","3","HH","HL","true","17","true","5","2"
"7x7-p84","7x7-p84-seeded-random","seeded-random","23","2","42","LL","HL","true","15","true","45","3"
"7x7-p84","7x7-p84-seeded-random","seeded-random","23","3","43","HL","MM","true","8","true","44","1"
"7x7-p84","7x7-p84-seeded-random","seeded-random","23","4","44","MM","HL","true","3","true","48","4"
"7x7-p84","7x7-p84-seeded-random","seeded-random","23","5","45","HL","LL","true","6","true","47","2"
"7x7-p84","7x7-p84-seeded-random","seeded-random","24","1","2","LL","HH","false","0","false","",""
"7x7-p84","7x7-p84-seeded-random","seeded-random","24","2","24","LL","HH","true","10","true","25","1"
"7x7-p84","7x7-p84-seeded-random","seeded-random","24","3","39","LH","HH","true","18","true","40","1"
"7x7-p84","7x7-p84-seeded-random","seeded-random","24","4","40","HH","LH","true","10","true","41","1"
"7x7-p84","7x7-p84-seeded-random","seeded-random","24","5","43","LH","LL","true","14","true","44","1"
"7x7-p84","7x7-p84-seeded-random","seeded-random","25","1","4","LL","MH","false","0","false","",""
"7x7-p84","7x7-p84-seeded-random","seeded-random","25","2","12","MH","LM","true","4","true","17","5"
"7x7-p84","7x7-p84-seeded-random","seeded-random","25","3","29","MM","LH","true","20","true","32","3"
"7x7-p84","7x7-p84-seeded-random","seeded-random","25","4","30","LH","HM","true","12","true","32","2"
"7x7-p84","7x7-p84-seeded-random","seeded-random","25","5","52","HH","LM","true","3","false","",""
"7x7-p84","7x7-p84-seeded-random","seeded-random","26","1","17","LL","HL","true","25","true","19","2"
"7x7-p84","7x7-p84-seeded-random","seeded-random","26","2","27","HH","LM","true","15","true","28","1"
"7x7-p84","7x7-p84-seeded-random","seeded-random","26","3","40","LM","HM","true","3","true","44","4"
"7x7-p84","7x7-p84-seeded-random","seeded-random","27","1","41","LM","HL","true","7","true","42","1"
"7x7-p84","7x7-p84-seeded-random","seeded-random","28","1","39","MH","MM","true","7","true","42","3"
"7x7-p84","7x7-p84-seeded-random","seeded-random","28","2","42","HH","HM","true","7","true","45","3"
"7x7-p84","7x7-p84-seeded-random","seeded-random","29","1","15","LH","ML","true","14","true","17","2"
"7x7-p84","7x7-p84-seeded-random","seeded-random","29","2","19","LL","ML","true","3","true","25","6"
"7x7-p84","7x7-p84-seeded-random","seeded-random","29","3","33","HH","LH","true","10","true","36","3"
"7x7-p84","7x7-p84-seeded-random","seeded-random","29","4","34","LH","HM","true","7","true","36","2"
"7x7-p84","7x7-p84-seeded-random","seeded-random","29","5","46","HH","ML","true","4","true","52","6"
"7x7-p84","7x7-p84-seeded-random","seeded-random","29","6","50","LL","HM","true","7","true","52","2"
"7x7-p84","7x7-p84-seeded-random","seeded-random","30","1","12","ML","HL","true","3","true","16","4"
"7x7-p84","7x7-p84-seeded-random","seeded-random","30","2","18","HL","MH","true","7","true","21","3"
"7x7-p84","7x7-p84-seeded-random","seeded-random","30","3","21","HH","HL","true","9","true","22","1"
"7x7-p84","7x7-p84-seeded-random","seeded-random","31","1","13","HL","MH","true","20","true","14","1"
"7x7-p84","7x7-p84-seeded-random","seeded-random","31","2","28","HL","LL","true","5","true","29","1"
"7x7-p84","7x7-p84-seeded-random","seeded-random","31","3","29","LL","MH","true","7","true","30","1"
"7x7-p84","7x7-p84-seeded-random","seeded-random","31","4","34","ML","HL","true","3","true","38","4"
"7x7-p84","7x7-p84-seeded-random","seeded-random","31","5","43","HH","HM","true","5","true","44","1"
"7x7-p84","7x7-p84-seeded-random","seeded-random","32","1","14","ML","HM","true","6","true","15","1"
"7x7-p84","7x7-p84-seeded-random","seeded-random","32","2","30","LL","LH","true","3","true","34","4"
"7x7-p84","7x7-p84-seeded-random","seeded-random","32","3","31","LH","LM","true","3","true","39","8"
"7x7-p84","7x7-p84-seeded-random","seeded-random","32","4","32","LM","MH","true","12","true","33","1"
"7x7-p84","7x7-p84-seeded-random","seeded-random","32","5","46","ML","MM","true","3","true","50","4"
"7x7-p84","7x7-p84-seeded-random","seeded-random","33","1","9","LM","MM","false","0","false","",""
"7x7-p84","7x7-p84-seeded-random","seeded-random","33","2","10","MM","LM","false","0","false","",""
"7x7-p84","7x7-p84-seeded-random","seeded-random","33","3","11","LM","LH","true","4","true","18","7"
"7x7-p84","7x7-p84-seeded-random","seeded-random","33","4","27","LM","ML","true","5","true","28","1"
"7x7-p84","7x7-p84-seeded-random","seeded-random","34","1","9","LM","LH","true","4","true","16","7"
"7x7-p84","7x7-p84-seeded-random","seeded-random","34","2","16","HM","LM","true","3","true","20","4"
"7x7-p84","7x7-p84-seeded-random","seeded-random","34","3","54","LH","ML","true","3","true","55","1"
"7x7-p84","7x7-p84-seeded-random","seeded-random","35","1","2","LH","HH","false","0","false","",""
"7x7-p84","7x7-p84-seeded-random","seeded-random","35","2","12","ML","LM","true","14","true","13","1"
"7x7-p84","7x7-p84-seeded-random","seeded-random","35","3","28","ML","LL","true","3","true","36","8"
"7x7-p84","7x7-p84-seeded-random","seeded-random","35","4","38","ML","HL","true","3","true","43","5"
"7x7-p84","7x7-p84-seeded-random","seeded-random","36","1","19","LL","LM","true","12","true","21","2"
"7x7-p84","7x7-p84-seeded-random","seeded-random","36","2","45","MM","HL","true","12","true","47","2"
"7x7-p84","7x7-p84-seeded-random","seeded-random","37","1","22","HM","LM","true","11","true","25","3"
"7x7-p84","7x7-p84-seeded-random","seeded-random","37","2","23","LM","MH","true","5","true","24","1"
"7x7-p84","7x7-p84-seeded-random","seeded-random","37","3","27","ML","MH","true","3","true","33","6"
"7x7-p84","7x7-p84-seeded-random","seeded-random","37","4","29","MH","HM","true","12","true","31","2"
"7x7-p84","7x7-p84-seeded-random","seeded-random","37","5","30","HM","LM","true","3","true","35","5"
"7x7-p84","7x7-p84-seeded-random","seeded-random","37","6","51","ML","HM","true","3","false","",""
"7x7-p84","7x7-p84-seeded-random","seeded-random","38","1","23","HL","LL","true","5","true","24","1"
"7x7-p84","7x7-p84-seeded-random","seeded-random","38","2","34","MH","HL","true","3","true","39","5"
"7x7-p84","7x7-p84-seeded-random","seeded-random","38","3","35","HL","MM","true","6","true","36","1"
"7x7-p84","7x7-p84-seeded-random","seeded-random","38","4","42","MH","LL","true","3","true","47","5"
"7x7-p84","7x7-p84-seeded-random","seeded-random","38","5","53","HL","LH","true","4","true","54","1"
"7x7-p84","7x7-p84-seeded-random","seeded-random","39","1","2","LL","ML","false","0","true","4","2"
"7x7-p84","7x7-p84-seeded-random","seeded-random","39","2","6","LL","ML","true","5","true","7","1"
"7x7-p84","7x7-p84-seeded-random","seeded-random","39","3","31","HH","MH","true","20","true","34","3"
"7x7-p84","7x7-p84-seeded-random","seeded-random","40","1","10","HL","LL","false","0","true","14","4"
"7x7-p84","7x7-p84-seeded-random","seeded-random","40","2","23","HL","HM","true","13","true","25","2"
"7x7-p84","7x7-p84-seeded-random","seeded-random","40","3","24","HM","HH","true","15","true","25","1"
"7x7-p84","7x7-p84-seeded-random","seeded-random","40","4","25","HH","HL","true","9","true","26","1"
"7x7-p84","7x7-p84-seeded-random","seeded-random","40","5","34","MM","HM","true","5","true","35","1"
"7x7-p84","7x7-p84-seeded-random","seeded-random","40","6","43","HL","HH","true","14","true","44","1"
"7x7-p84","7x7-p84-seeded-random","seeded-random","41","1","5","HL","HH","true","9","true","6","1"
"7x7-p84","7x7-p84-seeded-random","seeded-random","41","2","14","MM","LH","false","0","false","",""
"7x7-p84","7x7-p84-seeded-random","seeded-random","41","3","37","HL","LL","true","11","true","39","2"
"7x7-p84","7x7-p84-seeded-random","seeded-random","41","4","38","LL","HH","true","5","true","39","1"
"7x7-p84","7x7-p84-seeded-random","seeded-random","41","5","39","HH","LL","true","10","true","41","2"
"7x7-p84","7x7-p84-seeded-random","seeded-random","41","6","40","LL","ML","true","3","true","45","5"
"7x7-p84","7x7-p84-seeded-random","seeded-random","41","7","41","ML","LH","true","3","true","45","4"
"7x7-p84","7x7-p84-seeded-random","seeded-random","42","1","21","LH","HM","true","3","true","32","11"
"7x7-p84","7x7-p84-seeded-random","seeded-random","42","2","22","HM","ML","true","22","true","23","1"
"7x7-p84","7x7-p84-seeded-random","seeded-random","42","3","23","ML","HM","true","9","true","24","1"
"7x7-p84","7x7-p84-seeded-random","seeded-random","42","4","24","HM","ML","true","20","true","25","1"
"7x7-p84","7x7-p84-seeded-random","seeded-random","42","5","30","MM","LL","true","3","true","34","4"
"7x7-p84","7x7-p84-seeded-random","seeded-random","42","6","38","HM","ML","true","6","true","40","2"
"7x7-p84","7x7-p84-seeded-random","seeded-random","42","7","52","ML","HH","true","5","true","55","3"
"7x7-p84","7x7-p84-seeded-random","seeded-random","43","1","5","HM","HH","false","0","false","",""
"7x7-p84","7x7-p84-seeded-random","seeded-random","43","2","6","HH","LL","false","0","false","",""
"7x7-p84","7x7-p84-seeded-random","seeded-random","43","3","7","LL","HL","false","0","false","",""
"7x7-p84","7x7-p84-seeded-random","seeded-random","43","4","19","LL","LH","true","6","true","20","1"
"7x7-p84","7x7-p84-seeded-random","seeded-random","43","5","26","LH","LL","true","9","true","27","1"
"7x7-p84","7x7-p84-seeded-random","seeded-random","43","6","34","MM","HH","true","12","true","36","2"
"7x7-p84","7x7-p84-seeded-random","seeded-random","43","7","38","MM","LM","true","8","true","39","1"
"7x7-p84","7x7-p84-seeded-random","seeded-random","44","1","13","ML","LM","true","11","true","16","3"
"7x7-p84","7x7-p84-seeded-random","seeded-random","44","2","41","ML","LH","true","10","true","42","1"
"7x7-p84","7x7-p84-seeded-random","seeded-random","44","3","46","HM","HH","true","3","true","51","5"
"7x7-p84","7x7-p84-seeded-random","seeded-random","44","4","56","LL","MH","true","1","false","",""
"7x7-p84","7x7-p84-seeded-random","seeded-random","45","1","2","HL","ML","false","0","false","",""
"7x7-p84","7x7-p84-seeded-random","seeded-random","45","2","5","LM","HL","false","0","false","",""
"7x7-p84","7x7-p84-seeded-random","seeded-random","45","3","36","LL","MM","true","9","true","37","1"
"7x7-p84","7x7-p84-seeded-random","seeded-random","45","4","37","MM","ML","true","3","true","44","7"
"7x7-p84","7x7-p84-seeded-random","seeded-random","45","5","38","ML","LH","true","6","true","40","2"
"7x7-p84","7x7-p84-seeded-random","seeded-random","45","6","39","LH","LL","true","9","true","40","1"
"7x7-p84","7x7-p84-seeded-random","seeded-random","45","7","40","LL","LH","true","5","true","41","1"
"7x7-p84","7x7-p84-seeded-random","seeded-random","45","8","43","MH","HL","true","3","true","53","10"
"7x7-p84","7x7-p84-seeded-random","seeded-random","46","1","18","ML","HL","true","3","true","22","4"
"7x7-p84","7x7-p84-seeded-random","seeded-random","46","2","36","LL","LM","true","3","true","40","4"
"7x7-p84","7x7-p84-seeded-random","seeded-random","46","3","43","MH","LL","true","11","true","44","1"
"7x7-p84","7x7-p84-seeded-random","seeded-random","47","1","5","LL","ML","true","13","true","8","3"
"7x7-p84","7x7-p84-seeded-random","seeded-random","47","2","47","MM","HH","true","10","true","48","1"
"7x7-p84","7x7-p84-seeded-random","seeded-random","48","1","49","ML","HL","true","8","true","52","3"
"7x7-p84","7x7-p84-seeded-random","seeded-random","48","2","52","LH","MM","true","5","true","54","2"
"7x7-p84","7x7-p84-seeded-random","seeded-random","48","3","53","MM","HM","true","4","true","56","3"
"7x7-p84","7x7-p84-seeded-random","seeded-random","48","4","54","HM","LH","true","3","true","55","1"
"7x7-p84","7x7-p84-seeded-random","seeded-random","49","1","9","LL","MH","true","12","true","10","1"
"7x7-p84","7x7-p84-seeded-random","seeded-random","49","2","33","LL","HM","true","21","true","34","1"
"7x7-p84","7x7-p84-seeded-random","seeded-random","49","3","34","HM","LL","true","3","true","41","7"
"7x7-p84","7x7-p84-seeded-random","seeded-random","50","1","30","MH","ML","true","3","true","36","6"
"7x7-p84","7x7-p84-seeded-random","seeded-random","50","2","31","ML","LL","true","3","true","42","11"
"7x7-p84","7x7-p84-seeded-random","seeded-random","50","3","34","LL","MM","true","7","true","35","1"
"7x7-p84","7x7-p84-seeded-random","seeded-random","50","4","51","HH","LH","true","3","false","",""
"7x7-p84","7x7-p84-seeded-random","seeded-random","50","5","54","LM","HL","true","3","false","",""
"7x7-p84","7x7-p84-seeded-random","seeded-random","51","1","34","HH","HM","true","3","true","38","4"
"7x7-p84","7x7-p84-seeded-random","seeded-random","51","2","35","HM","LH","true","3","true","39","4"
"7x7-p84","7x7-p84-seeded-random","seeded-random","52","1","9","LM","MM","true","7","true","12","3"
"7x7-p84","7x7-p84-seeded-random","seeded-random","52","2","26","LL","HH","true","19","true","30","4"
"7x7-p84","7x7-p84-seeded-random","seeded-random","52","3","43","HM","MM","true","14","true","44","1"
"7x7-p84","7x7-p84-seeded-random","seeded-random","52","4","54","HH","HM","true","3","false","",""
"7x7-p84","7x7-p84-seeded-random","seeded-random","53","1","5","HL","HH","false","0","false","",""
"7x7-p84","7x7-p84-seeded-random","seeded-random","54","1","15","HH","LH","false","0","false","",""
"7x7-p84","7x7-p84-seeded-random","seeded-random","54","2","16","LH","MM","true","19","true","18","2"
"7x7-p84","7x7-p84-seeded-random","seeded-random","54","3","17","MM","HM","true","12","true","18","1"
"7x7-p84","7x7-p84-seeded-random","seeded-random","54","4","22","LH","HH","true","13","true","25","3"
"7x7-p84","7x7-p84-seeded-random","seeded-random","54","5","36","HM","MM","true","5","true","37","1"
"7x7-p84","7x7-p84-seeded-random","seeded-random","54","6","44","LH","MM","true","4","true","56","12"
"7x7-p84","7x7-p84-seeded-random","seeded-random","55","1","41","HM","LH","true","7","true","44","3"
"7x7-p84","7x7-p84-seeded-random","seeded-random","55","2","49","MH","ML","true","3","true","54","5"
"7x7-p84","7x7-p84-seeded-random","seeded-random","57","1","5","LM","HL","true","6","true","6","1"
"7x7-p84","7x7-p84-seeded-random","seeded-random","57","2","9","MH","HL","false","0","true","13","4"
"7x7-p84","7x7-p84-seeded-random","seeded-random","57","3","10","HL","HH","true","15","true","12","2"
"7x7-p84","7x7-p84-seeded-random","seeded-random","57","4","11","HH","LH","true","9","true","14","3"
"7x7-p84","7x7-p84-seeded-random","seeded-random","57","5","19","MH","LL","true","19","true","20","1"
"7x7-p84","7x7-p84-seeded-random","seeded-random","57","6","36","HM","ML","false","0","false","",""
"7x7-p84","7x7-p84-seeded-random","seeded-random","57","7","37","ML","HH","true","5","true","38","1"
"7x7-p84","7x7-p84-seeded-random","seeded-random","57","8","46","LL","HL","true","5","true","47","1"
"7x7-p84","7x7-p84-seeded-random","seeded-random","58","1","2","LH","HL","false","0","false","",""
"7x7-p84","7x7-p84-seeded-random","seeded-random","58","2","7","HH","MM","true","8","true","9","2"
"7x7-p84","7x7-p84-seeded-random","seeded-random","58","3","22","HM","HL","true","6","true","24","2"
"7x7-p84","7x7-p84-seeded-random","seeded-random","58","4","25","LL","MM","true","3","true","30","5"
"7x7-p84","7x7-p84-seeded-random","seeded-random","58","5","26","MM","HH","true","3","true","31","5"
"7x7-p84","7x7-p84-seeded-random","seeded-random","58","6","49","ML","MM","true","3","true","53","4"
"7x7-p84","7x7-p84-seeded-random","seeded-random","58","7","50","MM","HL","true","7","true","51","1"
"7x7-p84","7x7-p84-seeded-random","seeded-random","58","8","51","HL","MH","true","6","true","52","1"
"7x7-p84","7x7-p84-seeded-random","seeded-random","59","1","7","HH","ML","true","11","true","8","1"
"7x7-p84","7x7-p84-seeded-random","seeded-random","59","2","22","LL","MM","true","25","true","23","1"
"7x7-p84","7x7-p84-seeded-random","seeded-random","59","3","42","LM","ML","true","15","true","43","1"
"7x7-p84","7x7-p84-seeded-random","seeded-random","60","1","14","HL","MM","false","0","false","",""
"7x7-p84","7x7-p84-seeded-random","seeded-random","60","2","27","ML","HH","true","9","true","30","3"
"7x7-p84","7x7-p84-seeded-random","seeded-random","60","3","28","HH","LH","true","14","true","31","3"
"7x7-p84","7x7-p84-seeded-random","seeded-random","60","4","29","LH","MH","true","4","true","40","11"
"7x7-p84","7x7-p84-seeded-random","seeded-random","60","5","41","HM","MM","true","7","true","44","3"
"7x7-p84","7x7-p84-seeded-random","seeded-random","60","6","42","MM","HL","true","6","true","44","2"
"7x7-p84","7x7-p84-seeded-random","seeded-random","60","7","46","MH","HH","true","3","true","55","9"
"7x7-p84","7x7-p84-seeded-random","seeded-random","61","1","22","HH","ML","true","26","true","24","2"
"7x7-p84","7x7-p84-seeded-random","seeded-random","61","2","23","ML","HL","true","3","true","27","4"
"7x7-p84","7x7-p84-seeded-random","seeded-random","61","3","27","HL","MM","true","3","true","34","7"
"7x7-p84","7x7-p84-seeded-random","seeded-random","62","1","29","LL","LH","true","3","true","35","6"
"7x7-p84","7x7-p84-seeded-random","seeded-random","62","2","46","HL","HM","true","3","true","51","5"
"7x7-p84","7x7-p84-seeded-random","seeded-random","62","3","51","MM","LH","true","6","true","52","1"
"7x7-p84","7x7-p84-seeded-random","seeded-random","63","1","21","LH","ML","true","3","true","25","4"
"7x7-p84","7x7-p84-seeded-random","seeded-random","64","1","3","ML","LH","false","0","true","5","2"
"7x7-p84","7x7-p84-seeded-random","seeded-random","64","2","6","MH","LL","true","3","true","10","4"
"7x7-p84","7x7-p84-seeded-random","seeded-random","64","3","7","LL","LH","true","29","true","8","1"
"7x7-p84","7x7-p84-seeded-random","seeded-random","64","4","21","HH","MH","true","26","true","23","2"
"7x7-p84","7x7-p84-seeded-random","seeded-random","64","5","49","LL","HM","true","3","true","55","6"
"7x7-p84","7x7-p84-seeded-random","seeded-random","65","1","6","HH","LL","false","0","true","8","2"
"7x7-p84","7x7-p84-seeded-random","seeded-random","65","2","28","HH","LL","true","15","true","30","2"
"7x7-p84","7x7-p84-seeded-random","seeded-random","65","3","36","HH","LH","true","7","true","37","1"
"7x7-p84","7x7-p84-seeded-random","seeded-random","66","1","27","HH","MH","true","3","true","32","5"
"7x7-p84","7x7-p84-seeded-random","seeded-random","66","2","28","MH","ML","true","28","true","31","3"
"7x7-p84","7x7-p84-seeded-random","seeded-random","66","3","38","HL","LL","true","3","true","43","5"
"7x7-p84","7x7-p84-seeded-random","seeded-random","66","4","48","LL","ML","true","3","true","54","6"
"7x7-p84","7x7-p84-seeded-random","seeded-random","66","5","55","LM","LH","true","2","false","",""
"7x7-p84","7x7-p84-seeded-random","seeded-random","67","1","5","MH","HM","true","4","true","14","9"
"7x7-p84","7x7-p84-seeded-random","seeded-random","67","2","29","HH","HM","true","5","true","30","1"
"7x7-p84","7x7-p84-seeded-random","seeded-random","68","1","32","LL","LM","true","25","true","33","1"
"7x7-p84","7x7-p84-seeded-random","seeded-random","69","1","23","LH","MH","true","15","true","27","4"
"7x7-p84","7x7-p84-seeded-random","seeded-random","70","1","11","LH","ML","true","32","true","14","3"
"7x7-p84","7x7-p84-seeded-random","seeded-random","70","2","25","LH","HH","true","18","true","26","1"
"7x7-p84","7x7-p84-seeded-random","seeded-random","70","3","28","HM","HL","true","3","true","32","4"
"7x7-p84","7x7-p84-seeded-random","seeded-random","71","1","10","LH","HM","true","4","true","16","6"
"7x7-p84","7x7-p84-seeded-random","seeded-random","71","2","11","HM","LM","true","3","true","15","4"
"7x7-p84","7x7-p84-seeded-random","seeded-random","71","3","23","MH","HH","true","13","true","26","3"
"7x7-p84","7x7-p84-seeded-random","seeded-random","71","4","24","HH","HL","true","3","true","30","6"
"7x7-p84","7x7-p84-seeded-random","seeded-random","71","5","25","HL","MM","true","21","true","28","3"
"7x7-p84","7x7-p84-seeded-random","seeded-random","71","6","40","HH","MM","true","3","true","44","4"
"7x7-p84","7x7-p84-seeded-random","seeded-random","72","1","24","ML","MM","true","3","true","29","5"
"7x7-p84","7x7-p84-seeded-random","seeded-random","72","2","36","HH","ML","true","3","true","40","4"
"7x7-p84","7x7-p84-seeded-random","seeded-random","72","3","46","LH","MH","true","5","true","47","1"
"7x7-p84","7x7-p84-seeded-random","seeded-random","73","1","2","LM","HH","true","6","true","3","1"
"7x7-p84","7x7-p84-seeded-random","seeded-random","73","2","3","HH","HL","false","0","true","5","2"
"7x7-p84","7x7-p84-seeded-random","seeded-random","74","1","19","MM","HL","true","12","true","20","1"
"7x7-p84","7x7-p84-seeded-random","seeded-random","74","2","40","LH","LM","true","8","true","42","2"
"7x7-p84","7x7-p84-seeded-random","seeded-random","74","3","43","MH","ML","true","7","true","46","3"
"7x7-p84","7x7-p84-seeded-random","seeded-random","74","4","51","ML","MM","true","6","true","53","2"
"7x7-p84","7x7-p84-seeded-random","seeded-random","75","1","16","LL","ML","true","23","true","18","2"
"7x7-p84","7x7-p84-seeded-random","seeded-random","75","2","54","LL","HH","true","3","false","",""
"7x7-p84","7x7-p84-seeded-random","seeded-random","76","1","7","LL","HL","true","21","true","8","1"
"7x7-p84","7x7-p84-seeded-random","seeded-random","76","2","37","LH","HL","true","3","true","41","4"
"7x7-p84","7x7-p84-seeded-random","seeded-random","77","1","3","HL","LL","false","0","true","7","4"
"7x7-p84","7x7-p84-seeded-random","seeded-random","77","2","20","MH","LM","true","17","true","23","3"
"7x7-p84","7x7-p84-seeded-random","seeded-random","77","3","33","ML","LH","true","3","true","42","9"
"7x7-p84","7x7-p84-seeded-random","seeded-random","77","4","36","HH","HL","true","14","true","38","2"
"7x7-p84","7x7-p84-seeded-random","seeded-random","77","5","45","HH","ML","true","5","true","46","1"
"7x7-p84","7x7-p84-seeded-random","seeded-random","78","1","16","HL","HM","true","22","true","18","2"
"7x7-p84","7x7-p84-seeded-random","seeded-random","78","2","17","HM","LM","false","0","false","",""
"7x7-p84","7x7-p84-seeded-random","seeded-random","78","3","31","HM","HH","false","0","false","",""
"7x7-p84","7x7-p84-seeded-random","seeded-random","80","1","22","LM","MM","true","11","true","24","2"
"7x7-p84","7x7-p84-seeded-random","seeded-random","80","2","34","HL","MM","true","13","true","37","3"
"7x7-p84","7x7-p84-seeded-random","seeded-random","80","3","48","HH","MH","true","3","true","56","8"
"7x7-p84","7x7-p84-seeded-random","seeded-random","80","4","55","MH","MM","true","2","false","",""
"7x7-p84","7x7-p84-seeded-random","seeded-random","81","1","4","MH","HL","false","0","true","12","8"
"7x7-p84","7x7-p84-seeded-random","seeded-random","81","2","5","HL","MM","true","3","true","10","5"
"7x7-p84","7x7-p84-seeded-random","seeded-random","81","3","18","LM","HL","true","18","true","19","1"
"7x7-p84","7x7-p84-seeded-random","seeded-random","81","4","36","HM","HL","true","9","true","38","2"
"7x7-p84","7x7-p84-seeded-random","seeded-random","81","5","43","ML","MM","true","14","true","44","1"
"7x7-p84","7x7-p84-seeded-random","seeded-random","82","1","8","LL","HM","true","10","true","9","1"
"7x7-p84","7x7-p84-seeded-random","seeded-random","82","2","15","HH","HM","true","20","true","16","1"
"7x7-p84","7x7-p84-seeded-random","seeded-random","82","3","21","HH","LL","true","14","true","24","3"
"7x7-p84","7x7-p84-seeded-random","seeded-random","82","4","24","ML","HH","true","18","true","27","3"
"7x7-p84","7x7-p84-seeded-random","seeded-random","82","5","30","LM","LH","true","3","true","35","5"
"7x7-p84","7x7-p84-seeded-random","seeded-random","82","6","34","ML","MH","true","8","true","35","1"
"7x7-p84","7x7-p84-seeded-random","seeded-random","82","7","53","LM","HH","true","4","true","54","1"
"7x7-p84","7x7-p84-seeded-random","seeded-random","83","1","2","HH","LH","false","0","false","",""
"7x7-p84","7x7-p84-seeded-random","seeded-random","84","1","28","ML","HM","true","3","true","39","11"
"7x7-p84","7x7-p84-seeded-random","seeded-random","84","2","29","HM","MH","true","3","true","34","5"
"7x7-p84","7x7-p84-seeded-random","seeded-random","85","1","3","LH","LL","false","0","true","5","2"
"7x7-p84","7x7-p84-seeded-random","seeded-random","85","2","49","HL","HM","true","5","true","50","1"
"7x7-p84","7x7-p84-seeded-random","seeded-random","85","3","50","HM","LM","true","5","true","51","1"
"7x7-p84","7x7-p84-seeded-random","seeded-random","85","4","55","MM","LH","true","2","false","",""
"7x7-p84","7x7-p84-seeded-random","seeded-random","85","5","56","LH","HH","true","1","false","",""
"7x7-p84","7x7-p84-seeded-random","seeded-random","86","1","5","HM","LM","true","19","true","6","1"
"7x7-p84","7x7-p84-seeded-random","seeded-random","86","2","18","ML","LL","true","3","true","25","7"
"7x7-p84","7x7-p84-seeded-random","seeded-random","86","3","26","ML","MM","true","16","true","28","2"
"7x7-p84","7x7-p84-seeded-random","seeded-random","86","4","42","MH","HH","true","3","true","49","7"
"7x7-p84","7x7-p84-seeded-random","seeded-random","86","5","46","LH","LL","true","7","true","49","3"
"7x7-p84","7x7-p84-seeded-random","seeded-random","87","1","20","HL","MH","true","5","true","21","1"
"7x7-p84","7x7-p84-seeded-random","seeded-random","87","2","24","HH","HM","true","6","true","26","2"
"7x7-p84","7x7-p84-seeded-random","seeded-random","87","3","45","LH","LL","true","11","true","46","1"
"7x7-p84","7x7-p84-seeded-random","seeded-random","87","4","55","HH","LL","true","2","true","56","1"
"7x7-p84","7x7-p84-seeded-random","seeded-random","88","1","15","LH","HL","true","7","true","16","1"
"7x7-p84","7x7-p84-seeded-random","seeded-random","88","2","18","LM","LH","true","8","true","20","2"
"7x7-p84","7x7-p84-seeded-random","seeded-random","88","3","19","LH","HH","true","3","true","24","5"
"7x7-p84","7x7-p84-seeded-random","seeded-random","88","4","52","HH","MM","true","5","true","55","3"
"7x7-p84","7x7-p84-seeded-random","seeded-random","89","1","6","MH","HH","true","10","true","7","1"
"7x7-p84","7x7-p84-seeded-random","seeded-random","89","2","9","LH","HL","true","4","true","19","10"
"7x7-p84","7x7-p84-seeded-random","seeded-random","89","3","33","HH","LH","true","6","true","34","1"
"7x7-p84","7x7-p84-seeded-random","seeded-random","89","4","36","ML","HL","true","21","true","40","4"
"7x7-p84","7x7-p84-seeded-random","seeded-random","90","1","12","HM","MH","false","0","false","",""
"7x7-p84","7x7-p84-seeded-random","seeded-random","90","2","13","MH","LH","true","3","true","17","4"
"7x7-p84","7x7-p84-seeded-random","seeded-random","90","3","14","LH","HL","true","36","true","15","1"
"7x7-p84","7x7-p84-seeded-random","seeded-random","90","4","15","HL","LH","false","0","false","",""
