"board","experiment_id","search_level","game_index","late_objective_placements","late_objective_placements_per_total","target_state_changed_rate","local_lead_changed_rate","contributes_to_securing_rate","global_comparison_changed_rate","global_outcome_still_mutable_rate","region_outcome_fixed_before_rate"
"7x7-p72","7x7-uct-0500","uct-0500","15","19","0.13194444444444445","0.7368421052631579","0.15789473684210525","0.42105263157894735","0.15789473684210525","1","0.5263157894736842"
"7x7-p72","7x7-uct-0500","uct-0500","16","23","0.1597222222222222","0.6521739130434783","0","0.391304347826087","0.17391304347826086","1","0.08695652173913043"
"7x7-p72","7x7-uct-0500","uct-0500","17","30","0.20833333333333334","0.9333333333333333","0.1","0.5","0.4","1","0.3"
"7x7-p72","7x7-uct-0500","uct-0500","18","23","0.1597222222222222","0.9130434782608695","0.13043478260869565","0.4782608695652174","0.21739130434782608","1","0.2608695652173913"
"7x7-p72","7x7-uct-0500","uct-0500","19","27","0.1875","0.9629629629629629","0","0.48148148148148145","0.25925925925925924","1","0.2222222222222222"
"7x7-p72","7x7-uct-0500","uct-0500","20","29","0.2013888888888889","0.8620689655172413","0.13793103448275862","0.4482758620689655","0.3448275862068966","1","0.10344827586206896"
"7x7-p72","7x7-uct-0500","uct-0500","21","24","0.16666666666666666","0.875","0.041666666666666664","0.5","0.16666666666666666","1","0.25"
"7x7-p72","7x7-uct-0500","uct-0500","22","25","0.1736111111111111","0.96","0.12","0.4","0.2","1","0.24"
"7x7-p72","7x7-uct-0500","uct-0500","23","23","0.1597222222222222","0.782608695652174","0.17391304347826086","0.4782608695652174","0.13043478260869565","0.9565217391304348","0.08695652173913043"
"7x7-p72","7x7-uct-0500","uct-0500","24","28","0.19444444444444445","0.9285714285714286","0.25","0.2857142857142857","0.21428571428571427","1","0.14285714285714285"
"7x7-p72","7x7-uct-0500","uct-0500","25","25","0.1736111111111111","0.92","0.08","0.6","0.2","1","0.16"
"7x7-p72","7x7-uct-0500","uct-0500","26","27","0.1875","0.9259259259259259","0","0.25925925925925924","0.4074074074074074","1","0.2222222222222222"
"7x7-p72","7x7-uct-0500","uct-0500","27","26","0.18055555555555555","0.8846153846153846","0","0.6153846153846154","0.11538461538461539","1","0.38461538461538464"
"7x7-p72","7x7-uct-0500","uct-0500","28","31","0.2152777777777778","0.9032258064516129","0.16129032258064516","0.3870967741935484","0.3548387096774194","1","0.22580645161290322"
"7x7-p72","7x7-uct-0500","uct-0500","29","26","0.18055555555555555","0.9615384615384616","0.038461538461538464","0.6153846153846154","0.19230769230769232","1","0.23076923076923078"
"7x7-p72","7x7-uct-0500","uct-0500","30","22","0.1527777777777778","0.7272727272727273","0","0.4090909090909091","0.045454545454545456","1","0.13636363636363635"
"7x7-p72","7x7-uct-0500","uct-0500","31","26","0.18055555555555555","0.8461538461538461","0.15384615384615385","0.46153846153846156","0.2692307692307692","1","0.19230769230769232"
"7x7-p72","7x7-uct-0500","uct-0500","32","24","0.16666666666666666","0.7916666666666666","0.08333333333333333","0.375","0.041666666666666664","1","0.16666666666666666"
"7x7-p72","7x7-uct-0500","uct-0500","33","27","0.1875","0.8888888888888888","0.037037037037037035","0.3333333333333333","0.1111111111111111","1","0.037037037037037035"
"7x7-p72","7x7-uct-0500","uct-0500","34","25","0.1736111111111111","0.88","0.08","0.44","0.24","1","0.12"
"7x7-p72","7x7-uct-0500","uct-0500","35","27","0.1875","0.9259259259259259","0.14814814814814814","0.48148148148148145","0.18518518518518517","1","0.14814814814814814"
"7x7-p72","7x7-uct-0500","uct-0500","36","25","0.1736111111111111","0.96","0.08","0.44","0.2","1","0.2"
"7x7-p72","7x7-uct-0500","uct-0500","37","27","0.1875","0.9629629629629629","0.07407407407407407","0.4444444444444444","0.25925925925925924","1","0.14814814814814814"
"7x7-p72","7x7-uct-0500","uct-0500","38","29","0.2013888888888889","1","0.034482758620689655","0.2413793103448276","0.27586206896551724","1","0.2413793103448276"
"7x7-p72","7x7-uct-0500","uct-0500","39","22","0.1527777777777778","0.9090909090909091","0.13636363636363635","0.5","0.09090909090909091","1","0.13636363636363635"
"7x7-p72","7x7-uct-0500","uct-0500","40","25","0.1736111111111111","0.92","0.04","0.24","0.12","1","0.24"
"7x7-p72","7x7-uct-0500","uct-0500","41","21","0.14583333333333334","0.8095238095238095","0","0.5238095238095238","0.14285714285714285","1","0.2857142857142857"
"7x7-p72","7x7-uct-0500","uct-0500","42","29","0.2013888888888889","0.9655172413793104","0.034482758620689655","0.5517241379310345","0.13793103448275862","1","0.13793103448275862"
"7x7-p72","7x7-uct-0500","uct-0500","43","28","0.19444444444444445","0.8214285714285714","0.10714285714285714","0.5357142857142857","0.25","1","0.03571428571428571"
"7x7-p72","7x7-uct-0500","uct-0500","44","21","0.14583333333333334","0.9047619047619048","0.09523809523809523","0.5238095238095238","0.14285714285714285","1","0.19047619047619047"
"7x7-p72","7x7-uct-0500","uct-0500","45","29","0.2013888888888889","0.896551724137931","0.06896551724137931","0.3103448275862069","0.20689655172413793","1","0.4482758620689655"
"7x7-p72","7x7-uct-0500","uct-0500","46","21","0.14583333333333334","0.6190476190476191","0.23809523809523808","0.3333333333333333","0.09523809523809523","1","0.14285714285714285"
"7x7-p72","7x7-uct-0500","uct-0500","47","22","0.1527777777777778","0.8636363636363636","0.09090909090909091","0.4090909090909091","0.09090909090909091","1","0.22727272727272727"
"7x7-p72","7x7-uct-0500","uct-0500","48","25","0.1736111111111111","0.8","0.08","0.36","0.08","1","0.44"
"7x7-p72","7x7-uct-0500","uct-0500","49","30","0.20833333333333334","0.9666666666666667","0.13333333333333333","0.4","0.23333333333333334","1","0.2"
"7x7-p72","7x7-uct-0500","uct-0500","50","20","0.1388888888888889","0.85","0.05","0.55","0.1","1","0.15"
"7x7-p72","7x7-uct-1000","uct-1000","1","29","0.2013888888888889","0.8620689655172413","0.10344827586206896","0.20689655172413793","0.2413793103448276","1","0.27586206896551724"
"7x7-p72","7x7-uct-1000","uct-1000","2","27","0.1875","1","0.1111111111111111","0.5185185185185185","0.2962962962962963","1","0.1111111111111111"
"7x7-p72","7x7-uct-1000","uct-1000","3","29","0.2013888888888889","0.9310344827586207","0.034482758620689655","0.3103448275862069","0.10344827586206896","1","0.3448275862068966"
"7x7-p72","7x7-uct-1000","uct-1000","4","29","0.2013888888888889","0.8620689655172413","0.13793103448275862","0.3103448275862069","0.20689655172413793","1","0.20689655172413793"
"7x7-p72","7x7-uct-1000","uct-1000","5","30","0.20833333333333334","0.8333333333333334","0.16666666666666666","0.4","0.16666666666666666","1","0.06666666666666667"
"7x7-p72","7x7-uct-1000","uct-1000","6","28","0.19444444444444445","0.9285714285714286","0.03571428571428571","0.35714285714285715","0.10714285714285714","1","0.14285714285714285"
"7x7-p72","7x7-uct-1000","uct-1000","7","25","0.1736111111111111","0.96","0.12","0.36","0.08","1","0.04"
"7x7-p72","7x7-uct-1000","uct-1000","8","26","0.18055555555555555","0.9615384615384616","0.11538461538461539","0.5","0.11538461538461539","1","0.4230769230769231"
"7x7-p72","7x7-uct-1000","uct-1000","9","24","0.16666666666666666","0.9166666666666666","0.041666666666666664","0.4166666666666667","0.20833333333333334","1","0.08333333333333333"
"7x7-p72","7x7-uct-1000","uct-1000","10","27","0.1875","0.8148148148148148","0.1111111111111111","0.4074074074074074","0.18518518518518517","1","0.07407407407407407"
"7x7-p72","7x7-uct-1000","uct-1000","11","25","0.1736111111111111","0.96","0.04","0.48","0.08","1","0.36"
"7x7-p72","7x7-uct-1000","uct-1000","12","29","0.2013888888888889","0.8620689655172413","0.034482758620689655","0.27586206896551724","0.3793103448275862","1","0.27586206896551724"
"7x7-p72","7x7-uct-1000","uct-1000","13","23","0.1597222222222222","0.9565217391304348","0.043478260869565216","0.6956521739130435","0.17391304347826086","1","0.21739130434782608"
"7x7-p72","7x7-uct-1000","uct-1000","14","30","0.20833333333333334","1","0","0.7","0.16666666666666666","1","0.3"
"7x7-p72","7x7-uct-1000","uct-1000","15","28","0.19444444444444445","1","0.07142857142857142","0.4642857142857143","0.14285714285714285","1","0.14285714285714285"
"7x7-p72","7x7-uct-1000","uct-1000","16","32","0.2222222222222222","0.90625","0.125","0.34375","0.40625","1","0.25"
"7x7-p72","7x7-uct-1000","uct-1000","17","24","0.16666666666666666","0.875","0.041666666666666664","0.2916666666666667","0.16666666666666666","1","0.375"
"7x7-p72","7x7-uct-1000","uct-1000","18","29","0.2013888888888889","1","0.034482758620689655","0.3448275862068966","0.2413793103448276","1","0.2413793103448276"
"7x7-p72","7x7-uct-1000","uct-1000","19","29","0.2013888888888889","0.9310344827586207","0.06896551724137931","0.4827586206896552","0.3103448275862069","1","0.20689655172413793"
"7x7-p72","7x7-uct-1000","uct-1000","20","28","0.19444444444444445","0.8214285714285714","0.07142857142857142","0.4642857142857143","0.14285714285714285","1","0.14285714285714285"
"7x7-p72","7x7-uct-1000","uct-1000","21","24","0.16666666666666666","0.875","0.125","0.4166666666666667","0.20833333333333334","1","0.16666666666666666"
"7x7-p72","7x7-uct-1000","uct-1000","22","27","0.1875","0.8148148148148148","0.037037037037037035","0.3333333333333333","0.18518518518518517","1","0.2222222222222222"
"7x7-p72","7x7-uct-1000","uct-1000","23","18","0.125","0.7777777777777778","0.2222222222222222","0.6666666666666666","0.1111111111111111","1","0.16666666666666666"
"7x7-p72","7x7-uct-1000","uct-1000","24","23","0.1597222222222222","0.782608695652174","0.043478260869565216","0.391304347826087","0.08695652173913043","0.9565217391304348","0.391304347826087"
"7x7-p72","7x7-uct-1000","uct-1000","25","29","0.2013888888888889","0.9310344827586207","0.2413793103448276","0.41379310344827586","0.3103448275862069","1","0.27586206896551724"
"7x7-p72","7x7-uct-1000","uct-1000","26","26","0.18055555555555555","0.9230769230769231","0.038461538461538464","0.2692307692307692","0.07692307692307693","1","0.4230769230769231"
"7x7-p72","7x7-uct-1000","uct-1000","27","26","0.18055555555555555","0.8846153846153846","0.038461538461538464","0.5","0.15384615384615385","0.9615384615384616","0.15384615384615385"
"7x7-p72","7x7-uct-1000","uct-1000","28","27","0.1875","0.8888888888888888","0.18518518518518517","0.6296296296296297","0.25925925925925924","1","0.14814814814814814"
"7x7-p72","7x7-uct-1000","uct-1000","29","30","0.20833333333333334","0.9333333333333333","0.16666666666666666","0.36666666666666664","0.13333333333333333","1","0.3333333333333333"
"7x7-p72","7x7-uct-1000","uct-1000","30","31","0.2152777777777778","0.967741935483871","0.22580645161290322","0.3870967741935484","0.3548387096774194","1","0.12903225806451613"
"7x7-p72","7x7-uct-1000","uct-1000","31","30","0.20833333333333334","1","0.1","0.5333333333333333","0.3333333333333333","1","0.23333333333333334"
"7x7-p72","7x7-uct-1000","uct-1000","32","32","0.2222222222222222","0.96875","0.15625","0.34375","0.3125","1","0.28125"
"7x7-p72","7x7-uct-1000","uct-1000","33","21","0.14583333333333334","0.9047619047619048","0","0.5714285714285714","0.09523809523809523","1","0.3333333333333333"
"7x7-p72","7x7-uct-1000","uct-1000","34","21","0.14583333333333334","0.9523809523809523","0.14285714285714285","0.5238095238095238","0.23809523809523808","1","0.09523809523809523"
"7x7-p72","7x7-uct-1000","uct-1000","35","20","0.1388888888888889","0.9","0","0.7","0.15","1","0.4"
"7x7-p72","7x7-uct-1000","uct-1000","36","26","0.18055555555555555","1","0.19230769230769232","0.3076923076923077","0.19230769230769232","1","0.19230769230769232"
"7x7-p72","7x7-uct-1000","uct-1000","37","26","0.18055555555555555","0.9230769230769231","0.07692307692307693","0.34615384615384615","0.3076923076923077","1","0.11538461538461539"
"7x7-p72","7x7-uct-1000","uct-1000","38","28","0.19444444444444445","0.8571428571428571","0","0.5714285714285714","0.25","1","0.25"
"7x7-p72","7x7-uct-1000","uct-1000","39","26","0.18055555555555555","0.9615384615384616","0.038461538461538464","0.46153846153846156","0.19230769230769232","1","0.34615384615384615"
"7x7-p72","7x7-uct-1000","uct-1000","40","29","0.2013888888888889","0.9655172413793104","0","0.3448275862068966","0.3103448275862069","1","0.10344827586206896"
"7x7-p72","7x7-uct-1000","uct-1000","41","25","0.1736111111111111","0.84","0.08","0.32","0.12","1","0.12"
"7x7-p72","7x7-uct-1000","uct-1000","42","26","0.18055555555555555","0.8846153846153846","0.11538461538461539","0.3076923076923077","0.34615384615384615","1","0.038461538461538464"
"7x7-p72","7x7-uct-1000","uct-1000","43","30","0.20833333333333334","0.9","0.06666666666666667","0.23333333333333334","0.16666666666666666","1","0.1"
"7x7-p72","7x7-uct-1000","uct-1000","44","32","0.2222222222222222","0.96875","0.09375","0.46875","0.28125","1","0.3125"
"7x7-p72","7x7-uct-1000","uct-1000","45","18","0.125","0.7222222222222222","0","0.3888888888888889","0","0.8888888888888888","0.2777777777777778"
"7x7-p72","7x7-uct-1000","uct-1000","46","32","0.2222222222222222","0.96875","0.0625","0.3125","0.28125","1","0.3125"
"7x7-p72","7x7-uct-1000","uct-1000","47","28","0.19444444444444445","0.9642857142857143","0.10714285714285714","0.17857142857142858","0.25","1","0.2857142857142857"
"7x7-p72","7x7-uct-1000","uct-1000","48","27","0.1875","0.8148148148148148","0.07407407407407407","0.2962962962962963","0.07407407407407407","1","0.2962962962962963"
"7x7-p72","7x7-uct-1000","uct-1000","49","23","0.1597222222222222","0.9130434782608695","0.043478260869565216","0.4782608695652174","0.21739130434782608","1","0.30434782608695654"
"7x7-p72","7x7-uct-1000","uct-1000","50","28","0.19444444444444445","0.75","0.07142857142857142","0.39285714285714285","0.21428571428571427","1","0.17857142857142858"
"7x7-p84","7x7-p84-seeded-random","seeded-random","1","20","0.11904761904761904","0.7","0.1","0.2","0.05","0.95","0.1"
"7x7-p84","7x7-p84-seeded-random","seeded-random","2","17","0.10119047619047619","0.6470588235294118","0.11764705882352941","0.17647058823529413","0.058823529411764705","0.8823529411764706","0.11764705882352941"
"7x7-p84","7x7-p84-seeded-random","seeded-random","3","14","0.08333333333333333","0.5","0.07142857142857142","0.21428571428571427","0.21428571428571427","1","0"
"7x7-p84","7x7-p84-seeded-random","seeded-random","4","17","0.10119047619047619","0.5882352941176471","0.058823529411764705","0","0","0.9411764705882353","0.058823529411764705"
"7x7-p84","7x7-p84-seeded-random","seeded-random","5","27","0.16071428571428573","0.7777777777777778","0.18518518518518517","0.18518518518518517","0.037037037037037035","0.9629629629629629","0.1111111111111111"
"7x7-p84","7x7-p84-seeded-random","seeded-random","6","17","0.10119047619047619","0.6470588235294118","0.17647058823529413","0.11764705882352941","0","0.9411764705882353","0.058823529411764705"
"7x7-p84","7x7-p84-seeded-random","seeded-random","7","22","0.13095238095238096","0.9090909090909091","0.13636363636363635","0.13636363636363635","0.045454545454545456","1","0.13636363636363635"
"7x7-p84","7x7-p84-seeded-random","seeded-random","8","16","0.09523809523809523","0.5","0","0.0625","0","0.6875","0.25"
"7x7-p84","7x7-p84-seeded-random","seeded-random","9","20","0.11904761904761904","0.65","0.1","0.2","0","1","0.1"
"7x7-p84","7x7-p84-seeded-random","seeded-random","10","15","0.08928571428571429","0.5333333333333333","0","0.06666666666666667","0","1","0.06666666666666667"
"7x7-p84","7x7-p84-seeded-random","seeded-random","11","20","0.11904761904761904","0.65","0.05","0.05","0.1","0.9","0.1"
"7x7-p84","7x7-p84-seeded-random","seeded-random","12","22","0.13095238095238096","0.8181818181818182","0.09090909090909091","0.18181818181818182","0","0.8636363636363636","0.045454545454545456"
"7x7-p84","7x7-p84-seeded-random","seeded-random","13","15","0.08928571428571429","0.8666666666666667","0.06666666666666667","0.26666666666666666","0","0.8666666666666667","0.06666666666666667"
"7x7-p84","7x7-p84-seeded-random","seeded-random","14","22","0.13095238095238096","0.8181818181818182","0.13636363636363635","0.22727272727272727","0.22727272727272727","1","0.09090909090909091"
"7x7-p84","7x7-p84-seeded-random","seeded-random","15","15","0.08928571428571429","0.6","0.13333333333333333","0","0","1","0"
"7x7-p84","7x7-p84-seeded-random","seeded-random","16","25","0.1488095238095238","0.72","0.16","0.16","0.04","0.92","0.2"
"7x7-p84","7x7-p84-seeded-random","seeded-random","17","22","0.13095238095238096","0.5909090909090909","0.18181818181818182","0.18181818181818182","0.36363636363636365","1","0.045454545454545456"
"7x7-p84","7x7-p84-seeded-random","seeded-random","18","20","0.11904761904761904","0.8","0.15","0.05","0","1","0.05"
"7x7-p84","7x7-p84-seeded-random","seeded-random","19","25","0.1488095238095238","0.8","0.12","0.12","0","0.88","0.08"
"7x7-p84","7x7-p84-seeded-random","seeded-random","20","15","0.08928571428571429","0.6666666666666666","0.13333333333333333","0.26666666666666666","0","0.9333333333333333","0"
"7x7-p84","7x7-p84-seeded-random","seeded-random","21","25","0.1488095238095238","0.56","0","0.2","0.08","1","0.16"
"7x7-p84","7x7-p84-seeded-random","seeded-random","22","17","0.10119047619047619","0.7058823529411765","0.4117647058823529","0.11764705882352941","0","0.9411764705882353","0"
"7x7-p84","7x7-p84-seeded-random","seeded-random","23","22","0.13095238095238096","0.5909090909090909","0.13636363636363635","0.09090909090909091","0.09090909090909091","1","0.13636363636363635"
"7x7-p84","7x7-p84-seeded-random","seeded-random","24","17","0.10119047619047619","0.8235294117647058","0.17647058823529413","0.17647058823529413","0","0.9411764705882353","0.058823529411764705"
"7x7-p84","7x7-p84-seeded-random","seeded-random","25","17","0.10119047619047619","0.7647058823529411","0.058823529411764705","0.058823529411764705","0","1","0.17647058823529413"
"7x7-p84","7x7-p84-seeded-random","seeded-random","26","23","0.13690476190476192","0.8695652173913043","0.08695652173913043","0","0","0.9565217391304348","0.043478260869565216"
"7x7-p84","7x7-p84-seeded-random","seeded-random","27","18","0.10714285714285714","0.6666666666666666","0.16666666666666666","0.2222222222222222","0.1111111111111111","0.8888888888888888","0.05555555555555555"
"7x7-p84","7x7-p84-seeded-random","seeded-random","28","24","0.14285714285714285","0.75","0.20833333333333334","0.08333333333333333","0","1","0"
"7x7-p84","7x7-p84-seeded-random","seeded-random","29","19","0.1130952380952381","0.7894736842105263","0.3684210526315789","0.15789473684210525","0","0.9473684210526315","0"
"7x7-p84","7x7-p84-seeded-random","seeded-random","30","25","0.1488095238095238","0.68","0.28","0.16","0.16","0.96","0.04"
"7x7-p84","7x7-p84-seeded-random","seeded-random","31","18","0.10714285714285714","0.7222222222222222","0.1111111111111111","0.2222222222222222","0.1111111111111111","1","0.2222222222222222"
"7x7-p84","7x7-p84-seeded-random","seeded-random","32","26","0.15476190476190477","0.7307692307692307","0","0.07692307692307693","0.038461538461538464","1","0.038461538461538464"
"7x7-p84","7x7-p84-seeded-random","seeded-random","33","22","0.13095238095238096","0.7272727272727273","0.045454545454545456","0.18181818181818182","0.045454545454545456","1","0"
"7x7-p84","7x7-p84-seeded-random","seeded-random","34","23","0.13690476190476192","0.6956521739130435","0.21739130434782608","0.17391304347826086","0","0.9565217391304348","0"
"7x7-p84","7x7-p84-seeded-random","seeded-random","35","19","0.1130952380952381","0.7894736842105263","0.10526315789473684","0.05263157894736842","0.05263157894736842","0.9473684210526315","0.05263157894736842"
"7x7-p84","7x7-p84-seeded-random","seeded-random","36","20","0.11904761904761904","0.7","0.1","0.15","0","0.95","0"
"7x7-p84","7x7-p84-seeded-random","seeded-random","37","19","0.1130952380952381","0.8421052631578947","0.15789473684210525","0.15789473684210525","0.05263157894736842","1","0.10526315789473684"
"7x7-p84","7x7-p84-seeded-random","seeded-random","38","17","0.10119047619047619","0.6470588235294118","0.11764705882352941","0.23529411764705882","0","1","0.058823529411764705"
"7x7-p84","7x7-p84-seeded-random","seeded-random","39","22","0.13095238095238096","0.5909090909090909","0.09090909090909091","0","0","0.9545454545454546","0.13636363636363635"
"7x7-p84","7x7-p84-seeded-random","seeded-random","40","16","0.09523809523809523","0.8125","0.375","0.125","0.0625","0.9375","0"
"7x7-p84","7x7-p84-seeded-random","seeded-random","41","19","0.1130952380952381","0.7894736842105263","0.21052631578947367","0.10526315789473684","0.05263157894736842","1","0.05263157894736842"
"7x7-p84","7x7-p84-seeded-random","seeded-random","42","22","0.13095238095238096","0.6363636363636364","0.22727272727272727","0.18181818181818182","0","0.9545454545454546","0.045454545454545456"
"7x7-p84","7x7-p84-seeded-random","seeded-random","43","21","0.125","0.7142857142857143","0.14285714285714285","0.047619047619047616","0.047619047619047616","0.9523809523809523","0.047619047619047616"
"7x7-p84","7x7-p84-seeded-random","seeded-random","44","22","0.13095238095238096","0.6818181818181818","0.09090909090909091","0.18181818181818182","0","1","0.09090909090909091"
"7x7-p84","7x7-p84-seeded-random","seeded-random","45","18","0.10714285714285714","0.7777777777777778","0.1111111111111111","0.1111111111111111","0","1","0"
"7x7-p84","7x7-p84-seeded-random","seeded-random","46","23","0.13690476190476192","0.5652173913043478","0.17391304347826086","0.30434782608695654","0.08695652173913043","1","0.043478260869565216"
"7x7-p84","7x7-p84-seeded-random","seeded-random","47","23","0.13690476190476192","0.7391304347826086","0.2608695652173913","0.21739130434782608","0","0.9130434782608695","0.08695652173913043"
"7x7-p84","7x7-p84-seeded-random","seeded-random","48","19","0.1130952380952381","0.6842105263157895","0.15789473684210525","0.2631578947368421","0.10526315789473684","0.8421052631578947","0.15789473684210525"
"7x7-p84","7x7-p84-seeded-random","seeded-random","49","26","0.15476190476190477","0.6538461538461539","0.07692307692307693","0.11538461538461539","0","0.9615384615384616","0.07692307692307693"
"7x7-p84","7x7-p84-seeded-random","seeded-random","50","23","0.13690476190476192","0.8260869565217391","0.043478260869565216","0.2608695652173913","0.08695652173913043","1","0.13043478260869565"
"7x7-p84","7x7-p84-seeded-random","seeded-random","51","22","0.13095238095238096","0.7272727272727273","0.18181818181818182","0","0","0.9090909090909091","0.045454545454545456"
"7x7-p84","7x7-p84-seeded-random","seeded-random","52","23","0.13690476190476192","0.6086956521739131","0.08695652173913043","0.17391304347826086","0.08695652173913043","1","0.17391304347826086"
"7x7-p84","7x7-p84-seeded-random","seeded-random","53","25","0.1488095238095238","0.88","0.16","0.2","0.08","1","0.04"
"7x7-p84","7x7-p84-seeded-random","seeded-random","54","20","0.11904761904761904","0.8","0.1","0.15","0.15","0.95","0.1"
"7x7-p84","7x7-p84-seeded-random","seeded-random","55","16","0.09523809523809523","0.75","0.0625","0.25","0","0.9375","0"
"7x7-p84","7x7-p84-seeded-random","seeded-random","56","17","0.10119047619047619","0.7647058823529411","0.11764705882352941","0.23529411764705882","0.058823529411764705","0.9411764705882353","0"
"7x7-p84","7x7-p84-seeded-random","seeded-random","57","19","0.1130952380952381","0.7368421052631579","0.15789473684210525","0","0","1","0.05263157894736842"
"7x7-p84","7x7-p84-seeded-random","seeded-random","58","25","0.1488095238095238","0.76","0.16","0.04","0","0.96","0.08"
"7x7-p84","7x7-p84-seeded-random","seeded-random","59","23","0.13690476190476192","0.782608695652174","0.34782608695652173","0.13043478260869565","0","0.9565217391304348","0.08695652173913043"
"7x7-p84","7x7-p84-seeded-random","seeded-random","60","19","0.1130952380952381","0.8947368421052632","0.05263157894736842","0.05263157894736842","0.05263157894736842","1","0"
"7x7-p84","7x7-p84-seeded-random","seeded-random","61","18","0.10714285714285714","0.6111111111111112","0.05555555555555555","0.1111111111111111","0","0.9444444444444444","0.1111111111111111"
"7x7-p84","7x7-p84-seeded-random","seeded-random","62","22","0.13095238095238096","0.7727272727272727","0.13636363636363635","0.09090909090909091","0.13636363636363635","0.8636363636363636","0.09090909090909091"
"7x7-p84","7x7-p84-seeded-random","seeded-random","63","22","0.13095238095238096","0.6818181818181818","0.13636363636363635","0.18181818181818182","0","0.9545454545454546","0"
"7x7-p84","7x7-p84-seeded-random","seeded-random","64","20","0.11904761904761904","0.7","0.05","0.15","0","0.95","0.05"
"7x7-p84","7x7-p84-seeded-random","seeded-random","65","21","0.125","0.7142857142857143","0.14285714285714285","0.14285714285714285","0","1","0.047619047619047616"
"7x7-p84","7x7-p84-seeded-random","seeded-random","66","25","0.1488095238095238","0.68","0.12","0.04","0.04","1","0.04"
"7x7-p84","7x7-p84-seeded-random","seeded-random","67","21","0.125","0.8095238095238095","0.14285714285714285","0.09523809523809523","0","0.9047619047619048","0.047619047619047616"
"7x7-p84","7x7-p84-seeded-random","seeded-random","68","20","0.11904761904761904","0.85","0.15","0.1","0","1","0.05"
"7x7-p84","7x7-p84-seeded-random","seeded-random","69","19","0.1130952380952381","0.6842105263157895","0.05263157894736842","0.15789473684210525","0.05263157894736842","1","0.21052631578947367"
"7x7-p84","7x7-p84-seeded-random","seeded-random","70","21","0.125","0.6666666666666666","0.23809523809523808","0.19047619047619047","0","0.9047619047619048","0.047619047619047616"
"7x7-p84","7x7-p84-seeded-random","seeded-random","71","16","0.09523809523809523","0.75","0.125","0.25","0","1","0"
"7x7-p84","7x7-p84-seeded-random","seeded-random","72","22","0.13095238095238096","0.7272727272727273","0.045454545454545456","0.18181818181818182","0.22727272727272727","1","0.045454545454545456"
"7x7-p84","7x7-p84-seeded-random","seeded-random","73","21","0.125","0.7142857142857143","0.14285714285714285","0.09523809523809523","0","0.8095238095238095","0.14285714285714285"
"7x7-p84","7x7-p84-seeded-random","seeded-random","74","25","0.1488095238095238","0.8","0.08","0.04","0","0.96","0.08"
"7x7-p84","7x7-p84-seeded-random","seeded-random","75","20","0.11904761904761904","0.6","0.2","0.1","0","0.95","0.05"
"7x7-p84","7x7-p84-seeded-random","seeded-random","76","21","0.125","0.6666666666666666","0.047619047619047616","0.14285714285714285","0","0.9047619047619048","0.047619047619047616"
"7x7-p84","7x7-p84-seeded-random","seeded-random","77","24","0.14285714285714285","0.7083333333333334","0.375","0.041666666666666664","0.041666666666666664","1","0.041666666666666664"
"7x7-p84","7x7-p84-seeded-random","seeded-random","78","16","0.09523809523809523","0.5","0.25","0.0625","0","0.8125","0"
"7x7-p84","7x7-p84-seeded-random","seeded-random","79","21","0.125","0.7619047619047619","0.23809523809523808","0.09523809523809523","0","1","0.047619047619047616"
"7x7-p84","7x7-p84-seeded-random","seeded-random","80","19","0.1130952380952381","0.5789473684210527","0.05263157894736842","0.05263157894736842","0","0.8421052631578947","0.21052631578947367"
"7x7-p84","7x7-p84-seeded-random","seeded-random","81","16","0.09523809523809523","0.6875","0.0625","0.125","0.0625","0.8125","0.25"
"7x7-p84","7x7-p84-seeded-random","seeded-random","82","16","0.09523809523809523","0.8125","0.1875","0.3125","0.125","0.9375","0.0625"
"7x7-p84","7x7-p84-seeded-random","seeded-random","83","21","0.125","0.7619047619047619","0.19047619047619047","0.2857142857142857","0.23809523809523808","0.9047619047619048","0"
"7x7-p84","7x7-p84-seeded-random","seeded-random","84","21","0.125","0.6666666666666666","0.09523809523809523","0","0","0.9523809523809523","0.14285714285714285"
"7x7-p84","7x7-p84-seeded-random","seeded-random","85","22","0.13095238095238096","0.8181818181818182","0.09090909090909091","0.18181818181818182","0","0.9090909090909091","0.045454545454545456"
"7x7-p84","7x7-p84-seeded-random","seeded-random","86","21","0.125","0.7142857142857143","0","0.19047619047619047","0","0.9523809523809523","0.047619047619047616"
"7x7-p84","7x7-p84-seeded-random","seeded-random","87","15","0.08928571428571429","0.5333333333333333","0.13333333333333333","0.13333333333333333","0.13333333333333333","0.8666666666666667","0.13333333333333333"
"7x7-p84","7x7-p84-seeded-random","seeded-random","88","23","0.13690476190476192","0.9130434782608695","0.17391304347826086","0.2608695652173913","0","1","0"
"7x7-p84","7x7-p84-seeded-random","seeded-random","89","18","0.10714285714285714","0.7222222222222222","0.16666666666666666","0.05555555555555555","0","0.9444444444444444","0.05555555555555555"
"7x7-p84","7x7-p84-seeded-random","seeded-random","90","24","0.14285714285714285","0.75","0.125","0.125","0","0.9583333333333334","0.20833333333333334"
"7x7-p84","7x7-p84-seeded-random","seeded-random","91","19","0.1130952380952381","0.5263157894736842","0.05263157894736842","0.21052631578947367","0","0.8947368421052632","0.05263157894736842"
