"board","experiment_id","search_level","game_index","focus_switches","unresolved_carryover_switches","unresolved_carryover_rate","mean_carryover_duration","carryover_later_revisited","carryover_later_revisit_rate"
"7x7-p84","7x7-p84-seeded-random","seeded-random","51","2","2","1","3","2","1"
"7x7-p84","7x7-p84-seeded-random","seeded-random","52","4","4","1","10.75","3","0.75"
"7x7-p84","7x7-p84-seeded-random","seeded-random","53","1","0","0","","0",""
"7x7-p84","7x7-p84-seeded-random","seeded-random","54","6","5","0.8333333333333334","10.6","5","1"
"7x7-p84","7x7-p84-seeded-random","seeded-random","55","2","2","1","5","2","1"
"7x7-p84","7x7-p84-seeded-random","seeded-random","56","0","0","","","0",""
"7x7-p84","7x7-p84-seeded-random","seeded-random","57","8","6","0.75","9.833333333333334","6","1"
"7x7-p84","7x7-p84-seeded-random","seeded-random","58","8","7","0.875","5.142857142857143","7","1"
"7x7-p84","7x7-p84-seeded-random","seeded-random","59","3","3","1","17","3","1"
"7x7-p84","7x7-p84-seeded-random","seeded-random","60","7","6","0.8571428571428571","7.166666666666667","6","1"
"7x7-p84","7x7-p84-seeded-random","seeded-random","61","3","3","1","10.666666666666666","3","1"
"7x7-p84","7x7-p84-seeded-random","seeded-random","62","3","3","1","4","3","1"
"7x7-p84","7x7-p84-seeded-random","seeded-random","63","1","1","1","3","1","1"
"7x7-p84","7x7-p84-seeded-random","seeded-random","64","5","4","0.8","15.25","4","1"
"7x7-p84","7x7-p84-seeded-random","seeded-random","65","3","2","0.6666666666666666","11","2","1"
"7x7-p84","7x7-p84-seeded-random","seeded-random","66","5","5","1","7.8","4","0.8"
"7x7-p84","7x7-p84-seeded-random","seeded-random","67","2","2","1","4.5","2","1"
"7x7-p84","7x7-p84-seeded-random","seeded-random","68","1","1","1","25","1","1"
"7x7-p84","7x7-p84-seeded-random","seeded-random","69","1","1","1","15","1","1"
"7x7-p84","7x7-p84-seeded-random","seeded-random","70","3","3","1","17.666666666666668","3","1"
"7x7-p84","7x7-p84-seeded-random","seeded-random","71","6","6","1","7.833333333333333","6","1"
"7x7-p84","7x7-p84-seeded-random","seeded-random","72","3","3","1","3.6666666666666665","3","1"
"7x7-p84","7x7-p84-seeded-random","seeded-random","73","2","1","0.5","6","1","1"
"7x7-p84","7x7-p84-seeded-random","seeded-random","74","4","4","1","8.25","4","1"
"7x7-p84","7x7-p84-seeded-random","seeded-random","75","2","2","1","13","1","0.5"
"7x7-p84","7x7-p84-seeded-random","seeded-random","76","2","2","1","12","2","1"
"7x7-p84","7x7-p84-seeded-random","seeded-random","77","5","4","0.8","9.75","4","1"
"7x7-p84","7x7-p84-seeded-random","seeded-random","78","3","1","0.3333333333333333","22","1","1"
"7x7-p84","7x7-p84-seeded-random","seeded-random","79","0","0","","","0",""
"7x7-p84","7x7-p84-seeded-random","seeded-random","80","4","4","1","7.25","3","0.75"
"7x7-p84","7x7-p84-seeded-random","seeded-random","81","5","4","0.8","11","4","1"
"7x7-p84","7x7-p84-seeded-random","seeded-random","82","7","7","1","11","7","1"
"7x7-p84","7x7-p84-seeded-random","seeded-random","83","1","0","0","","0",""
"7x7-p84","7x7-p84-seeded-random","seeded-random","84","2","2","1","3","2","1"
"7x7-p84","7x7-p84-seeded-random","seeded-random","85","5","4","0.8","3.25","2","0.5"
"7x7-p84","7x7-p84-seeded-random","seeded-random","86","5","5","1","9.6","5","1"
"7x7-p84","7x7-p84-seeded-random","seeded-random","87","4","4","1","6","4","1"
"7x7-p84","7x7-p84-seeded-random","seeded-random","88","4","4","1","5.75","4","1"
"7x7-p84","7x7-p84-seeded-random","seeded-random","89","4","4","1","10.25","4","1"
"7x7-p84","7x7-p84-seeded-random","seeded-random","90","5","3","0.6","14.666666666666666","3","1"
"7x7-p84","7x7-p84-seeded-random","seeded-random","91","3","3","1","9.666666666666666","2","0.6666666666666666"
"7x7-p84","7x7-p84-seeded-random","seeded-random","92","10","10","1","8.1","10","1"
"7x7-p84","7x7-p84-seeded-random","seeded-random","93","5","5","1","5.8","4","0.8"
"7x7-p84","7x7-p84-seeded-random","seeded-random","94","3","2","0.6666666666666666","22.5","2","1"
"7x7-p84","7x7-p84-seeded-random","seeded-random","95","8","7","0.875","12.857142857142858","6","0.8571428571428571"
"7x7-p84","7x7-p84-seeded-random","seeded-random","96","2","2","1","8.5","1","0.5"
"7x7-p84","7x7-p84-seeded-random","seeded-random","97","6","4","0.6666666666666666","5.75","4","1"
"7x7-p84","7x7-p84-seeded-random","seeded-random","98","4","3","0.75","10","3","1"
"7x7-p84","7x7-p84-seeded-random","seeded-random","99","3","3","1","6","3","1"
"7x7-p84","7x7-p84-seeded-random","seeded-random","100","1","1","1","4","1","1"
"7x7-p84","7x7-p84-uct-0100","uct-0100","1","1","1","1","9","1","1"
"7x7-p84","7x7-p84-uct-0100","uct-0100","2","5","4","0.8","4.75","4","1"
"7x7-p84","7x7-p84-uct-0100","uct-0100","3","4","4","1","5.25","4","1"
"7x7-p84","7x7-p84-uct-0100","uct-0100","4","1","1","1","6","1","1"
"7x7-p84","7x7-p84-uct-0100","uct-0100","5","1","1","1","17","1","1"
"7x7-p84","7x7-p84-uct-0100","uct-0100","6","0","0","","","0",""
"7x7-p84","7x7-p84-uct-0100","uct-0100","7","4","3","0.75","16.666666666666668","3","1"
"7x7-p84","7x7-p84-uct-0100","uct-0100","8","3","2","0.6666666666666666","3","1","0.5"
"7x7-p84","7x7-p84-uct-0100","uct-0100","9","10","9","0.9","8.777777777777779","9","1"
"7x7-p84","7x7-p84-uct-0100","uct-0100","10","6","5","0.8333333333333334","24","5","1"
"7x7-p84","7x7-p84-uct-0100","uct-0100","11","5","4","0.8","7","4","1"
"7x7-p84","7x7-p84-uct-0100","uct-0100","12","2","2","1","15","2","1"
"7x7-p84","7x7-p84-uct-0100","uct-0100","13","6","5","0.8333333333333334","4.2","4","0.8"
"7x7-p84","7x7-p84-uct-0100","uct-0100","14","3","2","0.6666666666666666","7","2","1"
"7x7-p84","7x7-p84-uct-0100","uct-0100","15","8","8","1","8","7","0.875"
"7x7-p84","7x7-p84-uct-0100","uct-0100","16","5","4","0.8","4","3","0.75"
"7x7-p84","7x7-p84-uct-0100","uct-0100","17","1","1","1","3","1","1"
"7x7-p84","7x7-p84-uct-0100","uct-0100","18","7","7","1","11.142857142857142","7","1"
"7x7-p84","7x7-p84-uct-0100","uct-0100","19","4","3","0.75","10.333333333333334","3","1"
"7x7-p84","7x7-p84-uct-0100","uct-0100","20","4","4","1","8","4","1"
"7x7-p84","7x7-p84-uct-0100","uct-0100","21","3","2","0.6666666666666666","11.5","2","1"
"7x7-p84","7x7-p84-uct-0100","uct-0100","22","11","10","0.9090909090909091","13.7","9","0.9"
"7x7-p84","7x7-p84-uct-0100","uct-0100","23","5","5","1","5.8","4","0.8"
"7x7-p84","7x7-p84-uct-0100","uct-0100","24","7","4","0.5714285714285714","6.5","4","1"
"7x7-p84","7x7-p84-uct-0100","uct-0100","25","3","3","1","15.666666666666666","3","1"
"7x7-p84","7x7-p84-uct-0100","uct-0100","26","9","6","0.6666666666666666","6.333333333333333","6","1"
"7x7-p84","7x7-p84-uct-0100","uct-0100","27","9","9","1","7","9","1"
"7x7-p84","7x7-p84-uct-0100","uct-0100","28","2","1","0.5","9","1","1"
"7x7-p84","7x7-p84-uct-0100","uct-0100","29","3","1","0.3333333333333333","14","1","1"
"7x7-p84","7x7-p84-uct-0100","uct-0100","30","0","0","","","0",""
"7x7-p84","7x7-p84-uct-0100","uct-0100","31","9","9","1","6.222222222222222","8","0.8888888888888888"
"7x7-p84","7x7-p84-uct-0100","uct-0100","32","8","5","0.625","5.6","3","0.6"
"7x7-p84","7x7-p84-uct-0100","uct-0100","33","7","7","1","4.857142857142857","7","1"
"7x7-p84","7x7-p84-uct-0100","uct-0100","34","4","4","1","8.75","4","1"
"7x7-p84","7x7-p84-uct-0100","uct-0100","35","1","1","1","13","1","1"
"7x7-p84","7x7-p84-uct-0100","uct-0100","36","7","7","1","8.285714285714286","7","1"
"7x7-p84","7x7-p84-uct-0100","uct-0100","37","7","2","0.2857142857142857","16","2","1"
"7x7-p84","7x7-p84-uct-0100","uct-0100","38","4","4","1","11.25","3","0.75"
"7x7-p84","7x7-p84-uct-0100","uct-0100","39","5","5","1","4","3","0.6"
"7x7-p84","7x7-p84-uct-0100","uct-0100","40","7","6","0.8571428571428571","5.166666666666667","5","0.8333333333333334"
"7x7-p84","7x7-p84-uct-0100","uct-0100","41","4","4","1","7","4","1"
"7x7-p84","7x7-p84-uct-0100","uct-0100","42","4","4","1","10.25","4","1"
"7x7-p84","7x7-p84-uct-0100","uct-0100","43","1","1","1","3","1","1"
"7x7-p84","7x7-p84-uct-0100","uct-0100","44","8","7","0.875","4.714285714285714","7","1"
"7x7-p84","7x7-p84-uct-0100","uct-0100","45","3","2","0.6666666666666666","4.5","2","1"
"7x7-p84","7x7-p84-uct-0100","uct-0100","46","8","8","1","8.5","8","1"
"7x7-p84","7x7-p84-uct-0100","uct-0100","47","5","5","1","11.8","5","1"
"7x7-p84","7x7-p84-uct-0100","uct-0100","48","2","2","1","11.5","2","1"
"7x7-p84","7x7-p84-uct-0100","uct-0100","49","3","1","0.3333333333333333","2","0","0"
"7x7-p84","7x7-p84-uct-0100","uct-0100","50","2","2","1","3","2","1"
"7x7-p84","7x7-p84-uct-0500","uct-0500","1","7","6","0.8571428571428571","8.833333333333334","6","1"
"7x7-p84","7x7-p84-uct-0500","uct-0500","2","6","6","1","11.833333333333334","5","0.8333333333333334"
"7x7-p84","7x7-p84-uct-0500","uct-0500","3","8","7","0.875","5.714285714285714","6","0.8571428571428571"
"7x7-p84","7x7-p84-uct-0500","uct-0500","4","6","5","0.8333333333333334","3.6","2","0.4"
"7x7-p84","7x7-p84-uct-0500","uct-0500","5","5","4","0.8","9.25","4","1"
"7x7-p84","7x7-p84-uct-0500","uct-0500","6","4","4","1","9.5","2","0.5"
"7x7-p84","7x7-p84-uct-0500","uct-0500","7","3","3","1","10.666666666666666","3","1"
"7x7-p84","7x7-p84-uct-0500","uct-0500","8","6","6","1","6.833333333333333","6","1"
"7x7-p84","7x7-p84-uct-0500","uct-0500","9","9","8","0.8888888888888888","15.5","8","1"
"7x7-p84","7x7-p84-uct-0500","uct-0500","10","2","2","1","7.5","2","1"
"7x7-p84","7x7-p84-uct-0500","uct-0500","11","4","3","0.75","4","1","0.3333333333333333"
"7x7-p84","7x7-p84-uct-0500","uct-0500","12","6","6","1","6.833333333333333","4","0.6666666666666666"
"7x7-p84","7x7-p84-uct-0500","uct-0500","13","6","5","0.8333333333333334","5.6","2","0.4"
"7x7-p84","7x7-p84-uct-0500","uct-0500","14","5","3","0.6","11.333333333333334","3","1"
"7x7-p84","7x7-p84-uct-0500","uct-0500","15","11","7","0.6363636363636364","12.285714285714286","7","1"
"7x7-p84","7x7-p84-uct-0500","uct-0500","16","4","3","0.75","8.666666666666666","3","1"
"7x7-p84","7x7-p84-uct-0500","uct-0500","17","9","8","0.8888888888888888","8.875","7","0.875"
"7x7-p84","7x7-p84-uct-0500","uct-0500","18","4","3","0.75","4","2","0.6666666666666666"
"7x7-p84","7x7-p84-uct-0500","uct-0500","19","5","3","0.6","8","2","0.6666666666666666"
"7x7-p84","7x7-p84-uct-0500","uct-0500","20","5","5","1","13.4","5","1"
"7x7-p84","7x7-p84-uct-0500","uct-0500","21","8","7","0.875","7.285714285714286","5","0.7142857142857143"
"7x7-p84","7x7-p84-uct-0500","uct-0500","22","10","10","1","4","6","0.6"
"7x7-p84","7x7-p84-uct-0500","uct-0500","23","10","7","0.7","5.571428571428571","6","0.8571428571428571"
"7x7-p84","7x7-p84-uct-0500","uct-0500","24","8","8","1","12.375","8","1"
"7x7-p84","7x7-p84-uct-0500","uct-0500","25","2","1","0.5","13","1","1"
"7x7-p84","7x7-p84-uct-0500","uct-0500","26","2","2","1","7.5","2","1"
"7x7-p84","7x7-p84-uct-0500","uct-0500","27","5","5","1","4.4","3","0.6"
"7x7-p84","7x7-p84-uct-0500","uct-0500","28","4","3","0.75","7","3","1"
"7x7-p84","7x7-p84-uct-0500","uct-0500","29","2","2","1","10","2","1"
"7x7-p84","7x7-p84-uct-0500","uct-0500","30","3","1","0.3333333333333333","3","1","1"
"7x7-p84","7x7-p84-uct-0500","uct-0500","31","15","15","1","8.2","14","0.9333333333333333"
"7x7-p84","7x7-p84-uct-0500","uct-0500","32","12","11","0.9166666666666666","7.181818181818182","10","0.9090909090909091"
"7x7-p84","7x7-p84-uct-0500","uct-0500","33","7","7","1","7.285714285714286","6","0.8571428571428571"
"7x7-p84","7x7-p84-uct-0500","uct-0500","34","4","4","1","5.5","4","1"
"7x7-p84","7x7-p84-uct-0500","uct-0500","35","9","9","1","7.777777777777778","6","0.6666666666666666"
"7x7-p84","7x7-p84-uct-0500","uct-0500","36","10","7","0.7","5","6","0.8571428571428571"
"7x7-p84","7x7-p84-uct-0500","uct-0500","37","5","3","0.6","2","1","0.3333333333333333"
"7x7-p84","7x7-p84-uct-0500","uct-0500","38","8","7","0.875","8.571428571428571","6","0.8571428571428571"
"7x7-p84","7x7-p84-uct-0500","uct-0500","39","6","5","0.8333333333333334","6.8","5","1"
"7x7-p84","7x7-p84-uct-0500","uct-0500","40","9","7","0.7777777777777778","7.571428571428571","7","1"
"7x7-p84","7x7-p84-uct-0500","uct-0500","41","7","5","0.7142857142857143","11.4","5","1"
"7x7-p84","7x7-p84-uct-0500","uct-0500","42","7","6","0.8571428571428571","4.5","3","0.5"
"7x7-p84","7x7-p84-uct-0500","uct-0500","43","7","7","1","8","5","0.7142857142857143"
"7x7-p84","7x7-p84-uct-0500","uct-0500","44","10","8","0.8","8.25","7","0.875"
"7x7-p84","7x7-p84-uct-0500","uct-0500","45","7","3","0.42857142857142855","14.666666666666666","3","1"
"7x7-p84","7x7-p84-uct-0500","uct-0500","46","3","3","1","15.666666666666666","3","1"
"7x7-p84","7x7-p84-uct-0500","uct-0500","47","5","5","1","13.2","5","1"
"7x7-p84","7x7-p84-uct-0500","uct-0500","48","6","5","0.8333333333333334","9.8","5","1"
"7x7-p84","7x7-p84-uct-0500","uct-0500","49","4","3","0.75","7.666666666666667","3","1"
"7x7-p84","7x7-p84-uct-0500","uct-0500","50","4","3","0.75","6","3","1"
"7x7-p84","7x7-p84-uct-1000","uct-1000","1","3","2","0.6666666666666666","7","2","1"
"7x7-p84","7x7-p84-uct-1000","uct-1000","2","9","7","0.7777777777777778","7.142857142857143","7","1"
"7x7-p84","7x7-p84-uct-1000","uct-1000","3","7","7","1","7.428571428571429","6","0.8571428571428571"
"7x7-p84","7x7-p84-uct-1000","uct-1000","4","8","7","0.875","8.714285714285714","7","1"
"7x7-p84","7x7-p84-uct-1000","uct-1000","5","6","5","0.8333333333333334","9.2","5","1"
"7x7-p84","7x7-p84-uct-1000","uct-1000","6","9","6","0.6666666666666666","13.833333333333334","5","0.8333333333333334"
"7x7-p84","7x7-p84-uct-1000","uct-1000","7","8","8","1","10.875","8","1"
"7x7-p84","7x7-p84-uct-1000","uct-1000","8","6","6","1","8.666666666666666","5","0.8333333333333334"
"7x7-p84","7x7-p84-uct-1000","uct-1000","9","4","4","1","24","4","1"
"7x7-p84","7x7-p84-uct-1000","uct-1000","10","10","8","0.8","7","7","0.875"
"7x7-p84","7x7-p84-uct-1000","uct-1000","11","11","10","0.9090909090909091","7.5","10","1"
"7x7-p84","7x7-p84-uct-1000","uct-1000","12","10","10","1","6.1","7","0.7"
"7x7-p84","7x7-p84-uct-1000","uct-1000","13","4","4","1","11.25","3","0.75"
"7x7-p84","7x7-p84-uct-1000","uct-1000","14","8","8","1","9.125","8","1"
"7x7-p84","7x7-p84-uct-1000","uct-1000","15","9","9","1","8.222222222222221","6","0.6666666666666666"
"7x7-p84","7x7-p84-uct-1000","uct-1000","16","10","8","0.8","10.125","8","1"
"7x7-p84","7x7-p84-uct-1000","uct-1000","17","13","10","0.7692307692307693","9.2","9","0.9"
"7x7-p84","7x7-p84-uct-1000","uct-1000","18","5","5","1","6.6","5","1"
"7x7-p84","7x7-p84-uct-1000","uct-1000","19","11","8","0.7272727272727273","5","8","1"
"7x7-p84","7x7-p84-uct-1000","uct-1000","20","7","6","0.8571428571428571","8.333333333333334","6","1"
"7x7-p84","7x7-p84-uct-1000","uct-1000","21","11","6","0.5454545454545454","7.5","6","1"
"7x7-p84","7x7-p84-uct-1000","uct-1000","22","2","2","1","9","2","1"
"7x7-p84","7x7-p84-uct-1000","uct-1000","23","8","7","0.875","10.857142857142858","6","0.8571428571428571"
"7x7-p84","7x7-p84-uct-1000","uct-1000","24","6","6","1","5.166666666666667","4","0.6666666666666666"
"7x7-p84","7x7-p84-uct-1000","uct-1000","25","8","8","1","13.5","8","1"
"7x7-p84","7x7-p84-uct-1000","uct-1000","26","2","2","1","5","2","1"
"7x7-p84","7x7-p84-uct-1000","uct-1000","27","13","9","0.6923076923076923","9.777777777777779","8","0.8888888888888888"
"7x7-p84","7x7-p84-uct-1000","uct-1000","28","5","4","0.8","4","3","0.75"
"7x7-p84","7x7-p84-uct-1000","uct-1000","29","10","7","0.7","12.714285714285714","6","0.8571428571428571"
"7x7-p84","7x7-p84-uct-1000","uct-1000","30","9","7","0.7777777777777778","8.714285714285714","6","0.8571428571428571"
"7x7-p84","7x7-p84-uct-1000","uct-1000","31","6","6","1","6.5","6","1"
"7x7-p84","7x7-p84-uct-1000","uct-1000","32","9","7","0.7777777777777778","6.714285714285714","5","0.7142857142857143"
"7x7-p84","7x7-p84-uct-1000","uct-1000","33","2","2","1","5","1","0.5"
"7x7-p84","7x7-p84-uct-1000","uct-1000","34","7","5","0.7142857142857143","9","5","1"
"7x7-p84","7x7-p84-uct-1000","uct-1000","35","4","3","0.75","7","3","1"
"7x7-p84","7x7-p84-uct-1000","uct-1000","36","7","6","0.8571428571428571","8.666666666666666","6","1"
"7x7-p84","7x7-p84-uct-1000","uct-1000","37","4","4","1","6.5","4","1"
"7x7-p84","7x7-p84-uct-1000","uct-1000","38","3","3","1","12.333333333333334","2","0.6666666666666666"
"7x7-p84","7x7-p84-uct-1000","uct-1000","39","3","2","0.6666666666666666","14.5","2","1"
"7x7-p84","7x7-p84-uct-1000","uct-1000","40","17","14","0.8235294117647058","8.428571428571429","13","0.9285714285714286"
"7x7-p84","7x7-p84-uct-1000","uct-1000","41","6","6","1","10","5","0.8333333333333334"
"7x7-p84","7x7-p84-uct-1000","uct-1000","42","3","3","1","10","3","1"
"7x7-p84","7x7-p84-uct-1000","uct-1000","43","7","4","0.5714285714285714","6.75","4","1"
"7x7-p84","7x7-p84-uct-1000","uct-1000","44","15","14","0.9333333333333333","6.214285714285714","12","0.8571428571428571"
"7x7-p84","7x7-p84-uct-1000","uct-1000","45","7","5","0.7142857142857143","8.6","5","1"
"7x7-p84","7x7-p84-uct-1000","uct-1000","46","1","1","1","7","1","1"
"7x7-p84","7x7-p84-uct-1000","uct-1000","47","7","5","0.7142857142857143","8","4","0.8"
"7x7-p84","7x7-p84-uct-1000","uct-1000","48","6","5","0.8333333333333334","4.4","4","0.8"
"7x7-p84","7x7-p84-uct-1000","uct-1000","49","5","3","0.6","2.3333333333333335","2","0.6666666666666666"
"7x7-p84","7x7-p84-uct-1000","uct-1000","50","14","11","0.7857142857142857","16.454545454545453","10","0.9090909090909091"
"7x7-p96","7x7-p96-seeded-random","seeded-random","1","4","4","1","9","4","1"
"7x7-p96","7x7-p96-seeded-random","seeded-random","2","4","4","1","12","4","1"
"7x7-p96","7x7-p96-seeded-random","seeded-random","3","11","7","0.6363636363636364","10.857142857142858","7","1"
"7x7-p96","7x7-p96-seeded-random","seeded-random","4","4","4","1","7","4","1"
"7x7-p96","7x7-p96-seeded-random","seeded-random","5","6","6","1","9.166666666666666","6","1"
"7x7-p96","7x7-p96-seeded-random","seeded-random","6","9","9","1","12.555555555555555","9","1"
"7x7-p96","7x7-p96-seeded-random","seeded-random","7","5","5","1","10.2","5","1"
"7x7-p96","7x7-p96-seeded-random","seeded-random","8","3","3","1","9","2","0.6666666666666666"
"7x7-p96","7x7-p96-seeded-random","seeded-random","9","6","6","1","8","6","1"
"7x7-p96","7x7-p96-seeded-random","seeded-random","10","7","6","0.8571428571428571","4.5","5","0.8333333333333334"
"7x7-p96","7x7-p96-seeded-random","seeded-random","11","2","2","1","4","2","1"
"7x7-p96","7x7-p96-seeded-random","seeded-random","12","1","1","1","11","1","1"
"7x7-p96","7x7-p96-seeded-random","seeded-random","13","3","3","1","5.333333333333333","3","1"
"7x7-p96","7x7-p96-seeded-random","seeded-random","14","8","8","1","6.125","8","1"
"7x7-p96","7x7-p96-seeded-random","seeded-random","15","2","2","1","13.5","2","1"
"7x7-p96","7x7-p96-seeded-random","seeded-random","16","2","2","1","4.5","2","1"
"7x7-p96","7x7-p96-seeded-random","seeded-random","17","7","5","0.7142857142857143","6.2","5","1"
"7x7-p96","7x7-p96-seeded-random","seeded-random","18","6","5","0.8333333333333334","8","5","1"
"7x7-p96","7x7-p96-seeded-random","seeded-random","19","6","6","1","8","5","0.8333333333333334"
"7x7-p96","7x7-p96-seeded-random","seeded-random","20","10","10","1","8.5","9","0.9"
"7x7-p96","7x7-p96-seeded-random","seeded-random","21","4","4","1","11.5","4","1"
"7x7-p96","7x7-p96-seeded-random","seeded-random","22","4","4","1","8.5","4","1"
"7x7-p96","7x7-p96-seeded-random","seeded-random","23","3","2","0.6666666666666666","16","2","1"
"7x7-p96","7x7-p96-seeded-random","seeded-random","24","6","6","1","15.333333333333334","6","1"
"7x7-p96","7x7-p96-seeded-random","seeded-random","25","7","6","0.8571428571428571","7.5","5","0.8333333333333334"
"7x7-p96","7x7-p96-seeded-random","seeded-random","26","3","3","1","3","3","1"
"7x7-p96","7x7-p96-seeded-random","seeded-random","27","1","1","1","6","1","1"
"7x7-p96","7x7-p96-seeded-random","seeded-random","28","5","4","0.8","9.25","4","1"
"7x7-p96","7x7-p96-seeded-random","seeded-random","29","10","10","1","8.5","10","1"
"7x7-p96","7x7-p96-seeded-random","seeded-random","30","4","4","1","18","4","1"
"7x7-p96","7x7-p96-seeded-random","seeded-random","31","2","2","1","6.5","2","1"
"7x7-p96","7x7-p96-seeded-random","seeded-random","32","9","7","0.7777777777777778","12.428571428571429","7","1"
"7x7-p96","7x7-p96-seeded-random","seeded-random","33","10","8","0.8","7.75","8","1"
"7x7-p96","7x7-p96-seeded-random","seeded-random","34","7","6","0.8571428571428571","8.833333333333334","5","0.8333333333333334"
"7x7-p96","7x7-p96-seeded-random","seeded-random","35","7","7","1","9","6","0.8571428571428571"
"7x7-p96","7x7-p96-seeded-random","seeded-random","36","4","2","0.5","2.5","2","1"
"7x7-p96","7x7-p96-seeded-random","seeded-random","37","7","5","0.7142857142857143","12.8","5","1"
"7x7-p96","7x7-p96-seeded-random","seeded-random","38","2","1","0.5","3","1","1"
"7x7-p96","7x7-p96-seeded-random","seeded-random","39","10","7","0.7","13.285714285714286","7","1"
"7x7-p96","7x7-p96-seeded-random","seeded-random","40","7","7","1","9.571428571428571","6","0.8571428571428571"
"7x7-p96","7x7-p96-seeded-random","seeded-random","41","10","10","1","8.1","10","1"
"7x7-p96","7x7-p96-seeded-random","seeded-random","42","11","11","1","7.2727272727272725","10","0.9090909090909091"
"7x7-p96","7x7-p96-seeded-random","seeded-random","43","11","10","0.9090909090909091","8.3","9","0.9"
"7x7-p96","7x7-p96-seeded-random","seeded-random","44","3","3","1","12","3","1"
"7x7-p96","7x7-p96-seeded-random","seeded-random","45","6","6","1","8.333333333333334","6","1"
"7x7-p96","7x7-p96-seeded-random","seeded-random","46","9","5","0.5555555555555556","8","4","0.8"
"7x7-p96","7x7-p96-seeded-random","seeded-random","47","5","4","0.8","4","4","1"
"7x7-p96","7x7-p96-seeded-random","seeded-random","48","7","7","1","5.428571428571429","7","1"
"7x7-p96","7x7-p96-seeded-random","seeded-random","49","3","3","1","8","2","0.6666666666666666"
"7x7-p96","7x7-p96-seeded-random","seeded-random","50","6","5","0.8333333333333334","4","3","0.6"
"7x7-p96","7x7-p96-seeded-random","seeded-random","51","6","4","0.6666666666666666","6.75","4","1"
"7x7-p96","7x7-p96-seeded-random","seeded-random","52","7","7","1","8","7","1"
"7x7-p96","7x7-p96-seeded-random","seeded-random","53","4","3","0.75","7","3","1"
"7x7-p96","7x7-p96-seeded-random","seeded-random","54","5","5","1","7.2","5","1"
"7x7-p96","7x7-p96-seeded-random","seeded-random","55","4","3","0.75","8.333333333333334","3","1"
"7x7-p96","7x7-p96-seeded-random","seeded-random","56","4","4","1","14.25","4","1"
"7x7-p96","7x7-p96-seeded-random","seeded-random","57","3","3","1","4","2","0.6666666666666666"
"7x7-p96","7x7-p96-seeded-random","seeded-random","58","4","3","0.75","8","3","1"
"7x7-p96","7x7-p96-seeded-random","seeded-random","59","5","4","0.8","8.75","2","0.5"
"7x7-p96","7x7-p96-seeded-random","seeded-random","60","3","3","1","5","3","1"
"7x7-p96","7x7-p96-seeded-random","seeded-random","61","6","4","0.6666666666666666","8.5","4","1"
"7x7-p96","7x7-p96-seeded-random","seeded-random","62","4","4","1","8.25","4","1"
"7x7-p96","7x7-p96-seeded-random","seeded-random","63","6","6","1","14.666666666666666","6","1"
"7x7-p96","7x7-p96-seeded-random","seeded-random","64","4","3","0.75","6.333333333333333","3","1"
"7x7-p96","7x7-p96-seeded-random","seeded-random","65","2","2","1","8","2","1"
"7x7-p96","7x7-p96-seeded-random","seeded-random","66","4","3","0.75","6","2","0.6666666666666666"
"7x7-p96","7x7-p96-seeded-random","seeded-random","67","2","2","1","3.5","1","0.5"
"7x7-p96","7x7-p96-seeded-random","seeded-random","68","2","2","1","3","2","1"
"7x7-p96","7x7-p96-seeded-random","seeded-random","69","5","4","0.8","11.75","4","1"
"7x7-p96","7x7-p96-seeded-random","seeded-random","70","3","2","0.6666666666666666","5","2","1"
"7x7-p96","7x7-p96-seeded-random","seeded-random","71","8","7","0.875","4.285714285714286","7","1"
"7x7-p96","7x7-p96-seeded-random","seeded-random","72","7","5","0.7142857142857143","6.6","5","1"
"7x7-p96","7x7-p96-seeded-random","seeded-random","73","5","5","1","10","5","1"
"7x7-p96","7x7-p96-seeded-random","seeded-random","74","7","7","1","10.857142857142858","7","1"
"7x7-p96","7x7-p96-seeded-random","seeded-random","75","2","2","1","7.5","2","1"
"7x7-p96","7x7-p96-seeded-random","seeded-random","76","6","6","1","7.166666666666667","6","1"
"7x7-p96","7x7-p96-seeded-random","seeded-random","77","4","2","0.5","10.5","2","1"
"7x7-p96","7x7-p96-seeded-random","seeded-random","78","7","7","1","10.714285714285714","7","1"
"7x7-p96","7x7-p96-seeded-random","seeded-random","79","4","4","1","11.75","4","1"
"7x7-p96","7x7-p96-seeded-random","seeded-random","80","5","2","0.4","9","2","1"
"7x7-p96","7x7-p96-seeded-random","seeded-random","81","11","9","0.8181818181818182","10.555555555555555","9","1"
"7x7-p96","7x7-p96-seeded-random","seeded-random","82","2","2","1","5","2","1"
"7x7-p96","7x7-p96-seeded-random","seeded-random","83","3","3","1","14.666666666666666","3","1"
"7x7-p96","7x7-p96-seeded-random","seeded-random","84","1","1","1","6","1","1"
"7x7-p96","7x7-p96-seeded-random","seeded-random","85","5","5","1","9.4","5","1"
"7x7-p96","7x7-p96-seeded-random","seeded-random","86","5","5","1","10.8","5","1"
"7x7-p96","7x7-p96-seeded-random","seeded-random","87","5","4","0.8","9","2","0.5"
"7x7-p96","7x7-p96-seeded-random","seeded-random","88","4","4","1","13.25","4","1"
"7x7-p96","7x7-p96-seeded-random","seeded-random","89","3","3","1","8.666666666666666","3","1"
"7x7-p96","7x7-p96-seeded-random","seeded-random","90","6","6","1","7.5","6","1"
