"board","experiment_id","search_level","game_index","band","mean_active_fronts","mean_dormant_fronts","mean_backlog","multi_active_turn_rate","multi_unattended_turn_rate","decline_from_game_peak","placement_entropy","opportunity_entropy","entropy_gap","placement_hhi","opportunity_hhi","hhi_gap","placement_largest_share","opportunity_largest_share","largest_share_gap","placement_regions","opportunity_regions"
"7x7-p72","7x7-seeded-random","seeded-random","4","3","7.083333333333333","2.4166666666666665","4.416666666666667","1","1","1.9166666666666667","0.9496254646820526","0.9975657780000792","-0.04794031331802662","0.14351851851851855","0.11229285813439503","0.031225660384123513","0.2777777777777778","0.1278772378516624","0.14990053992611538","9","9"
"7x7-p72","7x7-seeded-random","seeded-random","4","4","7.083333333333333","2.5","4.583333333333333","1","1","1.9166666666666667","0.9503362164822683","0.9993180873957572","-0.048981870913488934","0.13580246913580252","0.11144710676539794","0.024355362370404574","0.19444444444444445","0.12172442941673711","0.07272001502770734","9","9"
"7x7-p72","7x7-seeded-random","seeded-random","5","1","2.9166666666666665","0.9166666666666666","1.6666666666666667","0.8333333333333334","0.5","6.083333333333333","0.9466334521638744","0.9929061062972865","-0.04627265413341208","0.1342592592592593","0.11445801192759057","0.019801247331668728","0.19444444444444445","0.13382507903055849","0.06061936541388596","9","9"
"7x7-p72","7x7-seeded-random","seeded-random","5","2","4.833333333333333","1.5833333333333333","2.8333333333333335","1","0.8333333333333334","4.166666666666667","0.9274371639205778","0.9971660736745529","-0.06972890975397505","0.14197530864197533","0.11246374038629088","0.029511568255684448","0.19444444444444445","0.12754158964879853","0.06690285479564592","9","9"
"7x7-p72","7x7-seeded-random","seeded-random","5","3","6.333333333333333","2.25","4","1","1","2.6666666666666665","0.9258287011374664","0.9975422555740853","-0.07171355443661886","0.14660493827160498","0.11230212322070311","0.034302815050901866","0.19444444444444445","0.1301989150090416","0.06424552943540285","9","9"
"7x7-p72","7x7-seeded-random","seeded-random","5","4","6.583333333333333","1.8333333333333333","3.75","1","1","2.4166666666666665","0.930998166120786","0.9978610020826022","-0.06686283596181619","0.1419753086419753","0.11213698746603272","0.02983832117594258","0.2222222222222222","0.1301989150090416","0.09202330721318061","9","9"
"7x7-p72","7x7-seeded-random","seeded-random","6","1","3.1666666666666665","0.8333333333333334","1.75","0.6666666666666666","0.5833333333333334","5.833333333333333","0.9861212197909235","0.9948302289618933","-0.00870900917096984","0.11728395061728396","0.11364319574517284","0.0036407548721111155","0.1388888888888889","0.13763440860215054","0.0012544802867383575","9","9"
"7x7-p72","7x7-seeded-random","seeded-random","6","2","5.5","1.8333333333333333","3.3333333333333335","1","0.9166666666666666","3.5","0.9427840913690565","0.9954307016349463","-0.05264661026588979","0.1404320987654321","0.11326272694909219","0.027169371816339924","0.2222222222222222","0.1320754716981132","0.090146750524109","9","9"
"7x7-p72","7x7-seeded-random","seeded-random","6","3","6.833333333333333","2","3.9166666666666665","1","1","2.1666666666666665","0.9803813185510978","0.9983797722371864","-0.017998453686088656","0.12037037037037038","0.11190606160940934","0.008464308760961034","0.16666666666666666","0.12780656303972365","0.038860103626943004","9","9"
"7x7-p72","7x7-seeded-random","seeded-random","6","4","7.083333333333333","2.5","4.583333333333333","1","1","1.9166666666666667","0.9449629904086739","0.9979842205400068","-0.053021230131332864","0.13734567901234573","0.11210047787966802","0.02524520113267771","0.19444444444444445","0.12738301559792028","0.06706142884652416","9","9"
"7x7-p72","7x7-seeded-random","seeded-random","7","1","3.3333333333333335","0.8333333333333334","1.6666666666666667","0.8333333333333334","0.6666666666666666","4.666666666666667","0.931873278571435","0.9873648923909912","-0.05549161381955625","0.14351851851851855","0.11689842990166842","0.026620088616850127","0.2222222222222222","0.13963480128893663","0.08258742093328558","9","9"
"7x7-p72","7x7-seeded-random","seeded-random","7","2","5.833333333333333","1.8333333333333333","3.3333333333333335","1","1","2.1666666666666665","0.9430104509915777","0.9971900798711874","-0.0541796288796097","0.13580246913580246","0.11247681251407629","0.02332565662172617","0.16666666666666666","0.1321266968325792","0.03453996983408747","9","9"
"7x7-p72","7x7-seeded-random","seeded-random","7","3","5.333333333333333","1.3333333333333333","3.0833333333333335","1","1","2.6666666666666665","0.9131056644664585","0.9966560377205876","-0.08355037325412917","0.15123456790123457","0.11279262546229836","0.038441942438936214","0.2222222222222222","0.1410488245931284","0.08117339762909381","9","9"
"7x7-p72","7x7-seeded-random","seeded-random","7","4","5.833333333333333","1.8333333333333333","3.4166666666666665","1","1","2.1666666666666665","0.9473062500987246","0.9965063876675173","-0.04920013756879271","0.1404320987654321","0.11284863127290597","0.027583467492526145","0.25","0.1411764705882353","0.10882352941176471","9","9"
"7x7-p72","7x7-seeded-random","seeded-random","8","1","3.5","0.9166666666666666","1.8333333333333333","0.6666666666666666","0.5","4.5","0.9320996381939565","0.9949773219555661","-0.06287768376160963","0.13271604938271606","0.11358695652173917","0.019129092860976887","0.16666666666666666","0.13478260869565217","0.031884057971014484","8","9"
"7x7-p72","7x7-seeded-random","seeded-random","8","2","6.416666666666667","1.6666666666666667","3.75","1","1","1.5833333333333333","0.9419089789184075","0.9983586192187285","-0.05644964030032096","0.1388888888888889","0.11192258050393968","0.02696630838494922","0.2222222222222222","0.1273209549071618","0.0949012673150604","9","9"
"7x7-p72","7x7-seeded-random","seeded-random","8","3","7.083333333333333","2.75","4.5","1","1","0.9166666666666666","0.9473062500987246","0.9970876474025113","-0.04978139730378672","0.1404320987654321","0.11251664036125415","0.02791545840417796","0.25","0.12917398945518455","0.12082601054481545","9","9"
"7x7-p72","7x7-seeded-random","seeded-random","8","4","6.166666666666667","1.9166666666666667","3.6666666666666665","1","0.9166666666666666","1.8333333333333333","0.9671512911701484","0.9975479174195433","-0.030396626249394876","0.12654320987654322","0.112325882734046","0.01421732714249721","0.16666666666666666","0.1326530612244898","0.03401360544217685","9","9"
"7x7-p72","7x7-seeded-random","seeded-random","9","1","2.3333333333333335","0.5833333333333334","1.25","0.5833333333333334","0.4166666666666667","6.666666666666667","0.9714470902772955","0.9951463395050647","-0.023699249227769226","0.125","0.1134563150746944","0.011543684925305595","0.16666666666666666","0.13191489361702127","0.034751773049645385","9","9"
"7x7-p72","7x7-seeded-random","seeded-random","9","2","5.5","1.8333333333333333","3.4166666666666665","1","1","3.5","0.9585596929558546","0.9965902604099326","-0.03803056745407796","0.13271604938271608","0.11281082546235484","0.019905223920361245","0.2222222222222222","0.13424657534246576","0.08797564687975645","9","9"
"7x7-p72","7x7-seeded-random","seeded-random","9","3","6.583333333333333","2.4166666666666665","4.25","1","1","2.4166666666666665","0.9012154270320566","0.9966125957189443","-0.09539716868688775","0.16666666666666674","0.11275888127884968","0.053907785387817056","0.3055555555555556","0.12915129151291513","0.17640426404264045","9","9"
"7x7-p72","7x7-seeded-random","seeded-random","9","4","6.833333333333333","2.0833333333333335","4.083333333333333","1","1","2.1666666666666665","0.974641417311272","0.9978890522519626","-0.023247634940690598","0.1234567901234568","0.112112987654321","0.0113438024691358","0.16666666666666666","0.12355555555555556","0.0431111111111111","9","9"
"7x7-p72","7x7-seeded-random","seeded-random","10","1","3.5","0.8333333333333334","1.8333333333333333","0.8333333333333334","0.5833333333333334","4.5","0.9487503522314034","0.9909834803549187","-0.04223312812351532","0.13271604938271608","0.11536995345528195","0.017346095927434135","0.16666666666666666","0.13455328310010764","0.03211338356655902","9","9"
"7x7-p72","7x7-seeded-random","seeded-random","10","2","6.25","1.9166666666666667","3.5833333333333335","1","0.9166666666666666","1.75","0.908467235299803","0.9959514067095198","-0.08748417140971676","0.15740740740740744","0.11307769078494471","0.044329716622462725","0.25","0.13157894736842105","0.11842105263157895","9","9"
"7x7-p72","7x7-seeded-random","seeded-random","10","3","7","2.3333333333333335","4.416666666666667","1","1","1","0.9419089789184075","0.9966954511789087","-0.05478647226050115","0.1388888888888889","0.11273057570797913","0.026158313180909762","0.2222222222222222","0.1323918799646955","0.0898303422575267","9","9"
"7x7-p72","7x7-seeded-random","seeded-random","10","4","6.333333333333333","1.9166666666666667","3.5","1","1","1.6666666666666667","0.9408935509240485","0.9976641464632708","-0.05677059553922237","0.13734567901234568","0.1122499422997522","0.025095736712593478","0.19444444444444445","0.128686327077748","0.06575811736669646","9","9"
"7x7-p72","7x7-seeded-random","seeded-random","11","1","2.0833333333333335","0.5","1","0.75","0.25","6.916666666666667","0.8979230976684132","0.991154166547035","-0.09323106887862187","0.16203703703703703","0.11547120670918752","0.046565830327849514","0.25","0.14775160599571735","0.10224839400428265","9","9"
"7x7-p72","7x7-seeded-random","seeded-random","11","2","5.666666666666667","1.6666666666666667","3.4166666666666665","1","1","3.3333333333333335","0.9426437758253462","0.9977723048025487","-0.05512852897720255","0.13734567901234568","0.11217541027629571","0.025170268736049967","0.19444444444444445","0.13009540329575023","0.06434904114869422","9","9"
"7x7-p72","7x7-seeded-random","seeded-random","11","3","6.583333333333333","2.1666666666666665","4.083333333333333","1","1","2.4166666666666665","0.9829268927569468","0.9977980724855589","-0.014871179728612072","0.11882716049382717","0.11217351126958791","0.006653649224239264","0.1388888888888889","0.13142375737152484","0.007465131517364054","9","9"
"7x7-p72","7x7-seeded-random","seeded-random","11","4","6.916666666666667","2.6666666666666665","4.416666666666667","1","1","2.0833333333333335","0.9221259368190722","0.9972163716969263","-0.07509043487785416","0.14506172839506176","0.11240461669607985","0.03265711169898192","0.19444444444444445","0.12725709372312985","0.0671873507213146","9","9"
"7x7-p72","7x7-seeded-random","seeded-random","12","1","3.8333333333333335","1","2","0.8333333333333334","0.5833333333333334","5.166666666666667","0.930998166120786","0.991083508045506","-0.06008534192472004","0.1419753086419753","0.11547834183676339","0.026496966805211908","0.2222222222222222","0.14952279957582185","0.07269942264640036","9","9"
"7x7-p72","7x7-seeded-random","seeded-random","12","2","6.5","1.75","3.9166666666666665","1","1","2.5","0.9220639378469839","0.9935978038895235","-0.07153386604253953","0.13734567901234568","0.11418347210207612","0.02316220691026956","0.16666666666666666","0.14246323529411764","0.024203431372549017","8","9"
"7x7-p72","7x7-seeded-random","seeded-random","12","3","6.5","2","3.8333333333333335","1","1","2.5","0.96248881689677","0.9967371060730813","-0.034248289176311286","0.12962962962962965","0.11270900308801093","0.016920626541618716","0.19444444444444445","0.1355343179843614","0.058910126460083034","9","9"
"7x7-p72","7x7-seeded-random","seeded-random","12","4","6.833333333333333","2.5833333333333335","4.333333333333333","1","1","2.1666666666666665","0.9419089789184075","0.9959094228847892","-0.054000443966381706","0.1388888888888889","0.11307564691748823","0.02581324197140067","0.2222222222222222","0.13624454148471615","0.08597768073750606","9","9"
"7x7-p72","7x7-seeded-random","seeded-random","13","1","2.1666666666666665","0.5833333333333334","1.0833333333333333","0.75","0.3333333333333333","5.833333333333333","0.9415423037521761","0.9954617755586291","-0.05391947180645307","0.13734567901234568","0.11328461648951452","0.02406106252283116","0.19444444444444445","0.13135593220338984","0.0630885122410546","9","9"
"7x7-p72","7x7-seeded-random","seeded-random","13","2","5.5","1.6666666666666667","3.25","1","0.9166666666666666","2.5","0.9395897643350798","0.9969414448786137","-0.0573516805435339","0.1358024691358025","0.11262238678703786","0.023180082348764633","0.16666666666666666","0.13114754098360656","0.03551912568306009","9","9"
"7x7-p72","7x7-seeded-random","seeded-random","13","3","5.75","1.75","3.0833333333333335","1","1","2.25","0.9004686718742622","0.99581784644587","-0.09534917457160785","0.14506172839506176","0.11317298871698565","0.03188873967807611","0.16666666666666666","0.13708260105448156","0.0295840656121851","8","9"
"7x7-p72","7x7-seeded-random","seeded-random","13","4","6.333333333333333","2.0833333333333335","3.8333333333333335","1","1","1.6666666666666667","0.9549986907556467","0.9963932903138268","-0.041394599558180145","0.13271604938271608","0.11288379123213829","0.01983225815057779","0.19444444444444445","0.13240418118466898","0.06204026325977546","9","9"
"7x7-p72","7x7-seeded-random","seeded-random","14","1","3.6666666666666665","1.0833333333333333","2.0833333333333335","0.8333333333333334","0.6666666666666666","4.333333333333333","0.960536277479674","0.9974240150734598","-0.03688773759378583","0.12808641975308643","0.11236950966132243","0.015716910091764","0.16666666666666666","0.13431269674711438","0.03235396991955228","9","9"
"7x7-p72","7x7-seeded-random","seeded-random","14","2","5.916666666666667","1.8333333333333333","3.4166666666666665","1","1","2.0833333333333335","0.9562404783725271","0.9985314336116471","-0.042290955239119965","0.12962962962962965","0.11182631632593178","0.017803313303697874","0.16666666666666666","0.12302284710017575","0.04364381956649091","9","9"
"7x7-p72","7x7-seeded-random","seeded-random","14","3","6.75","2.0833333333333335","4","1","1","1.25","0.9616137044461215","0.9987046406179655","-0.037090936171844","0.12808641975308643","0.11173764695283996","0.016348772800246478","0.19444444444444445","0.12248322147651007","0.07196122296793438","9","9"
"7x7-p72","7x7-seeded-random","seeded-random","14","4","6.666666666666667","2","4","1","1","1.3333333333333333","0.9703456182041249","0.9975247133483894","-0.02717909514426453","0.125","0.1122992770595919","0.012700722940408096","0.16666666666666666","0.12583892617449666","0.04082774049217","9","9"
"7x7-p72","7x7-seeded-random","seeded-random","15","1","2.8333333333333335","0.6666666666666666","1.5833333333333333","0.6666666666666666","0.4166666666666667","5.166666666666667","0.9968056729660235","0.9935971300261336","0.0032085429398899246","0.11265432098765432","0.11425653357410082","-0.0016022125864464942","0.1388888888888889","0.14059196617336153","-0.0017030772844726372","9","9"
"7x7-p72","7x7-seeded-random","seeded-random","15","2","7.083333333333333","2.5","4.416666666666667","1","1","0.9166666666666666","0.972524517243743","0.9947720727782476","-0.022247555534504637","0.125","0.11369692458193482","0.011303075418065175","0.19444444444444445","0.14065335753176045","0.053791086912684","9","9"
"7x7-p72","7x7-seeded-random","seeded-random","15","3","6.583333333333333","1.9166666666666667","3.8333333333333335","1","1","1.4166666666666667","0.905333460663439","0.9966880201829132","-0.09135455951947424","0.15895061728395066","0.1127234180971512","0.04622719918679946","0.2777777777777778","0.13175675675675674","0.14602102102102105","9","9"
"7x7-p72","7x7-seeded-random","seeded-random","15","4","6.5","1.9166666666666667","3.75","1","1","1.5","0.9134723396326901","0.9986063226992561","-0.08513398306656594","0.1435185185185185","0.11180202205273672","0.03171649646578177","0.2222222222222222","0.12624584717607973","0.09597637504614248","8","9"
"7x7-p72","7x7-seeded-random","seeded-random","16","1","2.8333333333333335","0.75","1.6666666666666667","0.8333333333333334","0.6666666666666666","6.166666666666667","0.9617540199898313","0.9937469758387029","-0.03199295584887152","0.13117283950617287","0.11416143236742717","0.0170114071387457","0.2222222222222222","0.13727560718057022","0.08494661504165199","9","9"
"7x7-p72","7x7-seeded-random","seeded-random","16","2","5.416666666666667","1.5","3","1","1","3.5833333333333335","0.8786470462790194","0.9982498502476269","-0.11960280396860756","0.16358024691358025","0.11196568922354402","0.05161455769003623","0.2777777777777778","0.12687224669603525","0.15090553108174254","8","9"
"7x7-p72","7x7-seeded-random","seeded-random","16","3","7.25","2.5","4.5","1","1","1.75","0.9803813185510978","0.9990742319688137","-0.01869291341771595","0.12037037037037038","0.11156690375850957","0.008803466611860808","0.16666666666666666","0.1240174672489083","0.042649199417758354","9","9"
"7x7-p72","7x7-seeded-random","seeded-random","16","4","7.333333333333333","2.8333333333333335","4.833333333333333","1","1","1.6666666666666667","0.931873278571435","0.9982754983579298","-0.06640221978649485","0.14351851851851855","0.11195140860078887","0.03156710991772968","0.2222222222222222","0.12478031634446397","0.09744190587775824","9","9"
"7x7-p72","7x7-seeded-random","seeded-random","17","1","3.4166666666666665","0.75","1.8333333333333333","0.6666666666666666","0.5833333333333334","4.583333333333333","0.9295540639881072","0.9916006024861267","-0.06204653849801944","0.13425925925925924","0.11511771786904063","0.01914154139021862","0.16666666666666666","0.13862433862433862","0.028042328042328035","8","9"
"7x7-p72","7x7-seeded-random","seeded-random","17","2","5.916666666666667","1.8333333333333333","3.5833333333333335","1","1","2.0833333333333335","0.968228718136596","0.9955440793855335","-0.02731536124893752","0.12654320987654322","0.11326132757801159","0.013281882298531625","0.19444444444444445","0.1335125448028674","0.06093189964157705","9","9"
"7x7-p72","7x7-seeded-random","seeded-random","17","3","6.416666666666667","2","3.5","1","1","1.5833333333333333","0.9242428368866014","0.9960966239435848","-0.07185378705698342","0.14351851851851855","0.11296445047611037","0.030554068042408178","0.19444444444444445","0.13287316652286454","0.0615712779215799","9","9"
"7x7-p72","7x7-seeded-random","seeded-random","17","4","6.916666666666667","2.1666666666666665","4.083333333333333","1","1","1.0833333333333333","0.9560141187500055","0.9974066259510459","-0.041392507201040374","0.13425925925925924","0.11230859015111344","0.021950669108145804","0.2222222222222222","0.12478485370051635","0.09743736852170586","9","9"
"7x7-p72","7x7-seeded-random","seeded-random","18","1","3.25","0.5833333333333334","1.6666666666666667","0.75","0.5","4.75","0.9567489156569444","0.9905119178779292","-0.03376300222098483","0.13271604938271608","0.11547459667058839","0.017241452712127694","0.19444444444444445","0.13906581740976645","0.055378627034677996","9","9"
"7x7-p72","7x7-seeded-random","seeded-random","18","2","6.583333333333333","1.8333333333333333","3.9166666666666665","1","1","1.4166666666666667","0.9549986907556467","0.9981544535241452","-0.04315576276849853","0.13271604938271608","0.11201312474774587","0.020702924634970213","0.19444444444444445","0.12644701691896706","0.06799742752547738","9","9"
"7x7-p72","7x7-seeded-random","seeded-random","18","3","6.083333333333333","1.9166666666666667","3.4166666666666665","1","0.9166666666666666","1.9166666666666667","0.9476488801582331","0.9970185229826178","-0.04936964282438472","0.13580246913580246","0.11253756019848561","0.02326490893731685","0.2222222222222222","0.12701100762066045","0.09521121460156176","9","9"
"7x7-p72","7x7-seeded-random","seeded-random","18","4","6.25","1.9166666666666667","3.4166666666666665","1","1","1.75","0.9483836770651721","0.9961972779008","-0.04781360083562791","0.13425925925925924","0.11292281087290389","0.02133644838635536","0.19444444444444445","0.12809187279151943","0.06635257165292502","9","9"
"7x7-p72","7x7-seeded-random","seeded-random","19","1","3.1666666666666665","1.0833333333333333","1.9166666666666667","0.6666666666666666","0.5","4.833333333333333","0.9376131798112607","0.9917876152056894","-0.05417443539442868","0.1404320987654321","0.11500945179584122","0.025422646969590887","0.2222222222222222","0.14021739130434782","0.08200483091787439","9","9"
"7x7-p72","7x7-seeded-random","seeded-random","19","2","6.5","1.8333333333333333","3.8333333333333335","1","1","1.5","0.8958061976008839","0.9975748105632445","-0.10176861296236062","0.14814814814814814","0.11227605372299382","0.03587209442515432","0.19444444444444445","0.1284722222222222","0.06597222222222224","8","9"
"7x7-p72","7x7-seeded-random","seeded-random","19","3","6.25","1.75","3.4166666666666665","1","1","1.75","0.9328103899941722","0.9979847107823053","-0.06517432078813312","0.1404320987654321","0.1120615658055153","0.028370532959916817","0.19444444444444445","0.12037833190025796","0.07406611254418649","9","9"
"7x7-p72","7x7-seeded-random","seeded-random","19","4","6.083333333333333","1.9166666666666667","3.4166666666666665","1","0.9166666666666666","1.9166666666666667","0.9203137129456858","0.9980818188694164","-0.07776810592373062","0.15586419753086422","0.11204397369656392","0.0438202238343003","0.2777777777777778","0.1264266900790167","0.1513510876987611","9","9"
"7x7-p72","7x7-seeded-random","seeded-random","20","1","3.1666666666666665","1.0833333333333333","2","0.75","0.5833333333333334","4.833333333333333","0.9696968653759975","0.989589366302461","-0.01989250092646344","0.125","0.1160854518226313","0.008914548177368697","0.16666666666666666","0.1420940170940171","0.02457264957264957","9","9"
"7x7-p72","7x7-seeded-random","seeded-random","20","2","6.25","2.1666666666666665","3.75","1","1","1.75","0.981482790624268","0.9978282314298847","-0.01634544080561673","0.12037037037037039","0.11217102261835903","0.008199347752011366","0.16666666666666666","0.1262580054894785","0.040408661177188165","9","9"
"7x7-p72","7x7-seeded-random","seeded-random","20","3","6.583333333333333","2.0833333333333335","4","1","1","1.4166666666666667","0.9120902364720999","0.9986545762016081","-0.08656433972950828","0.14351851851851855","0.11176369634446329","0.03175482217405526","0.19444444444444445","0.1240174672489083","0.07042697719553614","8","9"
"7x7-p72","7x7-seeded-random","seeded-random","20","4","6.416666666666667","2.0833333333333335","3.75","1","1","1.5833333333333333","0.9329507055378823","0.9981428873814525","-0.06519218184357023","0.14351851851851855","0.11199415303311405","0.03152436548540449","0.2222222222222222","0.12467532467532468","0.09754689754689753","9","9"
"7x7-p72","7x7-seeded-random","seeded-random","21","1","2.5833333333333335","0.75","1.4166666666666667","0.75","0.5833333333333334","5.416666666666667","0.9558738032062957","0.9936337907556646","-0.037759987549368934","0.13117283950617284","0.1141063639280054","0.017066475578167442","0.19444444444444445","0.13129102844638948","0.06315341599805496","9","9"
"7x7-p72","7x7-seeded-random","seeded-random","21","2","5.666666666666667","1.8333333333333333","3.5833333333333335","1","1","2.3333333333333335","0.9185029356467758","0.9962869989971321","-0.07778406335035637","0.1527777777777778","0.11285505068023276","0.03992272709754503","0.25","0.12903225806451613","0.12096774193548387","9","9"
"7x7-p72","7x7-seeded-random","seeded-random","21","3","6.083333333333333","2","3.6666666666666665","1","1","1.9166666666666667","0.9427840913690565","0.9960098770715827","-0.05322578570252623","0.1404320987654321","0.11299508660350062","0.027437012161931493","0.2222222222222222","0.1299638989169675","0.09225832330525471","9","9"
"7x7-p72","7x7-seeded-random","seeded-random","21","4","7.25","2.5","4.666666666666667","1","1","0.75","0.9405268757578172","0.9969775199081555","-0.05645064415033829","0.1388888888888889","0.11255457315018744","0.026334315738701458","0.19444444444444445","0.12617702448210924","0.06826741996233521","9","9"
"7x7-p72","7x7-seeded-random","seeded-random","22","1","2.25","0.25","1","0.5833333333333334","0.3333333333333333","6.75","0.9617540199898313","0.9957117484575926","-0.03395772846776124","0.13117283950617287","0.11316117854064922","0.018011660965523646","0.2222222222222222","0.1292372881355932","0.092984934086629","9","9"
"7x7-p72","7x7-seeded-random","seeded-random","22","2","6.666666666666667","2.25","4.083333333333333","1","1","2.3333333333333335","0.9646057169642992","0.9975309977974537","-0.03292528083315449","0.12808641975308643","0.1122625190741884","0.015823900678898037","0.16666666666666666","0.12457337883959044","0.04209328782707622","9","9"
"7x7-p72","7x7-seeded-random","seeded-random","22","3","7.333333333333333","2.4166666666666665","4.5","1","1","1.6666666666666667","0.9406671913015273","0.9979853586680809","-0.057318167366553596","0.14197530864197533","0.11206307708379651","0.02991223155817882","0.2222222222222222","0.1260229132569558","0.0961993089652664","9","9"
"7x7-p72","7x7-seeded-random","seeded-random","22","4","6.166666666666667","1.9166666666666667","3.3333333333333335","1","1","2.8333333333333335","0.945103305952384","0.9982061253608276","-0.053102819408443636","0.13734567901234568","0.11198075265728238","0.025364926355063294","0.2222222222222222","0.12627118644067797","0.09595103578154424","9","9"
"7x7-p72","7x7-seeded-random","seeded-random","23","1","2.25","0.6666666666666666","1.0833333333333333","0.6666666666666666","0.25","6.75","0.9102780125987132","0.9912544477030154","-0.08097643510430219","0.15123456790123457","0.11519157622899313","0.03604299167224144","0.2222222222222222","0.1339764201500536","0.08824580207216862","9","9"
"7x7-p72","7x7-seeded-random","seeded-random","23","2","6.5","1.9166666666666667","3.75","1","0.9166666666666666","2.5","0.9493991050595311","0.9942932457378452","-0.0448941406783141","0.13580246913580246","0.11383681640592362","0.02196565272987884","0.2222222222222222","0.1380255941499086","0.08419662807231362","9","9"
