"board","experiment_id","search_level","game_index","threshold","turns","mean_dormant_active_fronts","dormant_ge2_turn_rate","mean_backlog_size","backlog_ge2_turn_rate","qualifying_departures","revisit_rate_observed","right_censored_rate","mean_revisit_lag","mean_normalized_revisit_lag","revisit_within_four_turns_rate"
"7x7-p72","7x7-seeded-random","seeded-random","10","3","48","0.7291666666666666","0.16666666666666666","3.3333333333333335","0.875","35","1","0.08571428571428572","5.53125","0.11523437499999999","0.3333333333333333"
"7x7-p72","7x7-seeded-random","seeded-random","11","2","48","1.75","0.5625","3.2291666666666665","0.8125","52","1","0.1346153846153846","3.488888888888889","0.07268518518518517","0.7446808510638298"
"7x7-p72","7x7-seeded-random","seeded-random","11","1","48","3.2291666666666665","0.8125","3.2291666666666665","0.8125","71","1","0.11267605633802817","2.7777777777777777","0.05787037037037038","0.8153846153846154"
"7x7-p72","7x7-seeded-random","seeded-random","11","3","48","0.6666666666666666","0.10416666666666667","3.2291666666666665","0.8125","32","1","0.1875","4.576923076923077","0.0953525641025641","0.5714285714285714"
"7x7-p72","7x7-seeded-random","seeded-random","12","2","48","1.8333333333333333","0.6458333333333334","3.5208333333333335","0.8958333333333334","53","1","0.07547169811320754","3.836734693877551","0.07993197278911564","0.6470588235294118"
"7x7-p72","7x7-seeded-random","seeded-random","12","1","48","3.5208333333333335","0.8958333333333334","3.5208333333333335","0.8958333333333334","81","1","0.07407407407407407","2.8533333333333335","0.05944444444444447","0.7631578947368421"
"7x7-p72","7x7-seeded-random","seeded-random","12","3","48","0.7291666666666666","0.1875","3.5208333333333335","0.8958333333333334","35","1","0.08571428571428572","4.8125","0.10026041666666664","0.4857142857142857"
"7x7-p72","7x7-seeded-random","seeded-random","13","2","48","1.5208333333333333","0.5208333333333334","2.8125","0.8125","43","1","0.09302325581395349","4.564102564102564","0.09508547008547007","0.6410256410256411"
"7x7-p72","7x7-seeded-random","seeded-random","13","1","48","2.8125","0.8125","2.8125","0.8125","62","1","0.08064516129032258","3.43859649122807","0.07163742690058479","0.75"
"7x7-p72","7x7-seeded-random","seeded-random","13","3","48","0.625","0.10416666666666667","2.8125","0.8125","30","1","0.06666666666666667","5.571428571428571","0.11607142857142858","0.5172413793103449"
"7x7-p72","7x7-seeded-random","seeded-random","14","2","48","1.75","0.6458333333333334","3.375","0.9166666666666666","54","1","0.07407407407407407","3.66","0.07624999999999997","0.78"
"7x7-p72","7x7-seeded-random","seeded-random","14","1","48","3.375","0.9166666666666666","3.375","0.9166666666666666","78","1","0.07692307692307693","2.8472222222222223","0.059317129629629615","0.8405797101449275"
"7x7-p72","7x7-seeded-random","seeded-random","14","3","48","0.625","0.125","3.375","0.9166666666666666","30","1","0.1","5.074074074074074","0.10570987654320987","0.6071428571428571"
"7x7-p72","7x7-seeded-random","seeded-random","15","2","48","1.75","0.6041666666666666","3.3958333333333335","0.8541666666666666","50","1","0.1","4.222222222222222","0.08796296296296295","0.6304347826086957"
"7x7-p72","7x7-seeded-random","seeded-random","15","1","48","3.3958333333333335","0.8541666666666666","3.3958333333333335","0.8541666666666666","79","1","0.08860759493670886","3.013888888888889","0.06278935185185183","0.7605633802816901"
"7x7-p72","7x7-seeded-random","seeded-random","15","3","48","0.7083333333333334","0.16666666666666666","3.3958333333333335","0.8541666666666666","34","1","0.11764705882352941","5.333333333333333","0.11111111111111112","0.46875"
"7x7-p72","7x7-seeded-random","seeded-random","16","2","48","1.8958333333333333","0.6041666666666666","3.5","0.9166666666666666","52","1","0.07692307692307693","4.020833333333333","0.0837673611111111","0.7446808510638298"
"7x7-p72","7x7-seeded-random","seeded-random","16","1","48","3.5","0.9166666666666666","3.5","0.9166666666666666","77","1","0.07792207792207792","3.0422535211267605","0.06338028169014086","0.8260869565217391"
"7x7-p72","7x7-seeded-random","seeded-random","16","3","48","0.8125","0.14583333333333334","3.5","0.9166666666666666","39","1","0.07692307692307693","4.694444444444445","0.09780092592592592","0.6666666666666666"
"7x7-p72","7x7-seeded-random","seeded-random","17","2","48","1.6875","0.5208333333333334","3.25","0.8958333333333334","46","1","0.08695652173913043","4.642857142857143","0.09672619047619048","0.5609756097560976"
"7x7-p72","7x7-seeded-random","seeded-random","17","1","48","3.25","0.8958333333333334","3.25","0.8958333333333334","75","1","0.08","3.217391304347826","0.06702898550724638","0.7313432835820896"
"7x7-p72","7x7-seeded-random","seeded-random","17","3","48","0.7291666666666666","0.16666666666666666","3.25","0.8958333333333334","35","1","0.05714285714285714","5.363636363636363","0.11174242424242425","0.4375"
"7x7-p72","7x7-seeded-random","seeded-random","18","2","48","1.5625","0.5416666666666666","3.1041666666666665","0.8541666666666666","43","1","0.09302325581395349","4.410256410256411","0.09188034188034185","0.6341463414634146"
"7x7-p72","7x7-seeded-random","seeded-random","18","1","48","3.1041666666666665","0.8541666666666666","3.1041666666666665","0.8541666666666666","74","1","0.08108108108108109","2.9558823529411766","0.06158088235294119","0.7794117647058824"
"7x7-p72","7x7-seeded-random","seeded-random","18","3","48","0.6666666666666666","0.125","3.1041666666666665","0.8541666666666666","32","1","0.125","5.357142857142857","0.11160714285714286","0.5161290322580645"
"7x7-p72","7x7-seeded-random","seeded-random","19","2","48","1.6458333333333333","0.625","3.1458333333333335","0.8541666666666666","42","1","0.11904761904761904","5.5675675675675675","0.11599099099099103","0.4864864864864865"
"7x7-p72","7x7-seeded-random","seeded-random","19","1","48","3.1458333333333335","0.8541666666666666","3.1458333333333335","0.8541666666666666","72","1","0.08333333333333333","3.5606060606060606","0.07417929292929294","0.7121212121212122"
"7x7-p72","7x7-seeded-random","seeded-random","19","3","48","0.7708333333333334","0.14583333333333334","3.1458333333333335","0.8541666666666666","37","1","0.10810810810810811","6","0.125","0.4411764705882353"
"7x7-p72","7x7-seeded-random","seeded-random","20","2","48","1.8541666666666667","0.6041666666666666","3.375","0.8958333333333334","53","1","0.09433962264150944","4.354166666666667","0.09071180555555552","0.6122448979591837"
"7x7-p72","7x7-seeded-random","seeded-random","20","1","48","3.375","0.8958333333333334","3.375","0.8958333333333334","73","1","0.0958904109589041","3.4393939393939394","0.0716540404040404","0.7076923076923077"
"7x7-p72","7x7-seeded-random","seeded-random","20","3","48","0.75","0.10416666666666667","3.375","0.8958333333333334","36","1","0.08333333333333333","5.424242424242424","0.11300505050505051","0.45714285714285713"
"7x7-p72","7x7-seeded-random","seeded-random","21","2","48","1.7708333333333333","0.6458333333333334","3.3333333333333335","0.8958333333333334","50","0.9777777777777777","0.1","4.136363636363637","0.08617424242424242","0.5909090909090909"
"7x7-p72","7x7-seeded-random","seeded-random","21","1","48","3.3333333333333335","0.8958333333333334","3.3333333333333335","0.8958333333333334","75","0.9855072463768116","0.08","3.0294117647058822","0.06311274509803923","0.7230769230769231"
"7x7-p72","7x7-seeded-random","seeded-random","21","3","48","0.7291666666666666","0.16666666666666666","3.3333333333333335","0.8958333333333334","35","0.9696969696969697","0.05714285714285714","4.9375","0.10286458333333334","0.4375"
"7x7-p72","7x7-seeded-random","seeded-random","22","2","48","1.7083333333333333","0.5833333333333334","3.2291666666666665","0.8333333333333334","48","1","0.0625","3.9555555555555557","0.0824074074074074","0.7045454545454546"
"7x7-p72","7x7-seeded-random","seeded-random","22","1","48","3.2291666666666665","0.8333333333333334","3.2291666666666665","0.8333333333333334","73","1","0.0821917808219178","2.985074626865672","0.062189054726368174","0.8"
"7x7-p72","7x7-seeded-random","seeded-random","22","3","48","0.7083333333333334","0.16666666666666666","3.2291666666666665","0.8333333333333334","34","1","0.058823529411764705","4.75","0.09895833333333331","0.59375"
"7x7-p72","7x7-seeded-random","seeded-random","23","2","48","2","0.7083333333333334","3.5416666666666665","0.7916666666666666","55","1","0.07272727272727272","3.7058823529411766","0.07720588235294117","0.7254901960784313"
"7x7-p72","7x7-seeded-random","seeded-random","23","1","48","3.5416666666666665","0.7916666666666666","3.5416666666666665","0.7916666666666666","74","1","0.08108108108108109","3.0294117647058822","0.06311274509803921","0.7941176470588235"
"7x7-p72","7x7-seeded-random","seeded-random","23","3","48","0.8541666666666666","0.2916666666666667","3.5416666666666665","0.7916666666666666","41","1","0.07317073170731707","4.2894736842105265","0.08936403508771928","0.631578947368421"
"7x7-p72","7x7-seeded-random","seeded-random","24","2","48","1.875","0.5833333333333334","3.4375","0.8958333333333334","52","1","0.09615384615384616","4.085106382978723","0.08510638297872339","0.6326530612244898"
"7x7-p72","7x7-seeded-random","seeded-random","24","1","48","3.4375","0.8958333333333334","3.4375","0.8958333333333334","75","1","0.09333333333333334","3.1323529411764706","0.0652573529411765","0.7391304347826086"
"7x7-p72","7x7-seeded-random","seeded-random","24","3","48","0.7916666666666666","0.16666666666666666","3.4375","0.8958333333333334","38","1","0.10526315789473684","4.882352941176471","0.10171568627450979","0.5"
"7x7-p72","7x7-seeded-random","seeded-random","25","2","48","1.9791666666666667","0.6666666666666666","3.7708333333333335","0.8958333333333334","56","1","0.07142857142857142","3.9615384615384617","0.08253205128205127","0.68"
"7x7-p72","7x7-seeded-random","seeded-random","25","1","48","3.7708333333333335","0.8958333333333334","3.7708333333333335","0.8958333333333334","86","1","0.06976744186046512","2.925","0.06093750000000001","0.7922077922077922"
"7x7-p72","7x7-seeded-random","seeded-random","25","3","48","0.8125","0.14583333333333334","3.7708333333333335","0.8958333333333334","39","1","0.02564102564102564","4.684210526315789","0.09758771929824561","0.5789473684210527"
"7x7-p72","7x7-seeded-random","seeded-random","26","2","48","1.5","0.5416666666666666","2.9166666666666665","0.8541666666666666","41","1","0.12195121951219512","5.027777777777778","0.10474537037037036","0.4864864864864865"
"7x7-p72","7x7-seeded-random","seeded-random","26","1","48","2.9166666666666665","0.8541666666666666","2.9166666666666665","0.8541666666666666","68","1","0.10294117647058823","3.377049180327869","0.07035519125683062","0.6833333333333333"
"7x7-p72","7x7-seeded-random","seeded-random","26","3","48","0.6458333333333334","0.0625","2.9166666666666665","0.8541666666666666","31","1","0.0967741935483871","5.892857142857143","0.12276785714285712","0.3448275862068966"
"7x7-p72","7x7-seeded-random","seeded-random","27","2","48","1.8125","0.6875","3.6041666666666665","0.9375","54","1","0.09259259259259259","4.285714285714286","0.0892857142857143","0.64"
"7x7-p72","7x7-seeded-random","seeded-random","27","1","48","3.6041666666666665","0.9375","3.6041666666666665","0.9375","86","1","0.06976744186046512","3.0125","0.06276041666666667","0.775"
"7x7-p72","7x7-seeded-random","seeded-random","27","3","48","0.6875","0.125","3.6041666666666665","0.9375","33","1","0.09090909090909091","5.733333333333333","0.11944444444444445","0.41935483870967744"
"7x7-p72","7x7-seeded-random","seeded-random","28","2","48","1.5416666666666667","0.4791666666666667","3","0.8333333333333334","42","1","0.11904761904761904","4.54054054054054","0.09459459459459459","0.525"
"7x7-p72","7x7-seeded-random","seeded-random","28","1","48","3","0.8333333333333334","3","0.8333333333333334","70","1","0.11428571428571428","3.1129032258064515","0.06485215053763442","0.6984126984126984"
"7x7-p72","7x7-seeded-random","seeded-random","28","3","48","0.6666666666666666","0.16666666666666666","3","0.8333333333333334","32","1","0.125","5.357142857142857","0.11160714285714284","0.40625"
"7x7-p72","7x7-seeded-random","seeded-random","29","2","48","1.4583333333333333","0.4375","2.9791666666666665","0.875","40","1","0.15","4.911764705882353","0.102328431372549","0.5294117647058824"
"7x7-p72","7x7-seeded-random","seeded-random","29","1","48","2.9791666666666665","0.875","2.9791666666666665","0.875","73","1","0.0821917808219178","2.985074626865672","0.062189054726368174","0.7611940298507462"
"7x7-p72","7x7-seeded-random","seeded-random","29","3","48","0.625","0.08333333333333333","2.9791666666666665","0.875","30","1","0.1","5.666666666666667","0.11805555555555555","0.42857142857142855"
"7x7-p72","7x7-seeded-random","seeded-random","30","2","48","1.6041666666666667","0.4791666666666667","3.0833333333333335","0.8958333333333334","44","1","0.11363636363636363","4.410256410256411","0.09188034188034185","0.625"
"7x7-p72","7x7-seeded-random","seeded-random","30","1","48","3.0833333333333335","0.8958333333333334","3.0833333333333335","0.8958333333333334","71","1","0.07042253521126761","3.015151515151515","0.06281565656565657","0.7727272727272727"
"7x7-p72","7x7-seeded-random","seeded-random","30","3","48","0.6875","0.10416666666666667","3.0833333333333335","0.8958333333333334","33","1","0.12121212121212122","5.241379310344827","0.10919540229885057","0.5"
"7x7-p72","7x7-seeded-random","seeded-random","31","2","48","1.6666666666666667","0.6041666666666666","3.2708333333333335","0.8541666666666666","47","1","0.0851063829787234","4.604651162790698","0.09593023255813954","0.5581395348837209"
"7x7-p72","7x7-seeded-random","seeded-random","31","1","48","3.2708333333333335","0.8541666666666666","3.2708333333333335","0.8541666666666666","77","1","0.09090909090909091","3.2142857142857144","0.0669642857142857","0.7164179104477612"
"7x7-p72","7x7-seeded-random","seeded-random","31","3","48","0.6875","0.16666666666666666","3.2708333333333335","0.8541666666666666","33","1","0.06060606060606061","5.612903225806452","0.11693548387096774","0.40625"
"7x7-p72","7x7-seeded-random","seeded-random","32","2","48","1.8333333333333333","0.625","3.3125","0.875","50","0.9782608695652174","0.08","4.466666666666667","0.09305555555555556","0.6888888888888889"
"7x7-p72","7x7-seeded-random","seeded-random","32","1","48","3.3125","0.875","3.3125","0.875","71","0.9846153846153847","0.08450704225352113","3.4375","0.07161458333333334","0.78125"
"7x7-p72","7x7-seeded-random","seeded-random","32","3","48","0.7916666666666666","0.20833333333333334","3.3125","0.875","38","0.9714285714285714","0.07894736842105263","5.264705882352941","0.1096813725490196","0.6"
"7x7-p72","7x7-seeded-random","seeded-random","33","2","48","2.0208333333333335","0.7083333333333334","3.6458333333333335","0.8958333333333334","58","1","0.05172413793103448","3.8545454545454545","0.0803030303030303","0.7272727272727273"
"7x7-p72","7x7-seeded-random","seeded-random","33","1","48","3.6458333333333335","0.8958333333333334","3.6458333333333335","0.8958333333333334","78","1","0.07692307692307693","3.1805555555555554","0.0662615740740741","0.7761194029850746"
"7x7-p72","7x7-seeded-random","seeded-random","33","3","48","0.8125","0.1875","3.6458333333333335","0.8958333333333334","39","1","0.05128205128205128","4.756756756756757","0.09909909909909909","0.5945945945945946"
"7x7-p72","7x7-seeded-random","seeded-random","34","2","48","1.6458333333333333","0.5625","3.125","0.875","46","1","0.10869565217391304","4.195121951219512","0.08739837398373985","0.6428571428571429"
"7x7-p72","7x7-seeded-random","seeded-random","34","1","48","3.125","0.875","3.125","0.875","71","1","0.09859154929577464","3.046875","0.06347656250000001","0.7580645161290323"
"7x7-p72","7x7-seeded-random","seeded-random","34","3","48","0.6875","0.125","3.125","0.875","33","1","0.09090909090909091","5","0.10416666666666669","0.53125"
"7x7-p72","7x7-seeded-random","seeded-random","35","2","48","1.6458333333333333","0.6041666666666666","3.1458333333333335","0.8958333333333334","50","1","0.06","4.1063829787234045","0.0855496453900709","0.5957446808510638"
"7x7-p72","7x7-seeded-random","seeded-random","35","1","48","3.1458333333333335","0.8958333333333334","3.1458333333333335","0.8958333333333334","72","1","0.08333333333333333","3.212121212121212","0.0669191919191919","0.6984126984126984"
"7x7-p72","7x7-seeded-random","seeded-random","35","3","48","0.6041666666666666","0.08333333333333333","3.1458333333333335","0.8958333333333334","29","1","0.06896551724137931","5.666666666666667","0.11805555555555557","0.3448275862068966"
"7x7-p72","7x7-seeded-random","seeded-random","36","2","48","1.7083333333333333","0.5625","3.3125","0.8333333333333334","49","0.9772727272727273","0.10204081632653061","3.86046511627907","0.08042635658914726","0.6521739130434783"
"7x7-p72","7x7-seeded-random","seeded-random","36","1","48","3.3125","0.8333333333333334","3.3125","0.8333333333333334","77","0.9859154929577465","0.07792207792207792","2.757142857142857","0.0574404761904762","0.7681159420289855"
"7x7-p72","7x7-seeded-random","seeded-random","36","3","48","0.6875","0.1875","3.3125","0.8333333333333334","33","1","0.12121212121212122","4.758620689655173","0.09913793103448276","0.5161290322580645"
"7x7-p72","7x7-seeded-random","seeded-random","37","2","48","1.7708333333333333","0.6041666666666666","3.2916666666666665","0.8541666666666666","50","0.9782608695652174","0.08","3.6","0.07499999999999998","0.7021276595744681"
"7x7-p72","7x7-seeded-random","seeded-random","37","1","48","3.2916666666666665","0.8541666666666666","3.2916666666666665","0.8541666666666666","73","0.9850746268656716","0.0821917808219178","2.772727272727273","0.05776515151515152","0.7846153846153846"
"7x7-p72","7x7-seeded-random","seeded-random","37","3","48","0.7291666666666666","0.14583333333333334","3.2916666666666665","0.8541666666666666","35","1","0.11428571428571428","4.32258064516129","0.09005376344086022","0.6060606060606061"
"7x7-p72","7x7-seeded-random","seeded-random","38","2","48","1.5","0.4791666666666667","3.0416666666666665","0.8541666666666666","44","0.9743589743589743","0.11363636363636363","3.9473684210526314","0.08223684210526314","0.6"
"7x7-p72","7x7-seeded-random","seeded-random","38","1","48","3.0416666666666665","0.8541666666666666","3.0416666666666665","0.8541666666666666","74","0.9852941176470589","0.08108108108108109","2.671641791044776","0.05565920398009952","0.7611940298507462"
"7x7-p72","7x7-seeded-random","seeded-random","38","3","48","0.5833333333333334","0.14583333333333334","3.0416666666666665","0.8541666666666666","28","1","0.07142857142857142","4.846153846153846","0.10096153846153846","0.4642857142857143"
"7x7-p72","7x7-seeded-random","seeded-random","39","2","48","1.8541666666666667","0.625","3.4583333333333335","0.9166666666666666","52","1","0.07692307692307693","4.291666666666667","0.08940972222222222","0.5833333333333334"
"7x7-p72","7x7-seeded-random","seeded-random","39","1","48","3.4583333333333335","0.9166666666666666","3.4583333333333335","0.9166666666666666","77","1","0.07792207792207792","3.2253521126760565","0.06719483568075117","0.7058823529411765"
"7x7-p72","7x7-seeded-random","seeded-random","39","3","48","0.7708333333333334","0.1875","3.4583333333333335","0.9166666666666666","37","1","0.08108108108108109","5.235294117647059","0.1090686274509804","0.42857142857142855"
"7x7-p72","7x7-seeded-random","seeded-random","40","2","48","1.6458333333333333","0.5833333333333334","3.2291666666666665","0.8958333333333334","53","1","0.07547169811320754","3.9183673469387754","0.08163265306122444","0.7959183673469388"
"7x7-p72","7x7-seeded-random","seeded-random","40","1","48","3.2291666666666665","0.8958333333333334","3.2291666666666665","0.8958333333333334","76","1","0.07894736842105263","3.0428571428571427","0.06339285714285713","0.8529411764705882"
"7x7-p72","7x7-seeded-random","seeded-random","40","3","48","0.5416666666666666","0.08333333333333333","3.2291666666666665","0.8958333333333334","26","1","0.11538461538461539","6.086956521739131","0.12681159420289856","0.5652173913043478"
"7x7-p72","7x7-seeded-random","seeded-random","41","2","48","1.8958333333333333","0.625","3.5","0.8958333333333334","52","1","0.11538461538461539","4.195652173913044","0.08740942028985504","0.6530612244897959"
"7x7-p72","7x7-seeded-random","seeded-random","41","1","48","3.5","0.8958333333333334","3.5","0.8958333333333334","77","1","0.07792207792207792","3.0704225352112675","0.06396713615023475","0.7638888888888888"
"7x7-p72","7x7-seeded-random","seeded-random","41","3","48","0.8125","0.22916666666666666","3.5","0.8958333333333334","39","1","0.1282051282051282","4.970588235294118","0.10355392156862744","0.5405405405405406"
"7x7-p72","7x7-seeded-random","seeded-random","42","2","48","2.1458333333333335","0.7708333333333334","3.7916666666666665","0.9166666666666666","60","1","0.06666666666666667","3.857142857142857","0.08035714285714284","0.7543859649122807"
"7x7-p72","7x7-seeded-random","seeded-random","42","1","48","3.7916666666666665","0.9166666666666666","3.7916666666666665","0.9166666666666666","79","1","0.08860759493670886","3.2222222222222223","0.06712962962962961","0.8055555555555556"
"7x7-p72","7x7-seeded-random","seeded-random","42","3","48","0.8958333333333334","0.16666666666666666","3.7916666666666665","0.9166666666666666","43","1","0.046511627906976744","4.536585365853658","0.09451219512195122","0.6744186046511628"
"7x7-p72","7x7-seeded-random","seeded-random","43","2","48","1.5","0.5208333333333334","3.0833333333333335","0.8333333333333334","45","1","0.06666666666666667","3.9523809523809526","0.08234126984126981","0.7073170731707317"
"7x7-p72","7x7-seeded-random","seeded-random","43","1","48","3.0833333333333335","0.8333333333333334","3.0833333333333335","0.8333333333333334","76","1","0.07894736842105263","2.7714285714285714","0.05773809523809522","0.8235294117647058"
"7x7-p72","7x7-seeded-random","seeded-random","43","3","48","0.5625","0.125","3.0833333333333335","0.8333333333333334","27","1","0.07407407407407407","5.28","0.11","0.5384615384615384"
"7x7-p72","7x7-seeded-random","seeded-random","44","2","48","1.375","0.3125","2.5416666666666665","0.6458333333333334","36","1","0.08333333333333333","4.7272727272727275","0.09848484848484848","0.59375"
"7x7-p72","7x7-seeded-random","seeded-random","44","1","48","2.5416666666666665","0.6458333333333334","2.5416666666666665","0.6458333333333334","56","1","0.10714285714285714","3.46","0.07208333333333335","0.7291666666666666"
"7x7-p72","7x7-seeded-random","seeded-random","44","3","48","0.625","0.16666666666666666","2.5416666666666665","0.6458333333333334","30","1","0.06666666666666667","5.214285714285714","0.1086309523809524","0.5357142857142857"
"7x7-p72","7x7-seeded-random","seeded-random","45","2","48","1.5","0.5208333333333334","3.0208333333333335","0.8541666666666666","41","1","0.0975609756097561","4.648648648648648","0.09684684684684683","0.5945945945945946"
"7x7-p72","7x7-seeded-random","seeded-random","45","1","48","3.0208333333333335","0.8541666666666666","3.0208333333333335","0.8541666666666666","73","1","0.0821917808219178","3.014925373134328","0.06281094527363185","0.7761194029850746"
"7x7-p72","7x7-seeded-random","seeded-random","45","3","48","0.6458333333333334","0.125","3.0208333333333335","0.8541666666666666","31","1","0.0967741935483871","5.5","0.11458333333333333","0.4642857142857143"
"7x7-p72","7x7-seeded-random","seeded-random","46","2","48","1.6666666666666667","0.625","3.4166666666666665","0.8958333333333334","48","1","0.08333333333333333","4.068181818181818","0.08475378787878786","0.6521739130434783"
"7x7-p72","7x7-seeded-random","seeded-random","46","1","48","3.4166666666666665","0.8958333333333334","3.4166666666666665","0.8958333333333334","84","1","0.07142857142857142","2.730769230769231","0.05689102564102564","0.7922077922077922"
"7x7-p72","7x7-seeded-random","seeded-random","46","3","48","0.6666666666666666","0.20833333333333334","3.4166666666666665","0.8958333333333334","32","1","0.09375","5.137931034482759","0.10704022988505747","0.4838709677419355"
